me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,762487,762487,762487,762487,762487,762487,762487,762487,762487,744993,744993,744993,744993,744993,744993,744993,744993,744993,744993,744993,744993,726961,726961,726961,726961,726961,726961,726961,726961,726961,726961,726961,726961,1229552,1229552,1229552,1229552,1229552,1229552,1229552,1229552,1229552,1229552,1229552,1229552,2334912,2334912,2334912,2334912,2334912,2334912,2334912,2334912,2334912,2334912,2334912,2334912,2377116,2377116,2377116,2377116,2377116,2377116,2377116,2377116,2377116,2377116,2377116,2377116,2741000,2741000,2741000,2741000,2741000,2741000,2741000,2741000,2741000,2741000,2741000,2741000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Consumer Goods,,0.052021078,-0.183202,-0.29123388,-0.302326666,-0.063288776,-0.179594768,-0.156495605,0.03469464,-0.318629227,-0.117627913,-0.029657345,-0.356482084,-0.293511445,-0.161562836,-0.274514901,-0.121352525,-0.050652439,-0.14736236,-0.226530399,-0.246960772,-0.124915053,-0.052991454,0.041155189,-0.168532621,-0.083076126,-0.1372387,-0.205963709,-0.036161709,-0.038572908,-0.067358018,-0.012581999,-0.056939625,-0.181913292,-0.075106821,0.011230096,-0.050082876,-0.16542946,-0.123718583,-0.105556517,-0.115362337,-0.170090041,-0.009854879,-0.123208713,-0.148830043,-0.050293621,-0.0211203,0.033029005,-0.018881426,-0.139850494,-0.100760496,-0.214566286,-0.163186862,-0.076160325,-0.078190595,0.022060319,-0.078879001,-0.084134154,-0.194564905,-0.100687045,-0.058632258,0.120632968,-0.011465351,-0.122004141,-0.036941081,-0.247453385,-0.334287243,-0.13797256,-0.130797908,-0.167333879,-0.056056134,-0.102726908,-0.082420257,-0.149120765,-0.079972546,-0.11656545,0.022723172,-0.342964171,-0.246358992,-0.218610591,0.001787371,-0.166991545,0.018277161,-0.202375534,-0.100788556,-0.190954262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,1.1572,1.0659,1.054,1.0235,1.0309,1.0005,0.9614,1.0126,1.0438,0.9421,0.969,0.8215,0.8454,0.7839,0.7893,0.7708,0.768,0.6883,0.6677,0.7197,0.6745,0.6616,0.6674,0.5648,0.5385,0.5342,0.6149,0.6018,0.6073,0.6089,0.6367,0.595,0.509,0.512,0.4388,0.6839,0.6398,0.657,0.6689,0.668,0.6555,0.558,0.5537,0.5556,0.5698,0.5665,0.5658,0.5655,0.5867,0.55,0.4921,0.5972,0.5855,0.5856,0.6078,0.5326,0.506,0.5972,0.6495,0.6378,0.8164,0.7429,0.7065,0.7229,0.7958,0.9099,0.9607,0.9493,0.9408,0.9653,0.9645,0.9883,0.9856,0.9858,0.924,1.0085,1.0811,1.1598,1.1272,1.0338,1.1033,1.1377,1.1657,0.7565,0.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Consumer Goods,77.1,90.42,66.12,79.89,109.02,122.12,147.93,26.34,201.05,70.15,108.97,137.42,129.53,135.87,92.59,155.91,167.74,79.3,92.54,97.32,69.69,48.9,86.84,82.98,175.82,67.9,62.95,46.68,181.57,112,172.77,262.26,112.24,71.24,110.57,247.99,69.78,160.11,166.61,136.93,106.95,122.28,255.72,158.42,149.02,143.23,197.28,249.66,274.62,233.56,156.29,153.89,212.05,513.29,240.47,496.82,215.3,431.69,126.28,231.77,141.9,309.85,999.55,345.27,504.4,609.13,637.67,456.64,334.58,359.39,603.23,743.14,412.61,483.87,769.03,751.1,359.91,1941.54,792.87,780.03,1350.9,1009.67,1296.81,816.06,612.3,106.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Consumer Goods,2068832,2068832,2068832,2068832,2068832,2068832,2068832,2068832,2068832,2176743,2176743,2176743,2176743,2176743,2176743,2176743,2176743,2176743,2176743,2176743,2176743,2301934,2301934,2301934,2301934,2301934,2301934,2301934,2301934,2301934,2301934,2301934,2301934,3145925,3145925,3145925,3145925,3145925,3145925,3145925,3145925,3145925,3145925,3145925,3145925,6756270,6756270,6756270,6756270,6756270,6756270,6756270,6756270,6756270,6756270,6756270,6756270,7371908,7371908,7371908,7371908,7371908,7371908,7371908,7371908,7371908,7371908,7371908,7371908,7901000,7901000,7901000,7901000,7901000,7901000,7901000,7901000,7901000,7901000,7901000,7901000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Consumer Goods,1944643,1944643,1944643,1944643,1944643,1944643,1944643,1944643,1944643,2025946,2025946,2025946,2025946,2025946,2025946,2025946,2025946,2025946,2025946,2025946,2025946,2183984,2183984,2183984,2183984,2183984,2183984,2183984,2183984,2183984,2183984,2183984,2183984,2832903,2832903,2832903,2832903,2832903,2832903,2832903,2832903,2832903,2832903,2832903,2832903,4393792,4393792,4393792,4393792,4393792,4393792,4393792,4393792,4393792,4393792,4393792,4393792,7481965,7481965,7481965,7481965,7481965,7481965,7481965,7481965,7481965,7481965,7481965,7481965,5255000,5255000,5255000,5255000,5255000,5255000,5255000,5255000,5255000,5255000,5255000,5255000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Consumer Goods,1306345,1306345,1306345,1306345,1306345,1306345,1306345,1306345,1306345,1431750,1431750,1431750,1431750,1431750,1431750,1431750,1431750,1431750,1431750,1431750,1431750,1574973,1574973,1574973,1574973,1574973,1574973,1574973,1574973,1574973,1574973,1574973,1574973,1916373,1916373,1916373,1916373,1916373,1916373,1916373,1916373,1916373,1916373,1916373,1916373,4421358,4421358,4421358,4421358,4421358,4421358,4421358,4421358,4421358,4421358,4421358,4421358,4994792,4994792,4994792,4994792,4994792,4994792,4994792,4994792,4994792,4994792,4994792,4994792,5160000,5160000,5160000,5160000,5160000,5160000,5160000,5160000,5160000,5160000,5160000,5160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Consumer Goods,0.1%,0.12%,0.09%,0.11%,0.15%,0.17%,0.2%,0.04%,0.27%,0.1%,0.15%,0.19%,0.18%,0.18%,0.13%,0.21%,0.23%,0.11%,0.13%,0.13%,0.09%,0.07%,0.12%,0.11%,0.24%,0.09%,0.09%,0.06%,0.25%,0.15%,0.23%,0.36%,0.15%,0.1%,0.14%,0.32%,0.09%,0.2%,0.21%,0.17%,0.14%,0.16%,0.33%,0.2%,0.19%,0.18%,0.25%,0.32%,0.35%,0.3%,0.2%,0.2%,0.17%,0.42%,0.2%,0.4%,0.18%,0.35%,0.1%,0.19%,0.12%,0.25%,0.81%,0.28%,0.41%,0.49%,0.51%,0.37%,0.27%,0.29%,0.49%,0.6%,0.33%,0.39%,0.62%,0.6%,0.29%,1.55%,0.63%,0.62%,1.08%,0.81%,1.04%,0.65%,0.49%,0.09%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Consumer Goods,,0.242772778,0,-0.10465338,-0.116879966,0.117642724,-0.010526568,0.013298195,0.20735404,-0.152176927,0.048719087,0.124697155,-0.187821884,-0.122225745,0.012663064,-0.093754501,0.044831475,0.108910461,0.01190274,-0.070589299,-0.091767272,0.028565747,0.100954746,0.181537589,-0.030107121,0.050278474,0,-0.069150309,0.099998191,0.095587792,0.066854082,0.120003001,0.071427375,-0.055557292,0.043137579,0.146615796,0.081024524,-0.02803846,0.012822117,0.033227483,0.026034163,-0.032836041,0.129628221,0.016394087,-0.008332643,0.089995879,0.1191251,0.155555505,0.098880674,-0.025000494,0.007141804,-0.090742686,-0.043000362,0.044932475,0.040000805,0.134614119,0.033898999,0.034589446,-0.073046405,0.017094355,0.067300942,0.241735668,0.105844149,-0.001761441,0.087294319,-0.112529685,-0.188063143,0.00763334,0.015152492,-0.026119979,0.085057366,0.038135992,0.057822543,-0.010465365,0.056589454,0.02372005,0.170732472,-0.184896771,-0.089645392,-0.067431191,0.153845271,-0.014666445,0.177266261,-0.068966034,0.039856444,-0.101204262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
