me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Basic Materials,3576000,3576000,3576000,3576000,3576000,3576000,3576000,4157000,4157000,4157000,4157000,4157000,4157000,4157000,4157000,4157000,4157000,4157000,4157000,2187000,2187000,2187000,2187000,2187000,2187000,2187000,2187000,2187000,2187000,2187000,2187000,3499000,3499000,3499000,3499000,3499000,3499000,3499000,3499000,3499000,3499000,3499000,3499000,3726000,3726000,3726000,3726000,3726000,3726000,3726000,3726000,3726000,3726000,3726000,3726000,4195000,4195000,4195000,4195000,4195000,4195000,4195000,4195000,4195000,4195000,4195000,4195000,6926000,6926000,6926000,6926000,6926000,6926000,6926000,6926000,6926000,6926000,6926000,6926000,9182000,9182000,9182000,9182000,9182000,9182000,9182000,9182000,9182000,9182000,9182000,9182000,8716000,8716000,8716000,8716000,8716000,8716000,8716000,8716000,8716000,8716000,8716000,8716000,9660000,9660000,9660000,9660000,9660000,9660000,9660000,9660000,9660000,9660000,9660000,9660000,10107000,10107000,10107000,10107000,10107000,10107000,10107000,10107000,10107000,10107000,10107000,10107000,10908000,10908000,10908000,10908000,10908000,10908000,10908000,10908000,10908000,10908000,10908000,10908000,12331000,12331000,12331000,12331000,12331000,12331000,12331000,12331000,12331000,12331000,12331000,12331000,,,,,,
Excess return,Basic Materials,,-0.130485506,-0.253377397,-0.1845456,-0.105711809,-0.141078198,-0.138900229,-0.097797833,-0.149294779,-0.218371806,-0.180616026,-0.016849616,-0.184507376,-0.198548324,-0.203281881,-0.149851484,-0.070432297,-0.106283721,-0.205924927,-0.129321796,-0.172351702,-0.140702107,-0.077013855,-0.121567924,-0.11485984,-0.098826115,-0.197605342,-0.164703378,-0.083103295,-0.073262462,-0.083663228,-0.050877584,-0.098233375,-0.1331222,0.05391253,-0.104887007,-0.122609088,-0.141203713,-0.15054163,-0.117743671,-0.170057474,-0.168450511,-0.157410691,-0.13560074,-0.033445028,-0.167097764,-0.090584173,-0.01818971,-0.039629342,-0.170606273,-0.120746308,-0.165692586,-0.127132025,-0.034340056,-0.174856355,0.007889746,-0.179747533,-0.08970434,-0.054089157,-0.102120872,-0.111880886,0.017324605,-0.117752604,-0.094401836,-0.141875205,-0.018366242,-0.200016966,-0.091411692,-0.086401276,-0.168978458,-0.071759632,-0.120243216,-0.132929935,-0.107725176,-0.086032353,-0.123366175,-0.026987047,-0.009235047,-0.180997407,-0.067219147,-0.160452746,-0.061820946,-0.085260454,-0.154170826,-0.194358766,-0.291848887,-0.081164929,-0.20838146,-0.228649208,-0.123838943,-0.170931367,-0.169312285,-0.028937959,-0.106560068,-0.173668572,-0.299665071,0.03472411,-0.156955047,-0.366278788,-0.23939309,-0.044957608,-0.120251783,-0.011416364,-0.101725245,-0.089339967,-0.11100829,0.002291094,-0.149831435,-0.147158218,-0.100333911,-0.191266112,-0.079274961,-0.039649592,-0.151885846,-0.107654087,-0.141834795,-0.166570678,-0.122067959,-0.11020937,-0.169106547,-0.062228329,-0.125281067,-0.207706541,-0.138406946,-0.08498606,-0.105184676,-0.060608524,-0.034370014,-0.260502149,-0.170582206,-0.109793313,-0.113963506,-0.125260008,-0.010944562,-0.030299264,-0.124406363,-0.08500034,-0.099806847,-0.148334222,-0.04328236,-0.120252555,-0.101165285,-0.058360943,-0.054144335,0.032770499,-0.066239237,-0.220482661,-0.082556825,-0.210695577,-0.080703587,-0.165705622,-0.191897375,-0.10818556,-0.047591479,-0.154277925,-0.211509396,0.096705285
Risk premium,Basic Materials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Basic Materials,1.0289,0.9911,0.9148,0.9912,0.9746,1,0.8878,0.8778,0.8619,0.8325,0.8648,0.7328,0.7389,0.7344,0.7345,0.6803,0.6793,0.678,0.6147,0.5991,0.5888,0.581,0.5368,0.4928,0.4998,0.5182,0.5112,0.5054,0.5092,0.5307,0.541,0.5473,0.5394,0.6194,0.5652,0.6176,0.5863,0.6156,0.6152,0.6234,0.6173,0.665,0.6614,0.7375,0.709,0.7107,0.7594,0.7586,0.7613,0.7086,0.7296,0.7248,0.8694,0.8578,0.9024,0.9386,0.8936,0.7009,0.7373,0.7067,0.7801,0.7787,0.7683,0.7491,0.6511,0.6416,0.5745,0.5775,0.6051,0.5894,0.59,0.6044,0.5907,0.5929,0.5539,0.5034,0.4673,0.5227,0.4011,0.4374,0.4415,0.5429,0.5918,0.5316,0.7678,0.7883,0.8125,0.9045,0.9153,0.9022,0.8287,0.8007,0.6096,0.6231,0.6045,0.6458,0.6458,0.7726,0.6305,0.6445,0.6095,0.5807,0.5826,0.5912,0.5712,0.6131,0.6088,0.5975,0.5474,0.5212,0.5251,0.5473,0.5414,0.5383,0.5122,0.608,0.592,0.5798,0.5808,0.5936,0.2986,0.4218,0.4314,0.4366,0.5467,0.5079,0.4605,0.4966,0.5461,0.4117,0.4119,0.4164,0.5097,0.4864,0.489,0.5085,0.4824,0.4948,0.5348,0.5297,0.5796,0.585,0.6034,0.6558,0.671,0.8186,0.8042,0.8887,0.8548,0.883,0.8384,0.8398,0.8355,0.9879,1.0258,1.018,
VO monthly avg,Basic Materials,2.2,68.97,219.35,148.35,63.57,72.75,47.7,63.1,84.65,829.72,67,391.77,514.61,59.99,265.67,335.08,706.46,231.84,131.52,132.19,172.56,84.77,208.6,109.49,137.14,95.35,204.26,156.33,79.01,245.58,204.74,104.83,174.05,84.12,199.5,338.34,204.8,352.4,245.53,204.88,328.91,433.47,233.68,358.79,186.28,386.74,138.83,260.53,118.33,268.88,333.09,143.91,240.24,249.15,213.61,221.32,163.6,383.79,150.74,108.6,250.88,155.47,177.54,239.93,127.34,281.57,205.4,118.28,154.44,98.02,489.85,206.61,212.26,574.58,582.97,200.36,125.57,295.91,239.69,198.69,183.01,197.83,178.11,159.21,125.98,222.49,250.61,345.92,118.98,289.32,199.77,317.41,486.59,411.23,145.22,291.92,135.43,115.97,235.57,941,383.65,250.77,313.61,121.83,294.26,300.67,304.02,150.91,154.09,147.53,297.86,201.34,140.04,416.06,391.48,92.3,144.13,379.8,227.77,231.72,136.66,135.25,147.47,143.99,353.5,148.43,163.53,554.1,125.42,116.27,156.63,78.99,122.86,148.91,112.6,121.83,196,355.46,419.84,91.11,131.95,67.16,53.42,106.93,141.07,232.42,163.67,104.83,108.23,88.11,177.96,120.86,110.52,103.29,155.99,112.15,92.02
Total assets,Basic Materials,9067000,9067000,9067000,9067000,9067000,9067000,9067000,8748000,8748000,8748000,8748000,8748000,8748000,8748000,8748000,8748000,8748000,8748000,8748000,7149000,7149000,7149000,7149000,7149000,7149000,7149000,7149000,7149000,7149000,7149000,7149000,11453000,11453000,11453000,11453000,11453000,11453000,11453000,11453000,11453000,11453000,11453000,11453000,11698000,11698000,11698000,11698000,11698000,11698000,11698000,11698000,11698000,11698000,11698000,11698000,14588000,14588000,14588000,14588000,14588000,14588000,14588000,14588000,14588000,14588000,14588000,14588000,18144000,18144000,18144000,18144000,18144000,18144000,18144000,18144000,18144000,18144000,18144000,18144000,24858000,24858000,24858000,24858000,24858000,24858000,24858000,24858000,24858000,24858000,24858000,24858000,25467000,25467000,25467000,25467000,25467000,25467000,25467000,25467000,25467000,25467000,25467000,25467000,28189000,28189000,28189000,28189000,28189000,28189000,28189000,28189000,28189000,28189000,28189000,28189000,32222000,32222000,32222000,32222000,32222000,32222000,32222000,32222000,32222000,32222000,32222000,32222000,35313000,35313000,35313000,35313000,35313000,35313000,35313000,35313000,35313000,35313000,35313000,35313000,37794000,37794000,37794000,37794000,37794000,37794000,37794000,37794000,37794000,37794000,37794000,37794000,,,,,,
Net sales,Basic Materials,2806000,2806000,2806000,2806000,2806000,2806000,2806000,4047000,4047000,4047000,4047000,4047000,4047000,4047000,4047000,4047000,4047000,4047000,4047000,4896000,4896000,4896000,4896000,4896000,4896000,4896000,4896000,4896000,4896000,4896000,4896000,3885000,3885000,3885000,3885000,3885000,3885000,3885000,3885000,3885000,3885000,3885000,3885000,5485000,5485000,5485000,5485000,5485000,5485000,5485000,5485000,5485000,5485000,5485000,5485000,4622000,4622000,4622000,4622000,4622000,4622000,4622000,4622000,4622000,4622000,4622000,4622000,6152000,6152000,6152000,6152000,6152000,6152000,6152000,6152000,6152000,6152000,6152000,6152000,12590000,12590000,12590000,12590000,12590000,12590000,12590000,12590000,12590000,12590000,12590000,12590000,10094000,10094000,10094000,10094000,10094000,10094000,10094000,10094000,10094000,10094000,10094000,10094000,11022000,11022000,11022000,11022000,11022000,11022000,11022000,11022000,11022000,11022000,11022000,11022000,14893000,14893000,14893000,14893000,14893000,14893000,14893000,14893000,14893000,14893000,14893000,14893000,17530000,17530000,17530000,17530000,17530000,17530000,17530000,17530000,17530000,17530000,17530000,17530000,19844000,19844000,19844000,19844000,19844000,19844000,19844000,19844000,19844000,19844000,19844000,19844000,,,,,,
common equity,Basic Materials,4008000,4008000,4008000,4008000,4008000,4008000,4008000,2579000,2579000,2579000,2579000,2579000,2579000,2579000,2579000,2579000,2579000,2579000,2579000,2511000,2511000,2511000,2511000,2511000,2511000,2511000,2511000,2511000,2511000,2511000,2511000,6628000,6628000,6628000,6628000,6628000,6628000,6628000,6628000,6628000,6628000,6628000,6628000,6511000,6511000,6511000,6511000,6511000,6511000,6511000,6511000,6511000,6511000,6511000,6511000,10250000,10250000,10250000,10250000,10250000,10250000,10250000,10250000,10250000,10250000,10250000,10250000,10878000,10878000,10878000,10878000,10878000,10878000,10878000,10878000,10878000,10878000,10878000,10878000,14876000,14876000,14876000,14876000,14876000,14876000,14876000,14876000,14876000,14876000,14876000,14876000,16149000,16149000,16149000,16149000,16149000,16149000,16149000,16149000,16149000,16149000,16149000,16149000,17765000,17765000,17765000,17765000,17765000,17765000,17765000,17765000,17765000,17765000,17765000,17765000,21157000,21157000,21157000,21157000,21157000,21157000,21157000,21157000,21157000,21157000,21157000,21157000,23200000,23200000,23200000,23200000,23200000,23200000,23200000,23200000,23200000,23200000,23200000,23200000,24070000,24070000,24070000,24070000,24070000,24070000,24070000,24070000,24070000,24070000,24070000,24070000,,,,,,
Turnover ratio,Basic Materials,0%,0.02%,0.07%,0.05%,0.02%,0.02%,0.01%,0.02%,0.03%,0.25%,0.02%,0.12%,0.16%,0.02%,0.08%,0.1%,0.22%,0.07%,0.04%,0.04%,0.05%,0.03%,0.06%,0.03%,0.04%,0.03%,0.06%,0.05%,0.02%,0.07%,0.06%,0.03%,0.05%,0.02%,0.06%,0.1%,0.06%,0.1%,0.07%,0.06%,0.1%,0.13%,0.07%,0.1%,0.05%,0.11%,0.04%,0.08%,0.03%,0.08%,0.1%,0.04%,0.07%,0.07%,0.06%,0.06%,0.05%,0.11%,0.04%,0.03%,0.07%,0.05%,0.05%,0.07%,0.04%,0.08%,0.06%,0.03%,0.05%,0.03%,0.14%,0.06%,0.06%,0.17%,0.17%,0.06%,0.04%,0.09%,0.07%,0.06%,0.05%,0.06%,0.05%,0.05%,0.04%,0.06%,0.07%,0.1%,0.03%,0.08%,0.06%,0.09%,0.14%,0.12%,0.04%,0.09%,0.04%,0.03%,0.07%,0.27%,0.11%,0.07%,0.09%,0.04%,0.09%,0.09%,0.09%,0.04%,0.04%,0.04%,0.09%,0.06%,0.04%,0.12%,0.11%,0.03%,0.04%,0.11%,0.07%,0.07%,0.04%,0.04%,0.04%,0.04%,0.1%,0.04%,0.05%,0.16%,0.04%,0.03%,0.05%,0.02%,0.04%,0.04%,0.03%,0.04%,0.06%,0.1%,0.12%,0.03%,0.04%,0.02%,0.02%,0.03%,0.04%,0.07%,0.05%,0.03%,0.03%,0.03%,0.05%,0.04%,0.03%,0.03%,0.05%,0.03%,0.03%
Return monthly,Basic Materials,,0.055553794,-0.078944997,0,0.076187991,0.039821802,0.025531171,0.063503567,0.011904921,-0.058824306,-0.020833626,0.131916784,-0.022556676,-0.030381124,-0.032508381,0.025207416,0.090163603,0.052630279,-0.049998827,0.019021504,-0.022557302,0.007700893,0.068704545,0.014278476,0.02112756,0.033520485,-0.066899742,-0.033963178,0.046876305,0.055971638,0.044519772,0.078702316,0.032048825,0,0.18012013,0.026321793,0.005127812,-0.006420913,-0.01738403,0.018230529,-0.031067574,-0.024455511,-0.011142491,0.01546176,0.115821972,-0.017723664,0.061858027,0.11650209,0.089132558,-0.045764473,0.002118492,-0.033830186,0.010940175,0.103901344,-0.038105155,0.146021546,-0.042550733,0.03555236,0.072960743,0.020001228,0.011765414,0.140682705,0.003450296,0.027491464,-0.026755905,0.099654558,-0.078123466,0.030770808,0.038400024,-0.051446258,0.045760368,-0.003566016,-0.017565835,0.006177524,0.027213347,-0.014901975,0.082352853,0.108695053,-0.070028107,0.046387053,-0.050088246,0.053031754,0.037572946,-0.034930026,-0.059837366,-0.152435987,0.062272571,-0.05689796,-0.070285308,0.039999657,-0.026923267,-0.027668185,0.097966841,0.023695232,-0.052085072,-0.185729671,0.15475951,-0.022681247,-0.240507288,-0.11388959,0.081740892,0.005882317,0.114037436,0.022570355,0.034395633,0.01736701,0.131295494,-0.021738935,-0.022222018,0.020001689,-0.073084812,0.039904939,0.081408608,-0.030172946,0.006664513,-0.024280795,-0.049774678,-0.007140559,0.00913103,-0.050359747,0.042933471,-0.012107667,-0.093628341,-0.026501146,0.03235604,0.010813024,0.050802976,0.075315786,-0.143397849,-0.066295106,-0.004893613,-0.008430306,-0.015798908,0.098148638,0.079257736,-0.015620863,0.02294086,0.003665553,-0.047991822,0.05753874,-0.018137755,0.002639715,0.046353257,0.051021065,0.140293499,0.049382563,-0.104668061,0.033531275,-0.085043177,0.050725413,-0.034486422,-0.057139975,0.02020094,0.090596221,-0.009602525,-0.068275396,0.096705285
