me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,299770,299770,299770,299770,431484,431484,431484,431484,431484,431484,431484,431484,431484,431484,431484,431484,529790,529790,529790,529790,529790,529790,529790,529790,529790,529790,529790,529790,734402,734402,734402,734402,734402,734402,734402,734402,734402,734402,734402,734402,884699,884699,884699,884699,884699,884699,884699,884699,884699,884699,884699,884699,981231,981231,981231,981231,981231,981231,981231,981231,981231,981231,981231,981231,981231,981231,981231,981231,981231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Fincials,,-0.110070624,-0.16805202,-0.145195793,-0.02135673,-0.118400383,-0.072082351,-0.107538796,-0.074301598,-0.210277195,-0.088583704,-0.120286186,-0.268017501,-0.18727606,-0.150024817,-0.1591199,-0.089380045,-0.12737141,-0.126167241,-0.1355669,-0.174611316,-0.1368236,-0.155348982,-0.043459435,-0.089978153,-0.028864643,-0.166762106,-0.100186228,-0.188559613,-0.063189289,-0.005989886,-0.149837931,-0.1120563,-0.077231184,0.034433906,-0.091622626,-0.136635247,-0.193627014,-0.097692241,-0.074228714,-0.091952013,-0.190057015,-0.107661166,-0.088512937,-0.106281537,-0.11261502,-0.111751248,0.054635478,-0.055511412,-0.157812208,-0.064235621,-0.1652871,0.008246816,-0.101697128,-0.028041705,-0.097905749,-0.097687026,-0.0966484,-0.000280935,-0.058905559,0.003348494,-0.079720237,0.101668708,-0.006388809,-0.11368538,-0.156142775,-0.228272737,-0.117515884,0.000841385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,0.7037,0.604,0.5738,0.61,0.5162,0.5846,0.5357,0.5452,0.5914,0.6013,0.5408,0.4101,0.438,0.4707,0.4644,0.4273,0.4272,0.4553,0.4385,0.3963,0.3948,0.3972,0.3844,0.3336,0.3013,0.3187,0.2897,0.2992,0.3446,0.3636,0.3521,0.3309,0.2501,0.3453,0.3744,0.456,0.4221,0.4263,0.4205,0.4134,0.4098,0.4008,0.4063,0.4322,0.4327,0.424,0.5016,0.5017,0.5713,0.5521,0.6344,0.4617,0.4269,0.4272,0.4443,0.4802,0.4449,0.2468,0.3125,0.3446,0.3541,0.2317,0.2607,0.2487,0.2929,0.2191,0.2497,0.2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Fincials,2,107.13,37.87,170.37,126.6,72.1,161.44,430.2,116.29,74.96,50.45,39.56,177.95,58.12,28.63,207.86,90.59,47.92,204.61,164.84,56.01,40.05,38.3,247.83,2086.71,87.26,84.46,239.26,78.1,293.14,292.85,147.11,81.12,104.97,379.32,157.03,297.22,216.06,251.35,206.78,190,236.68,333.23,324.15,279.44,405.62,580.63,1122.19,925.31,362.17,132.96,789.79,351.6,189,172.73,1498.74,279.92,476.47,584,753.25,826.61,1214.64,1014.13,876.71,387.58,518.37,629.26,754.65,40.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Fincials,687598,687598,687598,687598,956038,956038,956038,956038,956038,956038,956038,956038,956038,956038,956038,956038,1147927,1147927,1147927,1147927,1147927,1147927,1147927,1147927,1147927,1147927,1147927,1147927,1478935,1478935,1478935,1478935,1478935,1478935,1478935,1478935,1478935,1478935,1478935,1478935,1887249,1887249,1887249,1887249,1887249,1887249,1887249,1887249,1887249,1887249,1887249,1887249,2215661,2215661,2215661,2215661,2215661,2215661,2215661,2215661,2215661,2215661,2215661,2215661,2215661,2215661,2215661,2215661,2215661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Fincials,80394,80394,80394,80394,130980,130980,130980,130980,130980,130980,130980,130980,130980,130980,130980,130980,168262,168262,168262,168262,168262,168262,168262,168262,168262,168262,168262,168262,190087,190087,190087,190087,190087,190087,190087,190087,190087,190087,190087,190087,233016,233016,233016,233016,233016,233016,233016,233016,233016,233016,233016,233016,274965,274965,274965,274965,274965,274965,274965,274965,274965,274965,274965,274965,274965,274965,274965,274965,274965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Fincials,387828,387828,387828,387828,524554,524554,524554,524554,524554,524554,524554,524554,524554,524554,524554,524554,618137,618137,618137,618137,618137,618137,618137,618137,618137,618137,618137,618137,744533,744533,744533,744533,744533,744533,744533,744533,744533,744533,744533,744533,1002550,1002550,1002550,1002550,1002550,1002550,1002550,1002550,1002550,1002550,1002550,1002550,1234430,1234430,1234430,1234430,1234430,1234430,1234430,1234430,1234430,1234430,1234430,1234430,1234430,1234430,1234430,1234430,1234430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Fincials,0%,0.11%,0.04%,0.15%,0.11%,0.05%,0.1%,0.28%,0.07%,0.05%,0.03%,0.03%,0.11%,0.04%,0.02%,0.13%,0.05%,0.03%,0.1%,0.08%,0.03%,0.02%,0.02%,0.12%,1.05%,0.04%,0.04%,0.12%,0.04%,0.14%,0.14%,0.07%,0.04%,0.05%,0.18%,0.07%,0.14%,0.1%,0.11%,0.09%,0.08%,0.1%,0.14%,0.13%,0.11%,0.16%,0.23%,0.43%,0.34%,0.13%,0.05%,0.28%,0.13%,0.07%,0.06%,0.54%,0.1%,0.17%,0.21%,0.27%,0.29%,0.43%,0.36%,0.31%,0.14%,0.18%,0.22%,0.27%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Fincials,,0.051581376,-0.01510262,0.015334207,0.13166387,0.036329417,0.070166749,0.032808804,0.069856602,-0.065295295,0.050786696,0.008150114,-0.125023501,-0.03572196,0.003732383,0,0.055333555,0.01751249,0.018658259,0,-0.037038916,0,-0.019231782,0.082357365,0.033503747,0.090913457,-0.050011006,0.017563372,-0.068949813,0.055517511,0.110292414,-0.033891231,0,0.038622716,0.148621106,0.029405374,-0.019242947,-0.070770114,0.023199259,0.048515486,0.033965387,-0.062706615,0.022535734,0.043315663,0.025578563,0.01869698,0.024449552,0.173142578,0.061280488,-0.042829908,0.052631579,-0.05,0.118441516,0.009416472,0.079849195,0.011346851,0.011241674,0,0.100006565,0.040404241,0.100156794,0.009176863,0.190892808,0.083979291,-0.02113268,-0.064739475,-0.126841637,-0.014686984,0.087521385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
