me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,189693,189693,189693,189693,189693,189693,189693,123992,123992,123992,123992,123992,123992,123992,123992,123992,123992,123992,123992,134728,134728,134728,134728,134728,134728,134728,134728,134728,134728,134728,134728,132125,132125,132125,132125,132125,132125,132125,132125,132125,132125,132125,132125,135714,135714,135714,135714,135714,135714,135714,135714,135714,135714,135714,135714,137652,137652,137652,137652,137652,137652,137652,137652,137652,137652,137652,137652,136698,136698,136698,136698,136698,136698,136698,136698,136698,136698,136698,136698,149065,149065,149065,149065,149065,149065,149065,149065,149065,149065,149065,149065,352961,352961,352961,352961,352961,352961,352961,352961,352961,352961,352961,352961,546782,546782,546782,546782,546782,546782,546782,546782,546782,546782,546782,546782,994597,994597,994597,994597,994597,994597,994597,994597,994597,994597,994597,994597,987744,987744,987744,987744,987744,987744,987744,987744,987744,987744,987744,987744,943902,943902,943902,943902,943902,943902,943902,943902,943902,943902,943902,943902,,,,,,
Excess return,Consumer Goods,,-0.124198904,-0.091429945,-0.147439179,-0.187178135,-0.134502779,-0.143119257,-0.159340326,-0.072892421,-0.069702961,-0.178531808,-0.113017678,-0.18920287,-0.066542915,0.009115546,-0.139673451,-0.075407501,-0.088179715,-0.177454439,-0.17367968,0.025331477,-0.103983256,0.033241216,-0.052392313,-0.161670674,-0.131732367,-0.116169794,-0.109998962,-0.160008716,-0.066734411,-0.079139885,-0.117456235,0.081972387,-0.115430212,-0.06531022,-0.127973148,0.008036443,-0.189568743,-0.064603337,-0.183186764,-0.202163671,-0.10259064,-0.174534628,-0.160577132,-0.032264256,-0.15311647,0.001836495,-0.044932063,-0.088382194,-0.108039427,-0.0802966,-0.161315747,-0.121668446,-0.065586644,-0.157149119,-0.137417644,-0.066663227,-0.107162676,-0.156016189,-0.04692814,-0.022582428,0.012979385,-0.065318219,-0.04162973,-0.062354644,-0.207992718,-0.182156032,-0.108804746,-0.063785029,-0.104290446,-0.031987446,-0.043265884,-0.063619082,-0.055264877,-0.051583383,-0.067417063,-0.108987391,-0.104071332,-0.162940537,-0.167842073,-0.178957049,-0.049631793,-0.111512763,-0.134898244,-0.181506373,-0.286651074,-0.089918785,-0.135429188,-0.1566314,-0.185191701,-0.203948752,-0.12686695,-0.07865836,-0.164762582,-0.1971308,-0.086059602,-0.099886041,-0.129955481,-0.270684133,-0.07192257,-0.098478196,-0.086364152,-0.158044335,-0.101010748,-0.062801388,-0.04374164,-0.164880223,-0.127688755,-0.140933452,-0.1318583,-0.153505814,-0.108800704,-0.158923269,-0.155277081,-0.081511883,-0.104765733,-0.16537066,-0.03532883,-0.087508239,-0.110142037,-0.142626761,-0.241265796,-0.161477125,-0.123020365,-0.092927027,-0.075474714,-0.216098355,-0.157348729,-0.094766621,-0.118894448,-0.109686227,-0.02522071,0.008186996,-0.105482765,-0.100084422,-0.079397669,-0.041541767,-0.173578237,-0.040121279,-0.134363935,-0.049365197,-0.029645238,-0.101901325,-0.081278784,-0.006511105,-0.042255561,-0.117686721,-0.018648768,0.016302572,-0.125064864,-0.144611534,-0.02496171,-0.162030326,-0.078849135,-0.020052853,-0.118557626,0.061597093
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,0.8295,0.7204,0.6817,0.6234,0.5916,0.6484,0.6433,0.6596,0.5942,0.5726,0.5619,0.5042,0.4903,0.4894,0.4831,0.4821,0.4813,0.497,0.5121,0.4784,0.4436,0.4271,0.429,0.4476,0.4578,0.4613,0.5172,0.5247,0.5191,0.5007,0.4881,0.5282,0.5938,0.5866,0.6372,0.803,0.7656,0.7293,0.748,0.7653,0.7636,0.7865,0.7781,0.7529,0.7047,0.7096,0.7031,0.7031,0.704,0.712,0.7845,0.7328,0.8325,0.8289,0.7939,0.7156,0.6363,0.6555,0.5787,0.6285,0.7392,0.658,0.6571,0.6096,0.6954,0.6774,0.6153,0.6243,0.6597,0.7318,0.7298,0.7391,0.7331,0.721,0.6706,0.7154,0.7143,0.7403,0.8389,0.8618,1.061,1.0237,0.9797,0.8746,1.044,0.9961,0.9802,0.9045,0.8878,0.9237,1.0221,1.0025,0.8498,0.8232,0.8116,0.7912,0.7795,0.8143,0.7829,0.7892,0.7768,0.7786,0.7622,0.7737,0.76,0.7374,0.7427,0.7404,0.7027,0.7041,0.689,0.6938,0.6947,0.6837,0.6139,0.6405,0.6527,0.6492,0.6489,0.6298,0.5783,0.5816,0.5861,0.5893,0.536,0.5893,0.5998,0.5645,0.5731,0.5815,0.5893,0.5223,0.5244,0.5472,0.5361,0.5489,0.5801,0.6272,0.6139,0.6249,0.5858,0.5614,0.5674,0.6907,0.5978,0.6509,0.6319,0.5348,0.4097,0.4152,0.399,0.3801,0.3048,0.3756,0.3989,0.559,
VO monthly avg,Consumer Goods,14.4,33.89,2.71,1.47,83.45,14.45,9.33,3.03,21.16,8.09,5.32,7.17,12.57,131.6,20.62,14.79,137.65,48.09,8.29,25.74,12.58,32.26,18.56,8.43,16.22,8.53,23.24,45.66,40.98,17.33,19.15,18.95,46.56,41.87,54,30.68,22.64,26.17,56.48,29.48,30.23,79.88,33.22,68.16,72.56,36.49,85.85,65.69,22.37,23.86,58.29,37.72,17.6,21.89,18.44,58.98,63.01,101.81,142.75,181.29,93.71,121.61,118.29,78.98,107.37,114.14,50.65,88.75,65.03,130.5,74.43,43.46,21.14,60.6,60.42,59.08,44.58,59.6,110.89,52.88,59.07,52.56,62.35,28.4,26.73,39.73,58.55,67,33.57,32.68,45.75,102.27,52.67,48.85,65.83,30.77,38,51.45,73.08,56.37,31.79,47.77,59.04,46.94,71.97,35.17,30.01,28.58,49.03,41.27,61.2,52.99,41.16,36.55,67.94,41.03,37.04,56.78,84.44,64.96,55.67,146.56,163.56,73.1,59.51,114.95,75.91,107.12,92.58,46.64,69.71,60.34,90.78,55.08,95.11,23.93,40.78,26.8,103.91,38.32,41.25,30.36,28.26,52.71,61.22,54.71,54.29,41.04,46.19,24.41,29.26,47.58,27.17,44.48,43.46,24.22,35.93
Total assets,Consumer Goods,379848,379848,379848,379848,379848,379848,379848,422201,422201,422201,422201,422201,422201,422201,422201,422201,422201,422201,422201,474670,474670,474670,474670,474670,474670,474670,474670,474670,474670,474670,474670,520283,520283,520283,520283,520283,520283,520283,520283,520283,520283,520283,520283,550954,550954,550954,550954,550954,550954,550954,550954,550954,550954,550954,550954,596139,596139,596139,596139,596139,596139,596139,596139,596139,596139,596139,596139,661784,661784,661784,661784,661784,661784,661784,661784,661784,661784,661784,661784,764698,764698,764698,764698,764698,764698,764698,764698,764698,764698,764698,764698,955090,955090,955090,955090,955090,955090,955090,955090,955090,955090,955090,955090,1211807,1211807,1211807,1211807,1211807,1211807,1211807,1211807,1211807,1211807,1211807,1211807,1229414,1229414,1229414,1229414,1229414,1229414,1229414,1229414,1229414,1229414,1229414,1229414,1269410,1269410,1269410,1269410,1269410,1269410,1269410,1269410,1269410,1269410,1269410,1269410,1346508,1346508,1346508,1346508,1346508,1346508,1346508,1346508,1346508,1346508,1346508,1346508,,,,,,
Net sales,Consumer Goods,193324,193324,193324,193324,193324,193324,193324,231878,231878,231878,231878,231878,231878,231878,231878,231878,231878,231878,231878,292910,292910,292910,292910,292910,292910,292910,292910,292910,292910,292910,292910,335844,335844,335844,335844,335844,335844,335844,335844,335844,335844,335844,335844,390934,390934,390934,390934,390934,390934,390934,390934,390934,390934,390934,390934,442122,442122,442122,442122,442122,442122,442122,442122,442122,442122,442122,442122,509711,509711,509711,509711,509711,509711,509711,509711,509711,509711,509711,509711,599902,599902,599902,599902,599902,599902,599902,599902,599902,599902,599902,599902,665029,665029,665029,665029,665029,665029,665029,665029,665029,665029,665029,665029,749099,749099,749099,749099,749099,749099,749099,749099,749099,749099,749099,749099,790198,790198,790198,790198,790198,790198,790198,790198,790198,790198,790198,790198,875822,875822,875822,875822,875822,875822,875822,875822,875822,875822,875822,875822,975893,975893,975893,975893,975893,975893,975893,975893,975893,975893,975893,975893,,,,,,
common equity,Consumer Goods,190155,190155,190155,190155,190155,190155,190155,298209,298209,298209,298209,298209,298209,298209,298209,298209,298209,298209,298209,339942,339942,339942,339942,339942,339942,339942,339942,339942,339942,339942,339942,388158,388158,388158,388158,388158,388158,388158,388158,388158,388158,388158,388158,415240,415240,415240,415240,415240,415240,415240,415240,415240,415240,415240,415240,458487,458487,458487,458487,458487,458487,458487,458487,458487,458487,458487,458487,525086,525086,525086,525086,525086,525086,525086,525086,525086,525086,525086,525086,615633,615633,615633,615633,615633,615633,615633,615633,615633,615633,615633,615633,173829,173829,173829,173829,173829,173829,173829,173829,173829,173829,173829,173829,237825,237825,237825,237825,237825,237825,237825,237825,237825,237825,237825,237825,234817,234817,234817,234817,234817,234817,234817,234817,234817,234817,234817,234817,281666,281666,281666,281666,281666,281666,281666,281666,281666,281666,281666,281666,402606,402606,402606,402606,402606,402606,402606,402606,402606,402606,402606,402606,,,,,,
Turnover ratio,Consumer Goods,0.05%,0.12%,0.01%,0.01%,0.3%,0.05%,0.03%,0.01%,0.07%,0.02%,0.01%,0.02%,0.03%,0.31%,0.05%,0.04%,0.33%,0.11%,0.02%,0.06%,0.03%,0.08%,0.04%,0.02%,0.04%,0.02%,0.06%,0.11%,0.1%,0.04%,0.05%,0.05%,0.11%,0.1%,0.13%,0.07%,0.05%,0.06%,0.13%,0.07%,0.07%,0.19%,0.08%,0.16%,0.17%,0.09%,0.2%,0.16%,0.05%,0.06%,0.14%,0.09%,0.04%,0.05%,0.04%,0.14%,0.15%,0.24%,0.34%,0.43%,0.22%,0.29%,0.28%,0.19%,0.25%,0.27%,0.12%,0.21%,0.15%,0.31%,0.18%,0.1%,0.05%,0.14%,0.14%,0.14%,0.11%,0.14%,0.26%,0.12%,0.14%,0.12%,0.15%,0.07%,0.06%,0.09%,0.14%,0.16%,0.08%,0.08%,0.11%,0.28%,0.12%,0.11%,0.15%,0.07%,0.09%,0.12%,0.17%,0.13%,0.07%,0.11%,0.14%,0.11%,0.17%,0.08%,0.07%,0.07%,0.11%,0.1%,0.14%,0.12%,0.1%,0.09%,0.16%,0.1%,0.09%,0.13%,0.2%,0.15%,0.13%,0.34%,0.38%,0.17%,0.14%,0.27%,0.18%,0.25%,0.22%,0.11%,0.16%,0.14%,0.21%,0.13%,0.22%,0.06%,0.09%,0.06%,0.24%,0.09%,0.1%,0.07%,0.07%,0.12%,0.14%,0.13%,0.13%,0.1%,0.11%,0.06%,0.07%,0.11%,0.06%,0.1%,0.1%,0.06%,0.08%
Return monthly,Consumer Goods,,0.044786296,0.068317155,0.013935021,-0.029407335,0.024246421,0.005908643,-0.011785526,0.071442179,0.073470839,-0.037832108,0.021346922,-0.04291397,0.086189285,0.164050846,0.022898849,0.072714399,0.059331285,-0.027992139,-0.03294048,0.165978277,0.034724044,0.172168216,0.080606487,-0.028329274,-0.002970467,0.014913806,0.021957138,-0.029405416,0.060609689,0.045710415,0.010920365,0.215681787,0.015625588,0.06543338,0.014915852,0.147069243,-0.047622843,0.076920663,-0.038272864,-0.053956871,0.04905886,-0.020914328,-0.008544432,0.116731844,-0.00381167,0.150731795,0.086263237,0.036769806,0.017016573,0.0460269,-0.028949347,0.014079054,0.070834056,-0.027233419,-0.013334844,0.054323673,0.015233824,-0.038958089,0.07026736,0.098487172,0.128733385,0.048879081,0.07147507,0.055555556,-0.087716518,-0.057692132,0.016326154,0.064456071,0.022212954,0.094339954,0.081897416,0.060716218,0.066708123,0.069014417,0.054403137,0.015913509,0.027567568,-0.024389837,-0.027498673,-0.029564049,0.095511307,0.035758337,0.005951556,-0.029584373,-0.134146774,0.064083815,0.016054312,0,-0.019998601,-0.047756452,0.02749055,0.06337904,-0.021900982,-0.0625,0.037035998,0.028572459,0.006945419,-0.135311433,0.06269703,0.038760204,0.052237648,-0.021275735,0.034782352,0.072828612,0.09246456,-0.027440123,0.009406445,-0.006213352,0,-0.024998814,0.019608696,-0.028207169,-0.024403981,0.039213817,0.014835767,-0.04475056,0.08397077,0.036122461,0.010885363,-0.019843861,-0.118024996,-0.037652825,-0.001494465,0.023740973,0.045651186,-0.095910955,-0.043385229,0.024038679,-0.003909948,0.006389673,0.08698419,0.118574196,0.007440835,0.012439878,0.031933031,0.072554533,-0.061764637,0.065204421,-0.027545235,0.053140203,0.072672962,0.000544875,0.026085316,0.096400295,0.062801139,-0.012727021,0.075143632,0.113913672,-0.023107264,-0.041074534,0.08083459,-0.067077926,0.020763665,0.085127847,-0.004240626,0.061597093
