me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524169,524169,524169,524169,524169,524169,524169,524169,524169,524169,524169,524169,555180,555180,555180,555180,555180,555180,555180,555180,555180,555180,555180,555180,623393,623393,623393,623393,623393,623393,623393,623393,623393,623393,623393,623393,328072,328072,328072,328072,328072,328072,328072,328072,328072,328072,328072,328072,360721,360721,360721,360721,360721,360721,360721,360721,360721,360721,360721,360721,369138,369138,369138,369138,369138,369138,369138,369138,369138,369138,369138,369138,356837,356837,356837,356837,356837,356837,356837,356837,356837,356837,356837,356837,372684,372684,372684,372684,372684,372684,372684,372684,372684,372684,372684,372684,329002,329002,329002,329002,329002,329002,329002,329002,329002,329002,329002,329002,275554,275554,275554,275554,275554,275554,275554,275554,275554,275554,275554,275554,,,
Excess return,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063834052,-0.319783075,-0.262289633,-0.200316021,-0.101310646,-0.094516043,-0.059133703,-0.165081877,-0.268092561,-0.163961411,-0.263509808,-0.009411977,-0.247519154,-0.242646342,-0.23231821,-0.188900197,-0.155245605,-0.296829949,-0.098400503,-0.240942494,-0.027597953,-0.251121656,-0.308130266,-0.054520192,0.04080448,-0.08822398,0.074548195,-0.172995612,-0.085022614,-0.194525827,-0.097132952,-0.144875367,-0.113327557,-0.1338116,-0.071177317,0.014513391,-0.3014629,-0.16891245,-0.121764435,-0.140043215,-0.141960727,-0.251063686,-0.164523902,-0.126921109,-0.064907507,-0.246889359,-0.138203271,-0.082409524,-0.175422017,-0.060843099,-0.1821207,-0.110554058,-0.14954313,-0.126776957,-0.1095337,-0.1080814,-0.102354348,-0.093609914,-0.115767254,-0.176394658,-0.250125004,-0.168497046,-0.293286205,-0.033421267,-0.089081217,-0.285054883,-0.137656896,0.007454351,-0.015670903,-0.044538603,-0.119366623,0.036581998,-0.208394031,-0.063857475,-0.112104442,-0.091690093,-0.127884275,-0.0688486,0.023872306,0
Risk premium,Industrials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0837,3.0009,3.0464,1.5425,1.1637,0.4593,0.6667,1.0869,0.5795,0.6795,0.778,0.7154,0.7799,0.7961,0.7966,0.6419,0.7339,0.7419,0.7165,0.6957,0.7323,0.5489,0.5682,0.6829,0.6534,0.7641,0.7575,0.744,0.7174,0.7426,0.7459,0.7121,0.7799,0.7732,0.7382,0.7865,0.7883,0.756,0.8382,0.7993,0.6848,0.6892,0.6778,0.5639,0.8051,0.8042,0.8102,0.7426,0.6959,0.4508,0.4554,0.484,0.4897,0.4908,0.4799,0.4878,0.4237,0.4198,0.4375,0.3955,0.3797,0.288,0.3107,0.2832,0.1976,0.1883,0.2093,0.3783,0.3561,0.3679,0.1865,0.0346,0.0555,0.0347,0.0377,-0.0231,-0.1098,-0.1778,-0.2465,
VO monthly avg,Industrials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.07,221.04,153.04,59.21,175.84,44.08,29.11,157.93,113.22,120.14,60.21,69.24,49.2,49.18,88.61,142.29,23.72,26.38,34.63,191.58,38.75,109.53,117.25,81.7,241.95,18.91,22.97,54.62,69.29,72.28,101.51,182.25,27.71,19.43,609.18,84.95,46.01,7.88,88.51,60.23,40.62,12.12,10.87,45.39,56.2,21.35,361.53,46.71,3.04,26.18,12.25,12.96,359.81,68.33,8.61,23.59,39.01,29.59,89.25,105.4,32.75,60.19,37.7,99.18,53.03,34.94,32.33,44.2,28.19,17.92,32.83,7,21.99,114.72,7.73,16.76,24.91,19.23,14.82,18.06,10.14
Total assets,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370603,370603,370603,370603,370603,370603,370603,370603,370603,370603,370603,370603,386090,386090,386090,386090,386090,386090,386090,386090,386090,386090,386090,386090,478169,478169,478169,478169,478169,478169,478169,478169,478169,478169,478169,478169,534703,534703,534703,534703,534703,534703,534703,534703,534703,534703,534703,534703,562381,562381,562381,562381,562381,562381,562381,562381,562381,562381,562381,562381,604484,604484,604484,604484,604484,604484,604484,604484,604484,604484,604484,604484,595783,595783,595783,595783,595783,595783,595783,595783,595783,595783,595783,595783,620890,620890,620890,620890,620890,620890,620890,620890,620890,620890,620890,620890,556405,556405,556405,556405,556405,556405,556405,556405,556405,556405,556405,556405,520196,520196,520196,520196,520196,520196,520196,520196,520196,520196,520196,520196,,,
Net sales,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177137,1177137,1177137,1177137,1177137,1177137,1177137,1177137,1177137,1177137,1177137,1177137,1392997,1392997,1392997,1392997,1392997,1392997,1392997,1392997,1392997,1392997,1392997,1392997,1657483,1657483,1657483,1657483,1657483,1657483,1657483,1657483,1657483,1657483,1657483,1657483,1994019,1994019,1994019,1994019,1994019,1994019,1994019,1994019,1994019,1994019,1994019,1994019,2232929,2232929,2232929,2232929,2232929,2232929,2232929,2232929,2232929,2232929,2232929,2232929,2256968,2256968,2256968,2256968,2256968,2256968,2256968,2256968,2256968,2256968,2256968,2256968,2049956,2049956,2049956,2049956,2049956,2049956,2049956,2049956,2049956,2049956,2049956,2049956,1988618,1988618,1988618,1988618,1988618,1988618,1988618,1988618,1988618,1988618,1988618,1988618,1974307,1974307,1974307,1974307,1974307,1974307,1974307,1974307,1974307,1974307,1974307,1974307,1422637,1422637,1422637,1422637,1422637,1422637,1422637,1422637,1422637,1422637,1422637,1422637,,,
common equity,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-162291,-162291,-162291,-162291,-162291,-162291,-162291,-162291,-162291,-162291,-162291,-162291,-171467,-171467,-171467,-171467,-171467,-171467,-171467,-171467,-171467,-171467,-171467,-171467,-148813,-148813,-148813,-148813,-148813,-148813,-148813,-148813,-148813,-148813,-148813,-148813,201582,201582,201582,201582,201582,201582,201582,201582,201582,201582,201582,201582,198977,198977,198977,198977,198977,198977,198977,198977,198977,198977,198977,198977,232456,232456,232456,232456,232456,232456,232456,232456,232456,232456,232456,232456,238069,238069,238069,238069,238069,238069,238069,238069,238069,238069,238069,238069,247018,247018,247018,247018,247018,247018,247018,247018,247018,247018,247018,247018,223537,223537,223537,223537,223537,223537,223537,223537,223537,223537,223537,223537,244642,244642,244642,244642,244642,244642,244642,244642,244642,244642,244642,244642,,,
Turnover ratio,Industrials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42%,0.22%,0.15%,0.06%,0.18%,0.04%,0.03%,0.16%,0.11%,0.12%,0.06%,0.07%,0.05%,0.05%,0.09%,0.14%,0.02%,0.03%,0.03%,0.19%,0.04%,0.11%,0.12%,0.08%,0.24%,0.02%,0.02%,0.05%,0.07%,0.07%,0.1%,0.18%,0.03%,0.02%,0.61%,0.08%,0.05%,0.01%,0.09%,0.06%,0.04%,0.01%,0.01%,0.05%,0.06%,0.02%,0.36%,0.05%,0%,0.03%,0.01%,0.01%,0.36%,0.07%,0.01%,0.02%,0.04%,0.03%,0.09%,0.11%,0.03%,0.06%,0.04%,0.1%,0.05%,0.03%,0.03%,0.04%,0.03%,0.02%,0.03%,0.01%,0.02%,0.11%,0.01%,0.02%,0.02%,0.02%,0.01%,0.02%,0.01%
Return monthly,Industrials,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.063834052,-0.045026375,0.015683567,-0.020588521,0.052652454,0.019969857,0.068618397,-0.010457177,-0.141834061,-0.028902911,-0.119995808,0.136358223,-0.091385454,-0.100692042,-0.09093241,-0.059960497,-0.018009905,-0.166590249,0.019988997,-0.117763394,0.104136947,-0.130490956,-0.187433666,0.076802508,0.17151868,0.04866432,0.209320695,-0.038373612,0.049923586,-0.057092027,0.040308748,-0.009563067,0.023306143,0,0.060029283,0.151012891,-0.164,-0.03923445,0.010292165,-0.010187315,-0.020418327,-0.124894086,-0.040472502,-0.005045409,0.072413793,-0.109324759,-0.002760671,0.047274276,-0.047580317,0.049957301,-0.0750305,0.002637942,-0.04034203,-0.016906557,0,0,0.002788752,0.011587486,-0.011454754,-0.073928158,-0.153903904,-0.083703046,-0.206262105,0.050020333,-0.009682417,-0.206491983,-0.060620996,0.096537251,0.070813397,0.043789097,-0.047517123,0.110561798,-0.129097531,0.016728625,-0.027879342,-0.017395393,-0.058851675,0,0.087442806,0
Def tax,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43285,-43285,-43285,-43285,-43285,-43285,-43285,-43285,-43285,-43285,-43285,-43285,-51205,-51205,-51205,-51205,-51205,-51205,-51205,-51205,-51205,-51205,-51205,-51205,-49921,-49921,-49921,-49921,-49921,-49921,-49921,-49921,-49921,-49921,-49921,-49921,-38243,-38243,-38243,-38243,-38243,-38243,-38243,-38243,-38243,-38243,-38243,-38243,-14850,-14850,-14850,-14850,-14850,-14850,-14850,-14850,-14850,-14850,-14850,-14850,-4757,-4757,-4757,-4757,-4757,-4757,-4757,-4757,-4757,-4757,-4757,-4757,-26737,-26737,-26737,-26737,-26737,-26737,-26737,-26737,-26737,-26737,-26737,-26737,-47396,-47396,-47396,-47396,-47396,-47396,-47396,-47396,-47396,-47396,-47396,-47396,-41781,-41781,-41781,-41781,-41781,-41781,-41781,-41781,-41781,-41781,-41781,-41781,-40452,-40452,-40452,-40452,-40452,-40452,-40452,-40452,-40452,-40452,-40452,-40452,,,
