me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,69919,69919,69919,89735,89735,89735,89735,89735,89735,89735,89735,89735,89735,89735,89735,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,13533,13533,13533,13533,13533,13533,13533,13533,13533,13533,13533,13533,10427,10427,10427,10427,10427,10427,10427,10427,10427,10427,10427,10427,43442,43442,43442,43442,43442,43442,43442,43442,43442,43442,43442,43442,50772,50772,50772,50772,50772,50772,50772,50772,50772,50772,50772,50772,28655,28655,28655,28655,28655,28655,28655,28655,28655,28655,28655,28655,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,361,361,361,361,361,361,361,361,361,361,361,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Consumer Goods,,0.166155833,-0.162034,-0.270256038,-0.205303663,0.263066629,-0.127521257,0.00759411,0.01259253,-0.1416996,-0.1327239,-0.560299477,0.156782557,-0.312278392,0.220414965,-0.1744289,0.173178433,-0.235305947,-0.375178684,-0.293033087,-0.136842047,0.097729847,-0.3684857,-0.188359348,-0.040508756,-0.116447343,-0.304196825,-0.367806015,-0.222424396,-0.025533526,-0.201654013,0.137534219,-0.205931144,-0.1592357,-0.210892535,-0.117068006,-0.1551734,-0.1531536,-0.1520639,-0.193090335,-0.115657406,-0.153445,-0.1558127,-0.133746783,-0.2520327,-0.193305367,-0.108604016,-0.048618465,-0.196597112,-0.222150112,0.071196486,-0.1247245,-0.1135904,-0.054518681,-0.064323341,-0.099949104,0.045264119,-0.103433548,-0.375281842,-0.051875776,-0.131099823,-0.1078286,-0.085376164,-0.1104273,-0.1188426,-0.32469058,0.103102366,-0.34930208,-0.026625852,-0.1515207,0.182259533,0.055377115,-0.446280674,0.06134898,-0.335289121,-0.351550245,-0.1464595,-0.151056878,0.291762555,-0.483709861,-0.27335785,0.28304974,-0.1493942,-0.310368784,-0.453709992,-0.097478698,-0.098652462,-0.068854434,-0.029631588,0.041012102,-0.328369036,0.066361272,-0.329207077,-0.1244089,-0.1157497,0.149297331,-0.365336984,-0.213162491,-0.1280899,-0.1267005,-0.1378936,0.091399335,0.035861261,-0.296729033,-0.091776169,0.199721508,-0.267860403,-0.232519145,0.011523978,0.029432643,-0.063248999,-0.039668843,-0.1068454,-0.1078844,-0.1006791,-0.225787799,0.082241894,-0.088280977,-0.184484785,-0.014666169,0,0,0,0,0,0,-0.0824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,0.6717,0.697,0.718,0.762,0.9094,0.7498,0.6211,0.6673,0.6572,0.5492,0.4353,0.6722,0.6928,0.8002,0.7965,0.6703,0.6723,0.8978,0.9209,1.0441,0.9809,1.0065,0.8956,0.7606,0.7484,0.7938,0.962,0.9725,0.8451,0.921,0.9822,0.9249,1.1308,1.0339,1.2757,1.0532,1.0218,0.9072,0.9153,0.8963,0.907,0.815,0.8129,0.7795,0.7529,0.7035,0.8008,0.8014,0.8696,0.8703,0.6739,0.6115,0.4808,0.4821,0.3509,0.348,0.3511,0.6103,0.6463,0.604,0.5812,0.5322,0.5233,0.5671,0.7102,0.7458,0.974,1.0063,1.0348,1.1289,1.1226,1.0452,0.9939,0.9874,0.9031,1.0534,1.0565,0.6311,0.8733,0.9213,1.216,0.8845,1.0134,1.7585,1.3603,1.2554,1.1589,1.0798,1.1378,1.2249,0.8377,0.8333,0.5737,0.5303,0.5119,0.5496,0.5723,0.5818,0.6673,0.6635,0.7872,0.8336,0.6778,0.6842,0.5909,0.5262,0.4913,0.4392,0.4318,0.4115,0.4476,0.4182,0.3158,0.3188,0.2957,0.211,-0.1272,-0.2507,-0.253,,,,,,,-1.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Consumer Goods,20,16.16,5.56,0.48,0.12,1.07,10.25,9.21,19.53,55.28,0,1,10.46,6.85,5.69,4.33,11.36,1.69,29.36,18.83,41.78,171.93,50.96,118.66,26.13,36.17,32.38,29.13,16.7,82.46,16.29,27.18,6.06,13.42,10.3,150.82,51.23,13.95,2.95,4.69,12.92,26.35,12.12,0,2.34,17.14,13.95,10.61,2.78,6.4,77.2,4.8,0.45,0.81,5.6,53.3,98.12,5.71,1.86,11.57,0,4.05,1,0,0,9.89,1.77,0.6,0.19,6.04,4.95,1.12,5,7.49,7.07,0.38,0.57,18.86,6.55,9,4.91,2.53,0,0.07,0.8,6.66,6.09,8.72,69.88,15.08,6.99,0.23,2,0,0,0.01,1.7,2.71,0,0,0.1,87.42,9.07,0.77,0.05,5.62,86.83,0.05,4.09,8.35,0.82,2.04,0.11,0.25,0.62,0.76,13.4,129.74,17.78,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Consumer Goods,132324,132324,132324,164086,164086,164086,164086,164086,164086,164086,164086,164086,164086,164086,164086,133141,133141,133141,133141,133141,133141,133141,133141,133141,133141,133141,133141,83960,83960,83960,83960,83960,83960,83960,83960,83960,83960,83960,83960,79732,79732,79732,79732,79732,79732,79732,79732,79732,79732,79732,79732,107574,107574,107574,107574,107574,107574,107574,107574,107574,107574,107574,107574,77380,77380,77380,77380,77380,77380,77380,77380,77380,77380,77380,77380,59943,59943,59943,59943,59943,59943,59943,59943,59943,59943,59943,59943,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,26397,26397,26397,26397,26397,26397,26397,26397,26397,26397,26397,26397,8502,8502,8502,8502,8502,8502,8502,8502,8502,8502,8502,8502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Consumer Goods,315500,315500,315500,418043,418043,418043,418043,418043,418043,418043,418043,418043,418043,418043,418043,637298,637298,637298,637298,637298,637298,637298,637298,637298,637298,637298,637298,363024,363024,363024,363024,363024,363024,363024,363024,363024,363024,363024,363024,270197,270197,270197,270197,270197,270197,270197,270197,270197,270197,270197,270197,298101,298101,298101,298101,298101,298101,298101,298101,298101,298101,298101,298101,293478,293478,293478,293478,293478,293478,293478,293478,293478,293478,293478,293478,187659,187659,187659,187659,187659,187659,187659,187659,187659,187659,187659,187659,179496,179496,179496,179496,179496,179496,179496,179496,179496,179496,179496,179496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Consumer Goods,62405,62405,62405,74351,74351,74351,74351,74351,74351,74351,74351,74351,74351,74351,74351,75741,75741,75741,75741,75741,75741,75741,75741,75741,75741,75741,75741,70427,70427,70427,70427,70427,70427,70427,70427,70427,70427,70427,70427,69305,69305,69305,69305,69305,69305,69305,69305,69305,69305,69305,69305,64132,64132,64132,64132,64132,64132,64132,64132,64132,64132,64132,64132,26608,26608,26608,26608,26608,26608,26608,26608,26608,26608,26608,26608,31288,31288,31288,31288,31288,31288,31288,31288,31288,31288,31288,31288,34179,34179,34179,34179,34179,34179,34179,34179,34179,34179,34179,34179,23606,23606,23606,23606,23606,23606,23606,23606,23606,23606,23606,23606,8141,8141,8141,8141,8141,8141,8141,8141,8141,8141,8141,8141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Consumer Goods,0.04%,0.03%,0.01%,0%,0%,0%,0.02%,0.02%,0.04%,0.11%,0%,0%,0.02%,0.01%,0.01%,0.01%,0.02%,0%,0.06%,0.04%,0.08%,0.34%,0.1%,0.24%,0.05%,0.07%,0.06%,0.06%,0.03%,0.16%,0.03%,0.05%,0.01%,0.03%,0.02%,0.3%,0.1%,0.03%,0.01%,0.01%,0.03%,0.05%,0.02%,0%,0%,0.03%,0.03%,0.02%,0.01%,0.01%,0.15%,0.01%,0%,0%,0.01%,0.11%,0.2%,0.01%,0%,0.02%,0%,0.01%,0%,0%,0%,0.02%,0%,0%,0%,0.01%,0.01%,0%,0.01%,0.01%,0.01%,0%,0%,0.04%,0.01%,0.02%,0.01%,0.01%,0%,0%,0%,0.01%,0.01%,0.02%,0.14%,0.03%,0.01%,0%,0%,0%,0%,0%,0%,0.01%,0%,0%,0%,0.17%,0.02%,0%,0%,0.01%,0.17%,0%,0.01%,0.02%,0%,0%,0%,0%,0%,0%,0.03%,0.26%,0.04%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Consumer Goods,,0.333666833,0,-0.100150038,-0.027511463,0.428204029,0.020108043,0.15563401,0.16089613,0,0,-0.415350877,0.315828957,-0.139965792,0.395094465,0,0.333333333,-0.062544547,-0.199961984,-0.116654787,0.037654653,0.272939347,-0.2001629,-0.035641548,0.111140444,0.033262057,-0.145090825,-0.207638515,-0.071283096,0.128289474,-0.045675413,0.290902919,-0.038390744,0,-0.039923435,0.041583594,0,0,0,-0.039923435,0.041583594,0,0,0.019961717,-0.1,-0.044384867,0.046446384,0.088769735,-0.061012312,-0.087121212,0.190552186,0,0,0.060053619,0.037683359,0.000974896,0.148283419,0.016115352,-0.253964942,0.063776224,-0.019984223,0,0.020391736,0,0,-0.20010518,0.250164366,-0.20010518,0.125246548,0,0.333333333,0.199824715,-0.305514974,0.20010518,-0.200043821,-0.208436045,0,-0.026297578,0.432480455,-0.339617961,-0.11419985,0.41942324,0,-0.113833284,-0.281861092,0.071361502,0.066608238,0.093672966,0.142749812,0.225180802,-0.183793936,0.210059172,-0.204563977,0,0,0.257172131,-0.249932084,-0.090909091,0,0,0,0.233466135,0.167312661,-0.166574433,0.033200531,0.322622108,-0.146258503,-0.114399545,0.129177378,0.142857143,0.050049801,0.071377757,0,0,0,-0.133244799,0.153728294,-0.025675077,-0.117673785,0.066683831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
