me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56590,56590,56590,56590,56590,56590,56590,56590,56590,56590,56590,56590,88214,88214,88214,88214,88214,88214,88214,88214,88214,88214,88214,88214,134298,134298,134298,134298,134298,134298,134298,134298,134298,134298,134298,134298,231997,231997,231997,231997,231997,231997,231997,231997,231997,231997,231997,231997,343154,343154,343154,343154,343154,343154,343154,343154,343154,343154,343154,343154,500754,500754,500754,500754,500754,500754,500754,500754,500754,500754,500754,500754,479736,479736,479736,479736,479736,479736,479736,479736,479736,479736,479736,479736,525844,525844,525844,525844,525844,525844,525844,525844,525844,525844,525844,525844,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Consumer Goods,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030386436,-0.215182093,-0.118967127,-0.077294664,-0.25658249,-0.154664106,0.073518841,-0.289770087,-0.299796801,-0.176789502,0.057398682,-0.180234905,0.090331778,-0.367853007,0.129551212,0.21516057,-0.254942313,-0.340748068,0.20340604,-0.329476066,-0.169068358,0.02700556,-0.063205823,0.519694789,-0.147963068,-0.075099119,0.110006845,-0.142346954,-0.043059195,-0.198772281,-0.049251598,-0.181575571,-0.201661201,-0.162544197,0.084781543,-0.377838498,-0.167724798,-0.241599778,-0.327412685,-0.083334668,-0.1417313,-0.402596244,-0.091198373,-0.210152959,-0.475659608,-0.234446217,-0.035016948,-0.352611542,-0.269601574,-0.229999673,-0.17609136,-0.355119913,-0.187653796,-0.1470672,-0.328373131,-0.1667769,-0.561690639,0.405088933,-0.317257777,-0.283055564,-0.489825233,0.110502701,-0.763959051,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Consumer Goods,"6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3","6,3",6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.1628,0.0733,-0.2287,0.2574,0.3251,0.0836,-0.0219,-0.0908,-0.0122,-0.2393,-0.24,-0.4131,-0.0559,0.0213,0.1231,0.1586,0.3063,0.6199,0.5792,0.5341,0.5083,0.5414,0.6559,0.7258,0.7275,0.7459,0.7406,0.6736,0.8056,0.8384,0.908,0.9639,0.9711,1.1319,1.5485,1.4443,1.2691,1.3234,1.3141,1.1126,0.8751,0.8624,0.8426,1.3177,1.3322,1.356,1.2023,1.2437,0.9503,0.9508,1.0115,1.1223,1.0413,1.0844,1.1073,1.4163,1.5958,1.1801,1.1569,1.1894,1.4213,1.1447,,,,,,,,,,,,,,
VO monthly avg,Consumer Goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698.79,431.87,326.53,155.38,57.83,351.15,55.15,65.92,79.53,151.93,108.94,58.74,26.62,62.26,35.07,9.97,18.92,27.51,19.06,31.17,59.08,143.07,28.09,36.9,133.33,113.93,202.96,193.04,115.47,165.63,167.64,190.34,142.3,258.97,124.06,252.24,253.68,158.05,262.66,86.46,62.79,47.26,871.65,649.85,47.96,85.61,281.9,109.34,125.84,198.66,102.54,109.45,165.34,154.51,3032.78,977.81,335.01,1439.04,3102.14,238.73,550.58,749.19,513.27,296.94,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62076,62076,62076,62076,62076,62076,62076,62076,62076,62076,62076,62076,86986,86986,86986,86986,86986,86986,86986,86986,86986,86986,86986,86986,166123,166123,166123,166123,166123,166123,166123,166123,166123,166123,166123,166123,333603,333603,333603,333603,333603,333603,333603,333603,333603,333603,333603,333603,487774,487774,487774,487774,487774,487774,487774,487774,487774,487774,487774,487774,666676,666676,666676,666676,666676,666676,666676,666676,666676,666676,666676,666676,630523,630523,630523,630523,630523,630523,630523,630523,630523,630523,630523,630523,613655,613655,613655,613655,613655,613655,613655,613655,613655,613655,613655,613655,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182113,182113,182113,182113,182113,182113,182113,182113,182113,182113,182113,182113,370286,370286,370286,370286,370286,370286,370286,370286,370286,370286,370286,370286,491390,491390,491390,491390,491390,491390,491390,491390,491390,491390,491390,491390,674606,674606,674606,674606,674606,674606,674606,674606,674606,674606,674606,674606,1049554,1049554,1049554,1049554,1049554,1049554,1049554,1049554,1049554,1049554,1049554,1049554,1251061,1251061,1251061,1251061,1251061,1251061,1251061,1251061,1251061,1251061,1251061,1251061,1308245,1308245,1308245,1308245,1308245,1308245,1308245,1308245,1308245,1308245,1308245,1308245,1285399,1285399,1285399,1285399,1285399,1285399,1285399,1285399,1285399,1285399,1285399,1285399,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,-1228,-1228,-1228,-1228,-1228,-1228,-1228,-1228,-1228,-1228,-1228,-1228,31825,31825,31825,31825,31825,31825,31825,31825,31825,31825,31825,31825,101606,101606,101606,101606,101606,101606,101606,101606,101606,101606,101606,101606,144620,144620,144620,144620,144620,144620,144620,144620,144620,144620,144620,144620,157690,157690,157690,157690,157690,157690,157690,157690,157690,157690,157690,157690,154819,154819,154819,154819,154819,154819,154819,154819,154819,154819,154819,154819,87810,87810,87810,87810,87810,87810,87810,87810,87810,87810,87810,87810,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Consumer Goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,33%",0.21%,0.16%,0.07%,0.03%,0.17%,0.03%,0.03%,0.04%,0.07%,0.05%,0.03%,0.01%,0.03%,0.02%,0%,0.01%,0.01%,0.01%,0.01%,0.03%,0.07%,0.01%,0.02%,0.06%,0.05%,0.1%,0.09%,0.05%,0.08%,0.08%,0.09%,0.07%,0.12%,0.06%,0.12%,0.12%,0.08%,0.13%,0.04%,0.03%,0.02%,0.42%,0.23%,0.02%,0.03%,0.1%,0.04%,0.04%,0.07%,0.04%,0.04%,0.06%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Consumer Goods,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,-0.030386436,-0.125014193,-0.047625227,0.025071536,-0.14635119,-0.057147306,0.166639141,-0.194790487,-0.193565401,-0.100065402,0.133478682,-0.117760205,0.177810078,-0.283011107,0.210556512,0.30450237,-0.150045413,-0.215644368,0.32479564,-0.207527766,-0.047495458,0.14986376,0.065165877,0.653170189,-0.012380568,0.062542581,0.247114645,-0.009460154,0.095193605,-0.060853081,0.092652402,-0.033899871,-0.052681901,-0.009184497,0.261587043,-0.207347598,-0.009371498,-0.075475578,-0.163274385,0.073109132,0,-0.261365044,0.046285427,-0.044237859,-0.307731008,-0.066618217,0.119127952,-0.191558442,-0.131382674,-0.091149273,-0.03306686,-0.207065013,-0.043601896,0,-0.181863231,0,-0.388855239,0.546085233,-0.176923077,-0.142523364,-0.333333333,0.249318801,-0.700109051,0,0,0,0,0,0,0,0,0,0,0,0,0
