me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Industrials,181822,181822,181822,181822,181822,181822,181822,300614,300614,300614,300614,300614,300614,300614,300614,300614,300614,300614,300614,281346,281346,281346,281346,281346,281346,281346,281346,281346,281346,281346,281346,273514,273514,273514,273514,273514,273514,273514,273514,273514,273514,273514,273514,293257,293257,293257,293257,293257,293257,293257,293257,293257,293257,293257,293257,432122,432122,432122,432122,432122,432122,432122,432122,432122,432122,432122,432122,572561,572561,572561,572561,572561,572561,572561,572561,572561,572561,572561,572561,478810,478810,478810,478810,478810,478810,478810,478810,478810,478810,478810,478810,469789,469789,469789,469789,469789,469789,469789,469789,469789,469789,469789,469789,300092,300092,300092,300092,300092,300092,300092,300092,300092,300092,300092,300092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Industrials,,-0.1165188,-0.081937424,-0.208852114,-0.033415499,0.117057315,-0.184565654,-0.072314864,-0.1226626,-0.109420303,-0.082315665,-0.212826277,-0.039781735,-0.066195443,-0.200441533,-0.176062924,-0.219891647,-0.178194821,-0.1485236,-0.173256853,-0.170302544,-0.163999659,-0.21195738,-0.045380407,-0.178112477,-0.229236778,-0.155190215,-0.237549515,-0.1302883,-0.086109518,-0.282068276,-0.1286475,-0.257825232,0.022601656,-0.17415892,-0.123220693,-0.172717164,-0.123027,-0.059206396,0.185275359,-0.136231773,-0.260251126,-0.024855026,-0.1297748,-0.042278936,-0.164884721,-0.075990215,0.051242209,-0.09288533,-0.06070774,0.010955776,-0.164327307,-0.131987658,-0.010013954,-0.114724784,0.051848723,-0.212057711,-0.2354643,-0.132369836,-0.043379497,-0.130802484,-0.054757465,-0.079689811,0.099442227,-0.1204932,-0.19144234,-0.199677767,-0.166637137,-0.004148238,-0.008888466,-0.02305413,-0.153587706,-0.038844722,-0.052878054,-0.031924307,-0.131263016,-0.165984232,-0.053343172,-0.188106725,-0.219068991,-0.236656111,-0.244490846,-0.203954765,-0.147495297,-0.207946184,-0.533856954,-0.25965645,-0.239853672,-0.137187447,-0.397150705,-0.432792152,-0.1420536,-0.275376827,-0.422667469,-0.298256069,-0.084413455,-0.400926283,-0.256321774,-0.279678097,-0.0375491,-0.041843709,-0.300751367,-0.269781286,-0.097052088,-0.173756962,-0.208789356,-0.5114447,0.0617771,-0.190026843,-0.371347176,-0.289903529,-0.093939587,-0.300376858,-0.133475,-0.1338801,-0.107222,0.495042399,-0.216094981,-0.529663547,-0.582051262,0,0,0,0,0,0,-0.0824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Industrials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Industrials,-0.1156,-0.1124,0.0812,0.1559,0.2055,0.2384,0.2453,0.2336,0.2502,0.2809,0.203,0.3284,0.3607,0.5376,0.5527,0.4697,0.4703,0.4879,0.4972,0.4824,0.4912,0.5022,0.5319,0.583,0.6114,0.6132,0.5827,0.5812,0.5141,0.5678,0.5682,0.5325,0.5281,0.4829,0.5546,0.4027,0.4194,0.429,0.374,0.3746,0.3715,0.3203,0.3216,0.3996,0.3822,0.3587,0.4305,0.4305,0.3648,0.3763,0.2475,0.2976,0.1928,0.1905,0.3011,0.4832,0.3182,0.4661,0.5208,0.464,0.504,0.6601,0.7551,0.7516,0.7364,0.8337,0.8172,0.8502,0.8655,0.822,0.8235,0.8337,0.8356,0.794,0.7257,0.6659,0.645,0.7068,0.6141,0.6711,0.9282,0.8491,0.8133,0.9358,1.4925,1.0628,0.9097,0.9168,0.8482,1.0776,0.8776,0.8072,0.9033,0.8858,0.8902,0.774,0.7751,0.7284,0.8045,0.8357,0.7056,0.7069,0.759,0.767,0.7794,0.6665,0.7269,0.7583,0.7019,0.7648,0.8169,0.7958,0.7447,0.725,0.8227,0.444,0.3934,0.2029,0.2966,,,,,,,-0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Industrials,0,75.19,757.08,202.88,54.52,39.7,310.42,156.63,366.79,306.1,81.68,119.89,648.84,179.04,139.28,276.75,104.73,302.85,479.06,63.56,22.35,197.22,288.62,159.19,97.31,882.93,195.18,81.69,64.62,30.48,101.27,17.75,228.08,679.27,894.98,127.53,241.25,82.97,334.71,805.73,267.83,358.02,158.9,222.79,177.22,178.84,231.08,298.63,108.48,170.22,158.65,385.24,236.45,230.69,174.05,326.07,300.37,653.22,242.35,228.82,368.47,283.68,800.58,771.8,371.8,325.79,663.81,582.48,786.82,1244.25,302.26,1100.86,277.95,858.38,1041.79,840.61,603.04,1597.49,953.4,622.05,489.64,871.51,1088.85,967.33,624.15,247.53,714.04,575.64,1168.33,959.53,1403.9,264.03,253.97,532,450.41,290.35,188,620.74,461.68,628.58,317.34,264.59,351.1,196.4,551.67,400.04,1151.65,1234.42,823.53,538.13,415.53,557.27,877.29,448.91,421.22,939.98,1079.89,770.89,1651.1,1475.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Industrials,431924,431924,431924,431924,431924,431924,431924,614305,614305,614305,614305,614305,614305,614305,614305,614305,614305,614305,614305,578369,578369,578369,578369,578369,578369,578369,578369,578369,578369,578369,578369,585256,585256,585256,585256,585256,585256,585256,585256,585256,585256,585256,585256,594064,594064,594064,594064,594064,594064,594064,594064,594064,594064,594064,594064,783148,783148,783148,783148,783148,783148,783148,783148,783148,783148,783148,783148,989446,989446,989446,989446,989446,989446,989446,989446,989446,989446,989446,989446,870492,870492,870492,870492,870492,870492,870492,870492,870492,870492,870492,870492,555158,555158,555158,555158,555158,555158,555158,555158,555158,555158,555158,555158,378913,378913,378913,378913,378913,378913,378913,378913,378913,378913,378913,378913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Industrials,540716,540716,540716,540716,540716,540716,540716,829956,829956,829956,829956,829956,829956,829956,829956,829956,829956,829956,829956,890822,890822,890822,890822,890822,890822,890822,890822,890822,890822,890822,890822,910350,910350,910350,910350,910350,910350,910350,910350,910350,910350,910350,910350,924512,924512,924512,924512,924512,924512,924512,924512,924512,924512,924512,924512,1086076,1086076,1086076,1086076,1086076,1086076,1086076,1086076,1086076,1086076,1086076,1086076,1151084,1151084,1151084,1151084,1151084,1151084,1151084,1151084,1151084,1151084,1151084,1151084,1222588,1222588,1222588,1222588,1222588,1222588,1222588,1222588,1222588,1222588,1222588,1222588,1128663,1128663,1128663,1128663,1128663,1128663,1128663,1128663,1128663,1128663,1128663,1128663,652416,652416,652416,652416,652416,652416,652416,652416,652416,652416,652416,652416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Industrials,248348,248348,248348,248348,248348,248348,248348,312407,312407,312407,312407,312407,312407,312407,312407,312407,312407,312407,312407,294472,294472,294472,294472,294472,294472,294472,294472,294472,294472,294472,294472,306633,306633,306633,306633,306633,306633,306633,306633,306633,306633,306633,306633,296403,296403,296403,296403,296403,296403,296403,296403,296403,296403,296403,296403,346168,346168,346168,346168,346168,346168,346168,346168,346168,346168,346168,346168,412374,412374,412374,412374,412374,412374,412374,412374,412374,412374,412374,412374,388537,388537,388537,388537,388537,388537,388537,388537,388537,388537,388537,388537,83702,83702,83702,83702,83702,83702,83702,83702,83702,83702,83702,83702,76982,76982,76982,76982,76982,76982,76982,76982,76982,76982,76982,76982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Industrials,0%,0.04%,0.39%,0.11%,0.03%,0.02%,0.16%,0.08%,0.19%,0.16%,0.04%,0.06%,0.33%,0.09%,0.07%,0.14%,0.05%,0.15%,0.25%,0.03%,0.01%,0.1%,0.15%,0.08%,0.05%,0.45%,0.1%,0.04%,0.03%,0.02%,0.05%,0.01%,0.12%,0.35%,0.46%,0.07%,0.12%,0.04%,0.17%,0.41%,0.14%,0.18%,0.08%,0.11%,0.09%,0.09%,0.12%,0.15%,0.06%,0.09%,0.08%,0.2%,0.12%,0.12%,0.09%,0.17%,0.15%,0.33%,0.12%,0.12%,0.19%,0.14%,0.41%,0.39%,0.19%,0.17%,0.34%,0.3%,0.4%,0.63%,0.15%,0.54%,0.14%,0.42%,0.51%,0.41%,0.3%,0.78%,0.46%,0.3%,0.24%,0.42%,0.53%,0.47%,0.3%,0.12%,0.35%,0.28%,0.57%,0.47%,0.68%,0.13%,0.12%,0.26%,0.22%,0.14%,0.09%,0.3%,0.22%,0.31%,0.15%,0.13%,0.17%,0.1%,0.27%,0.19%,0.56%,0.6%,0.4%,0.26%,0.2%,0.01%,0.02%,0.01%,0.01%,0.02%,0.03%,0.02%,0.04%,0.03%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Industrials,,0,0.039978176,-0.076930414,0.100031001,0.249976515,-0.060611754,0.048401936,0,0.015376397,0.035773335,-0.089537077,0.098342365,0.089573357,-0.041121433,-0.014271824,-0.072462747,-0.031257121,0,-0.032265653,-0.026656944,-0.020561059,-0.06654768,0.096148593,-0.035094277,-0.090905178,-0.019980115,-0.102033915,0,0.045461882,-0.152171676,0,-0.128254932,0.147124356,-0.04861912,-0.005550593,-0.055494964,0,0.058755604,0.305575159,-0.012727273,-0.137972226,0.100005774,0,0.086399664,-0.037686621,0.055731285,0.165263709,0.01089707,0.04319916,0.103448276,-0.059378507,-0.036541258,0.086187546,-0.015855484,0.161290323,-0.111111111,-0.125,-0.018959436,0.063452503,-0.024550484,0.061128835,0.040681489,0.221493027,0,-0.06131924,-0.062494167,-0.027274537,0.137058262,0.123297534,0.10917637,-0.022464606,0.091948078,0.073693946,0.092144793,-0.012561316,-0.045449232,0.076185228,-0.063718425,-0.090739691,-0.095629511,-0.110347546,-0.067166865,-0.002789897,-0.027768684,-0.377150554,-0.11009535,-0.087595272,0.016949153,-0.222261905,-0.285703352,0,-0.129968927,-0.275862069,-0.158673469,0.037598545,-0.272744983,-0.124832574,-0.142944597,0.1,0.090909091,-0.166666667,-0.133214286,0.038318912,-0.036904762,-0.077049856,-0.375,0.2,-0.055357143,-0.235664776,-0.153338829,0.040895813,-0.166510758,0,0,0,0.599326599,-0.124912281,-0.428227747,-0.500701262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
