me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,18480,18480,18480,18480,18480,18480,18480,19095,19095,19095,19095,19095,19095,19095,19095,19095,19095,19095,19095,17771,17771,17771,17771,17771,17771,17771,17771,17771,17771,17771,17771,7504,7504,7504,7504,7504,7504,7504,7504,7504,7504,7504,7504,6435,6435,6435,6435,6435,6435,6435,6435,6435,6435,6435,6435,10515,10515,10515,10515,10515,10515,10515,10515,10515,10515,10515,10515,18904,18904,18904,18904,18904,18904,18904,18904,18904,18904,18904,18904,18904,18904,18904,18904,18904,18904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Consumer Goods,,-0.634082616,0.123603115,-0.215844908,-0.430642924,0.354840538,-0.1405355,-0.097468778,0.170002946,0.322399371,0.036561667,-0.265572673,0.257863677,0.229167084,-0.0897492,-0.04198408,-0.060244439,-0.118957145,-0.0824177,0.1291908,-0.139302666,0.100567091,0.293125951,0.22951611,-0.278241012,0.227288268,-0.013554387,-0.206793264,-0.134402717,-0.0839938,-0.402477753,0.056437613,-0.271811812,0.763461433,0.105483404,-0.027598005,-0.037148239,-0.085718403,0.197262485,-0.328243671,-0.1015868,-0.578695985,-0.1202177,0.502575478,-0.087953637,0.074080264,-0.105608,-0.472826199,-0.4935197,-0.056524312,0.034664673,-0.176361446,-0.282417647,-0.043458437,-0.038537527,-0.109858567,-0.133104189,0.098908215,-0.166529581,-0.136662982,-0.221912142,0.1755132,-0.059865593,-0.099478581,-0.311702953,-0.067791637,-0.152152854,-0.1478361,-0.046224668,-0.099794236,-0.260563817,-0.1483662,-0.032027391,-0.254117817,-0.316951922,-0.412875804,0.26944588,-0.1473637,-0.363717596,-0.1476955,-0.075767651,-0.156120573,-0.141157311,-0.707730592,-0.1321022,-0.08975,0,0,0,0,0,0,0,0,-0.0835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,0.7324,0.777,0.7191,0.4297,0.3876,0.4332,0.5085,0.5699,-0.0048,-0.2038,-0.3842,-0.2143,-0.2559,-0.56,-0.5516,-0.7971,-0.7914,-0.6833,-0.5521,-0.6316,-0.6359,-0.6543,-0.6611,-0.3626,-0.4168,-0.3953,-0.0785,-0.0511,-0.1861,-0.1874,-0.1556,-0.289,-0.0152,-0.0066,0.2453,-0.0864,-0.0746,-0.0574,-0.0043,0.0123,0.0236,0.1576,0.2479,0.2829,0.3463,0.3972,0.016,0.0208,0.2019,0.2856,0.1339,0.2973,0.1081,0.1092,0.0649,0.9039,1.0977,1.111,1.1523,1.0448,1.3811,1.1367,1.0817,1.1076,0.8475,0.8684,0.9586,0.9847,0.9064,1.1897,1.1897,1.1074,1.1353,1.1477,0.9862,0.8002,0.804,0.9899,1.0116,0.9785,0.6139,0.6458,1.4547,0.901,0.7294,,,,,,,,,0.9633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Consumer Goods,0,0.01,0.4,0.1,0.07,0.72,0.6,0.29,2.36,2.83,0,0.27,0.15,1.15,0.02,4.71,0.24,0.27,0.55,1.24,0.08,0.23,0.23,0.52,0.41,1.87,0.25,0.68,1.33,0.28,0.51,1.52,0.45,9.18,4.75,3.96,2.49,2.23,6.05,3.7,0.01,0.43,0.87,1.91,0.98,1.73,0,0.1,9.61,0.23,7.86,2.19,0.89,1.2,3.22,0.56,0.32,2.37,0.26,0.37,0.05,2.83,4.75,2.86,1.85,4.86,0.34,0,0.77,2,2.06,1,3.95,3.64,6.25,2.6,13,1.44,2.44,0.55,0.23,1.68,4.15,9.43,9.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Consumer Goods,33780,33780,33780,33780,33780,33780,33780,41456,41456,41456,41456,41456,41456,41456,41456,41456,41456,41456,41456,48564,48564,48564,48564,48564,48564,48564,48564,48564,48564,48564,48564,30222,30222,30222,30222,30222,30222,30222,30222,30222,30222,30222,30222,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30167,30167,30167,30167,30167,30167,30167,30167,30167,30167,30167,30167,32373,32373,32373,32373,32373,32373,32373,32373,32373,32373,32373,32373,32373,32373,32373,32373,32373,32373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Consumer Goods,58906,58906,58906,58906,58906,58906,58906,85568,85568,85568,85568,85568,85568,85568,85568,85568,85568,85568,85568,82533,82533,82533,82533,82533,82533,82533,82533,82533,82533,82533,82533,65614,65614,65614,65614,65614,65614,65614,65614,65614,65614,65614,65614,64630,64630,64630,64630,64630,64630,64630,64630,64630,64630,64630,64630,64363,64363,64363,64363,64363,64363,64363,64363,64363,64363,64363,64363,67211,67211,67211,67211,67211,67211,67211,67211,67211,67211,67211,67211,67211,67211,67211,67211,67211,67211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Consumer Goods,15300,15300,15300,15300,15300,15300,15300,22362,22362,22362,22362,22362,22362,22362,22362,22362,22362,22362,22362,30793,30793,30793,30793,30793,30793,30793,30793,30793,30793,30793,30793,22718,22718,22718,22718,22718,22718,22718,22718,22718,22718,22718,22718,23604,23604,23604,23604,23604,23604,23604,23604,23604,23604,23604,23604,19653,19653,19653,19653,19653,19653,19653,19653,19653,19653,19653,19653,13469,13469,13469,13469,13469,13469,13469,13469,13469,13469,13469,13469,13469,13469,13469,13469,13469,13469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Consumer Goods,0%,0%,0%,0%,0%,0.01%,0.01%,0%,0.02%,0.03%,0%,0%,0%,0.01%,0%,0.05%,0%,0%,0.01%,0.01%,0%,0%,0%,0.01%,0%,0.02%,0%,0.01%,0.01%,0%,0.01%,0.02%,0%,0.09%,0.05%,0.04%,0.02%,0.02%,0.06%,0.04%,0%,0%,0.01%,0.02%,0.01%,0.02%,0%,0%,0.1%,0%,0.08%,0.02%,0.01%,0.01%,0.03%,0.01%,0%,0.02%,0%,0%,0%,0.03%,0.05%,0.03%,0.02%,0.05%,0%,0%,0.01%,0.02%,0.02%,0.01%,0.04%,0.04%,0.06%,0.03%,0.13%,0.01%,0.02%,0.01%,0%,0.02%,0.04%,0.09%,0.09%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Consumer Goods,,-0.461531616,0.285706415,-0.066673808,-0.285724124,0.500032138,0,0.044434922,0.276600546,0.416659971,0.117657067,-0.176473573,0.357141977,0.315787084,0,0.03999862,0.007697361,-0.045805045,0,0.2,-0.066664366,0.171146191,0.363376651,0.31147231,-0.199999412,0.302084368,0.080000113,-0.111112564,-0.048227017,0,-0.318180553,0.133330613,-0.176469412,0.857145633,0.211537304,0.059258795,0.048951961,0.006665397,0.291391585,-0.230768771,0,-0.466667185,0,0.624998178,0.038463263,0.203703864,0,-0.384615799,-0.4,0.041668488,0.120000373,-0.071431546,-0.192307347,0.047621163,0.045451173,0.026087133,0.016950911,0.250001215,-0.013334681,0.006759418,-0.060402842,0.3214253,0.081081507,0.045000219,-0.184210453,0.064517563,-0.006061054,0,0.097558532,0.055556864,-0.105262717,0,0.117646509,-0.105262717,-0.176471322,-0.285713204,0.39999788,0,-0.214286796,0,0.045458049,-0.034785173,0.036038789,-0.565217592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
