me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Basic Materials,236,384,384,384,384,384,384,384,384,384,384,384,384,587,587,587,587,587,587,587,587,587,587,587,587,684,684,684,684,684,684,684,684,684,684,684,684,149,149,149,149,149,149,149,149,149,149,149,149,175,175,175,175,175,175,175,175,175,175,175,175,604,604,604,604,604,604,604,604,604,604,604,604,290,290,290,290,290,290,290,290,290,290,290,290,574,574,574,574,574,574,574,574,574,574,574,574,923,923,923,923,923,923,923,923,923,923,923,923,183,183,183,183,183,183,183,183,183,183,183,183,109,109,109,109,109,109,109,109,109,109,109,109,183,183,183,183,183,183,183,183,183,183,183,183,333,333,333,333,333,333,333,333,333,333,333,333
Excess return,Basic Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3293371,-0.171387458,-0.091773,-0.4548063,0.381660671,-0.208677699,-0.083874042,-0.151704138,-0.087942033,-0.245293121,0.097747559,-0.113489256,-0.165405342,-0.140950483,-0.05227054,0.894197073,0.088592067,-0.310172675,-0.187531539,-0.106494057,-0.111493597,-0.262071574,-0.0643426,-0.013237673,-0.424834216,-0.234234025,-0.353066646,-0.06930745,-0.051616825,-0.479828979,-0.1500483,-0.1140465,0.130886765,-0.153442233,-0.442731335,-0.311421343,0.45203,-0.814744288,-0.1262406,-0.245769698,0.191651362,-0.055539249,-0.214683812,0.024370832,-0.291431297,-0.065786749,-0.232951812,0.431294316,-0.328645267,-0.4674032,0.261757229,-0.1577935,0.0414447,-0.1515579,-0.1806863,-0.255997733,-0.260243291,0.7224035,-0.509739374,0.671263646,0.016945433,-0.16316391,-0.392451877,0.056180033,-0.1944264,-0.2411159,-0.500436746,-0.111566464,-0.5045604,-0.2246438,-0.2145547,-0.1890994,-0.342155567,0.089000367,-0.226187379,-0.1903074,-0.1875081,-0.098895389,0.2960416,-0.5448161,-0.525101586,0.5760079,-0.595574644,-0.250507867,0.258542829,0.0291864,-0.5463139,-0.3202533,-0.536982467,-0.1563247,0.8432871,-0.346433314,-0.096399709,1.141886733,-0.184121414,0.171551724
Risk premium,Basic Materials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Basic Materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.4604,0.0117,0.1451,0.271,-1.1712,-1.1532,-0.9469,-0.9645,-0.9525,-1.0144,-1.046,-1.0505,-1.0142,-0.9683,-0.8742,-0.8171,-0.8837,-0.4872,-0.4062,-0.3713,-0.379,-0.4619,-0.4055,-0.3398,0.3254,0.0905,0.2316,0.7421,0.7933,1.1011,0.8775,0.9341,0.4055,0.708,0.6803,0.7154,0.5141,0.99,0.6637,0.6562,0.8683,0.8508,0.7825,0.8161,0.892,0.9145,0.915,1.0521,0.9907,1.1822,1.3064,1.3034,1.1245,1.1231,1.1033,1.6101,1.4788,1.4434,1.5055,1.7873,1.4054,1.6633,1.7442,1.7257,1.7441,1.7528,2.5193,2.4759,2.6227,2.3208,2.3126,2.1469,1.7738,1.5403,1.5701,1.5366,1.7898,1.8287,2.2755,2.1668,2.8447,2.7371,2.4967,1.3854,1.8824,1.6822,1.6772,1.7653,0.7691,0.7066,1.2369,1.1883,0.8952,1.7676,1.7682,2.2339,
VO monthly avg,Basic Materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,0.19,0.51,0.43,0.59,1.13,4.4,16.13,0.7,0.79,0.33,5.65,7.97,21.82,13.46,25.05,25.96,160.7,63.17,40.24,27.26,22.4,51.44,32.37,34.26,11.04,31.48,35.04,34.1,266.87,23.11,71.3,11.51,51.2,0.71,39.94,5,6.58,3.07,88.59,118.68,49.07,18.86,56.16,29.13,93.18,62.83,61.67,26.11,20.25,24.63,8.85,14.99,10.68,8.81,2.45,6.23,6.67,9.45,64.09,74.32,45.83,25.65,18.48,58.14,33.7,2.06,0.48,6.13,0.73,0.77,0.86,0,0,0.72,2.82,3.75,2.67,2.36,1.66,3.01,3.04,4.04,2.6,1.74,4.17,6.97,21.58,7.63,15.85,38.91,22.04,9.01,11.07,4.08,25.78,60.31,109.91
Total assets,Basic Materials,1599,6311,6311,6311,6311,6311,6311,6311,6311,6311,6311,6311,6311,6914,6914,6914,6914,6914,6914,6914,6914,6914,6914,6914,6914,12315,12315,12315,12315,12315,12315,12315,12315,12315,12315,12315,12315,16074,16074,16074,16074,16074,16074,16074,16074,16074,16074,16074,16074,15772,15772,15772,15772,15772,15772,15772,15772,15772,15772,15772,15772,16771,16771,16771,16771,16771,16771,16771,16771,16771,16771,16771,16771,9202,9202,9202,9202,9202,9202,9202,9202,9202,9202,9202,9202,6608,6608,6608,6608,6608,6608,6608,6608,6608,6608,6608,6608,6802,6802,6802,6802,6802,6802,6802,6802,6802,6802,6802,6802,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521
Net sales,Basic Materials,42,37,37,37,37,37,37,37,37,37,37,37,37,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,11,11,11,11,11,11,11,11,11,11,11,11,93,93,93,93,93,93,93,93,93,93,93,93,55,55,55,55,55,55,55,55,55,55,55,55,39,39,39,39,39,39,39,39,39,39,39,39,41,41,41,41,41,41,41,41,41,41,41,41,6,6,6,6,6,6,6,6,6,6,6,6,69,69,69,69,69,69,69,69,69,69,69,69,173,173,173,173,173,173,173,173,173,173,173,173,99,99,99,99,99,99,99,99,99,99,99,99,22,22,22,22,22,22,22,22,22,22,22,22
common equity,Basic Materials,1363,5927,5927,5927,5927,5927,5927,5927,5927,5927,5927,5927,5927,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,11796,11796,11796,11796,11796,11796,11796,11796,11796,11796,11796,11796,15925,15925,15925,15925,15925,15925,15925,15925,15925,15925,15925,15925,15597,15597,15597,15597,15597,15597,15597,15597,15597,15597,15597,15597,16167,16167,16167,16167,16167,16167,16167,16167,16167,16167,16167,16167,8912,8912,8912,8912,8912,8912,8912,8912,8912,8912,8912,8912,6034,6034,6034,6034,6034,6034,6034,6034,6034,6034,6034,6034,5880,5880,5880,5880,5880,5880,5880,5880,5880,5880,5880,5880,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,8919,8919,8919,8919,8919,8919,8919,8919,8919,8919,8919,8919,3097,3097,3097,3097,3097,3097,3097,3097,3097,3097,3097,3097,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188
Turnover ratio,Basic Materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01%,0%,0%,0%,0%,0%,0.01%,0.02%,0%,0%,0%,0.01%,0.01%,0.03%,0.02%,0.03%,0.03%,0.18%,0.07%,0.05%,0.03%,0.03%,0.06%,0.05%,0.05%,0.02%,0.05%,0.05%,0.03%,0.27%,0.02%,0.07%,0.01%,0.05%,0%,0.04%,0%,0.01%,0%,0.08%,0.1%,0.04%,0.02%,0.05%,0.02%,0.07%,0.05%,0.05%,0.02%,0.01%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%,0.01%,0.01%,0%,0%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%
Return monthly,Basic Materials,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0,-0.2543,-0.089446158,0,-0.4544919,0.386609071,-0.182632399,-0.058837542,-0.125031638,-0.071449233,-0.230841121,0.110166059,-0.099233856,-0.149858242,-0.117675083,-0.02699784,0.918423973,0.142898467,-0.250063275,-0.124873439,-0.047821057,-0.059943297,-0.202068074,0,0.093412527,-0.329382716,-0.127393225,-0.211814346,0.08137045,0.124752475,-0.332746479,0,0,0.266490765,-0.027083333,-0.324411135,-0.199683043,0.6,-0.686881188,0,-0.102766798,0.334801762,0.082508251,-0.076219512,0.168316832,-0.144067797,0.082508251,-0.076219512,0.584158416,-0.166666667,-0.3,0.428571429,0,0.2,0,0,-0.083333333,-0.090909091,0.9,-0.315789474,0.846153846,0.208333333,0.03362069,-0.199332777,0.248958333,0,0,-0.266055046,0.136363636,-0.28,0,0,0,-0.166666667,0.266666667,-0.052631579,0,0,0.111111111,0.5,-0.3,-0.285714286,0.8,-0.444444444,-0.066666667,0.428571429,0.2,-0.375,-0.2,-0.416666667,0,1,-0.214285714,0.090909091,1.333333333,0.035714286,0.171551724
