me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,2118400,2118400,2118400,2118400,1529600,1529600,1529600,1529600,1529600,1529600,1529600,1529600,1529600,1529600,1529600,1529600,452285,452285,452285,452285,452285,452285,452285,452285,452285,452285,452285,452285,227659,227659,227659,227659,227659,227659,227659,227659,227659,227659,227659,227659,406875,406875,406875,406875,406875,406875,406875,406875,406875,406875,406875,406875,463225,463225,463225,463225,463225,463225,463225,463225,463225,463225,463225,463225,584075,584075,584075,584075,584075,584075,584075,584075,584075,584075,584075,584075,454400,454400,454400,454400,454400,454400,454400,454400,454400,454400,454400,454400,436000,436000,436000,436000,436000,436000,436000,436000,436000,436000,436000,436000,414300,414300,414300,414300,414300,414300,414300,414300,414300,414300,414300,414300,262100,262100,262100,262100,262100,262100,262100,262100,262100,262100,262100,262100,1473000,1473000,1473000,1473000,1473000,1473000,1473000,1473000,1473000,1473000,1473000,1473000,214000,214000,214000,214000,214000,214000,214000,214000,214000,214000,214000,214000,,,,,,,,,
Excess return,Fincials,,-0.243992766,-0.278718118,-0.272039614,-0.132293452,-0.128467751,0.110428267,-0.160875411,-0.149749189,-0.246625762,-0.071461166,-0.106466003,-0.081217978,-0.237924485,-0.292496978,-0.316681306,0.119501141,-0.023063996,-0.147812297,-0.072659526,-0.109368048,-0.185114775,-0.132262196,-0.111465653,-0.169961386,-0.121181165,-0.246170051,-0.2107427,-0.119828402,0.014960469,-0.140612607,-0.239520758,-0.10643781,-0.148579842,0.054414821,-0.082870895,-0.058455516,-0.011796593,-0.202662891,-0.138685983,-0.149281615,-0.174217471,-0.096082725,-0.139101647,-0.145223294,-0.096635506,-0.046909356,0.020307326,-0.131017009,0.041998035,-0.048379264,-0.173815352,-0.086202287,-0.004787921,-0.15181723,0.038999762,0.013177735,-0.074020312,-0.110007818,-0.124002496,-0.020678921,0.054698892,-0.082767101,-0.014681804,-0.104021875,-0.097872787,-0.278437503,-0.106573803,-0.142797181,-0.14861979,-0.042626963,-0.077736778,-0.064581378,0.040185565,-0.227431222,-0.035662569,-0.07079538,-0.102018056,-0.199817271,-0.250461304,-0.1589144,-0.173272732,-0.036767695,-0.171392236,-0.223897504,-0.420461286,-0.053790397,-0.178891772,-0.233342329,-0.106447336,-0.227137439,-0.242083621,-0.212436295,-0.092789573,-0.270630837,-0.228284892,-0.145136237,-0.037311963,-0.13395022,-0.127880202,0.094836291,0.108861149,0.044659032,0.104744845,-0.089894682,-0.062934113,-0.116224781,-0.132655334,0.002035815,-0.12387332,-0.168553245,-0.11280169,-0.086863026,-0.038425232,-0.086661714,-0.118185683,-0.178941942,-0.129334389,0.042487244,-0.104585004,-0.113454943,-0.173087476,-0.140614059,-0.287124093,-0.119512471,0.118951682,-0.127917098,-0.039252246,-0.086933525,-0.114876686,-0.026930093,-0.102083016,-0.049520171,-0.099276097,-0.046723782,-0.118798871,0.06031497,-0.093072456,-0.054224174,-0.019517533,-0.106975672,-0.086204151,0.042331799,-0.086107597,-0.071951028,-0.24168195,-0.097918686,-0.024952521,-0.045921863,-0.132482625,0.094591636,-0.071438861,-0.120297212,-0.013958285,0.06588903,0.031394262,-0.030914763
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,0.9303,0.8731,0.868,0.9904,1.1813,1.1695,1.0221,1.0096,0.9807,0.9991,0.939,0.7646,0.7769,0.683,0.6829,0.5928,0.5911,0.6015,0.5355,0.5348,0.5327,0.5336,0.5142,0.5066,0.4987,0.5287,0.5082,0.507,0.5864,0.643,0.602,0.6051,0.556,0.6488,0.6626,0.6842,0.7109,0.787,0.8078,0.805,0.795,0.9253,0.9253,0.8888,0.8967,0.8716,0.9239,0.924,0.9415,0.8818,0.8397,0.7609,0.7679,0.7651,0.9276,0.9097,0.8311,0.7815,0.8021,0.7993,0.8102,0.7791,0.7823,0.7442,0.7262,0.744,0.8007,0.7754,0.7913,0.7896,0.7894,0.7844,0.81,0.8339,0.814,0.8937,0.889,0.9419,0.9258,0.9354,0.989,1.082,1.055,0.9243,1.2662,1.2774,1.1962,1.231,1.2492,1.2708,1.2057,1.2484,0.8676,0.9019,0.8776,0.8084,0.7818,0.7833,0.6207,0.6512,0.744,0.7294,0.8072,0.8055,0.7969,0.7745,0.7704,0.7911,0.7134,0.6843,0.6688,0.689,0.6298,0.6245,0.5679,0.6866,0.6467,0.5502,0.5407,0.52,0.4573,0.5996,0.6592,0.6703,0.6467,0.657,0.3934,0.3904,0.4011,0.5258,0.5251,0.4438,0.4358,0.4491,0.4569,0.5086,0.5903,0.6208,0.6506,0.6492,0.7962,0.816,0.8174,0.9187,0.7602,0.7777,0.7052,0.646,0.4445,0.1829,0.1684,0.1537,0.088,0.0083,-0.0258,-0.0507,
VO monthly avg,Fincials,17.8,112.35,267.76,110.55,75.52,163.02,266.85,132.16,246.6,138.33,50.87,160.06,91.76,98.33,100.83,85.02,189.62,196.33,34.98,29.65,62.34,45.61,41.09,124.65,81.45,124.89,220.34,269.17,162.33,103.53,206.49,246.15,58.03,116.62,187.71,745.17,126.21,235.22,72.32,149.39,166.29,71.83,125.51,143.76,47.39,79.04,381.52,276.14,110.56,91.79,207.47,164.52,280.76,295.76,179.6,144.7,186.41,222.31,221.94,274.31,235.05,267.07,259.49,637.85,231.07,420,396.43,438.32,225.36,284.19,320.15,668.3,199.03,457.35,513.23,235.22,214.01,413.37,398.94,424.38,220.24,300.03,372.07,355.82,204.66,104.12,536.84,428.76,175.58,159.87,206.93,261.44,203.27,225.71,143,200.26,207.75,72.96,168.23,345.23,161.44,285.04,191.9,360.63,342.2,77.12,94.67,0,52.16,125.16,101.43,186.47,152.7,187.61,154.6,100.5,203.61,907.61,324.16,411.88,198.59,283.07,137.22,1898.62,145.68,538.96,1729.19,1428.93,924.12,683.87,576.94,483.93,657.2,458.89,1136.5,427.78,460.1,513.89,811.37,342.83,351.14,446.28,503.36,567.1,329.31,1201.68,457.11,515.34,238.65,277.68,436.7,227.33,173.1,230.61,424.31,234.04,310.73
Total assets,Fincials,3322900,3322900,3322900,3322900,2711800,2711800,2711800,2711800,2711800,2711800,2711800,2711800,2711800,2711800,2711800,2711800,1311074,1311074,1311074,1311074,1311074,1311074,1311074,1311074,1311074,1311074,1311074,1311074,786114,786114,786114,786114,786114,786114,786114,786114,786114,786114,786114,786114,1126250,1126250,1126250,1126250,1126250,1126250,1126250,1126250,1126250,1126250,1126250,1126250,1885548,1885548,1885548,1885548,1885548,1885548,1885548,1885548,1885548,1885548,1885548,1885548,2326091,2326091,2326091,2326091,2326091,2326091,2326091,2326091,2326091,2326091,2326091,2326091,2423200,2423200,2423200,2423200,2423200,2423200,2423200,2423200,2423200,2423200,2423200,2423200,2410000,2410000,2410000,2410000,2410000,2410000,2410000,2410000,2410000,2410000,2410000,2410000,2246800,2246800,2246800,2246800,2246800,2246800,2246800,2246800,2246800,2246800,2246800,2246800,2203300,2203300,2203300,2203300,2203300,2203300,2203300,2203300,2203300,2203300,2203300,2203300,11794000,11794000,11794000,11794000,11794000,11794000,11794000,11794000,11794000,11794000,11794000,11794000,15141000,15141000,15141000,15141000,15141000,15141000,15141000,15141000,15141000,15141000,15141000,15141000,,,,,,,,,
Net sales,Fincials,420000,420000,420000,420000,386200,386200,386200,386200,386200,386200,386200,386200,386200,386200,386200,386200,107527,107527,107527,107527,107527,107527,107527,107527,107527,107527,107527,107527,272090,272090,272090,272090,272090,272090,272090,272090,272090,272090,272090,272090,301339,301339,301339,301339,301339,301339,301339,301339,301339,301339,301339,301339,343704,343704,343704,343704,343704,343704,343704,343704,343704,343704,343704,343704,603747,603747,603747,603747,603747,603747,603747,603747,603747,603747,603747,603747,316800,316800,316800,316800,316800,316800,316800,316800,316800,316800,316800,316800,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,292400,292400,292400,292400,292400,292400,292400,292400,292400,292400,292400,292400,1024000,1024000,1024000,1024000,1024000,1024000,1024000,1024000,1024000,1024000,1024000,1024000,473000,473000,473000,473000,473000,473000,473000,473000,473000,473000,473000,473000,,,,,,,,,
common equity,Fincials,1204500,1204500,1204500,1204500,1182200,1182200,1182200,1182200,1182200,1182200,1182200,1182200,1182200,1182200,1182200,1182200,858789,858789,858789,858789,858789,858789,858789,858789,858789,858789,858789,858789,558455,558455,558455,558455,558455,558455,558455,558455,558455,558455,558455,558455,710625,710625,710625,710625,710625,710625,710625,710625,710625,710625,710625,710625,933842,933842,933842,933842,933842,933842,933842,933842,933842,933842,933842,933842,1220651,1220651,1220651,1220651,1220651,1220651,1220651,1220651,1220651,1220651,1220651,1220651,1518600,1518600,1518600,1518600,1518600,1518600,1518600,1518600,1518600,1518600,1518600,1518600,1524000,1524000,1524000,1524000,1524000,1524000,1524000,1524000,1524000,1524000,1524000,1524000,1382500,1382500,1382500,1382500,1382500,1382500,1382500,1382500,1382500,1382500,1382500,1382500,1491200,1491200,1491200,1491200,1491200,1491200,1491200,1491200,1491200,1491200,1491200,1491200,10321000,10321000,10321000,10321000,10321000,10321000,10321000,10321000,10321000,10321000,10321000,10321000,13458000,13458000,13458000,13458000,13458000,13458000,13458000,13458000,13458000,13458000,13458000,13458000,,,,,,,,,
Turnover ratio,Fincials,0.02%,0.12%,0.29%,0.12%,0.08%,0.17%,0.29%,0.14%,0.26%,0.15%,0.05%,0.17%,0.1%,0.11%,0.11%,0.09%,0.2%,0.21%,0.04%,0.03%,0.07%,0.05%,0.04%,0.13%,0.09%,0.13%,0.24%,0.29%,0.17%,0.11%,0.22%,0.24%,0.06%,0.11%,0.18%,0.73%,0.12%,0.23%,0.07%,0.15%,0.16%,0.07%,0.12%,0.14%,0.05%,0.08%,0.37%,0.27%,0.11%,0.09%,0.2%,0.16%,0.27%,0.29%,0.18%,0.13%,0.17%,0.2%,0.2%,0.25%,0.21%,0.24%,0.23%,0.58%,0.21%,0.38%,0.36%,0.4%,0.2%,0.26%,0.29%,0.6%,0.18%,0.41%,0.46%,0.21%,0.19%,0.37%,0.36%,0.38%,0.2%,0.27%,0.34%,0.32%,0.19%,0.09%,0.49%,0.39%,0.16%,0.14%,0.19%,0.24%,0.18%,0.2%,0.13%,0.18%,0.19%,0.07%,0.15%,0.31%,0.15%,0.26%,0.17%,0.33%,0.31%,0.07%,0.09%,0%,0.05%,0.11%,0.09%,0.17%,0.14%,0.18%,0.15%,0.09%,0.19%,0.76%,0.27%,0.35%,0.17%,0.24%,0.12%,1.6%,0.12%,0.11%,0.36%,0.28%,0.18%,0.14%,0.11%,0.1%,0.13%,0.09%,0.22%,0.08%,0.09%,0.1%,0.16%,0.07%,0.07%,0.09%,0.1%,0.11%,0.06%,0.24%,0.09%,0.1%,0.05%,0.05%,0.09%,0.04%,0.03%,0.04%,0.08%,0.05%,0.06%
Return monthly,Fincials,,-0.065387466,-0.107234118,-0.087544414,0.062628448,0.063110749,0.283320567,0.008729389,0.018934911,-0.076582462,0.092995834,0.044303797,0.083126722,-0.072995485,-0.124974278,-0.147134906,0.274540441,0.131030504,0.003124203,0.071632874,0.036892052,-0.039697975,0.012032404,0.025250147,-0.034043286,0.011826935,-0.115653451,-0.0799017,0.015014798,0.151269469,-0.008586607,-0.106299458,0.02489019,-0.013605442,0.186758621,0.052533705,0.077131184,0.133784407,-0.057371491,0.008729017,0.000903385,-0.013823571,0.066811175,0.021492753,0.015868806,0.062875294,0.115896344,0.165419326,0.009097491,0.177751435,0.081421836,-0.039678652,0.045475413,0.127613379,-0.01347843,0.175310862,0.146437035,0.056314188,0.021124482,0.003953404,0.104863679,0.178082192,0.039317799,0.106902796,0.015828725,0.026599213,-0.142293403,0.028076397,-0.006265281,-0.01847499,0.087455237,0.050280422,0.064598622,0.169271265,-0.097799222,0.097390531,0.06511162,0.042321644,-0.055791871,-0.105481104,-0.0140574,-0.024456732,0.115247305,-0.027411336,-0.057976904,-0.250235086,0.113820203,-0.006838772,-0.053942729,0.080613064,-0.059378339,-0.072234421,-0.069277495,0.055030127,-0.131842037,-0.104105692,-0.016532837,0.097635937,-0.00879612,-0.001954602,0.230008291,0.244363349,0.184262632,0.242541345,0.048060018,0.075609387,0.022960419,0.007633966,0.137430015,0.00673758,-0.041318845,0.01530531,0.039764374,0.088718268,0.031165986,0.004320117,-0.058699842,-0.016271789,0.159301344,0.009524996,0.001704957,-0.048712676,-0.012184459,-0.160495193,0.004129629,0.244342682,-0.020732898,0.063742954,0.021035775,-0.003401286,0.085101207,0.005176384,0.055285229,0.007467203,0.060810918,-0.010007071,0.17505387,0.018337944,0.053413626,0.088832067,0.008784928,0.032153849,0.160527999,0.035620503,0.041191572,-0.12863685,0.011658914,0.075845479,0.053881637,-0.045159925,0.183600836,0.020094239,-0.039003212,0.062514615,0.14431363,0.107300162,-0.030914763
