me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Basic Materials,,,,,31,31,31,31,31,31,31,31,31,31,31,31,19,19,19,19,19,19,19,19,19,19,19,19,289,289,289,289,289,289,289,289,289,289,289,289,3181,3181,3181,3181,3181,3181,3181,3181,3181,3181,3181,3181,3181,3181,3181,188560,188560,188560,188560,188560,188560,188560,188560,188560,188560,188560,188560,193099,193099,193099,193099,193099,193099,193099,193099,193099,193099,193099,193099,193099,193099,193099,193099,193099,193099,199541,199541,199541,199541,199541,199541,199541,199541,199541,199541,199541,199541,81360,81360,81360,81360,81360,81360,81360,81360,81360,81360,81360,81360,85539,85539,85539,85539,85539,85539,85539,85539,85539,85539,85539,85539,85725,85725,85725,85725,85725,85725,85725,85725,85725,85725,85725,85725,49523,49523,49523,49523,49523,49523,49523,49523,49523,49523,49523,49523,34306,34306,34306,34306,34306,34306,34306,34306,34306,34306,34306,34306
Excess return,Basic Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087447802,-0.360701614,-0.313725527,-0.200790026,-0.024296639,-0.270292643,-0.054329349,-0.043655979,0.072967513,-0.238253109,-0.355648527,-0.120087747,-0.253152284,-0.507791538,-0.336694933,-0.696228172,-0.527387869,-0.667359084,0.301937573,-0.257351944,-0.141308553,-0.094887804,0.017770249,-0.229029602,-0.183155046,-0.103549631,-0.307833977,-0.027334224,0.13290351,0.055984552,-0.137129173,0.141992461,-0.089756453,-0.073956965,-0.214165742,-0.363345286,-0.345021784,-0.079888075,-0.144694751,0.186195926,0.075629491,-0.228884639,-0.068342386,-0.163426919,-0.167874336,-0.324072956,-0.316691688,-0.279147376,-0.417022638,-0.053002112,-0.316359683,-0.124649672,-0.259491678,-0.230822053,-0.159442002,-0.188508541,-0.200111417,-0.431211898,-0.157889261,-0.578332971,-0.272827029,-0.17828106,-0.123393257,-0.264226452,-0.136694075,-0.300108521,0.080335986,0.026292904,-0.154595679,-0.360034035,-0.541955667,-0.1501274,-0.260910461,-0.128372202,-0.254900833,-0.268322978,-0.241942157,-0.2172842,0.109034268
Risk premium,Basic Materials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Basic Materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4865,6.4788,2.1353,3.0211,2.6012,1.5512,0.9151,1.1813,1.2701,1.0518,1.0484,1.0963,1.4542,1.4536,1.8232,1.8729,1.7583,1.8914,1.8769,1.6667,1.5774,1.6117,1.4444,1.4207,1.3757,1.3509,1.2931,1.3844,1.4099,1.4538,1.4463,1.4109,1.4016,1.4663,1.5004,1.5228,1.386,1.0306,1.1437,0.8776,0.8856,0.8757,0.9521,1.002,1.0675,1.0834,1.4011,1.5303,1.6156,1.7244,1.656,1.079,1.0714,1.0419,1.269,1.2215,1.3194,1.3334,1.5267,1.4771,1.6533,1.6653,1.2008,1.0521,1.0042,1.0186,1.2482,1.1549,1.1461,1.4563,1.3668,1.1798,1.3744,1.37,1.5884,1.9543,1.8611,2.1934,
VO monthly avg,Basic Materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.88,45.85,59.33,22.85,18.06,58.37,27,14.47,41.76,34.65,16.66,12.66,35.86,36.35,49.48,27.92,76.81,50.61,63.36,46.74,79.49,129.66,46.37,59.54,72.85,189.96,107.26,80.5,174.79,252.22,92.86,50.91,138,54.52,100.25,46.4,198.77,39.56,54.27,41.48,133.22,107.19,75.51,13.11,36.77,47.59,51.38,109.55,182.83,183.06,149.77,87.6,84.19,136.84,114.4,30.56,67.66,210.02,83.13,94.94,207.97,192.89,49.7,60.21,61.86,32.9,117.78,70.16,243.48,120.79,63.98,229.77,60.37,68.99,59.52,116.52,66.05,96.48,45.2,15.26
Total assets,Basic Materials,,,,,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,86687,86687,86687,86687,86687,86687,86687,86687,86687,86687,86687,86687,86687,86687,86687,768416,768416,768416,768416,768416,768416,768416,768416,768416,768416,768416,768416,1081305,1081305,1081305,1081305,1081305,1081305,1081305,1081305,1081305,1081305,1081305,1081305,1081305,1081305,1081305,1081305,1081305,1081305,1063253,1063253,1063253,1063253,1063253,1063253,1063253,1063253,1063253,1063253,1063253,1063253,743606,743606,743606,743606,743606,743606,743606,743606,743606,743606,743606,743606,1123594,1123594,1123594,1123594,1123594,1123594,1123594,1123594,1123594,1123594,1123594,1123594,933109,933109,933109,933109,933109,933109,933109,933109,933109,933109,933109,933109,738633,738633,738633,738633,738633,738633,738633,738633,738633,738633,738633,738633,474977,474977,474977,474977,474977,474977,474977,474977,474977,474977,474977,474977
Net sales,Basic Materials,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14082,14082,14082,14082,14082,14082,14082,14082,14082,14082,14082,14082,114053,114053,114053,114053,114053,114053,114053,114053,114053,114053,114053,114053,114053,114053,114053,114053,114053,114053,123507,123507,123507,123507,123507,123507,123507,123507,123507,123507,123507,123507,126042,126042,126042,126042,126042,126042,126042,126042,126042,126042,126042,126042,160507,160507,160507,160507,160507,160507,160507,160507,160507,160507,160507,160507,111611,111611,111611,111611,111611,111611,111611,111611,111611,111611,111611,111611,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,32888,32888,32888,32888,32888,32888,32888,32888,32888,32888,32888,32888
common equity,Basic Materials,,,,,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,3786,3786,3786,3786,3786,3786,3786,3786,3786,3786,3786,3786,83506,83506,83506,83506,83506,83506,83506,83506,83506,83506,83506,83506,83506,83506,83506,564736,564736,564736,564736,564736,564736,564736,564736,564736,564736,564736,564736,861939,861939,861939,861939,861939,861939,861939,861939,861939,861939,861939,861939,861939,861939,861939,861939,861939,861939,848676,848676,848676,848676,848676,848676,848676,848676,848676,848676,848676,848676,651683,651683,651683,651683,651683,651683,651683,651683,651683,651683,651683,651683,1030849,1030849,1030849,1030849,1030849,1030849,1030849,1030849,1030849,1030849,1030849,1030849,850937,850937,850937,850937,850937,850937,850937,850937,850937,850937,850937,850937,704679,704679,704679,704679,704679,704679,704679,704679,704679,704679,704679,704679,473615,473615,473615,473615,473615,473615,473615,473615,473615,473615,473615,473615
Turnover ratio,Basic Materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01%,0.01%,0.01%,0%,0%,0.01%,0%,0%,0.01%,0.01%,0%,0%,0.01%,0.01%,0.01%,0%,0.01%,0.01%,0.01%,0.01%,0.01%,0.02%,0.01%,0.01%,0.01%,0.03%,0.02%,0.01%,0.03%,0.04%,0.01%,0.01%,0.02%,0.01%,0.01%,0.01%,0.03%,0.01%,0.01%,0.01%,0.02%,0.02%,0.01%,0%,0%,0.01%,0.01%,0.01%,0.02%,0.02%,0.02%,0.01%,0.01%,0.02%,0.01%,0%,0.01%,0.02%,0.01%,0.01%,0.02%,0.02%,0.01%,0.01%,0.01%,0%,0.01%,0.01%,0.03%,0.01%,0.01%,0.02%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0%,0%
Return monthly,Basic Materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.087447802,0.133512786,-0.096651627,0.070189274,0.225128961,-0.086817043,0.089471951,0.120515921,0.245233813,-0.077489709,-0.188899327,0.055979153,-0.069737684,-0.325014738,-0.133333333,-0.487235472,-0.333114969,-0.474950884,0.499532273,-0.066749844,0.044117647,0.091549296,0.197067449,-0.049975502,-0.007735946,0.068607069,-0.138618677,0.149632976,0.31237721,0.238023952,0.044437727,0.318379161,0.083644347,0.103119935,-0.032690542,-0.179608886,-0.175653784,0.064289725,0.006858349,0.319884726,0.214172291,-0.092365539,0.077989914,-0.013700919,-0.013721836,-0.171418756,-0.145522388,-0.098738476,-0.232839838,0.134035088,-0.129331683,0.021677328,-0.113043478,-0.085882353,-0.002145002,-0.033104041,-0.038239217,-0.270457698,0.015842839,-0.412975671,-0.102019129,-0.00591716,0.017857143,-0.130994152,-0.006729475,-0.172086721,0.224222586,0.163101604,-0.017241379,-0.208187135,-0.384047267,0,-0.095923261,0.039787798,-0.079081633,-0.069252078,-0.044642857,0,0.109034268
