me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,38899,34804,34804,34804,34804,34804,34804,34804,34804,34804,34804,34804,34804,26839,26839,26839,26839,26839,26839,26839,26839,26839,26839,26839,26839,38602,38602,38602,38602,38602,38602,38602,38602,38602,38602,38602,38602,286744,286744,286744,286744,286744,286744,286744,286744,286744,286744,286744,286744,209173,209173,209173,209173,209173,209173,209173,209173,209173,209173,209173,209173,556655,556655,556655,556655,556655,556655,556655,556655,556655,556655,556655,556655,430105,430105,430105,430105,430105,430105,430105,430105,430105,430105,430105,430105,1185330,1185330,1185330,1185330,1185330,1185330,1185330,1185330,1185330,1185330,1185330,1185330,1452089,1452089,1452089,1452089,1452089,1452089,1452089,1452089,1452089,1452089,1452089,1452089,1840063,1840063,1840063,1840063,1840063,1840063,1840063,1840063,1840063,1840063,1840063,1840063,5691774,5691774,5691774,5691774,5691774,5691774,5691774,5691774,5691774,5691774,5691774,5691774,6375813,6375813,6375813,6375813,6375813,6375813,6375813,6375813,6375813,6375813,6375813,6375813,6016839,6016839,6016839,6016839,6016839,6016839,6016839,6016839,6016839,6016839,6016839,6016839
Excess return,Fincials,,-0.132887141,-0.098569469,-0.215341576,-0.133231184,-0.023859922,-0.103302293,-0.156625287,-0.114441966,-0.1375542,-0.150325224,-0.185754021,-0.118519289,-0.205965452,-0.045518627,-0.433491919,-0.07589422,-0.162472368,-0.097267697,-0.074150168,-0.103355709,-0.241948012,0.024821585,-0.109098643,-0.049156245,-0.141115886,-0.020117246,-0.068338606,-0.09279397,-0.119591112,-0.073501026,-0.109574489,-0.058275986,-0.120622095,0.090276228,-0.191525472,-0.007727292,-0.187059347,-0.054512511,-0.137287172,-0.082542458,-0.146566921,-0.069800385,-0.111755883,-0.012003006,-0.114845146,-0.13439803,-0.026051727,0.045339175,-0.193485807,-0.021391386,-0.129302191,-0.119287833,-0.028160696,-0.08823473,-0.143622396,-0.004209709,-0.113364167,-0.060011609,-0.22046596,0.037157513,0.0000317111,-0.01821065,-0.101593232,-0.046037389,-0.203704663,-0.308803236,-0.124195016,-0.043645834,-0.135609536,0.019461627,-0.163693993,-0.096002266,-0.013634914,-0.073796654,-0.1186765,-0.001521432,-0.163181042,-0.133091536,-0.177395422,-0.075423416,-0.07411058,-0.124281669,-0.177458386,-0.122384959,-0.240029315,-0.054343366,-0.233954644,-0.179665768,-0.251112026,-0.194681514,0.126223459,-0.063219142,-0.158838703,-0.198490043,0.005864067,0.010738356,-0.148114679,-0.084964277,-0.106218907,-0.056278053,-0.128728316,-0.138238918,-0.038753733,-0.084438232,-0.066100804,-0.103539729,-0.112890179,-0.081896222,-0.125473419,-0.078513471,-0.075313824,-0.1145503,-0.14289736,-0.077267418,-0.022012376,-0.097212298,-0.059497264,-0.126002476,-0.190116755,-0.051615555,-0.141042627,-0.118935492,-0.112793678,-0.099080666,-0.1286175,-0.119869358,-0.080029411,-0.079190687,-0.133179405,-0.08111281,-0.139548527,-0.111785013,-0.080302783,-0.122089634,-0.079303711,-0.103111934,-0.088822812,-0.051401674,-0.026721347,-0.057081431,-0.126886976,-0.157137218,0.009669996,-0.114815876,-0.105770298,-0.032098611,-0.044733366,-0.018895845,-0.207877219,-0.050109161,-0.106482656,-0.104184165,0.006782891,-0.066598548,-0.094626644,0.019138588
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,0.5396,0.4779,0.4877,0.4876,0.5551,0.5776,0.5281,0.5094,0.4984,0.4834,0.4033,0.3678,0.387,0.3426,0.3497,0.2966,0.2971,0.2806,0.244,0.2331,0.2815,0.2621,0.2717,0.245,0.255,0.2505,0.1782,0.1765,0.1568,0.1433,0.1491,0.1529,0.1234,0.2622,0.3357,0.3744,0.3408,0.3351,0.3689,0.362,0.3677,0.43,0.4308,0.4442,0.4387,0.469,0.5331,0.5316,0.5156,0.5227,0.6048,0.5857,0.8192,0.8199,0.7937,0.814,0.7338,0.5519,0.4669,0.567,0.6404,0.5838,0.5617,0.5841,0.6438,0.6911,0.6842,0.6868,0.6977,0.6918,0.6939,0.7302,0.6912,0.6914,0.6681,0.6655,0.6844,0.6854,0.7796,0.7658,0.901,1.0101,1.0051,0.6938,0.8152,0.8349,0.9145,0.8333,0.7999,0.8869,0.4383,0.4249,0.4187,0.4889,0.5127,0.5079,0.5167,0.5121,0.4681,0.4776,0.4579,0.4658,0.4964,0.4915,0.4757,0.4745,0.4656,0.4729,0.4435,0.4239,0.4091,0.422,0.4381,0.4336,0.6044,0.6135,0.6152,0.546,0.5718,0.5899,0.6106,0.6515,0.6486,0.6529,0.736,0.7276,0.6722,0.6808,0.6858,0.6868,0.6841,0.671,0.6737,0.678,0.656,0.6531,0.6139,0.6561,0.5934,0.5916,0.5649,0.4858,0.5212,0.4235,0.382,0.3952,0.3913,0.3314,0.0856,0.0787,0.0749,0.0628,0.0554,-0.0673,-0.0335,-0.1244,
VO monthly avg,Fincials,0,168.45,25.34,111,15.51,43.35,40.48,91.64,16.48,50.19,39.33,7.21,116.63,28.64,64.94,35.36,42.37,325.56,134.82,90.11,160.18,104.52,266.83,81.65,81.05,50.72,56.16,260.14,43.15,458.19,568.76,185.18,418.46,104.78,304.15,62.78,393.3,126.56,102.68,47.91,156.6,302.92,212.05,248.38,405.75,203.35,363.65,1930.4,256.5,290.13,451.15,761.4,869.51,238.12,339.39,209.51,4044.47,363.73,493.81,860.2,256.93,842.17,819.08,517.76,462.85,433.7,497.83,538.41,603.74,1309.62,458.12,271.52,70.23,1212.7,1130.81,1103.61,883.08,2262.61,1001.73,831.67,449.11,869.68,427.4,446.25,224.36,725.55,728.54,1521.75,1005.99,784.73,550.68,706.39,869.58,1023.92,464.52,868.53,710.58,484.28,1940.54,4075,725.6,1142.42,532.3,241.54,973.51,1228.3,2401.08,2471.39,567.5,782.69,1931.04,1402.56,505.59,961.31,515.79,774.94,868.75,448.68,392.26,666.1,640.77,645.75,350.79,1385.77,2062.44,1349.62,3442.04,1955.61,2265.88,1829.39,1500.2,1653.31,1958.19,1904.95,2844.89,2533.64,1225.29,943.58,1910.7,1480.1,1120.48,1415.13,1488.25,1703.19,1120.4,1264.24,1471.02,1502.17,1322.2,2064,2609.87,1619.23,2266.43,2510.66,1288.32,2118.06,1851.76
Total assets,Fincials,350938,407013,407013,407013,407013,407013,407013,407013,407013,407013,407013,407013,407013,357813,357813,357813,357813,357813,357813,357813,357813,357813,357813,357813,357813,472422,472422,472422,472422,472422,472422,472422,472422,472422,472422,472422,472422,1242120,1242120,1242120,1242120,1242120,1242120,1242120,1242120,1242120,1242120,1242120,1242120,1489068,1489068,1489068,1489068,1489068,1489068,1489068,1489068,1489068,1489068,1489068,1489068,2299744,2299744,2299744,2299744,2299744,2299744,2299744,2299744,2299744,2299744,2299744,2299744,3256860,3256860,3256860,3256860,3256860,3256860,3256860,3256860,3256860,3256860,3256860,3256860,4958068,4958068,4958068,4958068,4958068,4958068,4958068,4958068,4958068,4958068,4958068,4958068,6150461,6150461,6150461,6150461,6150461,6150461,6150461,6150461,6150461,6150461,6150461,6150461,7138125,7138125,7138125,7138125,7138125,7138125,7138125,7138125,7138125,7138125,7138125,7138125,18212415,18212415,18212415,18212415,18212415,18212415,18212415,18212415,18212415,18212415,18212415,18212415,20339648,20339648,20339648,20339648,20339648,20339648,20339648,20339648,20339648,20339648,20339648,20339648,22591972,22591972,22591972,22591972,22591972,22591972,22591972,22591972,22591972,22591972,22591972,22591972
Net sales,Fincials,49812,55690,55690,55690,55690,55690,55690,55690,55690,55690,55690,55690,55690,51983,51983,51983,51983,51983,51983,51983,51983,51983,51983,51983,51983,66149,66149,66149,66149,66149,66149,66149,66149,66149,66149,66149,66149,155721,155721,155721,155721,155721,155721,155721,155721,155721,155721,155721,155721,232499,232499,232499,232499,232499,232499,232499,232499,232499,232499,232499,232499,238655,238655,238655,238655,238655,238655,238655,238655,238655,238655,238655,238655,317773,317773,317773,317773,317773,317773,317773,317773,317773,317773,317773,317773,353558,353558,353558,353558,353558,353558,353558,353558,353558,353558,353558,353558,613661,613661,613661,613661,613661,613661,613661,613661,613661,613661,613661,613661,794173,794173,794173,794173,794173,794173,794173,794173,794173,794173,794173,794173,1946195,1946195,1946195,1946195,1946195,1946195,1946195,1946195,1946195,1946195,1946195,1946195,2244342,2244342,2244342,2244342,2244342,2244342,2244342,2244342,2244342,2244342,2244342,2244342,2303472,2303472,2303472,2303472,2303472,2303472,2303472,2303472,2303472,2303472,2303472,2303472
common equity,Fincials,312039,372209,372209,372209,372209,372209,372209,372209,372209,372209,372209,372209,372209,330974,330974,330974,330974,330974,330974,330974,330974,330974,330974,330974,330974,433820,433820,433820,433820,433820,433820,433820,433820,433820,433820,433820,433820,955376,955376,955376,955376,955376,955376,955376,955376,955376,955376,955376,955376,1279895,1279895,1279895,1279895,1279895,1279895,1279895,1279895,1279895,1279895,1279895,1279895,1743089,1743089,1743089,1743089,1743089,1743089,1743089,1743089,1743089,1743089,1743089,1743089,2826755,2826755,2826755,2826755,2826755,2826755,2826755,2826755,2826755,2826755,2826755,2826755,3772738,3772738,3772738,3772738,3772738,3772738,3772738,3772738,3772738,3772738,3772738,3772738,4698372,4698372,4698372,4698372,4698372,4698372,4698372,4698372,4698372,4698372,4698372,4698372,5298062,5298062,5298062,5298062,5298062,5298062,5298062,5298062,5298062,5298062,5298062,5298062,12520641,12520641,12520641,12520641,12520641,12520641,12520641,12520641,12520641,12520641,12520641,12520641,13963835,13963835,13963835,13963835,13963835,13963835,13963835,13963835,13963835,13963835,13963835,13963835,16575133,16575133,16575133,16575133,16575133,16575133,16575133,16575133,16575133,16575133,16575133,16575133
Turnover ratio,Fincials,0%,0.11%,0.02%,0.08%,0.01%,0.03%,0.03%,0.06%,0.01%,0.03%,0.03%,0%,0.08%,0.02%,0.04%,0.02%,0.02%,0.13%,0.05%,0.04%,0.07%,0.04%,0.11%,0.03%,0.03%,0.02%,0.02%,0.11%,0.02%,0.25%,0.31%,0.1%,0.23%,0.06%,0.16%,0.03%,0.21%,0.07%,0.06%,0.03%,0.08%,0.16%,0.11%,0.13%,0.22%,0.1%,0.09%,0.5%,0.07%,0.08%,0.12%,0.2%,0.23%,0.06%,0.09%,0.05%,1.05%,0.09%,0.13%,0.22%,0.07%,0.22%,0.21%,0.14%,0.12%,0.11%,0.13%,0.14%,0.16%,0.34%,0.12%,0.07%,0.02%,0.32%,0.29%,0.29%,0.21%,0.54%,0.2%,0.17%,0.09%,0.17%,0.08%,0.09%,0.04%,0.14%,0.14%,0.3%,0.2%,0.16%,0.11%,0.14%,0.17%,0.2%,0.09%,0.17%,0.14%,0.07%,0.32%,0.67%,0.12%,0.18%,0.09%,0.04%,0.16%,0.2%,0.34%,0.35%,0.08%,0.11%,0.27%,0.2%,0.07%,0.13%,0.07%,0.11%,0.12%,0.06%,0.05%,0.09%,0.09%,0.09%,0.05%,0.08%,0.13%,0.08%,0.21%,0.12%,0.14%,0.11%,0.09%,0.1%,0.12%,0.12%,0.18%,0.16%,0.08%,0.06%,0.12%,0.09%,0.07%,0.09%,0.09%,0.11%,0.07%,0.08%,0.09%,0.09%,0.08%,0.13%,0.16%,0.1%,0.14%,0.16%,0.08%,0.13%,0.12%
Return monthly,Fincials,,0.020820559,0.048955631,-0.062522776,0.022240116,0.130428878,0.038468007,-0.018533087,0.023857234,0,-0.019617324,-0.059982621,0.021261711,-0.062481652,0.101012473,-0.282606119,0.06062308,-0.028594568,0.035304303,0.051135132,0.027078791,-0.113635712,0.153838685,0.011136357,0.071408755,-0.025634386,0.089609354,0.041680894,0.01498443,-0.014763212,0.029992274,-0.004841789,0.045798214,-0.010003495,0.202025328,-0.075638272,0.104543108,-0.069948047,0.063128189,-0.017781172,0.040722642,-0.017376921,0.061940015,0.020828717,0.120235094,0.019301854,0.00378727,0.094339073,0.158621975,-0.080355707,0.093611014,-0.006203091,0.015621767,0.107693004,0.04166837,-0.013340396,0.122919691,0.002505533,0.050003091,-0.10714496,0.152002713,0.111111111,0.08997645,0.009905068,0.068622011,-0.082565363,-0.179998636,0.004873384,0.086989266,-0.011626136,0.143527327,-0.039091393,0.025693334,0.106473286,0.046643646,0,0.121495768,-0.035000842,0.001723264,-0.043100022,0.063889584,0.07017572,0.024589631,-0.047998986,0.015122641,-0.097680615,0.095520134,-0.086956744,-0.028572068,-0.088237326,-0.075268614,0.244192159,0.051658958,-0.037038003,-0.082689943,0.111111767,0.122640456,-0.030252379,0.030576023,0.008769893,0.060869647,-0.009832916,-0.018215718,0.079260767,0.033280868,0.053542696,0.016443071,0.007352521,0.036494278,-0.011267719,0.032359829,0.035972176,0,-0.02778056,0.042859782,0.095888124,0.021045302,0.053300736,-0.007229076,-0.071603055,0.073202245,-0.013398127,0.008826308,0.012739022,0.030187334,0.0012213,0.004879242,0.041260989,0.046714713,-0.011561005,0.04093549,-0.017975527,0.008008087,0.040861217,-0.002011634,0.038591589,0.013113766,0.024811488,0.052632526,0.077999453,0.044107269,-0.029331576,-0.057601618,0.100200496,-0.025499876,-0.016822698,0.057703289,0.036244834,0.058296955,-0.127119119,0.033009539,-0.020676256,-0.024943965,0.078492991,0.011340952,-0.023363844,0.019138588
