me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,256641,247256,247256,247256,247256,247256,247256,247256,247256,247256,247256,247256,247256,393971,393971,393971,393971,393971,393971,393971,393971,393971,393971,393971,393971,488766,488766,488766,488766,488766,488766,488766,488766,488766,488766,488766,488766,391583,391583,391583,391583,391583,391583,391583,391583,391583,391583,391583,391583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Consumer Goods,,-0.006903291,-0.244171915,-0.275921512,-0.081892576,-0.102826935,-0.135002736,-0.133340305,-0.075683987,-0.148669495,-0.119197778,-0.040702094,-0.140527413,-0.104336307,-0.225887975,-0.169367666,0.056524438,-0.113087434,-0.130405377,-0.188397202,-0.173711988,-0.202020441,-0.1509663,-0.13172048,-0.114141345,-0.376365638,-0.060185097,-0.246588532,-0.280966121,-0.259387429,0.192342056,-0.003787008,-0.1248201,-0.084740718,-0.14652557,-0.071947218,-0.210476211,-0.098782958,-0.294108911,-0.094843103,-0.052967946,-0.005986928,-0.19527941,-0.272131922,-0.213753201,-0.1135082,-0.019990252,-0.011174995,-0.084895,-0.222085802,-0.210989647,0.138118751,-0.215149816,0.002039221,-0.112934871,0.066612714,-0.078284512,-0.0811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,0.8481,0.7716,0.786,0.7075,0.7367,0.8643,0.8067,0.8132,0.7337,0.778,0.8092,0.8312,0.8067,0.7126,0.7084,0.6923,0.6919,0.6185,0.6116,0.6084,0.5617,0.5635,0.6201,0.6086,0.6923,0.6607,0.6392,0.6634,0.4635,0.4318,0.4667,0.4556,0.4527,0.4184,0.3403,0.2439,0.2574,0.2872,0.2838,0.2655,0.2607,0.2398,0.2182,0.1461,0.1608,0.1414,0.2265,0.2263,0.065,0.0674,-0.2356,-0.1856,0.2921,0.2919,0.3567,0.3916,0.3905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Consumer Goods,0,200.49,44.84,48.46,22.17,61.39,80.03,80.47,72.4,68.47,32.19,114.95,16.82,21.91,166.16,56.92,961.99,95.78,112.81,137.86,630.7,13.97,129.08,102.19,27,47.01,6.83,41.67,90.66,32.48,61.03,68.76,1361.69,47.29,81.36,153.17,66.35,20.77,27.11,59.15,51.28,338.65,49.38,11.64,35.32,23.99,54.83,51.25,9.66,31.87,122.01,152.19,23.66,36.4,39.91,159.76,66.23,21.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Consumer Goods,511688,530086,530086,530086,530086,530086,530086,530086,530086,530086,530086,530086,530086,648041,648041,648041,648041,648041,648041,648041,648041,648041,648041,648041,648041,728841,728841,728841,728841,728841,728841,728841,728841,728841,728841,728841,728841,579888,579888,579888,579888,579888,579888,579888,579888,579888,579888,579888,579888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Consumer Goods,1018777,1108117,1108117,1108117,1108117,1108117,1108117,1108117,1108117,1108117,1108117,1108117,1108117,1375739,1375739,1375739,1375739,1375739,1375739,1375739,1375739,1375739,1375739,1375739,1375739,1524678,1524678,1524678,1524678,1524678,1524678,1524678,1524678,1524678,1524678,1524678,1524678,1363321,1363321,1363321,1363321,1363321,1363321,1363321,1363321,1363321,1363321,1363321,1363321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Consumer Goods,255047,282811,282811,282811,282811,282811,282811,282811,282811,282811,282811,282811,282811,249634,249634,249634,249634,249634,249634,249634,249634,249634,249634,249634,249634,239697,239697,239697,239697,239697,239697,239697,239697,239697,239697,239697,239697,188730,188730,188730,188730,188730,188730,188730,188730,188730,188730,188730,188730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Consumer Goods,0%,0.13%,0.03%,0.03%,0.01%,0.04%,0.05%,0.05%,0.05%,0.04%,0.02%,0.07%,0.01%,0.01%,0.11%,0.04%,0.61%,0.06%,0.07%,0.09%,0.4%,0.01%,0.08%,0.06%,0.02%,0.03%,0%,0.03%,0.06%,0.02%,0.04%,0.04%,0.86%,0.03%,0.05%,0.1%,0.04%,0.01%,0.02%,0.04%,0.03%,0.21%,0.03%,0.01%,0.02%,0.02%,0.03%,0.03%,0.01%,0.02%,0.08%,0.1%,0.01%,0.02%,0.03%,0.1%,0.04%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Consumer Goods,,0.165307509,-0.077853915,-0.109249012,0.085019524,0.069523965,0.024319364,0.023891295,0.077439113,0.007444505,0.037081822,0.114263506,0.025694687,0.062457493,-0.056758775,0.006447234,0.217914138,0.042078066,0.025325423,-0.039468002,-0.025624888,-0.054719941,0,0.01142132,0.033973555,-0.235041538,0.078584503,-0.105894332,-0.153865621,-0.136384029,0.315844156,0.120015792,0,0.035718482,-0.03448667,0.035718482,-0.103460011,0.015310642,-0.181829511,0.018583397,0.063556154,0.111220472,-0.07693281,-0.158327622,-0.099022801,0,0.098879248,0.089981905,0,-0.137639602,-0.148932447,0.212625951,-0.113447516,0.104628921,-0.010562771,0.170283514,0.027216988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
