me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,22066,22066,22066,22066,22066,22066,22066,22066,22066,4040,4040,4040,4040,4040,4040,4040,4040,4040,4040,4040,4040,5514,5514,5514,5514,5514,5514,5514,5514,5514,5514,5514,5514,20939,20939,20939,20939,20939,20939,20939,20939,20939,20939,20939,20939,18250,18250,18250,18250,18250,18250,18250,18250,18250,18250,18250,18250,6059,6059,6059,6059,6059,6059,6059,6059,6059,6059,6059,6059,10339,10339,10339,10339,10339,10339,10339,10339,10339,10339,10339,10339,114006,114006,114006,114006,114006,114006,114006,114006,114006,114006,114006,114006,118700,118700,118700,118700,118700,118700,118700,118700,118700,118700,118700,118700,45824,45824,45824,45824,45824,45824,45824,45824,45824,45824,45824,45824,48011,48011,48011,48011,48011,48011,48011,48011,48011,48011,48011,48011,40207,40207,40207,40207,40207,40207,40207,40207,40207,40207,40207,40207,225901,225901,225901,225901,225901,225901,225901,225901,225901,225901,225901,225901,,,,
Excess return,Fincials,,-0.1973163,-0.456094752,-0.911351022,0.064815393,-0.174341677,-0.30008814,-0.232808348,-0.340691799,-0.728249683,-0.068911489,-0.114765668,-0.056521461,-0.18369544,-0.451345226,-0.247132949,-0.2523869,-0.073157436,-0.49527314,-0.570865832,-0.115093477,-0.714516779,0.03375874,-0.199489899,-0.323473421,-0.321652367,-0.1999363,-0.250435372,-0.284524072,-0.290332605,0.485160254,0.453458658,-0.120375613,-0.201507464,0.25058835,-0.006973514,-0.258682243,-0.076894835,-0.17127975,-0.217370214,-0.334792222,-0.220900572,-0.119566064,-0.232549493,-0.252591861,-0.250007681,-0.192265041,-0.009822267,-0.351866738,-0.012007314,0.237500224,-0.014555541,0.032876382,-0.082792789,-0.143669554,-0.100744618,-0.078314264,-0.008334697,-0.140283321,-0.0801448,0.162137711,-0.159943313,-0.157732935,-0.145567754,0.068244629,-0.190977189,-0.21912037,-0.054920175,-0.242066185,-0.172676697,0.00264817,0.07508916,-0.1136946,-0.069636699,0.065335811,-0.18939928,-0.160306915,-0.077537559,0.101939488,-0.14686237,0.036954359,-0.087702428,-0.08847558,-0.120513606,-0.081144965,-0.233675356,-0.130694163,-0.172064,-0.123093824,-0.157696682,-0.303237471,-0.207216089,-0.169979013,-0.170204447,-0.403795563,-0.09704029,-0.1279419,-0.1397044,-0.395081,-0.060522507,-0.1468396,-0.070347419,-0.072506289,-0.1421939,-0.115964132,-0.194978266,-0.199545001,-0.07415604,-0.144378,-0.132086959,-0.115487632,-0.1418347,-0.102369554,-0.1411673,-0.098620791,-0.065398056,-0.067978131,-0.132128588,-0.061725487,-0.106314848,0.019471865,0.024825259,0.059871541,-0.110636159,-0.094873939,-0.103908,-0.1065668,-0.1032535,-0.1024442,0.00065898,-0.0997778,-0.1020115,-0.0960484,-0.129749213,-0.026385188,-0.124225157,-0.015164865,-0.06611434,-0.113064836,-0.097853231,-0.066874556,-0.067184421,-0.158349763,-0.074995507,-0.052559162,0.065803448,0.159923933,-0.186022053,-0.03923593,0.024701275,-0.054228259,0.057922835,-0.030856261,-0.056440956,-0.053954939,-0.015751307,0.050923391
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,0.9351,1.1701,1.6289,1.5072,1.593,1.7785,1.702,1.649,1.8455,2.0285,1.9291,1.9983,1.9779,2.0776,2.1155,2.1408,2.1363,2.1154,2.0342,2.0171,2.1475,2.1005,2.1,2.1908,2.1444,2.0839,1.6101,1.614,1.2966,1.2086,1.4012,1.4445,1.1618,1.3297,1.3902,1.2937,1.304,1.4324,1.4432,1.4758,1.4558,1.0944,1.0704,0.7069,0.6224,0.6872,0.6652,0.6683,0.5919,0.6755,0.5643,0.334,1.117,1.1124,0.7971,0.7771,0.7918,0.4354,0.5842,0.7801,0.6534,0.6687,0.626,0.522,0.5668,0.6001,0.6735,0.6208,0.6886,0.6286,0.6236,0.5434,0.5642,0.4204,0.4069,0.6945,0.6879,0.4926,0.5474,0.4857,0.3837,0.2849,0.3903,0.1315,0.4383,0.2806,0.4177,0.2643,0.2527,0.4924,0.6048,0.6904,0.6026,0.8228,0.783,0.7834,0.7713,0.8588,0.937,0.9371,0.9292,0.9173,0.8769,0.8753,0.8698,0.8442,0.8613,0.888,0.856,0.9258,0.9043,0.9069,0.8613,0.8471,0.8604,0.9278,0.8874,0.683,0.6798,0.7159,0.3432,0.3008,0.315,0.3121,0.2951,0.316,0.3836,0.3945,0.3134,0.3336,0.3306,0.3605,0.2968,0.3344,0.3637,0.379,0.3488,0.3432,0.3073,0.3057,0.378,0.2653,0.2533,0.0847,0.2641,0.0252,0.0388,0.0137,0.2389,0.2097,0.2641,0.2709,0.3634,0.4461,0.4034,0.4581,
VO monthly avg,Fincials,34.5,100.89,113.89,167.95,418.9,120.16,87.77,38.71,34.05,28.36,47,73.07,241,37.98,102.37,40.52,57.69,43.29,195.31,16.8,21.46,157.81,82.14,10.68,20.12,49.57,91.67,1.58,10.32,8.72,45.91,63.1,434.41,112.83,134.36,107.7,509.76,614.87,641.71,11.28,41.3,112.22,26.66,24.21,75.05,61.44,41.06,21.4,16.83,27.72,326.55,576.75,55.21,62.41,20.23,49.23,35.47,47.53,19.55,71.48,28.04,40.72,18.59,20.94,47.66,138.93,44.28,25.46,2.81,15.19,34.26,38.27,14.06,48.45,83.56,16.97,24.55,14.81,42.88,84.97,37.37,36.9,61.58,27.22,0.23,69.54,149.03,20.64,28.5,16.29,15.36,41.32,27.74,1.71,49.65,5.59,13.53,0.07,347.91,9.86,10.04,17.24,7.68,10.46,18.27,4.63,10.53,73.95,28.29,22.16,5.95,11.38,128.05,50.04,353.52,35.48,48.33,5.29,10.03,11.58,25.88,113.86,10.62,5.28,25.47,12.08,15.6,3.28,21.98,2.79,0.16,0.8,0,2.71,18.71,1.01,6.75,0.68,113.16,4.47,0.76,1.21,1,2.47,40.29,1.37,40.98,6.53,9.98,33.01,1.79,15.85,0.57,0.81,2.82,10.21,21.23
Total assets,Fincials,101998,101998,101998,101998,101998,101998,101998,101998,101998,27316,27316,27316,27316,27316,27316,27316,27316,27316,27316,27316,27316,37368,37368,37368,37368,37368,37368,37368,37368,37368,37368,37368,37368,67019,67019,67019,67019,67019,67019,67019,67019,67019,67019,67019,67019,116416,116416,116416,116416,116416,116416,116416,116416,116416,116416,116416,116416,111220,111220,111220,111220,111220,111220,111220,111220,111220,111220,111220,111220,163966,163966,163966,163966,163966,163966,163966,163966,163966,163966,163966,163966,366098,366098,366098,366098,366098,366098,366098,366098,366098,366098,366098,366098,355425,355425,355425,355425,355425,355425,355425,355425,355425,355425,355425,355425,279331,279331,279331,279331,279331,279331,279331,279331,279331,279331,279331,279331,247180,247180,247180,247180,247180,247180,247180,247180,247180,247180,247180,247180,254965,254965,254965,254965,254965,254965,254965,254965,254965,254965,254965,254965,508750,508750,508750,508750,508750,508750,508750,508750,508750,508750,508750,508750,,,,
Net sales,Fincials,,,,,,,,,,3715,3715,3715,3715,3715,3715,3715,3715,3715,3715,3715,3715,0,0,0,0,0,0,0,0,0,0,0,0,675,675,675,675,675,675,675,675,675,675,675,675,2973,2973,2973,2973,2973,2973,2973,2973,2973,2973,2973,2973,20758,20758,20758,20758,20758,20758,20758,20758,20758,20758,20758,20758,18409,18409,18409,18409,18409,18409,18409,18409,18409,18409,18409,18409,10221,10221,10221,10221,10221,10221,10221,10221,10221,10221,10221,10221,21762,21762,21762,21762,21762,21762,21762,21762,21762,21762,21762,21762,6877,6877,6877,6877,6877,6877,6877,6877,6877,6877,6877,6877,19498,19498,19498,19498,19498,19498,19498,19498,19498,19498,19498,19498,21199,21199,21199,21199,21199,21199,21199,21199,21199,21199,21199,21199,28029,28029,28029,28029,28029,28029,28029,28029,28029,28029,28029,28029,,,,
common equity,Fincials,79932,79932,79932,79932,79932,79932,79932,79932,79932,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,31854,31854,31854,31854,31854,31854,31854,31854,31854,31854,31854,31854,46080,46080,46080,46080,46080,46080,46080,46080,46080,46080,46080,46080,98166,98166,98166,98166,98166,98166,98166,98166,98166,98166,98166,98166,105161,105161,105161,105161,105161,105161,105161,105161,105161,105161,105161,105161,146430,146430,146430,146430,146430,146430,146430,146430,146430,146430,146430,146430,154008,154008,154008,154008,154008,154008,154008,154008,154008,154008,154008,154008,141249,141249,141249,141249,141249,141249,141249,141249,141249,141249,141249,141249,134768,134768,134768,134768,134768,134768,134768,134768,134768,134768,134768,134768,188461,188461,188461,188461,188461,188461,188461,188461,188461,188461,188461,188461,214758,214758,214758,214758,214758,214758,214758,214758,214758,214758,214758,214758,263294,263294,263294,263294,263294,263294,263294,263294,263294,263294,263294,263294,,,,
Turnover ratio,Fincials,0.03%,0.09%,0.1%,0.15%,0.38%,0.11%,0.08%,0.04%,0.03%,0.03%,0.04%,0.07%,0.22%,0.03%,0.09%,0.04%,0.05%,0.04%,0.18%,0.02%,0.02%,0.14%,0.08%,0.01%,0.02%,0.05%,0.08%,0%,0.01%,0.01%,0.04%,0.06%,0.4%,0.1%,0.12%,0.1%,0.47%,0.56%,0.59%,0.01%,0.04%,0.1%,0.02%,0.02%,0.07%,0.06%,0.04%,0.02%,0.02%,0.03%,0.3%,0.53%,0.05%,0.06%,0.02%,0.03%,0.02%,0.03%,0.01%,0.04%,0.02%,0.02%,0.01%,0.01%,0.03%,0.08%,0.03%,0.01%,0%,0.01%,0.02%,0.02%,0.01%,0.03%,0.05%,0.01%,0.01%,0.01%,0.02%,0.05%,0.02%,0.02%,0.04%,0.02%,0%,0.04%,0.09%,0.01%,0.02%,0.01%,0.01%,0.02%,0.02%,0%,0.03%,0%,0.01%,0%,0.2%,0.01%,0.01%,0.01%,0%,0.01%,0.01%,0%,0.01%,0.04%,0.02%,0.01%,0%,0.01%,0.07%,0.03%,0.2%,0.02%,0.03%,0%,0.01%,0.01%,0.01%,0.07%,0.01%,0%,0.01%,0.01%,0.01%,0%,0.01%,0%,0%,0%,0%,0%,0.01%,0%,0%,0%,0.06%,0%,0%,0%,0%,0%,0.02%,0%,0.02%,0%,0.01%,0.02%,0%,0.01%,0%,0%,0%,0.01%,0.01%
Return monthly,Fincials,,0,-0.236674052,-0.694297422,0.285674393,0.055603823,-0.08436214,-0.022921348,-0.117525299,-0.493354183,0.157921811,0.113727232,0.183486239,0.06909336,-0.193568726,0.019937451,0,0.176312764,-0.24991854,-0.333188532,0.132899023,-0.470385279,0.27795874,0.043330501,-0.083876221,-0.090666667,0,-0.049853372,-0.104938272,-0.118390805,0.667535854,0.639562158,0.049117787,-0.023636364,0.42877095,0.166829586,-0.085730243,0.109346365,0.01404185,-0.027694814,-0.142976822,-0.049853372,0.052469136,-0.083414793,-0.108780661,-0.102114081,-0.045757441,0.119180633,-0.233777038,0.110749186,0.349951124,0.092686459,0.186547382,0.071488411,-0.013552254,0.027212682,0.052469136,0.100195503,-0.022878721,0.0466015,0.277801911,-0.043515213,-0.045494935,-0.037981754,0.178053029,-0.075570889,-0.09098987,0.069990225,-0.112004385,-0.052674897,0.12228497,0.18792336,0,0.033398501,0.169320511,-0.06889578,-0.037069215,0.038496241,0.222125688,-0.03021327,0.143677459,0.010896272,0.02166332,-0.026479106,0.032617935,-0.126247556,-0.012129063,-0.0609131,-0.006473724,-0.019675482,-0.173335071,-0.072520889,-0.043515213,-0.027368047,-0.270966563,0.02556391,0,0,-0.25,0.083414793,0,0.076992481,0.071488411,0,0.026583268,-0.052043666,-0.054633101,0.07223796,0,0.013738441,0.026583268,0,0.038842346,0,0.037634409,0.072303344,0.067428069,-0.010699588,0.063851913,0.020136852,0.127443465,0.130375659,0.166616541,-0.006573859,0.006617361,0,0,0,0,0.10002578,0,0,0,-0.030232013,0.075277912,-0.023598157,0.084359535,0.02780726,-0.027054936,-0.011144131,0.022539444,0.016479479,-0.075691863,-0.005809407,0.029329138,0.131441048,0.227518333,-0.125058953,0.04761477,0.113712375,0.040810041,0.156839535,0.067787939,0.047613344,0.051509261,0.092208993,0.050923391
