me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Industrials,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,9671,9671,9671,9671,9671,9671,9671,9671,9671,9671,9671,9671,15198,15198,15198,15198,15198,15198,15198,15198,15198,15198,15198,15198,18162,18162,18162,18162,18162,18162,18162,18162,18162,18162,18162,18162,19291,19291,19291,19291,19291,19291,19291,19291,19291,19291,19291,19291,18717,18717,18717,18717,18717,18717,18717,18717,18717,18717,18717,18717,27129,27129,27129,27129,27129,27129,27129,27129,27129,27129,27129,27129,29739,29739,29739,29739,29739,29739,29739,29739,29739,29739,29739,29739,31705,31705,31705,31705,31705,31705,31705,31705,31705,31705,31705,31705,41816,41816,41816,41816,41816,41816,41816,41816,41816,41816,41816,41816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Industrials,,0.090863846,0,-0.026591931,-0.045463676,0,0.142887205,0.016694286,0,-0.012315122,0.037344906,0.04000707,0.13846241,0.081064942,0.006260357,0.060795974,-0.006209841,-0.125016273,0,0.042898234,0.027390746,-0.066697524,0.071463995,0,-0.013330248,0,0,0.035605385,-0.067584707,-0.007238632,-0.014582824,0.036996573,0.107173642,0,-0.096150519,0.106378906,-0.064532872,0,0,0.027510634,0,-0.006929757,0.055598351,0,0,0,0,-0.013178228,-0.066684066,0,0,0.029781879,0,0,0.142883005,-0.0624901,0.006631748,0,-0.039738156,0,0,0.379348016,0,-0.074766355,0.11107687,0,0,-0.087337052,0.111126119,0.799975688,0,0,0,-0.111109235,0,0.138521149,0,0.111107404,-0.109996697,0.075359336,0.631583076,-0.41935732,0.111114791,0.24950073,-0.315724186,-0.005856822,0.060000351,0.121379538,-0.174988568,0,0.021365993,-0.251501094,0.044015155,0,0.026814516,0.044767328,-0.153563449,0.09705193,-0.088466122,0.213864561,-0.19642712,0.000885202,0.007985041,0.027751316,-0.074883528,0.089514066,0,0.000871207,-0.082958557,0.047617792,0,0.038054011,0.03571342,-0.201718245,0.212339814,-0.063615693,-0.086407316,0.014872621,0.125651241,0.116278494,-0.083346267,0.068187316,-0.021263105,0,-0.3265336,0.106197,0.0237046,0.0273707,-0.061721,-0.0931298,-0.0940322,-0.0858142,-0.0826546,-0.085443,-0.0810432,-0.0815947,-0.0827979,-0.0764013,-0.0709277,-0.0739768,-0.0722213,-0.0742895,-0.0740017,-0.074056,-0.0749394,-0.0730212,-0.0734975,-0.0646045,-0.0856915,-0.0832214,-0.077959,-0.0813523,-0.067875,-0.0692594,-0.0790294,-0.0862379,0
Risk premium,Industrials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4891,3.8672,-3.019,-1.6842,-1.6789,-0.333,0.2346,0.2394,0.1034,0.0842,0.111,0.0364,0.0769,0.0833,0.0651,0.0679,0.1036,0.1051,0.1165,0.1159,0.162,0.1538,0.1424,0.1325,0.0715,0.2205,0.1178,-0.007,-0.0079,-0.125,-0.1062,-0.0162,0.1133,
VO monthly avg,Industrials,0,0.01,0.52,0.07,0.07,0.15,0.69,9.6,0,2.91,0.07,0.6,0.11,0.19,4.86,0.01,9.51,1.88,0.03,4.63,0.17,0.01,0.06,0.01,4.09,0,0,0,0.95,5.71,0.45,0.17,8.6,0.02,0.25,0.51,2.4,0,0.4,3.67,0,0.13,0.05,0.92,0,0,0.2,0.12,1.28,0,0,0,0.03,0,3.53,0.01,0.11,0.06,0.33,0,0,0.14,0.03,1.97,2.11,0,0,0.28,0.04,0.34,1.75,0.04,0,2.8,0,17.11,0.25,1.62,0.3,1.12,3.7,5.64,5.49,0.87,0.84,1.75,0.04,0.05,1.2,0.4,0.26,0.18,1.32,0.12,0.68,1.21,1.88,2.8,0.68,2.12,0.28,0.03,3.11,2.08,18.18,5.63,0,1.05,0.26,7.85,6.45,6.7,0.36,2.17,6.07,3.13,9.82,20.01,1.1,0.32,12.09,5.51,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Industrials,60323,60323,60323,60323,60323,60323,60323,60323,60323,60323,41760,41760,41760,41760,41760,41760,41760,41760,41760,41760,41760,41760,46616,46616,46616,46616,46616,46616,46616,46616,46616,46616,46616,46616,47906,47906,47906,47906,47906,47906,47906,47906,47906,47906,47906,47906,55527,55527,55527,55527,55527,55527,55527,55527,55527,55527,55527,55527,55059,55059,55059,55059,55059,55059,55059,55059,55059,55059,55059,55059,80445,80445,80445,80445,80445,80445,80445,80445,80445,80445,80445,80445,77601,77601,77601,77601,77601,77601,77601,77601,77601,77601,77601,77601,77204,77204,77204,77204,77204,77204,77204,77204,77204,77204,77204,77204,93740,93740,93740,93740,93740,93740,93740,93740,93740,93740,93740,93740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Industrials,29134,29134,29134,29134,29134,29134,29134,29134,29134,29134,23039,23039,23039,23039,23039,23039,23039,23039,23039,23039,23039,23039,33889,33889,33889,33889,33889,33889,33889,33889,33889,33889,33889,33889,52208,52208,52208,52208,52208,52208,52208,52208,52208,52208,52208,52208,58987,58987,58987,58987,58987,58987,58987,58987,58987,58987,58987,58987,63832,63832,63832,63832,63832,63832,63832,63832,63832,63832,63832,63832,67395,67395,67395,67395,67395,67395,67395,67395,67395,67395,67395,67395,72756,72756,72756,72756,72756,72756,72756,72756,72756,72756,72756,72756,86496,86496,86496,86496,86496,86496,86496,86496,86496,86496,86496,86496,121272,121272,121272,121272,121272,121272,121272,121272,121272,121272,121272,121272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Industrials,34733,34733,34733,34733,34733,34733,34733,34733,34733,34733,26513,26513,26513,26513,26513,26513,26513,26513,26513,26513,26513,26513,25404,25404,25404,25404,25404,25404,25404,25404,25404,25404,25404,25404,25861,25861,25861,25861,25861,25861,25861,25861,25861,25861,25861,25861,31019,31019,31019,31019,31019,31019,31019,31019,31019,31019,31019,31019,32156,32156,32156,32156,32156,32156,32156,32156,32156,32156,32156,32156,43567,43567,43567,43567,43567,43567,43567,43567,43567,43567,43567,43567,38457,38457,38457,38457,38457,38457,38457,38457,38457,38457,38457,38457,38525,38525,38525,38525,38525,38525,38525,38525,38525,38525,38525,38525,43251,43251,43251,43251,43251,43251,43251,43251,43251,43251,43251,43251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Industrials,0%,0%,0.01%,0%,0%,0%,0.01%,0.15%,0%,0.04%,0%,0.01%,0%,0%,0.07%,0%,0.15%,0.03%,0%,0.07%,0%,0%,0%,0%,0.06%,0%,0%,0%,0.02%,0.09%,0.01%,0%,0.14%,0%,0%,0.01%,0.04%,0%,0.01%,0.06%,0%,0%,0%,0.01%,0%,0%,0%,0%,0.02%,0%,0%,0%,0%,0%,0.06%,0%,0%,0%,0.01%,0%,0%,0%,0%,0.03%,0.03%,0%,0%,0%,0%,0%,0.01%,0%,0%,0.02%,0%,0.14%,0%,0.01%,0%,0.01%,0.02%,0.03%,0.03%,0.01%,0.01%,0.01%,0%,0%,0.01%,0%,0%,0%,0.01%,0%,0%,0.01%,0.01%,0.02%,0%,0.01%,0%,0%,0.02%,0.01%,0.11%,0.03%,0%,0.01%,0%,0.05%,0.04%,0.04%,0%,0.01%,0.03%,0.02%,0.05%,0.11%,0.01%,0%,0.07%,0.03%,0.04%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Industrials,,0.090863846,0,-0.026591931,-0.045463676,0,0.142887205,0.016694286,0,-0.012315122,0.037344906,0.04000707,0.13846241,0.081064942,0.006260357,0.060795974,-0.006209841,-0.125016273,0,0.042898234,0.027390746,-0.066697524,0.071463995,0,-0.013330248,0,0,0.035605385,-0.067584707,-0.007238632,-0.014582824,0.036996573,0.107173642,0,-0.096150519,0.106378906,-0.064532872,0,0,0.027510634,0,-0.006929757,0.055598351,0,0,0,0,-0.013178228,-0.066684066,0,0,0.029781879,0,0,0.142883005,-0.0624901,0.006631748,0,-0.039738156,0,0,0.379348016,0,-0.074766355,0.11107687,0,0,-0.087337052,0.111126119,0.799975688,0,0,0,-0.111109235,0,0.138521149,0,0.111107404,-0.109996697,0.075359336,0.631583076,-0.41935732,0.111114791,0.24950073,-0.315724186,-0.005856822,0.060000351,0.121379538,-0.174988568,0,0.021365993,-0.251501094,0.044015155,0,0.026814516,0.044767328,-0.153563449,0.09705193,-0.088466122,0.213864561,-0.19642712,0.000885202,0.007985041,0.027751316,-0.074883528,0.089514066,0,0.000871207,-0.082958557,0.047617792,0,0.038054011,0.03571342,-0.201718245,0.212339814,-0.063615693,-0.086407316,0.014872621,0.125651241,0.116278494,-0.083346267,0.068187316,-0.021263105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
