me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,6488,6488,6488,6488,6488,6488,6488,62743,62743,62743,62743,62743,62743,62743,62743,62743,62743,62743,62743,85354,85354,85354,85354,85354,85354,85354,85354,85354,85354,85354,85354,79852,79852,79852,79852,79852,79852,79852,79852,79852,79852,79852,79852,50713,50713,50713,50713,50713,50713,50713,50713,50713,50713,50713,50713,125823,125823,125823,125823,125823,125823,125823,125823,125823,125823,125823,125823,342603,342603,342603,342603,342603,342603,342603,342603,342603,342603,342603,342603,218804,218804,218804,218804,218804,218804,218804,218804,218804,218804,218804,218804,231301,231301,231301,231301,231301,231301,231301,231301,231301,231301,231301,231301,173675,173675,173675,173675,173675,173675,173675,173675,173675,173675,173675,173675,145046,145046,145046,145046,145046,145046,145046,145046,145046,145046,145046,145046,151687,151687,151687,151687,151687,151687,151687,151687,151687,151687,151687,151687,,,,,,,,,,,,,,,,,,
Excess return,Fincials,,-0.176197101,-0.167709279,-0.240201392,-0.125563601,-0.1578357,-0.1491791,-0.115159179,-0.050763441,-0.145026,0.005635043,-0.213617474,-0.069218433,0.042987751,-0.1613613,-0.074005045,-0.1534013,-0.1551088,-0.284646954,0.090964522,-0.1279145,0.145366273,-0.096903485,-0.1182631,-0.192272949,-0.19683846,-0.281272106,-0.1152233,-0.1143367,-0.1119406,-0.1139702,0.089742473,-0.278272006,-0.069242625,-0.088636414,-0.1087115,-0.063444094,-0.07558844,-0.04828833,-0.029475767,-0.1162973,-0.131269,-0.1340021,-0.098236506,-0.179810075,0.091097131,0.173120213,-0.286908865,0.353264155,-0.13211256,-0.0822046,-0.0933379,-0.080693698,-0.055646442,-0.0796984,-0.0808333,0.078422981,0.011136284,-0.106914102,-0.066449387,-0.121951568,-0.0851738,-0.068115432,0.126034255,0.102754618,-0.114880051,-0.1066979,-0.1056009,-0.1027702,-0.1168833,0.194010622,-0.084727409,-0.047903795,-0.01288533,0.016027123,-0.15635764,-0.120535,-0.1240222,-0.074955679,-0.079659824,-0.130764816,-0.1096552,-0.240756777,-0.114181924,-0.1355105,-0.0816608,-0.438437015,0.078989674,-0.142880012,-0.123344371,-0.0714006,-0.0708636,-0.174036381,-0.2428711,-0.0845269,-0.0687266,-0.191800275,-0.0808897,-0.084730751,-0.054648179,0.137100469,-0.070129924,-0.226302104,-0.0973946,-0.040303783,-0.213146981,-0.1036154,-0.1037556,-0.12882512,-0.1182692,-0.1164173,-0.167986515,0.225789939,-0.375106608,-0.1205934,-0.1102145,-0.08982641,-0.1107064,-0.135950272,-0.179940011,-0.1249123,-0.196746194,0.026723095,-0.1250539,-0.124983727,-0.112412566,-0.126638327,-0.1146691,-0.1230011,-0.238424332,0.003467266,-0.063643807,-0.16620558,0.016202644,-0.1445157,-0.156812718,-0.147586325,-0.097570299,-0.186787291,-0.072854483,-0.1404755,0.03147284,-0.024486644,-0.1491835,-0.143874,-0.169539485,-0.134723257,-0.1333186,-0.1646872,0.142613782,-0.084590235,-0.306942943,-0.070566327,0,0,0,0
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,1.3387,1.3638,1.3208,0.8821,0.6093,0.6339,0.6457,0.6581,0.5965,0.602,0.5067,0.5721,0.5535,0.5576,0.5851,0.5644,0.5651,0.6176,0.3901,0.3279,0.2415,0.247,0.2157,0.2137,0.2592,0.321,0.2555,0.2591,0.2609,0.2562,0.3154,0.2408,0.2428,0.2404,0.3048,0.2605,0.2969,0.2586,0.2514,0.2557,0.2571,0.463,0.4667,0.5093,0.6061,0.5567,0.4017,0.3969,0.3251,0.1627,0.0842,0.1133,0.0966,0.0941,-0.0032,0.0291,0.1167,0.2366,0.2128,0.1448,0.1224,0.1726,0.265,0.2327,0.2792,0.2227,0.3333,0.3143,0.2554,0.5791,0.5798,0.6852,0.6537,0.6561,0.5848,0.6287,0.645,0.6194,0.7113,0.734,0.6661,0.4604,0.467,0.7989,0.7835,-0.1284,-0.4007,-0.5892,-0.6004,-0.4997,-0.3238,-0.3228,-0.0194,0.0297,0.0163,-0.0718,-0.0731,-0.0854,-0.0103,0.038,0.0999,0.1094,0.1484,0.1642,0.1806,0.195,0.2058,0.2112,0.2123,0.4884,0.4971,0.508,0.6022,0.5981,0.6118,0.4915,0.4813,0.5128,0.5229,0.5166,0.6121,0.6259,0.6244,0.6453,0.5621,0.5576,0.5963,0.5757,0.6397,0.7832,0.7882,0.8097,0.9143,1.0476,1.0439,1.1032,0.8441,0.8547,1.0251,1.0195,1.1885,1.2595,1.2392,1.3545,1.248,1.1732,1.1734,1.1622,1.4744,1.2744,1.1247,1.1179,,,,,
VO monthly avg,Fincials,14.3,16.69,0.18,0.87,0.33,0.29,0,0.01,0.18,0.06,0.51,17.19,6.19,0.18,0,0.76,0.14,0.02,0.03,0.45,0.48,0.24,0,0,0.03,1.3,1.32,1.75,1.91,2.35,0.01,0.14,0.13,0.02,0.03,0.17,0.01,0.01,0.58,0.2,0.6,5.28,0.2,0.72,0.25,0.77,1.24,1.39,0.75,0.23,0.81,0.11,0.27,0.12,0.24,0,0.07,4.26,2.57,3.82,0.42,0,0.01,0.07,0.24,0.02,0.24,0,0.01,0.07,2.3,0.56,17.16,15.76,11.41,0.09,0.01,0.04,1.02,0,0,0,0.12,1.02,0.1,0,1.18,0.57,1.04,0.11,0,0,0.55,0.05,0.04,0,0.74,0.56,1.42,0.02,0.49,0.1,0.09,0.65,4.46,0.41,0,0.1,0.22,0,0,0.02,0.44,0.15,0,0,0.16,0,0.66,0.38,0,0.08,2.68,1.3,0.08,0.4,0.18,0,0.17,0.02,0,0.71,0.01,0.6,0,0.5,0.01,0.08,0.42,0.03,0,0.23,0.01,0,0,0.15,0.65,0.29,0,1.72,0.12,0.18,0.69,0,0,0,0
Total assets,Fincials,81605,81605,81605,81605,81605,81605,81605,153693,153693,153693,153693,153693,153693,153693,153693,153693,153693,153693,153693,179220,179220,179220,179220,179220,179220,179220,179220,179220,179220,179220,179220,189186,189186,189186,189186,189186,189186,189186,189186,189186,189186,189186,189186,194038,194038,194038,194038,194038,194038,194038,194038,194038,194038,194038,194038,313532,313532,313532,313532,313532,313532,313532,313532,313532,313532,313532,313532,638226,638226,638226,638226,638226,638226,638226,638226,638226,638226,638226,638226,538752,538752,538752,538752,538752,538752,538752,538752,538752,538752,538752,538752,602440,602440,602440,602440,602440,602440,602440,602440,602440,602440,602440,602440,553641,553641,553641,553641,553641,553641,553641,553641,553641,553641,553641,553641,545343,545343,545343,545343,545343,545343,545343,545343,545343,545343,545343,545343,575691,575691,575691,575691,575691,575691,575691,575691,575691,575691,575691,575691,,,,,,,,,,,,,,,,,,
Net sales,Fincials,16890,16890,16890,16890,16890,16890,16890,36039,36039,36039,36039,36039,36039,36039,36039,36039,36039,36039,36039,16832,16832,16832,16832,16832,16832,16832,16832,16832,16832,16832,16832,53996,53996,53996,53996,53996,53996,53996,53996,53996,53996,53996,53996,40911,40911,40911,40911,40911,40911,40911,40911,40911,40911,40911,40911,25436,25436,25436,25436,25436,25436,25436,25436,25436,25436,25436,25436,56605,56605,56605,56605,56605,56605,56605,56605,56605,56605,56605,56605,41199,41199,41199,41199,41199,41199,41199,41199,41199,41199,41199,41199,37246,37246,37246,37246,37246,37246,37246,37246,37246,37246,37246,37246,38151,38151,38151,38151,38151,38151,38151,38151,38151,38151,38151,38151,30977,30977,30977,30977,30977,30977,30977,30977,30977,30977,30977,30977,31811,31811,31811,31811,31811,31811,31811,31811,31811,31811,31811,31811,,,,,,,,,,,,,,,,,,
common equity,Fincials,75117,75117,75117,75117,75117,75117,75117,90950,90950,90950,90950,90950,90950,90950,90950,90950,90950,90950,90950,93866,93866,93866,93866,93866,93866,93866,93866,93866,93866,93866,93866,109334,109334,109334,109334,109334,109334,109334,109334,109334,109334,109334,109334,143325,143325,143325,143325,143325,143325,143325,143325,143325,143325,143325,143325,187709,187709,187709,187709,187709,187709,187709,187709,187709,187709,187709,187709,295623,295623,295623,295623,295623,295623,295623,295623,295623,295623,295623,295623,320010,320010,320010,320010,320010,320010,320010,320010,320010,320010,320010,320010,371060,371060,371060,371060,371060,371060,371060,371060,371060,371060,371060,371060,379897,379897,379897,379897,379897,379897,379897,379897,379897,379897,379897,379897,400240,400240,400240,400240,400240,400240,400240,400240,400240,400240,400240,400240,423944,423944,423944,423944,423944,423944,423944,423944,423944,423944,423944,423944,,,,,,,,,,,,,,,,,,
Turnover ratio,Fincials,0.16%,0.19%,0%,0.01%,0%,0%,0%,0%,0%,0%,0.01%,0.2%,0.07%,0%,0%,0.01%,0%,0%,0%,0.01%,0.01%,0%,0%,0%,0%,0.02%,0.02%,0.02%,0.02%,0.03%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%,0%,0.01%,0.06%,0%,0.01%,0%,0.01%,0.01%,0.02%,0.01%,0%,0.01%,0%,0%,0%,0%,0%,0%,0.05%,0.03%,0.05%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.03%,0.01%,0.2%,0.19%,0.14%,0%,0%,0%,0.01%,0%,0%,0%,0%,0.01%,0%,0%,0.01%,0.01%,0.01%,0%,0%,0%,0.01%,0%,0%,0%,0.01%,0.01%,0.02%,0%,0%,0%,0%,0.01%,0.04%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%,0%,0%,0%,0.03%,0.01%,0%,0%,0%,0%,0%,0%,0%,0.01%,0%,0.01%,0%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%,0%,0%,0.02%,0%,0%,0.01%,0%,0%,0%,0%
Return monthly,Fincials,,0.033322299,0.032301121,-0.062529092,0.033322299,0,0,0.032301121,0.093716059,0,0.142857143,-0.074975174,0.081052067,0.200016551,0,0.093752155,0,0,-0.142870654,0.222222222,0,0.272727273,0.028585615,0,-0.071443349,-0.07691546,-0.166675606,0,0,0,0,0.200012873,-0.166675606,0.040002575,0.021165986,0,0.046060606,0.03670336,0.06194987,0.083333333,0,0,0,0.038449394,-0.037025775,0.230769231,0.303027313,-0.175004165,0.454545455,-0.04166246,0,0,0.008692102,0.034481858,0,0,0.166675081,0.107142084,-0.012907702,0.020273013,-0.039740368,0,0.021379568,0.215394355,0.194444218,-0.023249951,0,0,0,0,0.310888022,0.037040191,0.071429305,0.10499897,0.131219523,-0.03999954,0,0,0.055556221,0.052632176,-0.006250516,0,-0.125785777,0.021898776,0,0,-0.371431115,0.136370074,-0.080005212,-0.047825471,0,0,-0.086758581,-0.15,0,0,-0.117055575,-0.0006699,0.000670349,0.032645821,0.231694169,0.026312276,-0.128202904,0,0.058824017,-0.111111981,0,0,-0.02500022,0,0,-0.051282515,0.350678539,-0.249626308,0,0,0.01999549,0,-0.020257572,-0.066044211,0,-0.070714494,0.152960295,0,-0.006671427,0.006716234,-0.006671427,0,0,-0.110732732,0.132073866,0.066667293,-0.03125468,0.160651444,0,-0.010561118,-0.016858025,0.028575801,-0.055555991,0.058824017,0,0.17777134,0.120282956,0,0,-0.031577885,0.004350943,0,0,0.298700982,0.064665865,-0.154665243,0.005183673,0,0,0,0
