me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Basic Materials,62001,62001,62001,62001,62001,62001,62001,62001,62001,62001,183574,183574,183574,183574,183574,183574,183574,183574,183574,183574,183574,183574,103449,103449,103449,103449,103449,103449,103449,103449,103449,103449,103449,103449,1865076,1865076,1865076,1865076,1865076,1865076,1865076,1865076,1865076,2192914,2192914,2192914,2192914,2192914,2192914,2192914,2192914,2192914,2192914,2192914,2192914,2762188,2762188,2762188,2762188,2762188,2762188,2762188,2762188,2762188,2762188,2762188,2762188,2415723,2415723,2415723,2415723,2415723,2415723,2415723,2415723,2415723,2415723,2415723,2415723,2445272,2445272,2445272,2445272,2445272,2445272,2445272,2445272,2445272,2445272,2445272,2445272,3087697,3087697,3087697,3087697,3087697,3087697,3087697,3087697,3087697,3087697,3087697,3087697,2382966,2382966,2382966,2382966,2382966,2382966,2382966,2382966,2382966,2382966,2382966,2382966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Basic Materials,,-0.053387837,-0.044618885,-0.225435567,0.0264637,-0.085088043,-0.034900911,-0.347630245,-0.08634472,-0.291443008,-0.105022377,0.047183699,-0.210046488,-0.114862071,0.256737875,-0.185314867,-0.140854237,-0.249922682,-0.302008728,-0.150765038,-0.026935071,-0.117361204,-0.083097634,-0.108884443,-0.239293593,-0.299157304,-0.154945839,-0.27823447,-0.307548998,0.088223248,-0.31250987,-0.130619337,-0.078319755,0.043420579,-0.188059545,0.903957926,-0.162527049,0.000641206,-0.278338594,-0.092693469,-0.318816098,-0.223669989,-0.370014249,-0.238349261,-0.070359133,-0.122960707,-0.275396099,-0.150287742,-0.311557253,-0.233922971,-0.145983059,-0.049042987,-0.26030931,-0.011766393,-0.123382646,-0.126116133,-0.230722854,0.146062365,-0.205519233,-0.067779979,-0.092622159,0.144068483,-0.160231177,-0.1763253,-0.044260761,-0.213558424,-0.103443951,-0.201873003,-0.168732199,-0.220530165,-0.216849916,-0.081717507,-0.053262716,-0.087606663,-0.01378575,-0.095695333,-0.066547037,-0.177335924,-0.126236814,-0.283206981,-0.151774419,-0.181995945,-0.210079535,-0.236202634,-0.245625715,-0.120459955,0.236417792,-0.183217814,-0.248060647,-0.119917042,-0.158128897,-0.407920379,-0.247203312,-0.312563067,-0.48309927,-0.426567081,-0.077161967,-0.294641973,0.045766368,0.042706408,-0.082413042,-0.179850709,-0.168696577,0.112071791,-0.140923919,-0.219745253,-0.117423902,-0.069723143,-0.057724235,-0.120115603,-0.214218255,-0.193276455,-0.027403986,-0.239591512,-0.18169079,-0.171280828,-0.26277795,0.029028262,-0.100685343,-0.091059984,-0.099420166,-0.175593468,-0.041246386,-0.20787374,0.797653714,0.029801608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Basic Materials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Basic Materials,0.6481,0.6996,0.7875,0.7332,0.3128,0.4167,0.6278,0.6085,0.7684,0.6731,0.7117,0.7057,0.7158,0.9755,0.9693,1.1253,1.1284,1.1305,1.0287,1.04,1.0316,1.024,1.0156,0.9633,1.0058,0.9987,1.002,1.0205,1.1656,1.1406,1.1249,1.1307,1.0619,0.9607,0.8991,1.0726,1.1058,0.9519,0.9405,0.973,0.9843,1.2013,1.1895,1.1893,1.1926,1.2304,1.1913,1.1929,1.1711,1.2359,1.215,1.1739,0.9578,0.9587,0.944,1.1642,1.4146,1.5233,1.6156,1.5985,1.717,1.7029,1.6533,1.6131,1.5745,1.4778,1.4662,1.4456,1.4607,1.4631,1.4612,1.4276,1.3938,1.3965,1.4695,1.4765,1.4909,1.4272,1.5629,1.5682,1.2431,1.1768,1.274,0.9731,0.7752,1.4368,1.4834,1.4057,1.4092,1.3025,1.4409,1.4959,1.3907,1.5171,1.4764,1.4599,1.477,1.1787,1.2179,1.2283,1.1225,1.1281,1.2223,1.2199,1.2803,1.2658,1.2648,1.2583,1.2843,1.0846,1.033,1.0551,1.0782,1.0789,0.9433,0.9717,1.014,0.7685,0.7484,0.7433,1.0362,0.9433,0.9656,0.9596,1.1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Basic Materials,1326.4,1298.61,1419.35,1296.01,950.7,1926.17,981.09,520.92,609.14,883.38,786.33,515.05,659.86,626.9,3511.45,977.34,3471.12,3487.28,2163.28,1333.57,3753.64,2615.51,8680.28,4307.44,1083.63,2639.56,13396.87,3279.72,1059.43,2458.79,3810.59,4227.17,4430.97,16705.06,4835.7,4933.28,1657.23,5830.88,2077.49,28874.74,11200.64,20186.06,11448.92,5632.42,21798.19,7524.87,14041.94,3885.31,3052.5,8566.73,2650.28,6199.04,4687.72,3508.06,1886.11,3794.87,1868.07,6454.8,1699.18,12759.01,3458.78,6618.55,8182.93,7411.06,15569.09,9448.97,11980.37,10889.06,5899.4,9956.34,6379.96,9704.66,12530.9,12344.3,9332.89,6958.59,10243.26,15547.51,19824.56,8436.79,10974.48,13742.47,8123.9,9933.72,6291.31,9956.25,8685.69,8483.02,5210.67,7357.02,13016.21,20640.55,36774.8,36085.12,46946.42,25022.65,10975.82,24253.85,17928.61,17474.58,9599.99,13882.5,25754.3,12432.3,12130.02,15735.09,12589.75,9906.02,10545.73,19203.65,18807.16,12763.16,16745.63,18571.88,9153.52,7620.34,15074.59,11204.84,11386.02,28966.77,9058.41,9678.97,10921.59,9549.38,16749.02,3502.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Basic Materials,169644,169644,169644,169644,169644,169644,169644,169644,169644,169644,741451,741451,741451,741451,741451,741451,741451,741451,741451,741451,741451,741451,1026766,1026766,1026766,1026766,1026766,1026766,1026766,1026766,1026766,1026766,1026766,1026766,4850960,4850960,4850960,4850960,4850960,4850960,4850960,4850960,4850960,5615285,5615285,5615285,5615285,5615285,5615285,5615285,5615285,5615285,5615285,5615285,5615285,8904893,8904893,8904893,8904893,8904893,8904893,8904893,8904893,8904893,8904893,8904893,8904893,8250446,8250446,8250446,8250446,8250446,8250446,8250446,8250446,8250446,8250446,8250446,8250446,8538614,8538614,8538614,8538614,8538614,8538614,8538614,8538614,8538614,8538614,8538614,8538614,15705201,15705201,15705201,15705201,15705201,15705201,15705201,15705201,15705201,15705201,15705201,15705201,15703495,15703495,15703495,15703495,15703495,15703495,15703495,15703495,15703495,15703495,15703495,15703495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Basic Materials,215370,215370,215370,215370,215370,215370,215370,215370,215370,215370,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514294,2514294,2514294,2514294,2514294,2514294,2514294,2514294,2514294,2514294,2514294,2514294,3945083,3945083,3945083,3945083,3945083,3945083,3945083,3945083,3945083,3945083,3945083,3945083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Basic Materials,107643,107643,107643,107643,107643,107643,107643,107643,107643,107643,557877,557877,557877,557877,557877,557877,557877,557877,557877,557877,557877,557877,923317,923317,923317,923317,923317,923317,923317,923317,923317,923317,923317,923317,2985884,2985884,2985884,2985884,2985884,2985884,2985884,2985884,2985884,3422371,3422371,3422371,3422371,3422371,3422371,3422371,3422371,3422371,3422371,3422371,3422371,6142705,6142705,6142705,6142705,6142705,6142705,6142705,6142705,6142705,6142705,6142705,6142705,5834723,5834723,5834723,5834723,5834723,5834723,5834723,5834723,5834723,5834723,5834723,5834723,6093342,6093342,6093342,6093342,6093342,6093342,6093342,6093342,6093342,6093342,6093342,6093342,6980175,6980175,6980175,6980175,6980175,6980175,6980175,6980175,6980175,6980175,6980175,6980175,8307667,8307667,8307667,8307667,8307667,8307667,8307667,8307667,8307667,8307667,8307667,8307667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Basic Materials,7.47%,7.31%,7.99%,7.29%,5.35%,10.84%,5.52%,2.93%,3.43%,4.97%,4.43%,2.9%,3.71%,3.53%,5.93%,1.5%,5.31%,5.34%,3.14%,1.93%,5.44%,3.79%,12.59%,6.25%,1.57%,3.83%,19.42%,4.76%,1.54%,3.56%,5.52%,6.13%,6.42%,24.22%,7.01%,3.58%,1.2%,4.23%,1.51%,17.35%,6.73%,12.13%,6.88%,3.38%,13.1%,4.52%,8.44%,2.33%,1.83%,5.15%,1.59%,3.73%,2.82%,2.11%,1.13%,2.28%,1.12%,3.88%,1.02%,7.67%,2.08%,3.98%,4.92%,4.45%,9.36%,5.68%,7.16%,6.51%,3.53%,5.95%,3.82%,5.8%,7.49%,7.38%,5.58%,4.16%,5.12%,7.45%,9.5%,4.04%,5.26%,6.58%,3.89%,4.75%,3.01%,4.76%,4.15%,4.01%,2.47%,3.48%,6.16%,9.76%,17.11%,16.79%,21.84%,11.64%,5.11%,11.28%,8.34%,8.13%,4.47%,6.46%,11.98%,5.78%,5.64%,7.32%,5.86%,4.61%,4.91%,8.93%,8.75%,5.94%,7.79%,8.61%,4.25%,3.53%,6.95%,5.17%,5.25%,13.36%,4.16%,4.44%,5.01%,4.38%,7.69%,1.61%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Basic Materials,,0.114286963,0.121793615,-0.057143967,0.1666701,0.059064057,0.113150489,-0.203294745,0.06896448,-0.141937708,0.045114723,0.194242799,-0.049551088,0.068494429,0.442303775,0.017779033,0.048034963,-0.062501182,-0.120000628,0.025354962,0.150755729,0.058950796,0.092785166,0.056603457,-0.071428193,-0.136539204,0.006680161,-0.11504297,-0.136216198,0.255881048,-0.14754117,0.035714763,0.084879945,0.198044679,-0.040816245,1.063831726,-0.002061649,0.156610906,-0.124687094,0.065305531,-0.156705198,-0.045888089,-0.190475749,-0.058823361,0.109374667,0.059154493,-0.095744199,0.011764958,-0.156977953,-0.075861271,0.007461941,0.111112713,-0.11666791,0.132831707,0.015989354,0.026228467,-0.060703054,0.323130265,-0.023136433,0.110525521,0.090048841,0.325651183,0.016726723,0,0.129032739,-0.042857024,0.074626649,-0.025000203,0.009971901,-0.047954865,-0.044444316,0.086821293,0.112696684,0.076922837,0.15714275,0.074074167,0.107279663,-0.002422324,0.057925886,-0.098360381,0.009090881,-0.027207545,-0.044267535,-0.089147334,-0.110638115,0.059808445,0.422121992,-0.000158714,-0.058581047,0.069140458,0.024447803,-0.222478679,-0.071089212,-0.125985767,-0.30658607,-0.261343381,0.095239033,-0.134783873,0.208544068,0.204989308,0.076604458,-0.019230409,-0.002941677,0.275975491,0.027484981,-0.050249853,0.052908498,0.099999757,0.113636665,0.035714197,-0.064039255,-0.042105155,0.127472614,-0.083820812,-0.04021289,-0.030813728,-0.11939595,0.155843762,0.029213857,0.037117916,0.052210434,-0.029565568,0.106486414,-0.06301894,0.952348514,0.113801608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
