me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Basic Materials,,,,,,,,,,,,,,,,,15411,15411,15411,15411,15411,15411,15411,15411,15411,15411,15411,15411,23280,23280,23280,23280,23280,23280,23280,23280,23280,23280,23280,23280,22872,22872,22872,22872,22872,22872,22872,22872,22872,22872,22872,22872,36977,36977,36977,36977,36977,36977,36977,36977,36977,36977,36977,36977,55318,55318,55318,55318,55318,55318,55318,55318,55318,55318,55318,55318,95341,95341,95341,95341,95341,95341,95341,95341,95341,95341,95341,95341,92555,92555,92555,92555,92555,92555,92555,92555,92555,92555,92555,92555,77380,77380,77380,77380,77380,77380,77380,77380,77380,77380,77380,77380,116832,116832,116832,116832,116832,116832,116832,116832,116832,116832,116832,116832,115535,115535,115535,115535,115535,115535,115535,115535,115535,115535,115535,115535,108084,108084,108084,108084,108084,108084,108084,108084,108084,108084,108084,108084,450748,450748,450748,450748,450748,450748,450748,450748,450748
Excess return,Basic Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038392385,0.13077302,-0.587023221,-0.196338957,-0.279180568,-0.261639767,-0.080753132,-0.1566504,0.004977721,0.188690588,-0.261646059,-0.17293041,-0.075521102,-0.012249532,0.23432342,-0.471002757,-0.145072826,-0.1326326,-0.201718078,-0.061617541,-0.203557878,-0.155112006,-0.128944328,-0.199028453,-0.028002067,-0.10010634,0.234845096,-0.179684666,-0.170873221,-0.006170133,-0.075226238,-0.090171549,1.0404919,-0.185956978,-0.003857164,-0.469455778,-0.314448457,-0.444775829,-0.488691741,-0.303690806,-0.070091222,-0.218996338,-0.373669755,-0.138626995,-0.226729994,-0.1805283,0.036023796,-0.11892611,-0.045011384,-0.1702199,-0.191346029,-0.328360154,-0.180562147,0.106300571,-0.24284569,0.224607954,-0.1656685,-0.207706511,-0.142682583,-0.123814329,-0.184203321,-0.044827049,-0.056732564,-0.268601599,-0.050462589,-0.1221131,-0.267468214,-0.278312114,-0.173518919,-0.191774115,-0.268369106,-0.109290287,-0.197372437,-0.170894466,-0.251935362,0.171284421,-0.054998523,-0.1138119,-0.1176651,-0.253648197,-0.1181409,-0.175038075,0.131374241,-0.003612921,-0.1524932,0.007913795,-0.209873745,-0.175767056,-0.181391812,0.056995407,-0.008770327,0.019521086,-0.045062449,0.2185395,0.087047033,-0.195669346,0.038245372,-0.077763607,0.098704306,0.084623221,-0.008648019
Risk premium,Basic Materials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Basic Materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1704,4.2792,4.2691,2.9252,2.028,1.3862,1.3016,1.3008,0.661,0.6581,0.7387,0.7389,0.7168,0.8238,0.8626,0.8455,0.8532,0.8902,0.9001,0.8935,0.9047,0.8859,0.9167,0.8866,0.0958,-0.1439,0.0496,0.6093,0.4102,0.4598,0.4429,1.1263,1.092,0.9661,1.3104,1.3795,1.3821,1.5191,1.6004,1.6738,1.6677,1.71,1.6419,1.6202,1.4653,1.4441,1.3467,1.3534,1.3306,1.2773,1.2413,1.2225,1.2127,1.3325,1.4686,1.1813,1.2495,1.2364,1.1018,0.9837,0.9837,0.7423,0.7674,0.7749,0.5637,0.5637,0.6174,0.6123,0.8915,0.9541,0.9679,0.9443,0.9387,0.768,0.7929,0.7565,0.9311,0.5613,0.6177,0.6253,0.6443,0.7109,0.7639,0.7511,0.6731,0.4735,0.4347,0.2643,0.3812,0.3802,0.3107,0.2295,0.7706,0.4071,0.2601,0.2761,0.1458,0.5405,0.4367,0.5264,
VO monthly avg,Basic Materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.14,14.65,118.55,32.71,17.11,34.7,101.07,71.12,89.45,45.64,81.29,142.26,34.52,80.7,44.15,123.48,147.63,58.36,45.73,54.92,45.79,29.18,61.25,208.97,65.72,58.52,37.34,338.69,149.44,43.02,63.15,27.85,134.2,771.65,411.79,200.32,658.82,117.92,89.08,68.9,69.27,397.2,164.04,170.49,67.24,74.16,247.03,378.67,270.84,170.25,103.75,194.6,214.81,74.11,653.91,120.45,233.6,101.9,151.7,90.66,175.39,72.66,157.99,181.11,119.8,169.95,301.38,159.56,140.24,102.57,73.15,195.26,290.69,87.84,52.46,88.83,445.01,123.65,138.54,107.24,52.02,114.58,376.4,258.73,125.68,276.82,53.77,122.64,48.78,126.63,76.62,407.63,133.67,160.93,309.73,171.84,97.16,312.4,129.44,177.48,230.66,66.93
Total assets,Basic Materials,,,,,,,,,,,,,,,,,18997,18997,18997,18997,18997,18997,18997,18997,18997,18997,18997,18997,26827,26827,26827,26827,26827,26827,26827,26827,26827,26827,26827,26827,27201,27201,27201,27201,27201,27201,27201,27201,27201,27201,27201,27201,79638,79638,79638,79638,79638,79638,79638,79638,79638,79638,79638,79638,100422,100422,100422,100422,100422,100422,100422,100422,100422,100422,100422,100422,153675,153675,153675,153675,153675,153675,153675,153675,153675,153675,153675,153675,246976,246976,246976,246976,246976,246976,246976,246976,246976,246976,246976,246976,244034,244034,244034,244034,244034,244034,244034,244034,244034,244034,244034,244034,253464,253464,253464,253464,253464,253464,253464,253464,253464,253464,253464,253464,272596,272596,272596,272596,272596,272596,272596,272596,272596,272596,272596,272596,285405,285405,285405,285405,285405,285405,285405,285405,285405,285405,285405,285405,723973,723973,723973,723973,723973,723973,723973,723973,723973
Net sales,Basic Materials,,,,,,,,,,,,,,,,,126585,126585,126585,126585,126585,126585,126585,126585,126585,126585,126585,126585,152416,152416,152416,152416,152416,152416,152416,152416,152416,152416,152416,152416,194786,194786,194786,194786,194786,194786,194786,194786,194786,194786,194786,194786,178735,178735,178735,178735,178735,178735,178735,178735,178735,178735,178735,178735,269558,269558,269558,269558,269558,269558,269558,269558,269558,269558,269558,269558,376088,376088,376088,376088,376088,376088,376088,376088,376088,376088,376088,376088,570561,570561,570561,570561,570561,570561,570561,570561,570561,570561,570561,570561,386549,386549,386549,386549,386549,386549,386549,386549,386549,386549,386549,386549,557598,557598,557598,557598,557598,557598,557598,557598,557598,557598,557598,557598,630752,630752,630752,630752,630752,630752,630752,630752,630752,630752,630752,630752,676927,676927,676927,676927,676927,676927,676927,676927,676927,676927,676927,676927,1147444,1147444,1147444,1147444,1147444,1147444,1147444,1147444,1147444
common equity,Basic Materials,,,,,,,,,,,,,,,,,3583,3583,3583,3583,3583,3583,3583,3583,3583,3583,3583,3583,3547,3547,3547,3547,3547,3547,3547,3547,3547,3547,3547,3547,4329,4329,4329,4329,4329,4329,4329,4329,4329,4329,4329,4329,42661,42661,42661,42661,42661,42661,42661,42661,42661,42661,42661,42661,45104,45104,45104,45104,45104,45104,45104,45104,45104,45104,45104,45104,58333,58333,58333,58333,58333,58333,58333,58333,58333,58333,58333,58333,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,154990,168189,168189,168189,168189,168189,168189,168189,168189,168189,168189,168189,168189,136809,136809,136809,136809,136809,136809,136809,136809,136809,136809,136809,136809,157238,157238,157238,157238,157238,157238,157238,157238,157238,157238,157238,157238,177498,177498,177498,177498,177498,177498,177498,177498,177498,177498,177498,177498,273401,273401,273401,273401,273401,273401,273401,273401,273401
Turnover ratio,Basic Materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08%,0.01%,0.11%,0.03%,0.02%,0.03%,0.1%,0.07%,0.09%,0.04%,0.08%,0.14%,0.03%,0.08%,0.04%,0.12%,0.14%,0.06%,0.04%,0.05%,0.04%,0.03%,0.06%,0.2%,0.06%,0.06%,0.04%,0.32%,0.14%,0.04%,0.06%,0.03%,0.12%,0.7%,0.37%,0.18%,0.45%,0.08%,0.06%,0.05%,0.05%,0.27%,0.11%,0.12%,0.05%,0.05%,0.17%,0.26%,0.19%,0.12%,0.07%,0.13%,0.15%,0.05%,0.45%,0.08%,0.16%,0.07%,0.1%,0.06%,0.12%,0.05%,0.1%,0.12%,0.07%,0.1%,0.18%,0.1%,0.08%,0.06%,0.04%,0.12%,0.17%,0.05%,0.03%,0.05%,0.27%,0.07%,0.08%,0.06%,0.03%,0.07%,0.23%,0.16%,0.08%,0.17%,0.03%,0.07%,0.03%,0.08%,0.05%,0.24%,0.08%,0.1%,0.19%,0.1%,0.06%,0.19%,0.07%,0.09%,0.12%,0.03%
Return monthly,Basic Materials,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.038392385,0.48146262,-0.237469921,0.065548643,-0.076916568,-0.100009167,0.074047668,0,0.120720721,0.307750888,-0.129407959,-0.04057971,0.056317298,0.120049868,0.36901722,-0.339136257,-0.013171226,0,-0.066661778,0.071422959,-0.066661778,-0.014300306,0.014507772,-0.057122653,0.060583333,-0.02852204,0.323519896,-0.055548766,-0.058880621,0.112547267,0.044926462,0.075285351,1.2099879,-0.018092678,0.170498036,-0.291347278,-0.138876157,-0.258072529,-0.304366541,-0.124991406,0.114323878,-0.025666338,-0.184180055,0.048345605,-0.046116094,0,0.209615896,0.05338809,0.126566416,0,-0.022494129,-0.160892654,-0.013712047,0.277748071,-0.06522389,0.383729854,0,-0.042013311,0.008780817,0.017408771,-0.042730221,0.080337851,0.074363636,-0.138432899,0.071400511,0,-0.141672014,-0.155337214,-0.034454419,-0.047665815,-0.124991406,0.028600613,-0.055534337,-0.044160466,-0.123032662,0.298243921,0.081010777,0,0,-0.137504297,0,-0.057951375,0.246149941,0.111156379,-0.0444879,0.104694295,-0.115787645,-0.095266156,-0.092126212,0.144998007,0.075953773,0.094079586,0.075285351,0.3199868,0.181833333,-0.096425046,0.123180772,0.032237893,0.206266406,0.196886421,-0.008648019
