me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,13025,13025,13025,13025,13025,13025,13025,13310,13310,13310,13310,13310,13310,13310,13310,13310,13310,13310,13310,18312,18312,18312,18312,18312,18312,18312,18312,18312,18312,18312,18312,166875,166875,166875,166875,166875,166875,166875,166875,166875,166875,349716,349716,349716,349716,349716,349716,349716,349716,349716,349716,349716,349716,349716,349716,349716,349716,349716,349716,349716,349716,349716,349716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Fincials,,-0.19268522,-0.176222239,-0.109683138,-0.143117003,-0.207711182,-0.06319756,-0.088699463,-0.1462183,-0.313975062,-0.1422558,-0.122902893,-0.1493003,-0.096609025,-0.149016289,-0.191989606,-0.031475156,-0.227402138,-0.172037806,-0.057922283,-0.174340454,-0.123428285,-0.026378373,-0.081585415,0.008904497,-0.178165654,-0.038871344,-0.132352535,-0.058027206,-0.109390587,-0.190420783,-0.058137806,-0.059020478,-0.123362802,-0.080992517,-0.038060794,0.053229491,-0.147720145,-0.221306284,-0.10527874,-0.086442811,-0.1282198,-0.084720667,-0.069866817,-0.10970721,-0.078988235,-0.084390139,-0.107519597,-0.013178016,-0.048474204,-0.1051429,-0.162397134,-0.004290316,-0.081096626,-0.083030698,-0.052793198,-0.004209373,-0.056628025,-0.061504571,-0.113598769,0.064585021,-0.083626605,0.005991368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,0.6699,0.7401,0.6692,0.5967,0.5479,0.4918,0.4714,0.4638,0.6241,0.6077,0.5866,0.5491,0.5381,0.4931,0.495,0.4954,0.4973,0.512,0.4168,0.3309,0.3263,0.3139,0.3521,0.2928,0.3164,0.3116,0.3432,0.3352,0.3592,0.4023,0.4216,0.4054,0.249,0.2661,0.2493,0.3147,0.3048,0.335,0.3436,0.3368,0.3502,0.4146,0.4142,0.413,0.4261,0.4378,0.4809,0.48,0.4382,0.4345,0.4483,0.3813,0.3477,0.3475,0.3078,0.2961,0.3187,0.3118,0.2558,0.3555,0.3101,0.2448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Fincials,0,12.12,22.19,13.8,0.58,4.3,68.51,29.71,15.68,30.62,55.6,153.6,23.65,67.5,11.48,9.15,5.04,6.3,6.63,16.7,60.8,15.87,6.79,8.05,7.4,14,17.14,16.5,6468.09,32.81,32.11,57.98,54.31,14.87,14.01,4669.62,37,56.23,434.37,277.95,1063.1,624.99,407.33,382.03,615.48,482.62,583.57,1226.9,1597.57,613.44,1180.44,1058.16,648.33,703.96,611.12,3000.59,1531.77,2188.09,947.55,245.27,1644.31,269.93,365.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Fincials,117012,117012,117012,117012,117012,117012,117012,146424,146424,146424,146424,146424,146424,146424,146424,146424,146424,146424,146424,147802,147802,147802,147802,147802,147802,147802,147802,147802,147802,147802,147802,535261,535261,535261,535261,535261,535261,535261,535261,535261,535261,887838,887838,887838,887838,887838,887838,887838,887838,887838,887838,887838,887838,887838,887838,887838,887838,887838,887838,887838,887838,887838,887838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Fincials,25094,25094,25094,25094,25094,25094,25094,27474,27474,27474,27474,27474,27474,27474,27474,27474,27474,27474,27474,25351,25351,25351,25351,25351,25351,25351,25351,25351,25351,25351,25351,67669,67669,67669,67669,67669,67669,67669,67669,67669,67669,122514,122514,122514,122514,122514,122514,122514,122514,122514,122514,122514,122514,122514,122514,122514,122514,122514,122514,122514,122514,122514,122514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Fincials,103987,103987,103987,103987,103987,103987,103987,133114,133114,133114,133114,133114,133114,133114,133114,133114,133114,133114,133114,129490,129490,129490,129490,129490,129490,129490,129490,129490,129490,129490,129490,368386,368386,368386,368386,368386,368386,368386,368386,368386,368386,538122,538122,538122,538122,538122,538122,538122,538122,538122,538122,538122,538122,538122,538122,538122,538122,538122,538122,538122,538122,538122,538122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Fincials,0%,0.01%,0.01%,0.01%,0%,0%,0.04%,0.02%,0.01%,0.02%,0.03%,0.09%,0.01%,0.04%,0.01%,0.01%,0%,0%,0%,0.01%,0.04%,0.01%,0%,0%,0%,0.01%,0.01%,0.01%,3.89%,0.02%,0.02%,0.03%,0.03%,0.01%,0.01%,2.81%,0.02%,0.03%,0.11%,0.07%,0.26%,0.15%,0.1%,0.09%,0.15%,0.12%,0.14%,0.3%,0.31%,0.12%,0.22%,0.2%,0.12%,0.13%,0.11%,0.47%,0.24%,0.34%,0.15%,0.04%,0.25%,0.04%,0.06%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Fincials,,-0.02245892,-0.017262639,0.050008962,0.011900697,-0.058827782,0.07500064,0.046519937,0,-0.168589962,0,0.014290407,0,0.056356275,0.006668711,-0.028579406,0.117654744,-0.078946138,-0.028579406,0.073524417,-0.041083554,0.008147415,0.107703927,0.041660985,0.133337697,-0.058834854,0.081250256,-0.012334935,0.062502394,0.011754313,-0.069759983,0.062502394,0.052966522,-0.012498502,0.025313383,0.074065306,0.163231891,-0.030615145,-0.105259484,0.01263966,0.035719789,0,0.045973933,0.060752183,0.02173709,0.053193165,0.050506561,0.009620403,0.095228584,0.059099296,0,-0.052175234,0.100914784,0.024995874,0.016260702,0.044861102,0.096768727,0.044115375,0.035210829,-0.013602269,0.158621321,0.006095795,0.078791368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
