me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,161687,161687,161687,161687,161687,161687,161687,106552,106552,106552,106552,106552,106552,106552,106552,106552,106552,106552,106552,63167,63167,63167,63167,63167,63167,63167,63167,63167,63167,63167,63167,69157,69157,69157,69157,69157,69157,69157,69157,69157,69157,69157,69157,128378,128378,128378,128378,128378,128378,128378,128378,128378,128378,128378,128378,138779,138779,138779,138779,138779,138779,138779,138779,138779,138779,138779,138779,246204,246204,246204,246204,246204,246204,246204,246204,246204,246204,246204,246204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Consumer Goods,,-0.185171162,-0.455480729,-0.111029591,0.012614896,-0.377325446,-0.3515857,-0.1697875,0.031536076,-0.252535623,-0.286680876,-0.071259333,-0.4124673,-0.109948833,0.045798788,-0.263195978,-0.055828889,-0.04209433,-0.083895486,-0.088866533,-0.168387,-0.045237267,-0.249548477,-0.027079097,-0.036255821,-0.181482615,0.014929661,-0.226954237,-0.1138831,-0.104037302,-0.029001609,-0.06800244,0.037256974,-0.196695265,-0.039494895,0.00591384,-0.071844927,-0.108340428,-0.167857106,-0.097313472,-0.072953261,-0.1329511,0.023644049,-0.233808418,0.003146522,0.048474646,0.041798603,-0.030331917,-0.062670207,0.003013954,-0.118419991,-0.16205612,-0.070277814,-0.025107579,-0.011024686,0.081814387,-0.197724969,-0.082396784,-0.088442197,-0.17105172,-0.032587981,0.113154692,-0.036561308,-0.058667713,0.051195161,-0.22101226,-0.282633361,-0.1759844,-0.120742613,-0.173257172,0.045627356,-0.112573677,-0.029032915,0.064964286,-0.060620382,-0.049528508,-0.093777196,-0.230086692,-0.082083879,0.041619501,-0.078860488,-0.139436973,-0.116023597,-0.115938879,-0.109906489,-0.110162942,-0.123418663,-0.11541073,-0.059028524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,1.4818,1.5079,1.2783,1.2058,1.0607,1.1563,0.9964,1.0125,0.9766,0.9847,0.9754,0.6966,0.7471,0.8685,0.869,0.783,0.78,0.7279,0.6057,0.3164,0.249,0.2662,0.2304,0.2098,0.2399,0.1998,0.1654,0.1658,0.2537,0.264,0.2765,0.298,0.3126,0.3235,0.2857,0.5437,0.5348,0.46,0.4717,0.4641,0.4495,0.4897,0.4711,0.6077,0.6711,0.6068,0.64,0.6399,0.5718,0.6094,0.4679,0.4295,0.6076,0.6105,0.7054,0.5841,0.5318,0.5975,0.6538,0.6625,0.7776,0.7281,0.7119,0.7375,0.8124,0.927,0.9054,0.8871,0.8539,0.9621,0.9632,0.979,0.984,1.0075,0.9701,1.1673,1.2075,1.1543,0.9558,0.9365,1.0561,1.058,1.0211,0.7614,0.7342,0.5957,0.6092,0.4607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Consumer Goods,10,36.09,28.56,384.6,522.5,53.5,114.46,5.74,94.93,91.22,89.12,68.04,23.73,183.3,42.48,251.9,47.48,170.19,38.84,94.65,29.1,31.98,11.97,590.88,13.92,24.87,22.43,204.67,5.8,13.5,34.69,10.61,42.54,15.89,54.65,29.54,13.21,15.64,59.76,25.95,15.29,6.7,15.06,31.8,20.56,8.9,18.35,17.57,15.81,35.36,30.13,123.65,9.68,285.36,3.93,14.9,36.26,11.6,15.3,9.5,219.34,55.37,40.38,47.37,49.22,55.12,10.05,30.16,22.98,4.76,54.37,17.5,27.34,23.41,19.35,13.41,38.27,23.86,17.65,96.64,113.9,46.41,119.88,74.25,49.3,45.45,50.41,232.99,24.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Consumer Goods,370783,370783,370783,370783,370783,370783,370783,297732,297732,297732,297732,297732,297732,297732,297732,297732,297732,297732,297732,239505,239505,239505,239505,239505,239505,239505,239505,239505,239505,239505,239505,254793,254793,254793,254793,254793,254793,254793,254793,254793,254793,254793,254793,314010,314010,314010,314010,314010,314010,314010,314010,314010,314010,314010,314010,365967,365967,365967,365967,365967,365967,365967,365967,365967,365967,365967,365967,537553,537553,537553,537553,537553,537553,537553,537553,537553,537553,537553,537553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Consumer Goods,371540,371540,371540,371540,371540,371540,371540,332417,332417,332417,332417,332417,332417,332417,332417,332417,332417,332417,332417,413988,413988,413988,413988,413988,413988,413988,413988,413988,413988,413988,413988,429368,429368,429368,429368,429368,429368,429368,429368,429368,429368,429368,429368,563313,563313,563313,563313,563313,563313,563313,563313,563313,563313,563313,563313,693386,693386,693386,693386,693386,693386,693386,693386,693386,693386,693386,693386,1062302,1062302,1062302,1062302,1062302,1062302,1062302,1062302,1062302,1062302,1062302,1062302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Consumer Goods,209096,209096,209096,209096,209096,209096,209096,191937,191937,191937,191937,191937,191937,191937,191937,191937,191937,191937,191937,188469,188469,188469,188469,188469,188469,188469,188469,188469,188469,188469,188469,197755,197755,197755,197755,197755,197755,197755,197755,197755,197755,197755,197755,197678,197678,197678,197678,197678,197678,197678,197678,197678,197678,197678,197678,238660,238660,238660,238660,238660,238660,238660,238660,238660,238660,238660,238660,295930,295930,295930,295930,295930,295930,295930,295930,295930,295930,295930,295930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Consumer Goods,0.01%,0.05%,0.04%,0.49%,0.67%,0.07%,0.15%,0.01%,0.12%,0.12%,0.12%,0.09%,0.03%,0.24%,0.06%,0.33%,0.06%,0.22%,0.05%,0.12%,0.04%,0.04%,0.02%,0.78%,0.02%,0.04%,0.04%,0.34%,0.01%,0.02%,0.06%,0.02%,0.07%,0.03%,0.09%,0.05%,0.02%,0.03%,0.1%,0.04%,0.03%,0.01%,0.02%,0.05%,0.03%,0.01%,0.03%,0.03%,0.03%,0.06%,0.05%,0.21%,0.02%,0.49%,0.01%,0.03%,0.06%,0.02%,0.03%,0.02%,0.38%,0.1%,0.07%,0.08%,0.08%,0.1%,0.02%,0.05%,0.04%,0.01%,0.09%,0.03%,0.05%,0.04%,0.03%,0.02%,0.07%,0.04%,0.03%,0.17%,0.2%,0.08%,0.21%,0.13%,0.09%,0.08%,0.09%,0.4%,0.04%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Consumer Goods,,0.033426538,-0.258147829,0.087035809,0.199938996,-0.186578546,-0.1803125,0,0.199961876,-0.083399523,-0.119930676,0.075226467,-0.25,0.066666667,0.225045788,-0.081666978,0.111111111,0.11996337,0.071463614,0.041666667,-0.04,0.083333333,-0.123133277,0.090938303,0.083357879,-0.069195215,0.123849861,-0.117608837,0,0.008394698,0.082517891,0.04587156,0.153250774,-0.082214765,0.069104205,0.13246694,0.052647473,0.016639572,-0.043740006,0.028624828,0.055465239,0,0.157923349,-0.090923318,0.150025822,0.191303046,0.186718603,0.096881783,0.054153193,0.121606154,-0.012042291,-0.04879762,0.051300986,0.097553921,0.113315514,0.197612687,-0.083321569,0.036345716,0.033347203,-0.05171422,0.090900819,0.233324992,0.081088392,0.062494787,0.176476361,-0.08501126,-0.139893161,-0.0342971,0.019733087,-0.032244872,0.186658956,0.027703323,0.111109085,0.204986786,0.078845918,0.100761392,0.062195304,-0.072365792,0.063831521,0.186669001,0.070223812,0.007867027,0.033855703,0.017779321,0.022498111,0.017116158,0.007210938,0.00811337,0.041671476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
