me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,1719544,1719544,1719544,1719544,1719544,1719544,1719544,1169269,1169269,1169269,1169269,1169269,1169269,1169269,1169269,1169269,1169269,1169269,1169269,978236,978236,978236,978236,978236,978236,978236,978236,909012,909012,909012,909012,909012,909012,909012,909012,909012,909012,909012,909012,661365,661365,661365,661365,661365,661365,661365,661365,661365,661365,661365,661365,826151,826151,826151,826151,826151,826151,826151,826151,826151,826151,826151,826151,1263544,1263544,1263544,1263544,1263544,1263544,1263544,1263544,1263544,1263544,1263544,1263544,532818,532818,532818,532818,532818,532818,532818,532818,532818,532818,532818,532818,633399,633399,633399,633399,633399,633399,633399,633399,633399,633399,633399,633399,510855,510855,510855,510855,510855,510855,510855,510855,510855,510855,510855,510855,532680,532680,532680,532680,532680,532680,532680,532680,532680,532680,532680,532680,144118,144118,144118,144118,144118,144118,144118,144118,144118,144118,144118,144118,125916,125916,125916,125916,125916,125916,125916,125916,125916,125916,125916,125916,508333,508333,508333,508333,508333,508333,508333,508333,508333,508333
Excess return,Fincials,,-0.107895058,-0.327206883,-0.466684947,-0.13378975,-0.579633384,-0.223765001,-0.206322502,-0.172003675,-0.140913516,0.018749671,-0.199329686,0.015342958,-0.328816033,-0.166130525,-0.081555841,-0.207969166,-0.213125538,-0.234615964,-0.119015728,-0.120840114,-0.085853736,-0.224079222,-0.095988377,-0.133296289,-0.229876645,-0.258486725,-0.181934995,-0.30931556,0.154094134,-0.014114517,-0.120501991,-0.041804545,-0.325175346,0.447600577,-0.430972492,-0.14789496,-0.308405472,-0.291823344,-0.14588841,-0.364656075,-0.174205761,-0.298223716,-0.171523583,-0.190736116,-0.074782246,-0.030626689,-0.206876205,-0.264626444,-0.337360866,-0.081165678,-0.247541942,-0.1791293,-0.254779486,-0.036396103,-0.091897708,-0.022860722,-0.1312732,-0.2673337,-0.014765733,-0.197659068,-0.181621922,-0.256023329,-0.1072332,-0.087117897,-0.128529532,-0.138122135,-0.160407943,-0.1153954,-0.138720545,-0.139439357,-0.04397367,-0.1107399,-0.1062797,-0.110605242,-0.119772347,0.083848594,-0.298968588,-0.28975716,-0.264694244,-0.1312427,-0.254298717,-0.211109166,-0.170777518,-0.191931072,-0.081550633,0.13934059,-0.375471574,-0.328893672,0.05165146,0.062606406,-0.270396622,-0.211093901,-0.222559948,-0.334184807,-0.273979489,-0.1442022,-0.541523248,-0.365741976,0.572847481,-0.1668484,-0.472945832,-0.253521157,-0.1595315,-0.365239974,-0.1657091,-0.195263017,0.21002322,0.362335461,0.16153621,-0.290638052,-0.219669296,-0.173245028,-0.240565576,0.007709972,-0.081500404,-0.2025306,-0.156811902,-0.255236641,-0.156054896,-0.226607937,-0.004221185,-0.205147209,-0.095121773,-0.102371456,-0.064160931,-0.388222418,0.248615601,-0.1210756,-0.045783549,-0.1208209,-0.093587585,-0.010008634,-0.0262052,-0.083646526,-0.061820461,-0.093707049,-0.105019806,-0.070556792,0.004817643,-0.003664636,-0.093332742,-0.043707655,0.152045033,-0.124567971,-0.011229623,-0.08972,-0.113075622,-0.152655127,-0.060343651,-0.086249586,-0.013806811,-0.107743716,-0.1256507,0.149853484,-0.012848579,0
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,5.8946,1.8093,1.3864,1.4663,1.3983,1.2396,0.9303,0.9591,0.7001,0.8417,0.7936,0.9486,0.9713,0.9814,0.9628,0.9565,0.9564,0.939,0.732,0.7429,0.716,0.7199,0.7242,0.7118,0.7229,0.7431,0.5779,0.5941,0.9411,0.9168,0.9083,0.9496,0.9864,1.2979,1.4887,1.4488,1.359,1.3885,1.3706,1.4038,1.4163,1.8048,1.8056,1.7512,1.7674,1.719,1.6609,1.6619,1.6965,1.7023,1.9318,1.7297,1.5211,1.5281,1.5313,1.4348,1.2994,0.7964,0.6958,0.5926,0.5097,0.6471,0.6391,0.5164,0.5401,0.4818,0.5053,0.5033,0.4558,0.5771,0.5742,0.5597,0.5173,0.4719,0.4424,0.613,0.6723,0.8003,0.8243,0.8002,0.7729,0.6098,0.5886,0.8719,0.5831,1.0471,1.2127,1.193,1.2631,0.9348,0.957,0.9803,0.8792,0.9561,0.9252,0.9295,1.0294,1.0512,1.5562,1.5533,1.2468,1.2609,1.1883,1.1505,1.2364,1.2057,1.2607,1.3419,1.3121,1.2159,1.0947,1.1482,1.19,1.1521,1.1252,1.2279,1.1608,1.0779,1.0697,0.9975,0.5304,-0.2622,-0.2448,-0.2457,-0.0231,0.194,-0.0062,0.089,0.1012,0.0078,0.0043,-0.1972,0.0746,0.1104,0.1017,0.0982,0.022,0.1386,-0.0599,-0.0414,-0.1102,-0.0167,0.0828,0.2093,0.3038,0.3982,0.39,0.4813,0.4775,0.253,0.4825,0.4775,0.4919,0.7889,0.7218,0.7746,
VO monthly avg,Fincials,7.3,24.5,18.16,21.73,8.13,26.27,29.76,14.09,56.46,80.75,25.63,9.53,34.07,6.7,29.32,22.21,9.73,12.6,3.57,16.27,25.47,112.5,2.85,24.72,6.17,5.32,1.01,1.02,18.64,23.7,4.75,1.74,3.82,11.83,54.4,10.44,5.01,11.46,41.85,2.37,252.91,4.73,10.3,2.68,2.44,1.62,14.63,0.7,3.43,5.09,1.48,6.76,1,10.84,5.94,175.39,6.74,1.09,0.85,0.35,1.77,5.97,2.22,1.19,7.11,6.5,5.85,0.85,21.3,7.59,20.4,2.96,13.96,0.23,1.55,2.28,2.07,1.66,2.17,18.55,0.06,0.77,6.03,5.33,1.04,4.16,4.44,0.47,17.25,7.1,0.56,0.12,85.29,0.04,1.4,1.01,0.04,4.38,10.46,0.88,0,1.62,0.32,2.98,2.69,1.89,0.62,4.55,5.35,8.95,0.72,0.81,0.25,4.81,2.69,7.84,1.1,1,7.96,1.2,2.23,1.35,3.66,3.19,3.65,5.04,2.87,3.14,9.98,8.75,3.15,14.13,43.7,1.74,6.43,0.78,18.49,20.96,43.7,16.88,24.31,4.15,2.22,80.45,2.32,65.29,0.71,4.92,7.77,32.54,9.48,5.67,7.83,18.44,52.27,20.66,9.1
Total assets,Fincials,2567410,2567410,2567410,2567410,2567410,2567410,2567410,2800369,2800369,2800369,2800369,2800369,2800369,2800369,2800369,2800369,2800369,2800369,2800369,1906830,1906830,1906830,1906830,1906830,1906830,1906830,1906830,1679002,1679002,1679002,1679002,1679002,1679002,1679002,1679002,1679002,1679002,1679002,1679002,1639496,1639496,1639496,1639496,1639496,1639496,1639496,1639496,1639496,1639496,1639496,1639496,1762986,1762986,1762986,1762986,1762986,1762986,1762986,1762986,1762986,1762986,1762986,1762986,2250999,2250999,2250999,2250999,2250999,2250999,2250999,2250999,2250999,2250999,2250999,2250999,1254130,1254130,1254130,1254130,1254130,1254130,1254130,1254130,1254130,1254130,1254130,1254130,1026033,1026033,1026033,1026033,1026033,1026033,1026033,1026033,1026033,1026033,1026033,1026033,857284,857284,857284,857284,857284,857284,857284,857284,857284,857284,857284,857284,887789,887789,887789,887789,887789,887789,887789,887789,887789,887789,887789,887789,1186407,1186407,1186407,1186407,1186407,1186407,1186407,1186407,1186407,1186407,1186407,1186407,1408502,1408502,1408502,1408502,1408502,1408502,1408502,1408502,1408502,1408502,1408502,1408502,2309320,2309320,2309320,2309320,2309320,2309320,2309320,2309320,2309320,2309320
Net sales,Fincials,4756234,4756234,4756234,4756234,4756234,4756234,4756234,6824309,6824309,6824309,6824309,6824309,6824309,6824309,6824309,6824309,6824309,6824309,6824309,6276287,6276287,6276287,6276287,6276287,6276287,6276287,6276287,3776851,3776851,3776851,3776851,3776851,3776851,3776851,3776851,3776851,3776851,3776851,3776851,3175209,3175209,3175209,3175209,3175209,3175209,3175209,3175209,3175209,3175209,3175209,3175209,3083323,3083323,3083323,3083323,3083323,3083323,3083323,3083323,3083323,3083323,3083323,3083323,3725236,3725236,3725236,3725236,3725236,3725236,3725236,3725236,3725236,3725236,3725236,3725236,940125,940125,940125,940125,940125,940125,940125,940125,940125,940125,940125,940125,51176,51176,51176,51176,51176,51176,51176,51176,51176,51176,51176,51176,59876,59876,59876,59876,59876,59876,59876,59876,59876,59876,59876,59876,66233,66233,66233,66233,66233,66233,66233,66233,66233,66233,66233,66233,77798,77798,77798,77798,77798,77798,77798,77798,77798,77798,77798,77798,134651,134651,134651,134651,134651,134651,134651,134651,134651,134651,134651,134651,199999,199999,199999,199999,199999,199999,199999,199999,199999,199999
common equity,Fincials,605621,605621,605621,605621,605621,605621,605621,1332263,1332263,1332263,1332263,1332263,1332263,1332263,1332263,1332263,1332263,1332263,1332263,800396,800396,800396,800396,800396,800396,800396,800396,663688,663688,663688,663688,663688,663688,663688,663688,663688,663688,663688,663688,714215,714215,714215,714215,714215,714215,714215,714215,714215,714215,714215,714215,708048,708048,708048,708048,708048,708048,708048,708048,708048,708048,708048,708048,814891,814891,814891,814891,814891,814891,814891,814891,814891,814891,814891,814891,711316,711316,711316,711316,711316,711316,711316,711316,711316,711316,711316,711316,387234,387234,387234,387234,387234,387234,387234,387234,387234,387234,387234,387234,342276,342276,342276,342276,342276,342276,342276,342276,342276,342276,342276,342276,343140,343140,343140,343140,343140,343140,343140,343140,343140,343140,343140,343140,1037807,1037807,1037807,1037807,1037807,1037807,1037807,1037807,1037807,1037807,1037807,1037807,1278100,1278100,1278100,1278100,1278100,1278100,1278100,1278100,1278100,1278100,1278100,1278100,1789959,1789959,1789959,1789959,1789959,1789959,1789959,1789959,1789959,1789959
Turnover ratio,Fincials,0.01%,0.02%,0.02%,0.02%,0.01%,0.02%,0.03%,0.01%,0.05%,0.07%,0.01%,0%,0.01%,0%,0.01%,0.01%,0%,0%,0%,0%,0.01%,0.03%,0%,0.01%,0%,0%,0%,0%,0.01%,0.01%,0%,0%,0%,0%,0.02%,0%,0%,0%,0.01%,0%,0.07%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.05%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%,0%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.02%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%,0.01%,0%,0%,0%,0%,0.01%,0.01%,0%,0.01%,0.03%,0%,0%,0%,0.01%,0.02%,0.03%,0.01%,0.02%,0%,0%,0.06%,0%,0.05%,0%,0%,0.01%,0.02%,0.01%,0%,0.01%,0.01%,0.04%,0.01%,0.01%
Return monthly,Fincials,,0.129690842,-0.123063683,-0.252208047,0.07480315,-0.383638584,-0.056656101,-0.039899202,-0.020997375,0.019213584,0.174046471,-0.036967886,0.191934858,-0.145087833,0.019025875,0.110903659,-0.029915966,-0.037768538,-0.071299964,0.038386972,0.036967886,0.071299964,-0.066554622,0.053655023,0.016746411,-0.083361345,-0.123579025,-0.045606695,-0.15212626,0.307652534,0.137208383,0.034422809,0.116638655,-0.149307646,0.631988677,-0.247398092,0.02852204,-0.124929972,-0.111075544,0.03925099,-0.175329175,0.041596639,-0.079870916,0.043402017,0.025210084,0.138114754,0.178610011,-0.015276505,-0.076946944,-0.149915966,0.117437722,-0.052370842,0,-0.074309186,0.139975797,0.077494692,0.139901478,0,-0.1428983,0.100168067,-0.091047968,-0.066554622,-0.142960029,0,0.021008403,-0.020576132,-0.020588235,-0.042900043,0,-0.021963245,-0.022914757,0.06988743,0,0,-0.004384042,-0.004403347,0.206103494,-0.163549688,-0.15212626,-0.128231644,0,-0.135231317,-0.088477366,-0.030097818,-0.069045772,0.074166667,0.30799069,-0.205812574,-0.148618372,0.21754386,0.214697406,-0.117437722,-0.067204301,-0.071325648,-0.192397207,-0.142170989,0,-0.389697648,-0.181651376,0.755605381,0,-0.303959132,-0.089908257,0,-0.199596774,0,-0.025188917,0.38501292,0.535447761,0.32563791,-0.136571952,-0.062632696,-0.011325028,-0.080183276,0.160647572,0.075107296,-0.0499002,-0.010504202,-0.105095541,-0.011862396,-0.106842737,0.065860215,-0.133669609,-0.026200873,-0.020926756,0.032061069,-0.306213018,0.332622601,-0.032,0.033057851,-0.0416,-0.026711185,0.072041166,0.0592,0.001510574,0.021116139,-0.014771049,-0.023988006,-0.007680492,0.069659443,0.054992764,-0.027434842,0.028208745,0.229080933,-0.040178571,0.077906977,0,-0.022653722,-0.050772627,0.031395349,0.022547914,0.098125689,-0.001004016,0,0.275376884,0.115051221,0
