me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Industrials,5202649,5202649,5202649,5202649,5202649,5202649,5202649,8484324,8484324,8484324,8484324,8484324,8484324,8484324,8484324,8484324,8484324,8484324,8484324,8248591,8248591,8248591,8248591,8248591,8248591,8248591,8248591,8248591,8248591,8248591,8248591,11259679,11259679,11259679,11259679,11259679,11259679,11259679,11259679,11259679,11259679,11259679,11259679,13073864,13073864,13073864,13073864,13073864,13073864,13073864,13073864,13073864,13073864,13073864,13073864,18437395,18437395,18437395,18437395,18437395,18437395,18437395,18437395,18437395,18437395,18437395,18437395,21587358,21587358,21587358,21587358,21587358,21587358,21587358,21587358,21587358,21587358,21587358,21587358,27686003,27686003,27686003,27686003,27686003,27686003,27686003,27686003,27686003,27686003,27686003,27686003,23808154,23808154,23808154,23808154,23808154,23808154,23808154,23808154,23808154,23808154,23808154,23808154,25525161,25525161,25525161,25525161,25525161,25525161,25525161,25525161,25525161,25525161,25525161,25525161,28982134,28982134,28982134,28982134,28982134,28982134,28982134,28982134,28982134,28982134,28982134,28982134,32882266,32882266,32882266,32882266,32882266,32882266,32882266,32882266,32882266,32882266,32882266,32882266,38607872,38607872,38607872,38607872,38607872,38607872,38607872,38607872,38607872,38607872,38607872,38607872,,,,,,
Excess return,Industrials,,-0.108910797,-0.240845387,-0.203447118,-0.130450673,-0.163349366,-0.108370858,-0.203960896,-0.164005066,-0.250491112,-0.111965854,-0.081258779,-0.229018771,-0.193322055,-0.166429338,-0.174738781,-0.038113008,-0.099516305,-0.22880489,-0.218026979,-0.107617487,-0.182091569,-0.134675119,-0.086106212,-0.165768809,-0.197401425,-0.185784381,-0.135933344,-0.144112551,-0.081296666,-0.103351015,-0.022468547,-0.21856477,-0.153611292,-0.114016772,-0.123694889,0.039319024,-0.19664716,-0.016690589,-0.135123914,-0.099774355,-0.171831869,-0.152655776,-0.101840376,-0.057728253,-0.066692616,-0.083054826,-0.019175287,-0.048492333,-0.120318129,-0.172158684,-0.170699176,-0.161142263,-0.114966872,-0.072696935,0.020561671,-0.074103702,-0.051348534,-0.149177984,-0.1430644,-0.072842639,-0.031062002,-0.087792572,-0.008757794,-0.162361491,-0.220245135,-0.149196641,-0.125565911,-0.046732007,-0.074818937,-0.05303196,-0.08619762,-0.082909383,-0.122864207,-0.084544739,-0.140852764,-0.066610634,-0.17150694,-0.135268581,-0.128985178,-0.182655548,-0.142750378,-0.141034465,-0.261907509,-0.148818837,-0.317320815,-0.025356517,-0.198617668,-0.150029179,-0.235574926,-0.231550783,-0.113117963,-0.01478357,-0.194633509,-0.130524586,-0.20117216,-0.020592414,-0.180671996,-0.304798162,-0.052261114,-0.113382138,-0.101666206,-0.100543518,-0.026227183,-0.088420209,-0.092383323,-0.10352827,-0.151672975,-0.062611598,-0.116554641,-0.123672145,-0.082523926,-0.120203001,-0.175891546,-0.211450467,-0.042384009,-0.102118608,-0.036793484,-0.123243496,-0.127563921,-0.093159987,-0.153745521,-0.118106734,-0.164467088,-0.117145997,-0.116922853,-0.158450028,-0.084678252,-0.13325067,-0.158895594,-0.073262702,-0.132967614,-0.147252166,-0.049551382,-0.085519981,-0.103998312,-0.093036234,-0.149976099,-0.103326368,-0.0308102,-0.090244532,-0.091909209,-0.113527681,-0.10260398,-0.08849587,-0.115880439,0.005444288,-0.074282744,-0.159971067,-0.016491278,-0.186563446,-0.138109792,-0.088221004,-0.116123598,-0.069847817,-0.172455035,0.047015165
Risk premium,Industrials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Industrials,0.9918,1.0012,0.9366,1.0059,0.9981,0.9421,0.9021,0.8896,0.8899,0.8126,0.808,0.6522,0.6542,0.6489,0.647,0.635,0.6338,0.6509,0.6492,0.67,0.6576,0.6547,0.6589,0.6155,0.6275,0.6337,0.618,0.6173,0.6142,0.6115,0.6417,0.619,0.5792,0.5671,0.5436,0.7251,0.6919,0.7087,0.717,0.7044,0.6969,0.6684,0.6726,0.6818,0.6872,0.678,0.7011,0.7005,0.6673,0.5972,0.641,0.6582,0.6751,0.6766,0.7102,0.7122,0.6934,0.7836,0.7014,0.6952,0.7759,0.7294,0.75,0.7801,0.8287,0.8371,0.8079,0.8241,0.819,0.8315,0.8306,0.8492,0.8468,0.8775,0.8038,0.8993,0.9175,0.9124,0.841,0.8678,0.871,0.855,0.9885,0.8865,1.0622,1.1753,1.1184,1.104,1.0707,1.0971,0.9055,0.8513,0.7847,0.7041,0.6856,0.6874,0.693,0.7589,0.7751,0.7796,0.7681,0.7567,0.7901,0.7984,0.8243,0.8214,0.7989,0.8151,0.7671,0.7282,0.7127,0.7162,0.7317,0.7461,0.8017,0.7952,0.8035,0.8935,0.8876,0.8812,0.7322,0.7367,0.7549,0.7553,0.8447,0.8558,0.7802,0.7736,0.8034,0.8021,0.8004,0.7856,0.8434,0.8784,0.8612,0.862,0.8586,0.8099,0.8527,0.8531,0.8351,0.8217,0.8165,0.8345,0.7987,0.7019,0.6809,0.7285,0.8101,0.8339,0.8292,0.8308,0.7698,0.8153,0.8477,0.8053,
VO monthly avg,Industrials,116.1,302.37,271.01,456.82,375.33,447.16,485.93,489.35,489.88,466.47,300.55,403.7,600.61,635.77,441.63,543.7,473.02,621.02,656.83,447.47,513.29,390.06,325.44,753.22,549.44,392.58,898.59,1367.53,636.4,593.39,785.4,320.57,495.96,926.02,709.22,1144.94,489.75,514.6,712.03,716.43,389.33,721.53,476.44,645.58,555.65,562.4,806.09,780.08,466.18,482.75,566.59,777.47,784.02,726.65,683.3,766.72,545.08,763.48,842.51,744.36,815.95,713.79,742.29,1056.52,736.54,888.97,1295.13,668.02,619.59,999.23,772,666.76,741.74,670.57,1546.16,1038.29,797.16,1034.59,1185.04,976.42,1225.92,1039.96,1121.77,1004.67,853.35,1214.69,1486.32,1073.27,829.66,735.57,1064.04,1083.08,812.27,1420.33,1316.84,1032.96,816.22,629.43,780.81,1151.01,653.66,1068.24,762.05,1047.11,1219.25,1673.52,1106.38,933.93,1033.93,1057.25,1168.27,1069.61,941,1312.64,761.71,995.32,809.92,1026.76,911.68,1278.8,823.8,1543.35,1313.24,1462.55,1089.86,1175.26,926.5,973.95,1237.74,908.19,830.37,771.45,722.99,788.2,643.26,1010.28,732.53,1000.49,924.91,600.96,635.71,822.12,602.76,563.43,572.01,796.83,937.96,807.74,867.78,766.01,954.51,601.95,596.51,648.23,755.27,752.97,592.96
Total assets,Industrials,9467169,9467169,9467169,9467169,9467169,9467169,9467169,14852106,14852106,14852106,14852106,14852106,14852106,14852106,14852106,14852106,14852106,14852106,14852106,14330509,14330509,14330509,14330509,14330509,14330509,14330509,14330509,14330509,14330509,14330509,14330509,17686297,17686297,17686297,17686297,17686297,17686297,17686297,17686297,17686297,17686297,17686297,17686297,20638265,20638265,20638265,20638265,20638265,20638265,20638265,20638265,20638265,20638265,20638265,20638265,27596090,27596090,27596090,27596090,27596090,27596090,27596090,27596090,27596090,27596090,27596090,27596090,32412324,32412324,32412324,32412324,32412324,32412324,32412324,32412324,32412324,32412324,32412324,32412324,41464088,41464088,41464088,41464088,41464088,41464088,41464088,41464088,41464088,41464088,41464088,41464088,38105781,38105781,38105781,38105781,38105781,38105781,38105781,38105781,38105781,38105781,38105781,38105781,42918098,42918098,42918098,42918098,42918098,42918098,42918098,42918098,42918098,42918098,42918098,42918098,47439126,47439126,47439126,47439126,47439126,47439126,47439126,47439126,47439126,47439126,47439126,47439126,55481719,55481719,55481719,55481719,55481719,55481719,55481719,55481719,55481719,55481719,55481719,55481719,66158591,66158591,66158591,66158591,66158591,66158591,66158591,66158591,66158591,66158591,66158591,66158591,,,,,,
Net sales,Industrials,29415011,29415011,29415011,29415011,29415011,29415011,29415011,41950388,41950388,41950388,41950388,41950388,41950388,41950388,41950388,41950388,41950388,41950388,41950388,47073375,47073375,47073375,47073375,47073375,47073375,47073375,47073375,47073375,47073375,47073375,47073375,51262212,51262212,51262212,51262212,51262212,51262212,51262212,51262212,51262212,51262212,51262212,51262212,62811776,62811776,62811776,62811776,62811776,62811776,62811776,62811776,62811776,62811776,62811776,62811776,77243199,77243199,77243199,77243199,77243199,77243199,77243199,77243199,77243199,77243199,77243199,77243199,95655509,95655509,95655509,95655509,95655509,95655509,95655509,95655509,95655509,95655509,95655509,95655509,110477551,110477551,110477551,110477551,110477551,110477551,110477551,110477551,110477551,110477551,110477551,110477551,112427831,112427831,112427831,112427831,112427831,112427831,112427831,112427831,112427831,112427831,112427831,112427831,109789207,109789207,109789207,109789207,109789207,109789207,109789207,109789207,109789207,109789207,109789207,109789207,118482736,118482736,118482736,118482736,118482736,118482736,118482736,118482736,118482736,118482736,118482736,118482736,133533633,133533633,133533633,133533633,133533633,133533633,133533633,133533633,133533633,133533633,133533633,133533633,153404532,153404532,153404532,153404532,153404532,153404532,153404532,153404532,153404532,153404532,153404532,153404532,,,,,,
common equity,Industrials,3957473,3957473,3957473,3957473,3957473,3957473,3957473,5561366,5561366,5561366,5561366,5561366,5561366,5561366,5561366,5561366,5561366,5561366,5561366,5391126,5391126,5391126,5391126,5391126,5391126,5391126,5391126,5391126,5391126,5391126,5391126,6056612,6056612,6056612,6056612,6056612,6056612,6056612,6056612,6056612,6056612,6056612,6056612,7388482,7388482,7388482,7388482,7388482,7388482,7388482,7388482,7388482,7388482,7388482,7388482,8928995,8928995,8928995,8928995,8928995,8928995,8928995,8928995,8928995,8928995,8928995,8928995,10626509,10626509,10626509,10626509,10626509,10626509,10626509,10626509,10626509,10626509,10626509,10626509,13467629,13467629,13467629,13467629,13467629,13467629,13467629,13467629,13467629,13467629,13467629,13467629,13929132,13929132,13929132,13929132,13929132,13929132,13929132,13929132,13929132,13929132,13929132,13929132,16736503,16736503,16736503,16736503,16736503,16736503,16736503,16736503,16736503,16736503,16736503,16736503,17669264,17669264,17669264,17669264,17669264,17669264,17669264,17669264,17669264,17669264,17669264,17669264,21630154,21630154,21630154,21630154,21630154,21630154,21630154,21630154,21630154,21630154,21630154,21630154,26373592,26373592,26373592,26373592,26373592,26373592,26373592,26373592,26373592,26373592,26373592,26373592,,,,,,
Turnover ratio,Industrials,0.04%,0.1%,0.09%,0.15%,0.13%,0.15%,0.16%,0.17%,0.17%,0.16%,0.1%,0.14%,0.2%,0.21%,0.15%,0.18%,0.16%,0.2%,0.21%,0.14%,0.16%,0.13%,0.1%,0.24%,0.18%,0.13%,0.29%,0.44%,0.2%,0.19%,0.25%,0.1%,0.16%,0.3%,0.23%,0.37%,0.16%,0.16%,0.23%,0.23%,0.12%,0.23%,0.15%,0.2%,0.18%,0.18%,0.25%,0.25%,0.15%,0.15%,0.18%,0.24%,0.25%,0.23%,0.21%,0.24%,0.17%,0.24%,0.26%,0.23%,0.25%,0.22%,0.23%,0.33%,0.23%,0.27%,0.4%,0.21%,0.19%,0.31%,0.24%,0.2%,0.23%,0.21%,0.47%,0.31%,0.24%,0.31%,0.36%,0.3%,0.37%,0.31%,0.34%,0.3%,0.26%,0.37%,0.45%,0.32%,0.25%,0.22%,0.32%,0.33%,0.24%,0.43%,0.4%,0.31%,0.25%,0.19%,0.23%,0.34%,0.19%,0.32%,0.23%,0.31%,0.35%,0.48%,0.32%,0.27%,0.3%,0.3%,0.34%,0.31%,0.27%,0.38%,0.22%,0.28%,0.23%,0.29%,0.26%,0.37%,0.25%,0.47%,0.4%,0.45%,0.33%,0.36%,0.28%,0.3%,0.38%,0.28%,0.25%,0.24%,0.22%,0.24%,0.2%,0.31%,0.22%,0.31%,0.28%,0.18%,0.19%,0.25%,0.18%,0.17%,0.17%,0.24%,0.29%,0.25%,0.26%,0.23%,0.29%,0.18%,0.18%,0.2%,0.23%,0.23%,0.18%
Return monthly,Industrials,,0.077764803,-0.065039587,-0.017975418,0.052929627,0.013902934,0.056961442,-0.041916096,-0.001041366,-0.092197312,0.044238146,0.062429821,-0.072404171,-0.030541355,-0.001168338,-0.002533781,0.119616392,0.057690395,-0.07070529,-0.065216979,0.046511313,-0.029045469,0.018735581,0.057470288,-0.021736309,-0.057778325,-0.048350381,0.001856556,-0.007517951,0.053027834,0.031176085,0.111628453,-0.08577517,-0.023783992,0.010830028,0.014286411,0.173708724,-0.05599906,0.122880411,0.005953286,0.044230345,-0.027622669,-0.005681976,0.045713024,0.090165347,0.080621384,0.065714474,0.111856213,0.074347567,-0.002494529,-0.054875684,-0.043032576,-0.035310963,0.011858928,0.051945665,0.144430271,0.050480498,0.079118266,-0.024389784,-0.0216668,0.050539061,0.089190198,0.032257428,0.115088506,-0.036053391,-0.089907835,-0.012598941,0.012152389,0.091544993,0.057965563,0.07964584,0.04590198,0.048589017,0.008968293,0.044444661,-0.007446864,0.071091866,-0.02902574,0.003414419,0.011736222,-0.045232548,-0.008235378,0.006791035,-0.120308009,0.004249763,-0.153526915,0.137352683,-0.034565668,0.018124921,-0.059457626,-0.082704283,0.031713937,0.12315253,-0.059275209,-0.003831786,-0.08461596,0.102416586,-0.047261296,-0.169916862,0.081753686,0.023308162,0.035555894,0.037982782,0.111122017,0.051260691,0.049114877,0.03745243,-0.009871675,0.076165702,0.016821959,0.006327955,0.047296674,0.012844099,-0.041087246,-0.078893367,0.086963591,0.028001892,0.097897016,0.015425304,0.009301679,0.039318613,-0.020733421,0.016351966,-0.032483188,0.018970103,0.020992547,-0.026897428,0.042458548,0.0000635298,-0.030013294,0.056112498,-0.004174814,-0.016767966,0.084237818,0.047485619,0.027057688,0.038605566,-0.026652399,0.017043732,0.0903851,0.027966768,0.026807891,0.004611819,0.01381952,0.02707223,-0.007610739,0.113490988,0.031712756,-0.037134767,0.111844422,-0.055923846,-0.003919392,0.036026396,0.011190302,0.063607283,-0.042621135,0.047015165
