me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Basic Materials,,630403,630403,630403,503166,503166,503166,503166,503166,503166,503166,503166,503166,503166,503166,503166,734917,734917,734917,734917,734917,734917,734917,734917,734917,734917,734917,734917,1388309,1388309,1388309,1388309,1388309,1388309,1388309,1388309,1388309,1388309,1388309,1388309,1605661,1605661,1605661,1605661,1605661,1605661,1605661,1605661,1605661,1605661,1605661,1605661,1475003,1475003,1475003,1475003,1475003,1475003,1475003,1475003,1475003,1475003,1475003,1475003,1869692,1869692,1869692,1869692,1869692,1869692,1869692,1869692,1869692,1869692,1869692,1869692,2850000,2850000,2850000,2850000,2850000,2850000,2850000,2850000,2850000,2850000,2850000,2850000,3606000,3606000,3606000,3606000,3606000,3606000,3606000,3606000,3606000,3606000,3606000,3606000,3207000,3207000,3207000,3207000,3207000,3207000,3207000,3207000,3207000,3207000,3207000,3207000,2959000,2959000,2959000,2959000,2959000,2959000,2959000,2959000,2959000,2959000,2959000,2959000,3485000,3485000,3485000,3485000,3485000,3485000,3485000,3485000,3485000,3485000,3485000,3485000,4099000,4099000,4099000,4099000,4099000,4099000,4099000,4099000,4099000,4099000,4099000,4099000,4650000,4650000,4650000,4650000,4650000,4650000,4650000,4650000,4650000
Excess return,Basic Materials,,-0.107218086,-0.356005396,-0.420226646,-0.173820624,0.088460566,0.633499122,-0.429192721,-0.118473062,-0.153468842,-0.142374195,-0.012433923,0.082477694,-0.095489692,-0.036226774,-0.217154202,-0.366321246,-0.07639275,-0.033229655,0.318147912,-0.019894784,-0.046992016,-0.113717961,-0.089921845,-0.134389359,0.056507141,-0.129416132,-0.247986901,-0.22910724,0.012852523,-0.104503685,-0.134898159,-0.07167976,-0.165188413,0.024133084,-0.156511383,0.01923388,-0.1179996,-0.033689542,-0.087014844,0.041709914,-0.191558676,-0.162946001,-0.153128351,-0.139981504,-0.046133921,-0.052409686,0.084755396,-0.039306688,-0.115955837,-0.168026588,-0.240993408,-0.043245747,-0.236213834,-0.163937666,0.006901249,-0.123442864,-0.055129089,-0.198715331,-0.131299624,-0.074051868,0.002914938,-0.059647791,-0.100877123,-0.062505198,-0.150160898,0.00190999,-0.079277212,-0.103213954,-0.014759491,-0.106807376,-0.102016964,-0.014212629,-0.03932437,-0.145615766,-0.093711351,-0.112717009,-0.003081783,-0.151367201,-0.216225429,-0.026028679,-0.039448961,-0.107760682,-0.282052234,-0.119620561,-0.254325461,-0.01059542,-0.222330588,-0.018464133,-0.246655966,-0.1628136,-0.274412331,0.062721113,-0.297337269,-0.296299743,-0.274736733,-0.170917659,-0.153389963,-0.314788862,0.066852474,-0.157875929,-0.174750474,-0.032655175,-0.148738066,-0.102419025,-0.125105662,-0.182887158,-0.143208894,-0.132368711,-0.135934702,-0.132552639,-0.098941629,-0.109562188,-0.205465403,-0.134774588,-0.097800517,-0.146908885,-0.025652159,-0.109616001,-0.103786302,0.017412102,-0.156169394,-0.105742775,-0.140115301,-0.101319934,-0.072926319,-0.126690206,-0.118273903,-0.150828933,-0.161296419,-0.090890389,-0.04869093,-0.108425997,-0.121898769,-0.025503117,-0.13406358,-0.09645155,-0.10513237,-0.052693138,-0.064256197,-0.033630995,-0.066318642,-0.089317215,-0.078446023,-0.061842344,-0.041830548,-0.060498101,-0.045883199,-0.115959104,-0.018513436,-0.045252244,-0.138784759,0.000390636,-0.061816541,-0.08212521,-0.094636319,-0.03833312
Risk premium,Basic Materials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Basic Materials,0.7789,0.7754,0.8813,0.9627,1.1065,0.8203,0.8395,0.8443,0.774,0.7657,0.8577,1.0675,1.0495,1.0876,1.076,1.0311,1.0294,0.9553,0.5611,0.6026,0.5557,0.5587,0.5098,0.6042,0.5631,0.5752,0.5667,0.5902,0.5507,0.5362,0.5073,0.5144,0.5379,0.5701,0.4936,0.406,0.3923,0.3492,0.3591,0.3347,0.3254,0.834,0.8203,0.7615,0.7836,0.7687,0.8529,0.8523,0.9761,0.9573,0.9397,0.7853,0.4778,0.4729,0.5302,0.478,0.4817,0.4696,0.3711,0.3602,0.4585,0.4452,0.4337,0.5608,0.5718,0.5677,0.5712,0.565,0.5288,0.4476,0.4478,0.4829,0.4758,0.509,0.4329,0.8037,0.7614,0.7727,0.7804,0.7282,0.7749,0.6244,0.8455,0.821,0.9404,1.0691,1.1459,1.1825,1.1427,1.0643,1.1272,1.116,1.1044,1.1196,1.1102,1.0818,1.0719,1.1103,1.2228,1.2173,1.0891,1.0774,1.0063,1.0055,1.0009,0.9682,0.9482,0.9605,0.9367,0.9022,0.8855,0.8531,0.894,0.8886,0.8395,0.8122,0.8392,0.7774,0.7618,0.8013,0.6814,0.5017,0.5136,0.5119,0.6738,0.6708,0.7673,0.769,0.7838,0.8111,0.8161,0.8101,0.7812,0.8161,0.8192,0.8219,0.7583,0.7641,0.8154,0.8269,0.7897,0.7903,0.7844,0.6534,0.6121,0.6031,0.5818,0.6209,0.6708,0.5713,0.4838,0.4958,0.4148,0.4294,0.4455,0.458,
VO monthly avg,Basic Materials,0,1.6,4.65,1.6,16.47,2.61,0.66,6.68,7.25,14.56,8.29,6.72,2.22,7.94,10.39,5.56,17.05,10.95,200.34,791.02,20.86,9.02,8.22,64.5,20.29,26.54,54.02,19.79,30.72,50.33,100.75,99.04,57.49,47.69,63.16,55.85,102.06,76.71,34.13,52.67,15.12,50.1,66.62,46.34,69.45,46.04,34.13,75.89,45.86,77.82,48.99,47.28,58.87,58.32,104.7,98.04,36.69,90.15,58.04,117.97,75.45,52.47,82.06,81.14,70.4,106.02,96.52,146.69,148.3,101.8,93,71.8,27.23,51.7,50.36,68.65,69.44,54.42,148.67,76.23,56.36,62.97,67.68,38.88,122.54,97.81,54.74,105.47,103.82,28.52,89.57,86.63,141.58,85.18,116.93,180.53,50.02,51.89,54.73,92.9,24.6,74.91,57.9,79.52,71.32,84.77,110.14,50.34,79.6,49.89,43.51,61.85,42.57,97.45,76.88,88.64,82.37,55.17,126.23,98.36,48.7,43.19,73.77,47.4,63.87,24.93,50,73.71,105.03,119.38,44.06,75.49,66.1,230.51,95.58,78.04,97.57,83.9,148.94,75.05,54.15,113.66,101.95,189.58,86.53,91.42,108.6,158.73,84.75,85.12,123.23,104.25,120.45,101.59,79.82,84.8,66.16
Total assets,Basic Materials,,948200,948200,948200,970417,970417,970417,970417,970417,970417,970417,970417,970417,970417,970417,970417,1315397,1315397,1315397,1315397,1315397,1315397,1315397,1315397,1315397,1315397,1315397,1315397,2105843,2105843,2105843,2105843,2105843,2105843,2105843,2105843,2105843,2105843,2105843,2105843,2502892,2502892,2502892,2502892,2502892,2502892,2502892,2502892,2502892,2502892,2502892,2502892,2494759,2494759,2494759,2494759,2494759,2494759,2494759,2494759,2494759,2494759,2494759,2494759,3119440,3119440,3119440,3119440,3119440,3119440,3119440,3119440,3119440,3119440,3119440,3119440,4431000,4431000,4431000,4431000,4431000,4431000,4431000,4431000,4431000,4431000,4431000,4431000,5743000,5743000,5743000,5743000,5743000,5743000,5743000,5743000,5743000,5743000,5743000,5743000,5178000,5178000,5178000,5178000,5178000,5178000,5178000,5178000,5178000,5178000,5178000,5178000,6298000,6298000,6298000,6298000,6298000,6298000,6298000,6298000,6298000,6298000,6298000,6298000,7513000,7513000,7513000,7513000,7513000,7513000,7513000,7513000,7513000,7513000,7513000,7513000,9051000,9051000,9051000,9051000,9051000,9051000,9051000,9051000,9051000,9051000,9051000,9051000,10562000,10562000,10562000,10562000,10562000,10562000,10562000,10562000,10562000
Net sales,Basic Materials,1466523,1413851,1413851,1413851,1851947,1851947,1851947,1851947,1851947,1851947,1851947,1851947,1851947,1851947,1851947,1851947,2315078,2315078,2315078,2315078,2315078,2315078,2315078,2315078,2315078,2315078,2315078,2315078,3278590,3278590,3278590,3278590,3278590,3278590,3278590,3278590,3278590,3278590,3278590,3278590,4263974,4263974,4263974,4263974,4263974,4263974,4263974,4263974,4263974,4263974,4263974,4263974,4331260,4331260,4331260,4331260,4331260,4331260,4331260,4331260,4331260,4331260,4331260,4331260,5537065,5537065,5537065,5537065,5537065,5537065,5537065,5537065,5537065,5537065,5537065,5537065,7340000,7340000,7340000,7340000,7340000,7340000,7340000,7340000,7340000,7340000,7340000,7340000,11111000,11111000,11111000,11111000,11111000,11111000,11111000,11111000,11111000,11111000,11111000,11111000,8827000,8827000,8827000,8827000,8827000,8827000,8827000,8827000,8827000,8827000,8827000,8827000,9368000,9368000,9368000,9368000,9368000,9368000,9368000,9368000,9368000,9368000,9368000,9368000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,10945000,13543000,13543000,13543000,13543000,13543000,13543000,13543000,13543000,13543000,13543000,13543000,13543000,16259000,16259000,16259000,16259000,16259000,16259000,16259000,16259000,16259000
common equity,Basic Materials,319539,316114,316114,316114,465292,465292,465292,465292,465292,465292,465292,465292,465292,465292,465292,465292,578114,578114,578114,578114,578114,578114,578114,578114,578114,578114,578114,578114,715529,715529,715529,715529,715529,715529,715529,715529,715529,715529,715529,715529,895164,895164,895164,895164,895164,895164,895164,895164,895164,895164,895164,895164,1017778,1017778,1017778,1017778,1017778,1017778,1017778,1017778,1017778,1017778,1017778,1017778,1247631,1247631,1247631,1247631,1247631,1247631,1247631,1247631,1247631,1247631,1247631,1247631,1583000,1583000,1583000,1583000,1583000,1583000,1583000,1583000,1583000,1583000,1583000,1583000,2139000,2139000,2139000,2139000,2139000,2139000,2139000,2139000,2139000,2139000,2139000,2139000,1973000,1973000,1973000,1973000,1973000,1973000,1973000,1973000,1973000,1973000,1973000,1973000,3338000,3338000,3338000,3338000,3338000,3338000,3338000,3338000,3338000,3338000,3338000,3338000,4027000,4027000,4027000,4027000,4027000,4027000,4027000,4027000,4027000,4027000,4027000,4027000,4954000,4954000,4954000,4954000,4954000,4954000,4954000,4954000,4954000,4954000,4954000,4954000,5918000,5918000,5918000,5918000,5918000,5918000,5918000,5918000,5918000
Turnover ratio,Basic Materials,0%,0%,0.01%,0%,0.04%,0.01%,0%,0.02%,0.02%,0.04%,0.02%,0.02%,0.01%,0.02%,0.03%,0.01%,0.04%,0.03%,0.49%,1.94%,0.05%,0.02%,0.02%,0.16%,0.05%,0.07%,0.13%,0.05%,0.08%,0.12%,0.25%,0.24%,0.14%,0.12%,0.16%,0.13%,0.24%,0.18%,0.08%,0.12%,0.04%,0.12%,0.16%,0.1%,0.15%,0.1%,0.08%,0.17%,0.1%,0.17%,0.11%,0.1%,0.13%,0.13%,0.23%,0.22%,0.08%,0.2%,0.13%,0.26%,0.17%,0.12%,0.18%,0.18%,0.16%,0.23%,0.21%,0.32%,0.33%,0.23%,0.21%,0.16%,0.06%,0.11%,0.11%,0.15%,0.15%,0.12%,0.33%,0.17%,0.12%,0.14%,0.15%,0.09%,0.27%,0.22%,0.12%,0.23%,0.23%,0.06%,0.2%,0.19%,0.31%,0.19%,0.26%,0.4%,0.11%,0.11%,0.12%,0.21%,0.05%,0.17%,0.13%,0.17%,0.15%,0.18%,0.23%,0.11%,0.17%,0.11%,0.09%,0.13%,0.09%,0.21%,0.16%,0.19%,0.12%,0.08%,0.19%,0.15%,0.07%,0.06%,0.11%,0.07%,0.09%,0.04%,0.07%,0.11%,0.16%,0.18%,0.07%,0.11%,0.1%,0.34%,0.14%,0.12%,0.15%,0.12%,0.22%,0.11%,0.08%,0.17%,0.15%,0.28%,0.13%,0.14%,0.16%,0.24%,0.13%,0.13%,0.18%,0.16%,0.18%,0.15%,0.12%,0.13%,0.1%
Return monthly,Basic Materials,,0.065232114,-0.183683496,-0.237476546,0.016388876,0.258039466,0.794887622,-0.270001821,0.037188938,0.001870258,0.016960905,0.157418577,0.263996194,0.094929108,0.156061226,-0.019994902,-0.183669046,0.09999115,0.119319645,0.466711712,0.127814316,0.100006084,0.030299439,0.052942755,0.005585941,0.192444741,0.004785968,-0.111904301,-0.09651314,0.142433123,0.021556215,-0.007390959,0.05850794,-0.035172113,0.145829884,-0.038633383,0.13474878,0,0.083333758,0.030771256,0.162310114,-0.036916676,-0.006667101,-0.000553851,0.013985296,0.106894179,0.105923014,0.225350296,0.102987612,0.024554063,-0.031925488,-0.105319508,0.070155653,-0.122221134,-0.050635066,0.116015249,-0.012195764,0.055555711,-0.094736031,-0.031007024,0.029333632,0.105262538,0.040475309,0.009153277,0.047618202,-0.036795798,0.12359559,0.042117788,0.016780446,0.093839309,0.001754024,0.007005736,0.093912771,0.06929263,-0.039993066,0.033671749,0.015151191,0.130598317,-0.016502001,-0.084298829,0.105340021,0.080538239,0.031055818,-0.144579234,0.025774639,-0.097222161,0.15384628,-0.053333088,0.154225967,-0.072605066,0,-0.112904331,0.220798313,-0.135802469,-0.142857143,-0.133333333,-0.024037959,0.002158937,-0.151702462,0.228442374,-0.000962629,-0.017324274,0.119491725,0.001658434,0.048387675,0.025640938,-0.032500558,0.007752606,0.017093389,0.008403898,0.008333861,0.039503671,0.033709812,-0.061683603,0.000163912,0.032618083,-0.014539285,0.101724041,0.021127399,0.028045598,0.146690302,-0.037962294,0.013514025,-0.023465601,0.024029466,0.053334081,0.004049694,0.008573097,-0.018749533,-0.031847119,0.039473911,0.08164537,0.018139603,0.007965531,0.104856483,-0.00553388,0.02887135,0.01530593,0.065327062,0.055288503,0.081720105,0.050420258,0.026799985,0.026568177,0.041969956,0.060214752,0.041305299,0.053333501,-0.001898704,0.093278464,0.063627156,-0.025699359,0.102273036,0.041185659,0.02599129,0.013317681,-0.03833312
