me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722147,722147,722147,722147,722147,722147,722147,722147,722147,722147,722147,722147,722147,695907,695907,695907,695907,695907,695907,695907,695907,695907,695907,695907,695907,624345,624345,624345,624345,624345,624345,624345,624345,624345,624345,624345,624345,351927,351927,351927,351927,351927,351927,351927,351927,351927,351927,351927,351927,323585,323585,323585,323585,323585,323585,323585,323585,323585,323585,323585,323585,307323,307323,307323,307323,307323,307323,307323,307323,307323,307323
Excess return,Consumer Goods,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022700355,-0.075890683,-0.058770649,-0.07200447,-0.02864729,-0.048069156,-0.072319264,-0.07240972,-0.034987362,-0.078502227,-0.119911859,0.061010137,-0.118820336,-0.105605683,-0.144487939,-0.104137197,-0.008996516,-0.190050767,-0.019552557,-0.045277249,-0.11478909,-0.056725803,-0.143260556,-0.072742445,-0.100688791,0.010336237,-0.164945744,-0.179252402,-0.000060794
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1974,0.4389,0.4381,0.3412,0.3761,0.3758,0.3861,0.4059,0.4361,0.4025,0.487,0.4524,0.4523,0.3555,0.3272,0.3571,0.2749,0.232,0.2287,0.2887,0.3499,0.4677,0.4777,0.4758,0.5695,0.5285,0.577,0.6177,
VO monthly avg,Consumer Goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.46,113.91,158.92,8.8,17.9,32.09,30.83,46.66,43.67,321.03,47.46,118.46,105.63,59.26,74.65,224.31,33.16,16.1,127.81,91.7,36.61,31.98,104.13,49.4,67.24,41.81,34.87,29.84,39.02,30.67
Total assets,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977730,977730,977730,977730,977730,977730,977730,977730,977730,977730,977730,977730,977730,1025005,1025005,1025005,1025005,1025005,1025005,1025005,1025005,1025005,1025005,1025005,1025005,1009635,1009635,1009635,1009635,1009635,1009635,1009635,1009635,1009635,1009635,1009635,1009635,1083472,1083472,1083472,1083472,1083472,1083472,1083472,1083472,1083472,1083472,1083472,1083472,1136667,1136667,1136667,1136667,1136667,1136667,1136667,1136667,1136667,1136667,1136667,1136667,1208253,1208253,1208253,1208253,1208253,1208253,1208253,1208253,1208253,1208253
Net sales,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932196,932196,932196,932196,932196,932196,932196,932196,932196,932196,932196,932196,932196,1017167,1017167,1017167,1017167,1017167,1017167,1017167,1017167,1017167,1017167,1017167,1017167,1132482,1132482,1132482,1132482,1132482,1132482,1132482,1132482,1132482,1132482,1132482,1132482,1243539,1243539,1243539,1243539,1243539,1243539,1243539,1243539,1243539,1243539,1243539,1243539,1374531,1374531,1374531,1374531,1374531,1374531,1374531,1374531,1374531,1374531,1374531,1374531,1417584,1417584,1417584,1417584,1417584,1417584,1417584,1417584,1417584,1417584
common equity,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254836,254836,254836,254836,254836,254836,254836,254836,254836,254836,254836,254836,254836,326718,326718,326718,326718,326718,326718,326718,326718,326718,326718,326718,326718,384263,384263,384263,384263,384263,384263,384263,384263,384263,384263,384263,384263,731545,731545,731545,731545,731545,731545,731545,731545,731545,731545,731545,731545,813082,813082,813082,813082,813082,813082,813082,813082,813082,813082,813082,813082,900930,900930,900930,900930,900930,900930,900930,900930,900930,900930
Turnover ratio,Consumer Goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62%,0.26%,0.37%,0.02%,0.04%,0.07%,0.07%,0.11%,0.1%,0.74%,0.11%,0.27%,0.24%,0.14%,0.17%,0.52%,0.08%,0.04%,0.3%,0.21%,0.08%,0.07%,0.24%,0.11%,0.16%,0.1%,0.08%,0.07%,0.09%,0.07%
Return monthly,Consumer Goods,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.022700355,0.030110017,0.047779651,0.02879113,0.07239701,0.054056244,0.030755036,0.02991198,0.070036938,0.019155273,-0.022580859,0.156961337,-0.024725436,-0.016259183,-0.057174339,-0.017789897,0.073572184,-0.111384767,0.060005543,0.033010851,-0.02094539,0.048539297,-0.034765456,0.039082955,0.010939709,0.119581737,-0.048544744,-0.061237302,-0.000060794
