me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,432937,432937,432937,432937,432937,432937,432937,432937,432937,432937,340682,340682,340682,340682,340682,340682,340682,340682,340682,340682,340682,340682,358973,358973,358973,358973,358973,358973,358973,358973,358973,358973,358973,358973,356333,356333,356333,356333,356333,356333,356333,356333,356333,356333,356333,356333,395343,395343,395343,395343,395343,395343,395343,395343,395343,395343,395343,395343,457076,457076,457076,457076,457076,457076,457076,457076,457076,457076,457076,457076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Fincials,,-0.1447554,-0.128662304,-0.117997691,-0.1460654,-0.07777739,-0.062620546,-0.11622454,-0.086865508,-0.116903828,-0.143710682,-0.110274428,-0.082567835,-0.186520237,-0.190938945,-0.102461341,-0.075112036,-0.148837186,-0.084666875,-0.175484193,-0.111646115,-0.141116357,-0.157659511,-0.059927454,-0.089501958,-0.070034345,-0.086141919,-0.094141456,-0.06005007,-0.093938292,-0.05759571,-0.032510731,-0.16370491,-0.124708104,-0.051130355,-0.020159571,-0.061546204,-0.172561873,-0.126282583,-0.128744354,-0.1270955,-0.142038027,-0.111749487,-0.118072972,-0.085557297,-0.097638349,-0.13232,0.038441691,-0.032696078,-0.124455664,-0.062800549,-0.095782288,-0.100655063,-0.145836462,-0.051110087,-0.068243428,-0.069675205,-0.048111084,-0.103943866,-0.139924061,-0.067729702,-0.073824315,-0.092030227,-0.046369215,-0.04604881,-0.111280182,-0.273193156,-0.163298903,-0.061855878,-0.054575412,-0.107984453,-0.034519434,-0.039178631,-0.07633632,-0.070497431,-0.035151229,-0.108106942,-0.029608429,-0.182680162,-0.136429797,-0.035978077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,0.3836,0.3358,0.3252,0.3421,0.4058,0.4211,0.3983,0.4063,0.4036,0.3858,0.3828,0.352,0.3493,0.3356,0.3331,0.2838,0.2845,0.2912,0.3467,0.34,0.3439,0.3478,0.3708,0.3785,0.3607,0.3522,0.3627,0.3563,0.3454,0.3473,0.371,0.3452,0.3644,0.3935,0.3946,0.4248,0.394,0.4217,0.4224,0.4247,0.4285,0.3806,0.3799,0.3903,0.3954,0.3908,0.44,0.4399,0.4703,0.4971,0.5387,0.5489,0.5336,0.5339,0.5158,0.5305,0.5544,0.5268,0.5894,0.5574,0.5676,0.5475,0.5626,0.5635,0.5567,0.5253,0.5494,0.5607,0.5537,0.4619,0.4599,0.4643,0.4548,0.4391,0.4743,0.6024,0.573,0.6542,0.6658,0.6434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Fincials,0,30.68,1.83,11.99,31.96,0.86,44.86,33,2.13,2.41,3.78,23.55,32.98,4.49,1.32,2.12,0.84,20.06,151.13,8.02,192.54,17.82,29.75,196.45,48.2,6.4,10.05,4.88,7.46,23.42,8.18,8.56,1.38,2,6.17,4.63,58.78,60.31,120.95,8.6,1.53,83.36,15.84,33,15.08,29.6,51.03,90.79,21.82,43.17,15.22,20.45,110.89,91.5,36.31,34.06,13.57,21.27,89.28,50.37,28.35,28.99,42.83,12.5,13.83,16.85,115.89,133.49,14.32,121.5,154.44,168.77,10.48,13.89,9.76,6.79,2.78,9.63,78.86,8.67,17.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Fincials,743209,743209,743209,743209,743209,743209,743209,743209,743209,743209,803098,803098,803098,803098,803098,803098,803098,803098,803098,803098,803098,803098,879699,879699,879699,879699,879699,879699,879699,879699,879699,879699,879699,879699,948922,948922,948922,948922,948922,948922,948922,948922,948922,948922,948922,948922,1171453,1171453,1171453,1171453,1171453,1171453,1171453,1171453,1171453,1171453,1171453,1171453,1385335,1385335,1385335,1385335,1385335,1385335,1385335,1385335,1385335,1385335,1385335,1385335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Fincials,74458,74458,74458,74458,74458,74458,74458,74458,74458,74458,137266,137266,137266,137266,137266,137266,137266,137266,137266,137266,137266,137266,188529,188529,188529,188529,188529,188529,188529,188529,188529,188529,188529,188529,169699,169699,169699,169699,169699,169699,169699,169699,169699,169699,169699,169699,159970,159970,159970,159970,159970,159970,159970,159970,159970,159970,159970,159970,168932,168932,168932,168932,168932,168932,168932,168932,168932,168932,168932,168932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Fincials,305227,305227,305227,305227,305227,305227,305227,305227,305227,305227,446907,446907,446907,446907,446907,446907,446907,446907,446907,446907,446907,446907,506033,506033,506033,506033,506033,506033,506033,506033,506033,506033,506033,506033,578712,578712,578712,578712,578712,578712,578712,578712,578712,578712,578712,578712,776110,776110,776110,776110,776110,776110,776110,776110,776110,776110,776110,776110,928259,928259,928259,928259,928259,928259,928259,928259,928259,928259,928259,928259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Fincials,0%,0.08%,0%,0.03%,0.08%,0%,0.11%,0.08%,0.01%,0%,0.01%,0.05%,0.07%,0.01%,0%,0%,0%,0.03%,0.24%,0.01%,0.3%,0.03%,0.05%,0.31%,0.08%,0.01%,0.02%,0.01%,0.01%,0.04%,0.01%,0.01%,0%,0%,0.01%,0.01%,0.09%,0.09%,0.19%,0.01%,0%,0.13%,0.02%,0.05%,0.02%,0.05%,0.08%,0.14%,0.03%,0.07%,0.02%,0.03%,0.17%,0.14%,0.06%,0.05%,0.02%,0.03%,0.14%,0.08%,0.04%,0.05%,0.07%,0.02%,0.02%,0.03%,0.18%,0.21%,0.02%,0.19%,0.24%,0.26%,0.02%,0.02%,0.02%,0.01%,0%,0.02%,0.12%,0.01%,0.03%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Fincials,,0,0.008625296,0.025654609,0,0.06665191,0.070972354,0.01537236,0.045461292,0.014501572,-0.014294282,0.014501572,0.054838065,-0.043477437,-0.045453645,0.047618059,0.060611464,-0.014291586,0.054375225,-0.043464193,0.022719585,-0.007404957,-0.022399111,0.068718046,0.037722142,0.051854255,0.035208181,0.027205444,0.05961013,0.023741608,0.05987729,0.084336869,-0.04444771,-0.005817604,0.064329445,0.098902829,0.054075796,-0.049994773,-0.005271383,-0.005288254,0,-0.015960227,0.016784213,0.011115928,0.043952903,0.031582051,0,0.153055391,0.077732822,-0.012938364,0.048037551,0.024998412,0.016261737,-0.028000762,0.061285313,0.044178072,0.046151995,0.066177316,0.013788334,-0.027207861,0.042529098,0.034968185,0.016213573,0.063831285,0.06312329,-0.000586282,-0.152880956,-0.042174803,0.059707222,0.054924288,0.001339247,0.073331466,0.067623769,0.02787698,0.037733469,0.079549971,0.007892058,0.096606171,-0.055034762,-0.009845597,0.046571923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
