me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,1031000,1031000,1031000,1031000,1073000,1073000,1073000,1073000,1073000,1073000,1073000,1073000,1073000,1073000,1073000,1073000,1011000,1011000,1011000,1011000,1011000,1011000,1011000,1011000,1011000,1011000,1011000,1011000,932000,932000,932000,932000,932000,932000,932000,932000,932000,932000,932000,932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Consumer Goods,,-0.107934772,-0.196794836,-0.32725491,-0.132083666,-0.040241217,-0.106470596,-0.1058076,-0.178306183,-0.28703803,-0.028287713,-0.127641081,-0.242385603,-0.17728803,-0.154273406,-0.188994468,-0.067452815,-0.150103959,-0.105246246,-0.245012833,-0.201643835,-0.146069229,-0.104235975,-0.053349645,-0.135711695,-0.159071199,-0.101311121,-0.194884737,-0.052901258,-0.088447805,-0.022868184,-0.070798914,-0.085242044,-0.122513,-0.079473752,-0.061497974,-0.111244491,-0.128550905,-0.085399149,-0.11096149,-0.173704336,-0.127653068,-0.135607146,0.07601335,-0.107379639,-0.082955853,-0.123191645,-0.107811835,-0.071467701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,0.9021,0.8718,0.9209,0.9378,1.0193,0.9081,0.8298,0.8144,0.8419,0.8761,0.8324,0.6979,0.6998,0.6632,0.655,0.6489,0.6489,0.6222,0.6516,0.6312,0.6181,0.6123,0.6422,0.6263,0.6268,0.6117,0.5513,0.5417,0.5067,0.5312,0.5434,0.5608,0.4429,0.451,0.4583,0.5541,0.5396,0.5523,0.5555,0.5665,0.5689,0.4979,0.527,0.5447,0.5492,0.556,0.5222,0.5224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Consumer Goods,0.5,47.14,57.45,90.89,38.03,67.89,48.9,181.29,55.22,68.3,28.21,35.04,126.88,57.86,211.49,78.58,172.48,103.55,85.06,92.33,27.8,91.49,157.63,64.42,45.72,67.24,52.33,115.74,60.96,46.57,52.15,62.82,41.27,56.65,57.15,61.54,48.25,80.43,41.15,75.07,98.61,128.17,78.82,71.88,55,164.32,388.25,99.46,19.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Consumer Goods,3492000,3492000,3492000,3492000,3984000,3984000,3984000,3984000,3984000,3984000,3984000,3984000,3984000,3984000,3984000,3984000,4285000,4285000,4285000,4285000,4285000,4285000,4285000,4285000,4285000,4285000,4285000,4285000,4541000,4541000,4541000,4541000,4541000,4541000,4541000,4541000,4541000,4541000,4541000,4541000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Consumer Goods,3759000,3759000,3759000,3759000,4283000,4283000,4283000,4283000,4283000,4283000,4283000,4283000,4283000,4283000,4283000,4283000,4933000,4933000,4933000,4933000,4933000,4933000,4933000,4933000,4933000,4933000,4933000,4933000,5571000,5571000,5571000,5571000,5571000,5571000,5571000,5571000,5571000,5571000,5571000,5571000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Consumer Goods,2461000,2461000,2461000,2461000,2901000,2901000,2901000,2901000,2901000,2901000,2901000,2901000,2901000,2901000,2901000,2901000,3253000,3253000,3253000,3253000,3253000,3253000,3253000,3253000,3253000,3253000,3253000,3253000,3585000,3585000,3585000,3585000,3585000,3585000,3585000,3585000,3585000,3585000,3585000,3585000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Consumer Goods,0%,0.03%,0.03%,0.05%,0.02%,0.04%,0.03%,0.1%,0.04%,0.04%,0.02%,0.02%,0.08%,0.04%,0.14%,0.05%,0.11%,0.07%,0.06%,0.06%,0.02%,0.06%,0.1%,0.04%,0.03%,0.04%,0.03%,0.08%,0.04%,0.03%,0.03%,0.04%,0.03%,0.04%,0.04%,0.04%,0.03%,0.05%,0.03%,0.05%,0.06%,0.08%,0.05%,0.05%,0.04%,0.11%,0.25%,0.07%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Consumer Goods,,0.070588628,-0.021978136,-0.14607351,0.052632234,0.134869083,0.054306804,0.0514996,-0.018366483,-0.12474373,0.129453487,0.018926619,-0.082898203,-0.01360643,0.011491594,-0.015913768,0.091227885,0.005294641,0.053004554,-0.094647233,-0.050003535,0.004305671,0.048122625,0.090907255,0.008276705,-0.020834099,0.031920779,-0.061857637,0.076920842,0.040817795,0.105466016,0.059631486,0.038960656,0,0.039999148,0.065710326,0.013550309,0.002243995,0.043997351,0.02142801,-0.037763636,0.005814632,0.002193854,0.21492945,0.031819961,0.056672147,0.014306955,0.011999365,0.009332299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
