me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,64154,64154,64154,64154,64154,64154,64154,64154,64154,64154,64154,64154,67135,67135,67135,67135,67135,67135,67135,67135,67135,67135,67135,67135,36867,36867,36867,36867,36867,36867,36867,36867,36867,36867,36867,36867,59652,59652,59652,59652,59652,59652,59652,59652,59652,59652,59652,59652,61099,61099,61099,61099,61099,61099,61099,61099,61099,61099,61099,61099,43213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Excess return,Consumer Goods,,-0.437525878,0.8973498,-0.1238388,-0.032601417,-0.430303197,-0.1087142,0.003371771,-0.01479534,-0.206620679,-0.1221399,0.0839999,-0.213219284,-0.223531179,-0.23540674,-0.031024529,-0.22803264,0.092837474,-0.042469955,-0.1162763,-0.199910084,-0.011995955,1.64737135,-0.1125175,0.030902263,-0.3264335,0.037216827,-0.528955487,0.055039153,-0.022108238,-0.78120507,-0.1553469,0.8344441,-0.6749038,0.32581016,-0.1886081,-0.1836179,-0.130232097,0.362589062,-0.52297645,-0.2062613,0.181464317,-0.397735152,-0.2077121,-0.55897597,-0.0000825122,-0.2284328,-0.273092738,0.265167099,-0.527381776,-0.251525623,-0.048836357,-0.102975738,-0.164714,-0.51104661,-0.1078099,-0.0897326,-0.317858903,0.2089955,0.1368459,0.345635716,-0.0437828,0.26013118,-0.300849703,-0.2386216,1.111432483,-0.041665263,-0.040465239,-0.126334371,-0.13837977,0.30635798,0.322903559,0.388372347,-0.451533764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,0.087,-0.305,-0.2246,0.0276,-0.0759,0.0738,0.0034,0.0327,0.1212,0.1401,0.2673,0.2127,0.2265,0.1736,0.169,0.1628,0.1583,0.2103,0.2609,0.0901,0.0581,-0.1371,-0.1506,0.1225,0.2547,0.2568,0.4931,0.4766,0.5962,0.7336,0.7034,0.9563,1.0993,1.2826,1.3227,1.5287,1.4733,1.6045,1.6722,1.6864,1.6851,2.0335,2.0103,1.6367,1.6547,2.0079,1.9656,1.9608,1.9144,2.0483,1.7162,1.6745,1.3018,1.278,1.2405,0.4573,0.1402,-0.5682,-0.6285,-0.2293,-0.0585,-0.4844,-0.6178,-0.7366,-1.3568,-1.6812,-1.3356,-1.3794,-1.4394,-1.4627,-1.4714,-1.3195,-1.3852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Consumer Goods,0,23.22,92.18,25.18,0.87,6.74,11.22,6.3,2.84,10.31,7.75,6.1,3.27,12.02,11.79,6.93,29.72,25.39,26.17,10.35,3.67,5.98,19.11,17.9,9.79,3.53,7.89,1,1.24,15.61,17.74,7.03,2.89,17.83,4.82,3.69,1.25,0.51,12.47,5.99,3.7,72.83,45.85,0,8.88,13.9,4.75,33.2,1.36,9.6,8.97,4.64,16.17,2.89,11.08,18.34,5.7,11.9,18.84,1669.64,19.02,12.75,5.79,18.68,15.51,5.81,11.81,8.91,10.2,55.18,1.38,18.58,61.24,29.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Consumer Goods,98687,98687,98687,98687,98687,98687,98687,98687,98687,98687,98687,98687,102323,102323,102323,102323,102323,102323,102323,102323,102323,102323,102323,102323,82883,82883,82883,82883,82883,82883,82883,82883,82883,82883,82883,82883,95914,95914,95914,95914,95914,95914,95914,95914,95914,95914,95914,95914,114000,114000,114000,114000,114000,114000,114000,114000,114000,114000,114000,114000,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417,68417
Net sales,Consumer Goods,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,79159,79159,79159,79159,79159,79159,79159,79159,79159,79159,79159,79159,99980,99980,99980,99980,99980,99980,99980,99980,99980,99980,99980,99980,86704,86704,86704,86704,86704,86704,86704,86704,86704,86704,86704,86704,91815,91815,91815,91815,91815,91815,91815,91815,91815,91815,91815,91815,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344,58344
common equity,Consumer Goods,34533,34533,34533,34533,34533,34533,34533,34533,34533,34533,34533,34533,35188,35188,35188,35188,35188,35188,35188,35188,35188,35188,35188,35188,46016,46016,46016,46016,46016,46016,46016,46016,46016,46016,46016,46016,36262,36262,36262,36262,36262,36262,36262,36262,36262,36262,36262,36262,52901,52901,52901,52901,52901,52901,52901,52901,52901,52901,52901,52901,25204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turnover ratio,Consumer Goods,0%,0.02%,0.08%,0.02%,0%,0.01%,0.01%,0.01%,0%,0.01%,0.01%,0.01%,0%,0.01%,0.01%,0.01%,0.03%,0.02%,0.02%,0.01%,0%,0.01%,0.02%,0.02%,0.01%,0%,0.01%,0%,0%,0.01%,0.02%,0.01%,0%,0.02%,0%,0%,0%,0%,0.01%,0.01%,0%,0.06%,0.04%,0%,0.01%,0.01%,0%,0.03%,0%,0.01%,0.01%,0%,0.01%,0%,0.01%,0.02%,0%,0.01%,0.02%,1.44%,0.02%,0.01%,0%,0.02%,0.01%,0%,0.01%,0.01%,0.01%,0.05%,0%,0.02%,0.05%,0.03%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Consumer Goods,,-0.333140878,1,0,0.083116883,-0.307753797,0,0.111431871,0.09974026,-0.090694379,0,0.2,-0.083549784,-0.090694379,-0.10025974,0.111431871,-0.10025974,0.222286374,0.091166745,0,-0.083549784,0.091166745,1.74978355,0,0.151448363,-0.2105551,0.166782127,-0.400029687,0.190499753,0.119908562,-0.64279087,0,1,-0.5,0.49974026,0,0,0.066851403,0.562337662,-0.32003325,0,0.411674817,-0.166486252,0,-0.35012987,0.231015188,0,-0.062662338,0.466574299,-0.318138876,-0.066505023,0.142857143,0.062337662,0,-0.35299511,0,0,-0.272555503,0.25,0.2,0.416450216,0,0.29400978,-0.272555503,-0.25,1.083116883,-0.040108063,-0.041567439,-0.130336571,-0.15012987,0.29400978,0.318375059,0.379254747,-0.374983764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
