me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10405,10405,10405,10405,10405,10405,10405,10405,10405,10405,10405,10405,10405,12580,12580,12580,12580,12580,12580,12580,12580,12580,12580,12580,12580,10269,10269,10269,10269,10269,10269,10269,10269,10269,10269,10269,10269,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,,,,,,,,,,,,,,,,,,,,,,
Excess return,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.363477531,-0.1295744,-0.2521516,-0.040545289,-0.1639696,-0.4754909,-0.014468657,0.1007465,-0.4407902,0.145861686,-0.030013489,-0.2402086,-0.101615,0.684371178,0.1443554,-0.119593,-0.330969495,-0.347972786,0.1473838,-0.222247667,0.2349021,-0.293810431,-0.0442293,0.4871405,-0.1918501,0.5143996,-0.343073389,0.0672022,-0.208935373,0.2183161,0.089415,-0.031262811,0.1999305,0.187443911,0.0487316,-0.0729903,-0.0116263,-0.08185,0,0,0,0,0
Risk premium,Industrials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.6018,0.8041,0.7988,1.1532,1.1628,1.2892,1.4943,1.1266,0.9945,0.8554,0.8802,0.9242,0.8922,0.305,0.2382,0.3642,-0.139,-0.1768,-0.2705,-0.3926,-0.363,-0.2167,-0.2176,-0.5289,-0.9435,-1.1873,-1.2992,-1.7685,-2.1294,-2.0713,-2.4947,-2.455,-2.2841,-2.2235,-2.1656,-1.9132,-1.6319,-1.0599,,,,,,
VO monthly avg,Industrials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.08,176.84,47.64,96.29,57.75,25.29,14.68,62,38.67,48.05,54.78,46.93,7.75,35.71,64.14,92.87,40.69,10.17,16.91,25.89,13.31,8.36,21.29,9.74,14.46,32.21,70.58,10.1,17.2,44.79,3,27.12,22.72,34.03,39.19,2.6,12.85,20.35,40.92,0.55,0,0,0,0,0
Total assets,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25362,25362,25362,25362,25362,25362,25362,25362,25362,25362,25362,25362,25362,25143,25143,25143,25143,25143,25143,25143,25143,25143,25143,25143,25143,28373,28373,28373,28373,28373,28373,28373,28373,28373,28373,28373,28373,39645,39645,39645,39645,39645,39645,39645,39645,39645,39645,39645,39645,,,,,,,,,,,,,,,,,,,,,,
Net sales,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21689,21689,21689,21689,21689,21689,21689,21689,21689,21689,21689,21689,21689,25584,25584,25584,25584,25584,25584,25584,25584,25584,25584,25584,25584,27704,27704,27704,27704,27704,27704,27704,27704,27704,27704,27704,27704,32370,32370,32370,32370,32370,32370,32370,32370,32370,32370,32370,32370,,,,,,,,,,,,,,,,,,,,,,
common equity,Industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14957,14957,14957,14957,14957,14957,14957,14957,14957,14957,14957,14957,14957,12563,12563,12563,12563,12563,12563,12563,12563,12563,12563,12563,12563,18104,18104,18104,18104,18104,18104,18104,18104,18104,18104,18104,18104,32225,32225,32225,32225,32225,32225,32225,32225,32225,32225,32225,32225,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Industrials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05%,0.04%,0.01%,0.02%,0.01%,0.01%,0%,0.01%,0.01%,0.01%,0.01%,0.01%,0%,0.01%,0.01%,0.02%,0.01%,0%,0%,0.01%,0%,0%,0%,0%,0%,0.01%,0.01%,0%,0%,0.01%,0%,0.01%,0%,0.01%,0.01%,0%,0%,0%,0.01%,0%,0%,0%,0%,0%,0%
Return monthly,Industrials,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0,-0.230769231,0,-0.1,0.111111111,0,-0.3,0.142857143,0.25,-0.3,0.285714286,0.111111111,-0.1,0,0.777777778,0.25,-0.05,-0.263157895,-0.285714286,0.2,-0.166666667,0.3,-0.230769231,0,0.5,-0.2,0.5,-0.388888889,0,-0.272727273,0.125,0,-0.111111111,0.125,0.111111111,0,-0.1,0,0,0,0,0,0,0
