me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Industrials,757368,757368,757368,757368,757368,757368,757368,971247,971247,971247,971247,971247,971247,971247,971247,971247,971247,971247,971247,983571,983571,983571,983571,983571,983571,983571,983571,983571,983571,983571,983571,1071706,1071706,1071706,1071706,1071706,1071706,1071706,1071706,1071706,1071706,1071706,1071706,1728405,1728405,1728405,1728405,1728405,1728405,1728405,1728405,1728405,1728405,1728405,1728405,2245511,2245511,2245511,2245511,2245511,2245511,2245511,2245511,2245511,2245511,2245511,2245511,3126780,3126780,3126780,3126780,3126780,3126780,3126780,3126780,3126780,3126780,3126780,3126780,5869944,5869944,5869944,5869944,5869944,5869944,5869944,5869944,5869944,5869944,5869944,5869944,6689005,6689005,6689005,6689005,6689005,6689005,6689005,6689005,6689005,6689005,6689005,6689005,5975233,5975233,5975233,5975233,5975233,5975233,5975233,5975233,5975233,5975233,5975233,5975233,5768827,5768827,5768827,5768827,5768827,5768827,5768827,5768827,5768827,5768827,5768827,5768827,6799761,6799761,6799761,6799761,6799761,6799761,6799761,6799761,6799761,6799761,6799761,6799761,7561041,7561041,7561041,7561041,7561041,7561041,7561041,7561041,7561041,7561041,7561041,7561041,,,,,,
Excess return,Industrials,,-0.060872554,-0.07201515,-0.126665891,-0.132005398,0.024600766,-0.082062968,-0.17184147,-0.061995625,-0.048431275,-0.148469041,-0.133796336,-0.182877139,-0.120360512,-0.1530012,-0.148183193,-0.130566174,-0.056384288,-0.154726231,-0.169164319,0.019586289,-0.097162319,0.026509802,-0.1255396,-0.062941531,-0.091992505,-0.126787,-0.222727092,-0.114926982,-0.149354146,-0.014947111,0.034386887,-0.129855774,-0.126223991,0.084509612,-0.076038772,-0.001207513,-0.06072824,-0.196909518,-0.130146607,-0.122893779,-0.109858733,-0.06183325,-0.121044726,-0.12422626,-0.078270875,0.065280216,-0.097513751,-0.08283858,-0.078475419,-0.061365494,-0.160021306,-0.155623351,-0.109123139,-0.017499402,-0.046369825,-0.014113227,-0.031003246,-0.049632157,-0.110097649,-0.014547438,-0.000623009,-0.019456839,-0.026065832,-0.042167385,-0.234294178,-0.142333683,-0.077633722,-0.054501727,-0.033660863,-0.035539316,-0.069760686,-0.125410098,-0.047488283,-0.037914796,-0.087150819,-0.065409162,-0.093593218,-0.046888758,-0.139023838,-0.136208886,0.032567448,-0.034701907,-0.173564543,-0.046107021,-0.279845766,-0.007806998,-0.219456958,-0.187055058,-0.219985117,-0.234337943,-0.095385831,0.051855493,-0.08454293,-0.329692924,-0.281626563,-0.024543259,-0.237433341,-0.262716753,-0.136880406,0.049584726,-0.104452764,-0.11272693,-0.072481618,-0.11621035,-0.03546251,-0.214177884,-0.217432476,-0.105433584,-0.214327888,-0.01781645,-0.0321226,-0.105675828,-0.162298165,-0.183883503,-0.100262001,-0.135303418,-0.021176075,-0.0297041,-0.15338442,-0.078721474,-0.248838671,-0.192313713,-0.202788827,-0.072877748,-0.182978409,-0.126727383,-0.151857513,-0.191902402,-0.116446193,-0.072403945,-0.16775682,-0.133040908,-0.086530253,-0.053355514,-0.028595612,-0.074018624,-0.142653933,-0.147236084,-0.109039182,-0.102971002,-0.06542968,-0.060346943,-0.10247957,-0.004265631,-0.116296002,-0.1031327,-0.10044441,-0.093630004,-0.097623448,-0.123286749,-0.09694504,-0.204160237,0.018852241,-0.006742831,-0.238866081,-0.05733488
Risk premium,Industrials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Industrials,0.8224,0.5529,0.5237,0.5634,0.5616,0.5206,0.6565,0.6672,0.5777,0.5009,0.4663,0.381,0.3809,0.4566,0.4524,0.3704,0.369,0.4511,0.4884,0.3897,0.3594,0.3484,0.3461,0.3292,0.3324,0.3445,0.449,0.4538,0.3376,0.3097,0.3519,0.3256,0.4084,0.496,0.5447,0.6825,0.6869,0.7139,0.7201,0.7233,0.7173,0.6867,0.6817,0.5952,0.5979,0.5867,0.5819,0.582,0.5904,0.5716,0.4576,0.4975,0.692,0.6951,0.6556,0.6539,0.6512,0.5257,0.4804,0.5119,0.51,0.4539,0.4624,0.4374,0.5582,0.6089,0.6289,0.6335,0.6251,0.753,0.7526,0.7428,0.7393,0.7346,0.6725,0.6861,0.6916,0.6512,0.6887,0.7103,0.7743,0.8484,0.9137,0.7263,0.9479,1.06,1.1193,0.9896,0.956,1.0435,0.8851,0.8565,0.6457,0.8244,0.8004,0.8231,0.8499,0.8849,0.8148,0.8419,0.7996,0.7984,0.7868,0.7851,0.7327,0.6828,0.6658,0.6998,0.6842,0.6088,0.6298,0.6421,0.6439,0.6534,0.6996,0.8636,0.8928,0.7773,0.7739,0.7776,0.6878,0.7481,0.7699,0.7845,0.8837,0.8596,0.8654,0.8774,0.8339,0.935,0.9317,0.914,0.89,0.8541,0.7946,0.8055,0.8057,0.7723,0.8304,0.8284,0.7366,0.6937,0.6909,0.7137,0.586,0.6271,0.6029,0.5646,0.5113,0.5303,0.4789,0.4571,0.5445,0.5819,0.6732,0.632,
VO monthly avg,Industrials,0,56.04,13.37,123.01,25.63,38.3,35.43,29.22,33.97,231.21,38.53,70.1,25.89,56.75,72.92,103.3,61.27,115.37,39.12,11.79,59.17,113.02,107.88,37.95,40.56,53.44,69.69,24.78,25.27,24.27,110.19,35.18,34.29,41.73,40.76,32.64,29.67,58.95,44.57,151.87,77.56,52.11,112.14,66.23,69.14,84.13,58.18,81.21,75.68,89.64,47.17,43.75,58.02,15.08,29.04,37.16,71.84,107.4,84.89,27.14,65.46,201.07,130.21,71.59,109.87,101.74,54.65,30.81,90.56,58.77,42.91,64.08,53.23,54.13,98.22,228.82,42.59,123.28,130.17,55.87,66.35,57.23,97.36,79.92,36.13,96.19,83.53,62.41,52.42,74.61,82.91,92.34,98.46,251.8,146.94,179.65,62.67,64.51,68.14,112.99,82.83,134.47,97.68,61.39,60.03,126.87,108.7,109.78,148.81,112.33,223.39,166,105.32,168.25,71.32,64.86,90.48,121.75,124.33,163.1,61.2,149.67,144.24,141.85,137.66,132.12,172.83,115.25,112.25,165.24,189.44,192.38,148.01,87.27,147.03,164.83,97.61,108.6,104.31,59.5,48.88,92,76.45,90.54,96.42,73.61,169.99,92.39,117.77,112.14,215.72,142.73,85.03,89.94,69.24,107.25,132.56
Total assets,Industrials,1011807,1011807,1011807,1011807,1011807,1011807,1011807,1305065,1305065,1305065,1305065,1305065,1305065,1305065,1305065,1305065,1305065,1305065,1305065,1342961,1342961,1342961,1342961,1342961,1342961,1342961,1342961,1342961,1342961,1342961,1342961,1452502,1452502,1452502,1452502,1452502,1452502,1452502,1452502,1452502,1452502,1452502,1452502,2281657,2281657,2281657,2281657,2281657,2281657,2281657,2281657,2281657,2281657,2281657,2281657,2994152,2994152,2994152,2994152,2994152,2994152,2994152,2994152,2994152,2994152,2994152,2994152,4170048,4170048,4170048,4170048,4170048,4170048,4170048,4170048,4170048,4170048,4170048,4170048,7649934,7649934,7649934,7649934,7649934,7649934,7649934,7649934,7649934,7649934,7649934,7649934,9245360,9245360,9245360,9245360,9245360,9245360,9245360,9245360,9245360,9245360,9245360,9245360,9175499,9175499,9175499,9175499,9175499,9175499,9175499,9175499,9175499,9175499,9175499,9175499,9399036,9399036,9399036,9399036,9399036,9399036,9399036,9399036,9399036,9399036,9399036,9399036,11027921,11027921,11027921,11027921,11027921,11027921,11027921,11027921,11027921,11027921,11027921,11027921,12136406,12136406,12136406,12136406,12136406,12136406,12136406,12136406,12136406,12136406,12136406,12136406,,,,,,
Net sales,Industrials,1701182,1701182,1701182,1701182,1701182,1701182,1701182,2284063,2284063,2284063,2284063,2284063,2284063,2284063,2284063,2284063,2284063,2284063,2284063,2408399,2408399,2408399,2408399,2408399,2408399,2408399,2408399,2408399,2408399,2408399,2408399,2510717,2510717,2510717,2510717,2510717,2510717,2510717,2510717,2510717,2510717,2510717,2510717,4765342,4765342,4765342,4765342,4765342,4765342,4765342,4765342,4765342,4765342,4765342,4765342,5795118,5795118,5795118,5795118,5795118,5795118,5795118,5795118,5795118,5795118,5795118,5795118,8127793,8127793,8127793,8127793,8127793,8127793,8127793,8127793,8127793,8127793,8127793,8127793,10783651,10783651,10783651,10783651,10783651,10783651,10783651,10783651,10783651,10783651,10783651,10783651,14768807,14768807,14768807,14768807,14768807,14768807,14768807,14768807,14768807,14768807,14768807,14768807,15201095,15201095,15201095,15201095,15201095,15201095,15201095,15201095,15201095,15201095,15201095,15201095,14766631,14766631,14766631,14766631,14766631,14766631,14766631,14766631,14766631,14766631,14766631,14766631,17893351,17893351,17893351,17893351,17893351,17893351,17893351,17893351,17893351,17893351,17893351,17893351,23773481,23773481,23773481,23773481,23773481,23773481,23773481,23773481,23773481,23773481,23773481,23773481,,,,,,
common equity,Industrials,254439,254439,254439,254439,254439,254439,254439,333818,333818,333818,333818,333818,333818,333818,333818,333818,333818,333818,333818,359390,359390,359390,359390,359390,359390,359390,359390,359390,359390,359390,359390,380796,380796,380796,380796,380796,380796,380796,380796,380796,380796,380796,380796,512633,512633,512633,512633,512633,512633,512633,512633,512633,512633,512633,512633,688330,688330,688330,688330,688330,688330,688330,688330,688330,688330,688330,688330,964566,964566,964566,964566,964566,964566,964566,964566,964566,964566,964566,964566,1696561,1696561,1696561,1696561,1696561,1696561,1696561,1696561,1696561,1696561,1696561,1696561,2360912,2360912,2360912,2360912,2360912,2360912,2360912,2360912,2360912,2360912,2360912,2360912,3003940,3003940,3003940,3003940,3003940,3003940,3003940,3003940,3003940,3003940,3003940,3003940,3371904,3371904,3371904,3371904,3371904,3371904,3371904,3371904,3371904,3371904,3371904,3371904,3955781,3955781,3955781,3955781,3955781,3955781,3955781,3955781,3955781,3955781,3955781,3955781,4423257,4423257,4423257,4423257,4423257,4423257,4423257,4423257,4423257,4423257,4423257,4423257,,,,,,
Turnover ratio,Industrials,0%,0.1%,0.02%,0.22%,0.05%,0.07%,0.06%,0.05%,0.06%,0.42%,0.07%,0.13%,0.05%,0.1%,0.13%,0.19%,0.11%,0.21%,0.07%,0.02%,0.11%,0.2%,0.19%,0.07%,0.07%,0.1%,0.13%,0.04%,0.05%,0.04%,0.2%,0.06%,0.06%,0.08%,0.07%,0.06%,0.05%,0.11%,0.08%,0.27%,0.14%,0.09%,0.2%,0.12%,0.12%,0.15%,0.1%,0.15%,0.14%,0.16%,0.09%,0.08%,0.1%,0.03%,0.05%,0.07%,0.13%,0.19%,0.15%,0.05%,0.12%,0.36%,0.23%,0.13%,0.2%,0.18%,0.1%,0.06%,0.16%,0.1%,0.07%,0.1%,0.08%,0.08%,0.15%,0.35%,0.06%,0.19%,0.2%,0.08%,0.1%,0.09%,0.15%,0.12%,0.05%,0.15%,0.13%,0.09%,0.08%,0.11%,0.13%,0.14%,0.15%,0.38%,0.22%,0.27%,0.09%,0.1%,0.1%,0.17%,0.13%,0.2%,0.15%,0.09%,0.09%,0.19%,0.16%,0.17%,0.23%,0.17%,0.34%,0.25%,0.16%,0.25%,0.11%,0.1%,0.14%,0.18%,0.19%,0.25%,0.09%,0.23%,0.22%,0.21%,0.21%,0.2%,0.26%,0.17%,0.17%,0.25%,0.29%,0.29%,0.22%,0.13%,0.22%,0.25%,0.15%,0.16%,0.16%,0.09%,0.07%,0.14%,0.12%,0.14%,0.15%,0.11%,0.26%,0.14%,0.18%,0.17%,0.33%,0.22%,0.13%,0.14%,0.1%,0.16%,0.2%
Return monthly,Industrials,,0.097560146,0.07777795,0.030928309,0.023875402,0.175298566,0.067796532,-0.02380787,0.081299475,0.090225425,-0.013792141,-0.007193336,-0.043480439,0.030305288,0,0.007352007,0.010480826,0.088235012,-0.006757031,-0.034013219,0.154928489,0.036586881,0.160214102,0,0.062499669,0.029410995,0,-0.095237692,0.004241818,-0.034043046,0.101322589,0.149999687,-0.007826574,-0.000875991,0.209425712,0.059258728,0.132867187,0.08024746,-0.057143218,0.012121293,0.022396121,0.035503367,0.08571385,0.021052874,0.01804144,0.063291225,0.206539916,0.026052249,0.03515662,0.037735381,0.044363306,-0.042478806,-0.028727351,0.018868161,0.103703398,0.073825875,0.107812373,0.083215854,0.061233043,-0.000247949,0.092082562,0.102272691,0.082474361,0.076190368,0.067099215,-0.118333478,-0.017012983,0.048076778,0.071559573,0.094178137,0.092224484,0.055635714,-0.000684198,0.075341517,0.082802704,0.032823481,0.058061638,0.032432382,0.082199342,-0.008224938,-0.004877986,0.166666648,0.108411193,-0.042057643,0.099760679,-0.123315766,0.154958902,-0.062612158,-0.026127058,-0.047244617,-0.086776643,0.049773669,0.181034593,0.05839427,-0.195767724,-0.156521263,0.108350441,-0.096084641,-0.125334353,0.001059294,0.188259526,0.035396436,0.02559147,0.064029682,0.01769975,0.09730389,-0.081582484,-0.082895076,0.028121016,-0.088473488,0.10696095,0.0930297,0.021839872,-0.033333965,-0.057758703,0.033394799,0.000442982,0.106193825,0.1018016,-0.02304562,0.050959926,-0.115108371,-0.056910013,-0.068965327,0.065695352,-0.044823609,0.010192817,-0.018181313,-0.056666702,0.020808807,0.065243155,-0.03087482,0.000379092,0.045728047,0.075454286,0.098900888,0.054290476,-0.021699033,-0.028270884,0.010600018,0.009034798,0.04522342,0.049879757,0.00633353,0.097902369,-0.012738702,0,-0.00477461,0.010381896,0.011585452,-0.014716049,0.01370226,-0.094106737,0.131461941,0.115718769,-0.119950081,-0.05733488
