me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Technology,53246,59272,59272,59272,59272,59272,59272,59272,59272,59272,59272,59272,59272,49388,49388,49388,49388,49388,49388,49388,49388,49388,49388,49388,49388,49035,49035,49035,49035,49035,49035,49035,49035,49035,49035,49035,49035,51057,51057,51057,51057,51057,51057,51057,51057,51057,51057,51057,51057,65613,65613,65613,65613,65613,65613,65613,65613,65613,65613,65613,65613,56662,56662,56662,56662,56662,56662,56662,56662,56662,56662,56662,56662,63029,63029,63029,63029,63029,63029,63029,63029,63029,63029,63029,63029,71691,71691,71691,71691,71691,71691,71691,71691,71691,71691,71691,71691,72124,72124,72124,72124,72124,72124,72124,72124,72124,72124,72124,72124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Technology,,-0.15132,-0.1536487,-0.1609521,-0.204765457,-0.1559142,-0.1439501,-0.1411351,-0.1391812,-0.1273608,-0.602992774,-0.125091,0.046473294,0.012326664,-0.1440174,-0.1515977,-0.1372166,-0.1337581,-0.1346762,-0.1275911,-0.1298171,-0.1288289,-0.1290801,-0.1203106,-0.1198405,-0.1149082,-0.1058899,-0.1062332,-0.1081186,-0.1058611,-0.1047092,-0.1056588,-0.1176381,-0.315435762,-0.1119255,-0.1136003,-0.1133855,-0.1190832,-0.283943212,-0.129442996,-0.1230383,-0.1271362,-0.1288865,-0.212342668,-0.28872269,-0.1245962,-0.314576862,-0.430177223,-0.192644259,-0.0946144,-0.0983515,-0.293445023,-0.498829433,0.3299499,0.818409693,0.234113529,-0.469621862,-0.1796005,-0.1843673,-0.1797293,-0.093248094,-0.001636633,-0.113795656,-0.1720413,-0.165072,-0.110249142,-0.1817813,0.053482058,-0.090213646,-0.1919541,-0.148595564,-0.1869285,-0.1862517,-0.1874867,-0.111080221,-0.12867566,-0.20529293,-0.1267753,-0.032472138,-0.129448089,-0.154097516,-0.089409181,-0.1086332,-0.112489164,-0.0926642,-0.099767,-0.1069731,-0.158766284,-0.017205521,-0.1379267,-0.279778438,-0.1236072,-0.106950082,-0.127277427,-0.1100671,-0.0998045,-0.106062,-0.130648792,-0.1087867,-0.1900923,-0.055891813,-0.1130427,-0.1123372,-0.1108073,-0.1112238,-0.1132994,-0.1137962,-0.14552148,-0.1138986,-0.1084601,-0.959060549,-0.329045518,-0.0958897,-0.0878,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Technology,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Technology,0.4431,0.44,0.5849,0.6167,0.6146,0.6034,0.5627,0.5577,0.5124,0.3216,0.3421,0.357,0.3153,0.3105,0.3098,0.3079,0.3082,0.2787,0.2774,0.2697,0.2717,0.2703,0.2727,0.2462,0.2435,0.2414,0.1173,0.1164,0.1622,0.1597,0.1684,0.1676,0.3387,0.3397,0.3385,0.3381,0.3585,0.3664,0.3642,0.3603,0.3641,0.3974,0.3855,0.2647,0.2778,0.3174,0.1594,0.16,0.1812,0.2288,0.3405,0.6423,1.3047,1.3627,1.6271,1.641,1.503,1.5635,1.6471,1.6211,1.6198,1.533,1.4848,1.5451,1.444,1.51,1.5251,1.5275,1.5671,1.7707,1.7731,1.7195,1.7159,1.7609,1.576,0.5781,0.6046,0.6631,0.2575,0.3031,0.3417,0.2789,0.3664,0.0085,0.1034,0.159,0.2337,0.3117,0.3067,0.4909,0.5646,0.5144,0.4484,0.4218,0.4217,0.4215,0.424,0.3962,0.3609,0.3721,0.3715,0.3729,0.3744,0.3771,0.3726,0.3738,0.3674,0.3707,0.3722,0.3327,0.244,0.2017,0.1419,,,,,,,,,,,,,0.4731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Technology,0,0.55,0,0,4.99,0,0.19,0,0,0,0.34,0,0.15,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.13,0.45,0,0,0,0.14,0.19,0,0.05,0.29,0.18,0,0,5.07,1,1.05,0.24,0.35,2.86,0.21,0.4,0,0.26,0.24,0.11,10.35,0.19,8.59,0.84,40.65,3.82,4.13,2.71,10.27,0.64,0.23,1.06,17.35,12.32,8.38,4.15,1.37,12.3,12.49,1.25,0.16,1.16,0,0,0.41,2.24,1.93,0.43,0,2.5,3.33,0,0,0,0.33,0,0.02,1.79,0,0,0,0,0,0,0.55,0,0,1.01,0.98,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Technology,66521,65282,65282,65282,65282,65282,65282,65282,65282,65282,65282,65282,65282,54232,54232,54232,54232,54232,54232,54232,54232,54232,54232,54232,54232,54998,54998,54998,54998,54998,54998,54998,54998,54998,54998,54998,54998,57760,57760,57760,57760,57760,57760,57760,57760,57760,57760,57760,57760,78268,78268,78268,78268,78268,78268,78268,78268,78268,78268,78268,78268,76420,76420,76420,76420,76420,76420,76420,76420,76420,76420,76420,76420,101429,101429,101429,101429,101429,101429,101429,101429,101429,101429,101429,101429,110174,110174,110174,110174,110174,110174,110174,110174,110174,110174,110174,110174,87667,87667,87667,87667,87667,87667,87667,87667,87667,87667,87667,87667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Technology,122996,158968,158968,158968,158968,158968,158968,158968,158968,158968,158968,158968,158968,174196,174196,174196,174196,174196,174196,174196,174196,174196,174196,174196,174196,91422,91422,91422,91422,91422,91422,91422,91422,91422,91422,91422,91422,144338,144338,144338,144338,144338,144338,144338,144338,144338,144338,144338,144338,204653,204653,204653,204653,204653,204653,204653,204653,204653,204653,204653,204653,171781,171781,171781,171781,171781,171781,171781,171781,171781,171781,171781,171781,163615,163615,163615,163615,163615,163615,163615,163615,163615,163615,163615,163615,207790,207790,207790,207790,207790,207790,207790,207790,207790,207790,207790,207790,76533,76533,76533,76533,76533,76533,76533,76533,76533,76533,76533,76533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Technology,12552,4078,4078,4078,4078,4078,4078,4078,4078,4078,4078,4078,4078,4118,4118,4118,4118,4118,4118,4118,4118,4118,4118,4118,4118,5460,5460,5460,5460,5460,5460,5460,5460,5460,5460,5460,5460,6017,6017,6017,6017,6017,6017,6017,6017,6017,6017,6017,6017,11968,11968,11968,11968,11968,11968,11968,11968,11968,11968,11968,11968,19071,19071,19071,19071,19071,19071,19071,19071,19071,19071,19071,19071,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38483,38483,38483,38483,38483,38483,38483,38483,38483,38483,38483,38483,15543,15543,15543,15543,15543,15543,15543,15543,15543,15543,15543,15543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Technology,0%,0%,0%,0%,0.02%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.02%,0%,0%,0%,0%,0.01%,0%,0%,0%,0%,0%,0%,0.04%,0%,0.03%,0%,0.14%,0.01%,0.01%,0.01%,0.04%,0%,0%,0%,0.06%,0.04%,0.03%,0.01%,0%,0.04%,0.04%,0%,0%,0%,0%,0%,0%,0.01%,0.01%,0%,0%,0.01%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Technology,,0,0,0,-0.045545657,0,0,0,0,0,-0.476140474,0,0.181737194,0.153788164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199934662,0,0,0,0,-0.166598612,-0.010044096,0,0,0,-0.091066568,-0.16662129,0,-0.199934662,-0.333197223,-0.100428659,0,0,-0.166780123,-0.333333333,0.5,1.000816993,0.416496529,-0.294032862,0,0,0,0.083299306,0.169242367,0.052546744,0,0,0.062480858,0,0.235514558,0.095193654,0,0.043459736,0,0,0,0.066557779,-0.01550536,-0.08730313,0,0.069450362,-0.024302789,-0.050020416,0.008811519,0,-0.026203664,0,0,0,-0.044629184,0.102816579,0,-0.152408638,0,0.009799118,-0.009704027,0,0,0,-0.020088192,0,-0.08175,0.055812687,0,0,0,0,0,0,-0.03171738,0,0,-0.858588549,-0.231638418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
