me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,119184,172688,172688,172688,172688,172688,172688,172688,172688,172688,172688,172688,172688,197216,197216,197216,197216,197216,197216,197216,197216,197216,197216,197216,197216,148975,148975,148975,148975,148975,148975,148975,148975,148975,148975,148975,148975,148975,148975,148975,148975,148975,148975,148975,148975,148975,148975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Consumer Goods,,0.015262517,-0.110677971,-0.255431172,-0.111457888,-0.168755743,-0.137497779,-0.280953451,-0.019377723,-0.176784276,-0.048129905,-0.22886542,-0.281376757,-0.045895654,-0.1597926,-0.1692566,-0.188155551,-0.123192784,-0.280232388,0.016346291,-0.209329894,-0.141725,-0.1407351,-0.1304284,-0.165637898,-0.1314079,-0.45223118,-0.1191482,-0.1156156,-0.166445609,-0.151438428,-0.359012322,-0.272939567,-0.7441913,0.8543065,-0.092380997,0.117034231,-0.349998871,-0.321334081,-0.146212033,-0.535878923,0.432029595,-0.235900682,-0.089351716,-0.097181321,-0.329461045,-0.297728919,-0.1890545,0.019195194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,0.801,0.8483,0.9269,0.6734,0.703,0.7068,0.7636,0.7929,0.765,0.7067,0.6287,0.6036,0.5865,0.5572,0.5602,0.5882,0.5876,0.6584,0.4714,0.427,0.4756,0.475,0.4577,0.4068,0.4036,0.5033,0.3237,0.3214,0.2812,0.2396,0.1632,0.0739,0.1583,0.7951,0.8745,1.1918,1.1305,1.1457,1.133,1.2035,1.2191,1.6808,1.6971,1.7419,1.6461,1.6644,1.6226,1.6215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Consumer Goods,3.6,2.08,6.68,1.89,0.95,11.62,9.8,1.16,0.21,0.22,2.95,76.53,1.65,0.82,1.44,14.71,2.86,1.29,1.16,1.15,0.39,2.94,0.41,0,0.1,0,0.38,0,0.83,0.76,0.2,0.31,1.66,0.86,14.23,2.39,2.67,863.37,5.58,5.76,3.66,14.48,33.59,25.89,0.95,21.94,0.34,6.11,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Consumer Goods,307833,416621,416621,416621,416621,416621,416621,416621,416621,416621,416621,416621,416621,313083,313083,313083,313083,313083,313083,313083,313083,313083,313083,313083,313083,233342,233342,233342,233342,233342,233342,233342,233342,233342,233342,233342,233342,233342,233342,233342,233342,233342,233342,233342,233342,233342,233342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Consumer Goods,72883,108882,108882,108882,108882,108882,108882,108882,108882,108882,108882,108882,108882,183232,183232,183232,183232,183232,183232,183232,183232,183232,183232,183232,183232,185596,185596,185596,185596,185596,185596,185596,185596,185596,185596,185596,185596,185596,185596,185596,185596,185596,185596,185596,185596,185596,185596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Consumer Goods,184305,238945,238945,238945,238945,238945,238945,238945,238945,238945,238945,238945,238945,116721,116721,116721,116721,116721,116721,116721,116721,116721,116721,116721,116721,85227,85227,85227,85227,85227,85227,85227,85227,85227,85227,85227,85227,85227,85227,85227,85227,85227,85227,85227,85227,85227,85227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Consumer Goods,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.03%,0%,0%,0%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%,0%,0%,0.32%,0%,0%,0%,0.01%,0.01%,0.01%,0%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Consumer Goods,,0.192305417,0.064516729,-0.090906972,0.053331112,-0.006327343,0.019109021,-0.125000751,0.135717277,-0.025162176,0.096778195,-0.08823862,-0.129027257,0.111107946,0,0,-0.033336751,0.034486416,-0.133334188,0.153847291,-0.066667094,0,0,0,-0.035711098,0,-0.33333808,0,0,-0.055550809,-0.047056828,-0.259256622,-0.166666667,-0.6,1,0.075002403,0.279055731,-0.181819771,-0.155555081,0.026308467,-0.358975623,0.640019995,-0.024383382,0.124987984,0.111122979,-0.120003845,-0.090905119,0,0.099995194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
