me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059000,1059000,1059000,1059000,1059000,1059000,1059000,1059000,1059000,1059000,1059000,1059000,1089000,1089000,1089000,1089000,1089000,1089000,1089000,1089000,1089000,1089000,1089000,1089000,1312000,1312000,1312000,1312000,1312000,1312000,1312000,1312000,1312000,1312000,1312000,1312000,1585000,1585000,1585000,1585000,1585000,1585000,1585000,1585000,1585000,1585000,1585000,1585000,1466000,1466000,1466000,1466000,1466000,1466000,1466000,1466000,1466000,1466000,1466000,1466000,1224000,1224000,1224000,1224000,1224000,1224000,1224000,1224000,1224000,1224000,1224000,1224000,1781000,1781000,1781000,1781000,1781000,1781000,1781000,1781000,1781000,1781000,1781000,1781000,1791000,1791000,1791000,1791000,1791000,1791000,1791000,1791000,1791000,1791000,1791000,1791000,,,,,,,,,,,,,,,,,,,,,
Excess return,Consumer Goods,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1806,-0.174106641,-0.134463463,0.0181631,-0.028183706,-0.126623608,-0.088775726,-0.196432535,-0.12511884,-0.181717914,-0.34138574,0.093005667,-0.091044305,-0.059400565,-0.077276923,-0.097707513,-0.153710716,-0.167117386,0.032478768,-0.374519022,-0.10258629,-0.088966129,-0.06604965,-0.100675918,-0.126808023,-0.154091498,-0.137420003,-0.047532178,-0.098230936,-0.111121667,-0.083644619,-0.162477185,-0.112405593,-0.1195301,-0.183141394,0.060892145,-0.096857478,-0.200173033,-0.063687231,-0.077987612,-0.175850466,-0.124167434,-0.074730966,-0.283723634,-0.161545469,-0.008569187,-0.133871163,-0.135478301,-0.062335651,-0.084816332,0.035082592,-0.1067305,-0.1062098,-0.073208857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.4339,-0.0603,-0.6009,-0.5137,-0.0689,-0.0327,-0.0903,-0.0642,-0.056,0.1497,0.6196,0.647,0.6977,0.6862,0.6544,0.6489,0.6482,0.7161,0.678,0.6857,0.6674,0.6703,0.6715,0.6709,0.7233,0.721,0.7968,0.8518,0.8364,0.9561,0.9488,0.9355,0.7026,0.5227,0.4704,0.4726,0.4991,0.4672,0.5163,0.5502,0.5512,0.483,0.4672,0.4848,0.5914,0.5919,0.5974,0.6113,0.5796,0.5978,0.6271,0.6235,0.6446,,,,,,,,,,,,,,,,
VO monthly avg,Consumer Goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,172.39,153.13,1484.38,142.27,134.81,67.76,104.21,142.53,40.03,80.54,78.09,110.9,51.17,196.49,97.9,93.6,64.67,203.94,162.53,105.95,106.76,55.88,134.03,110.14,38.02,69.33,98.53,128.25,111.31,54.48,39.21,35.36,32.8,28.33,91.99,46.51,27.04,60.96,125.67,225.47,118.03,162.25,187.68,69.97,108.77,39.93,138.47,115.54,14.11,108.26,105.16,105.04,45.43,28.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846000,1846000,1846000,1846000,1846000,1846000,1846000,1846000,1846000,1846000,1846000,1846000,1848000,1848000,1848000,1848000,1848000,1848000,1848000,1848000,1848000,1848000,1848000,1848000,2099000,2099000,2099000,2099000,2099000,2099000,2099000,2099000,2099000,2099000,2099000,2099000,2763000,2763000,2763000,2763000,2763000,2763000,2763000,2763000,2763000,2763000,2763000,2763000,2978000,2978000,2978000,2978000,2978000,2978000,2978000,2978000,2978000,2978000,2978000,2978000,2805000,2805000,2805000,2805000,2805000,2805000,2805000,2805000,2805000,2805000,2805000,2805000,3980000,3980000,3980000,3980000,3980000,3980000,3980000,3980000,3980000,3980000,3980000,3980000,4025000,4025000,4025000,4025000,4025000,4025000,4025000,4025000,4025000,4025000,4025000,4025000,,,,,,,,,,,,,,,,,,,,,
Net sales,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3044000,3044000,3044000,3044000,3044000,3044000,3044000,3044000,3044000,3044000,3044000,3044000,3431000,3431000,3431000,3431000,3431000,3431000,3431000,3431000,3431000,3431000,3431000,3431000,3977000,3977000,3977000,3977000,3977000,3977000,3977000,3977000,3977000,3977000,3977000,3977000,4512000,4512000,4512000,4512000,4512000,4512000,4512000,4512000,4512000,4512000,4512000,4512000,4875000,4875000,4875000,4875000,4875000,4875000,4875000,4875000,4875000,4875000,4875000,4875000,4712000,4712000,4712000,4712000,4712000,4712000,4712000,4712000,4712000,4712000,4712000,4712000,5310000,5310000,5310000,5310000,5310000,5310000,5310000,5310000,5310000,5310000,5310000,5310000,5963000,5963000,5963000,5963000,5963000,5963000,5963000,5963000,5963000,5963000,5963000,5963000,,,,,,,,,,,,,,,,,,,,,
common equity,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745000,745000,745000,745000,745000,745000,745000,745000,745000,745000,745000,745000,706000,706000,706000,706000,706000,706000,706000,706000,706000,706000,706000,706000,748000,748000,748000,748000,748000,748000,748000,748000,748000,748000,748000,748000,1138000,1138000,1138000,1138000,1138000,1138000,1138000,1138000,1138000,1138000,1138000,1138000,1415000,1415000,1415000,1415000,1415000,1415000,1415000,1415000,1415000,1415000,1415000,1415000,1474000,1474000,1474000,1474000,1474000,1474000,1474000,1474000,1474000,1474000,1474000,1474000,2077000,2077000,2077000,2077000,2077000,2077000,2077000,2077000,2077000,2077000,2077000,2077000,2132000,2132000,2132000,2132000,2132000,2132000,2132000,2132000,2132000,2132000,2132000,2132000,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Consumer Goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17%,0.15%,1.43%,0.14%,0.13%,0.07%,0.1%,0.14%,0.04%,0.08%,0.08%,0.11%,0.05%,0.19%,0.09%,0.09%,0.06%,0.2%,0.16%,0.1%,0.1%,0.05%,0.13%,0.11%,0.04%,0.07%,0.09%,0.12%,0.11%,0.05%,0.04%,0.03%,0.03%,0.02%,0.07%,0.04%,0.02%,0.05%,0.1%,0.18%,0.09%,0.13%,0.15%,0.06%,0.09%,0.03%,0.11%,0.09%,0.01%,0.09%,0.08%,0.08%,0.04%,0.02%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Consumer Goods,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,-0.1806,-0.070905541,-0.080520163,0.077,0.055975594,-0.037683708,-0.010964626,-0.127227135,-0.04929684,-0.086686814,-0.21630094,0.218666667,0.041210795,0.073380035,0.052700277,0.030223187,-0.025124116,-0.032253086,0.165842768,-0.240869922,0.02990991,0.040762771,0.06135485,0.026290782,0.005709877,-0.020868498,-0.005171603,0.085381222,0.033962264,0.027512633,0.058879781,-0.022190685,0.018208207,0,-0.066606194,0.175065945,0.017485822,-0.086739433,0.051239669,0.035074988,-0.058424866,-0.015388434,0.033652634,-0.173881234,-0.046937269,0.107170513,-0.017484963,-0.020216401,0.051729149,0.025145068,0.141239892,0,0,-0.006258857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Def tax,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-114000,-114000,-114000,-114000,-114000,-114000,-114000,-114000,-114000,-114000,-114000,-114000,-88000,-88000,-88000,-88000,-88000,-88000,-88000,-88000,-88000,-88000,-88000,-88000,-97000,-97000,-97000,-97000,-97000,-97000,-97000,-97000,-97000,-97000,-97000,-97000,-117000,-117000,-117000,-117000,-117000,-117000,-117000,-117000,-117000,-117000,-117000,-117000,-111000,-111000,-111000,-111000,-111000,-111000,-111000,-111000,-111000,-111000,-111000,-111000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-19000,-19000,-19000,-19000,-19000,-19000,-19000,-19000,-19000,-19000,-19000,-19000,-38000,-38000,-38000,-38000,-38000,-38000,-38000,-38000,-38000,-38000,-38000,-38000,,,,,,,,,,,,,,,,,,,,,
Price monthly,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,25.4,23.6,21.7,23.37,24.68,23.75,23.49,20.5,19.49,17.8,13.95,17,17.7,19,20,20,19.5,18.87,22,16.7,17.2,17.9,19,19.5,19.61,19.2,19.1,20,20.68,21.25,22.5,22,22.4,22.4,20.91,24.57,25,22.83,24,24,22.6,22.25,23,19,18.11,20.05,19.7,19.3,20.3,20.81,23.75,23.75,23.75,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6
MV monthly,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3218.45,2637.05,2450.17,2252.92,2426.3,2562.3,2465.75,2438.75,2128.33,2023.47,1848.01,1448.3,1764.96,1837.63,1972.6,2076.42,2076.42,2024.51,1959.1,2284.06,1733.81,1785.72,1858.4,1972.6,2024.51,2035.93,1993.36,1982.98,2076.42,2147.02,2206.19,2335.97,2736.28,2786.04,2786.04,2600.71,3055.93,3109.41,2839.52,2985.04,2985.04,2810.91,2767.38,2860.66,2363.15,2252.46,2493.75,2450.22,2400.47,2524.84,2588.28,2953.94,2953.94,2953.94,2935.29,2935.29,2935.29,2935.29,2935.29,2935.29,2935.29,2935.29,2935.29,2935.29,2935.29,2935.29,2935.29,2935.29,2935.29,2935.29
