me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,753812,753812,753812,753812,753812,753812,753812,753812,753812,1199422,1199422,1199422,1199422,1199422,1199422,1199422,1199422,1199422,1199422,1199422,1199422,1530804,1530804,1530804,1530804,1530804,1530804,1530804,1530804,1530804,1530804,1530804,1530804,1576549,1576549,1576549,1576549,1576549,1576549,1576549,1576549,1576549,1576549,1576549,1576549,1788008,1788008,1788008,1788008,1788008,1788008,1788008,1788008,1788008,1788008,1788008,1788008,2949473,2949473,2949473,2949473,2949473,2949473,2949473,2949473,2949473,2949473,2949473,2949473,4262803,4262803,4262803,4262803,4262803,4262803,4262803,4262803,4262803,4262803,4262803,4262803,4705325,4705325,4705325,4705325,4705325,4705325,4705325,4705325,4705325,4705325,4705325,4705325,12742707,12742707,12742707,12742707,12742707,12742707,12742707,12742707,12742707,12742707,12742707,12742707,19861059,19861059,19861059,19861059,19861059,19861059,19861059,19861059,19861059,19861059,19861059,19861059,27307236,27307236,27307236,27307236,27307236,27307236,27307236,27307236,27307236,27307236,27307236,27307236,30204340,30204340,30204340,30204340,30204340,30204340,30204340,30204340,30204340,30204340,30204340,30204340,24807674,24807674,24807674,24807674,24807674,24807674,24807674,24807674,24807674,24807674,24807674,24807674,,,,
Excess return,Fincials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069347632,-0.082598715,-0.082143744,-0.18696683,-0.0656963,-0.170688262,-0.176057997,-0.042115061,-0.112194868,-0.13354296,-0.114552707,-0.169263531,-0.094548397,-0.180863159,-0.12967184,-0.1144041,-0.121550346,-0.089718079,-0.121118742,-0.196098183,-0.098571816,-0.172849672,0.067451725,-0.162119381,-0.023408157,-0.062095838,-0.173604663,-0.044159342,-0.112473484,-0.079522116,-0.123708493,0.088797653,-0.119249336,-0.108569616,-0.045032304,-0.063547175,-0.100181976,0,0
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.326,0.4405,0.7009,0.8113,0.8716,0.8436,0.664,0.5788,0.5975,0.5781,0.6825,0.6173,0.5916,0.5832,0.5709,0.5707,0.5317,0.5325,0.6636,0.6685,0.6389,0.7132,0.7095,0.8483,0.841,0.7747,0.7922,0.7339,0.721,0.7273,0.9685,0.8824,0.8919,0.9059,0.9131,1.0043,,,
VO monthly avg,Fincials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.44,498.78,136.78,116.28,207.68,199.56,103.37,256.11,291.55,195.12,114.33,124.41,172.95,157.94,399.25,1055.1,264.67,403.7,210.44,341.8,201.6,254.24,204.75,182.57,180.32,201.19,311.34,345.46,926.77,491.33,533.94,1109.21,1025.29,465.53,313.59,434.94,455.57,271.39,0,0
Total assets,Fincials,1398636,1398636,1398636,1398636,1398636,1398636,1398636,1398636,1398636,1953088,1953088,1953088,1953088,1953088,1953088,1953088,1953088,1953088,1953088,1953088,1953088,2525307,2525307,2525307,2525307,2525307,2525307,2525307,2525307,2525307,2525307,2525307,2525307,2891450,2891450,2891450,2891450,2891450,2891450,2891450,2891450,2891450,2891450,2891450,2891450,4006001,4006001,4006001,4006001,4006001,4006001,4006001,4006001,4006001,4006001,4006001,4006001,6102751,6102751,6102751,6102751,6102751,6102751,6102751,6102751,6102751,6102751,6102751,6102751,9834488,9834488,9834488,9834488,9834488,9834488,9834488,9834488,9834488,9834488,9834488,9834488,10717411,10717411,10717411,10717411,10717411,10717411,10717411,10717411,10717411,10717411,10717411,10717411,25942975,25942975,25942975,25942975,25942975,25942975,25942975,25942975,25942975,25942975,25942975,25942975,34972121,34972121,34972121,34972121,34972121,34972121,34972121,34972121,34972121,34972121,34972121,34972121,44363487,44363487,44363487,44363487,44363487,44363487,44363487,44363487,44363487,44363487,44363487,44363487,46756255,46756255,46756255,46756255,46756255,46756255,46756255,46756255,46756255,46756255,46756255,46756255,48881597,48881597,48881597,48881597,48881597,48881597,48881597,48881597,48881597,48881597,48881597,48881597,,,,
Net sales,Fincials,214159,214159,214159,214159,214159,214159,214159,214159,214159,248811,248811,248811,248811,248811,248811,248811,248811,248811,248811,248811,248811,362093,362093,362093,362093,362093,362093,362093,362093,362093,362093,362093,362093,420658,420658,420658,420658,420658,420658,420658,420658,420658,420658,420658,420658,410740,410740,410740,410740,410740,410740,410740,410740,410740,410740,410740,410740,500088,500088,500088,500088,500088,500088,500088,500088,500088,500088,500088,500088,1208466,1208466,1208466,1208466,1208466,1208466,1208466,1208466,1208466,1208466,1208466,1208466,922890,922890,922890,922890,922890,922890,922890,922890,922890,922890,922890,922890,1528958,1528958,1528958,1528958,1528958,1528958,1528958,1528958,1528958,1528958,1528958,1528958,3137401,3137401,3137401,3137401,3137401,3137401,3137401,3137401,3137401,3137401,3137401,3137401,3496941,3496941,3496941,3496941,3496941,3496941,3496941,3496941,3496941,3496941,3496941,3496941,4052152,4052152,4052152,4052152,4052152,4052152,4052152,4052152,4052152,4052152,4052152,4052152,3624354,3624354,3624354,3624354,3624354,3624354,3624354,3624354,3624354,3624354,3624354,3624354,,,,
common equity,Fincials,644824,644824,644824,644824,644824,644824,644824,644824,644824,753666,753666,753666,753666,753666,753666,753666,753666,753666,753666,753666,753666,994503,994503,994503,994503,994503,994503,994503,994503,994503,994503,994503,994503,1314901,1314901,1314901,1314901,1314901,1314901,1314901,1314901,1314901,1314901,1314901,1314901,2217993,2217993,2217993,2217993,2217993,2217993,2217993,2217993,2217993,2217993,2217993,2217993,3153278,3153278,3153278,3153278,3153278,3153278,3153278,3153278,3153278,3153278,3153278,3153278,5571685,5571685,5571685,5571685,5571685,5571685,5571685,5571685,5571685,5571685,5571685,5571685,6006380,6006380,6006380,6006380,6006380,6006380,6006380,6006380,6006380,6006380,6006380,6006380,13197167,13197167,13197167,13197167,13197167,13197167,13197167,13197167,13197167,13197167,13197167,13197167,14458223,14458223,14458223,14458223,14458223,14458223,14458223,14458223,14458223,14458223,14458223,14458223,14785027,14785027,14785027,14785027,14785027,14785027,14785027,14785027,14785027,14785027,14785027,14785027,15250599,15250599,15250599,15250599,15250599,15250599,15250599,15250599,15250599,15250599,15250599,15250599,19833320,19833320,19833320,19833320,19833320,19833320,19833320,19833320,19833320,19833320,19833320,19833320,,,,
Turnover ratio,Fincials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13%,0.15%,0.04%,0.03%,0.06%,0.06%,0.03%,0.07%,0.08%,0.05%,0.03%,0.03%,0.05%,0.04%,0.1%,0.27%,0.07%,0.1%,0.05%,0.08%,0.05%,0.06%,0.05%,0.04%,0.03%,0.03%,0.05%,0.05%,0.15%,0.08%,0.08%,0.18%,0.16%,0.07%,0.05%,0.07%,0.07%,0.04%,0%,0%
Return monthly,Fincials,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,-0.069347632,0.026502785,0.048362956,-0.04925493,0.0761145,-0.033141462,-0.051325997,0.078349339,0.007847632,-0.01872266,0.011144793,-0.052023631,0.021672403,-0.064821559,-0.01635514,0,-0.009303246,0.020579421,-0.001761942,-0.081682683,0.008328884,-0.060468072,0.177750225,-0.041726481,0.096274843,0.050560262,-0.058446063,0.066126358,-0.001900484,0.026397784,0.009107007,0.220188853,0.015340364,0.030352084,0.088242996,0.075673725,-0.020131976,0,0
