me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,3376254,3376254,3376254,3376254,1991930,1991930,1991930,1991930,1991930,1991930,1991930,1991930,1991930,1991930,1991930,1991930,1991930,1991930,1991930,1991930,1991930,1991930,1991930,1991930,1991930,2061594,2061594,2061594,2061594,2061594,2061594,2061594,2061594,2061594,2061594,2061594,2061594,2220129,2220129,2220129,2220129,2220129,2220129,2220129,2220129,2220129,2220129,2220129,2220129,2856203,2856203,2856203,2856203,2856203,2856203,2856203,2856203,2856203,2856203,2856203,2856203,3781800,3781800,3781800,3781800,3781800,3781800,3781800,3781800,3781800,3781800,3781800,3781800,3865870,3865870,3865870,3865870,3865870,3865870,3865870,3865870,3865870,3865870,3865870,3865870,4490470,4490470,4490470,4490470,4490470,4490470,4490470,4490470,4490470,4490470,4490470,4490470,4278127,4278127,4278127,4278127,4278127,4278127,4278127,4278127,4278127,4278127,4278127,4278127,4652535,4652535,4652535,4652535,4652535,4652535,4652535,4652535,4652535,4652535,4652535,4652535,4521949,4521949,4521949,4521949,4521949,4521949,4521949,4521949,4521949,4521949,4521949,4521949,5564077,5564077,5564077,5564077,5564077,5564077,5564077,5564077,5564077,5564077,5564077,5564077,,,,,,,,,,,,
Excess return,Fincials,,-0.260584397,-0.313082731,-0.221898758,0.280521939,-0.086304562,-0.410710307,-0.10628016,-0.084190068,-0.352080658,-0.225964569,-0.28692379,-0.39823576,-0.274869331,-0.231300804,-0.360540568,-0.1691261,-0.522662271,-0.235627512,0.512429552,-0.419809153,-0.1120394,-0.223391212,0.156826404,0.100185062,-0.338925501,0.375084044,-0.375844753,0.035886912,-0.0713938,0.027369331,0.017452471,0.016118732,-0.230098573,0.195683971,-0.020150488,0.038388608,0.191203285,-0.239953357,-0.1066036,-0.166782632,-0.1652323,-0.220951604,-0.227499423,-0.234449969,0.026918326,-0.339335016,-0.1554314,0.059229626,-0.1701955,0.365924352,0.295485599,-0.057493548,-0.150157233,-0.02960222,-0.060057197,0.096348884,-0.02960222,-0.060057197,0,0.161257606,0.001166931,-0.205818567,-0.1034784,-0.080380302,-0.215979962,-0.20691194,0.054646067,-0.253105443,-0.199126413,-0.063344225,-0.0979284,-0.166116617,0.262486895,-0.128584123,-0.12561762,-0.008374171,-0.138538198,-0.172213746,-0.20494984,-0.1112339,-0.1182736,0.01653359,-0.08527898,-0.1261172,-0.23395112,-0.1258983,-0.189944822,-0.025079725,-0.239896354,-0.247492735,0.126610972,-0.050637077,-0.153973454,-0.243326039,-0.032096488,-0.177602054,-0.153840361,-0.194253939,-0.078372328,-0.1178407,-0.19647255,-0.069710788,-0.269257928,-0.155329092,-0.009167669,-0.1109108,-0.157836286,-0.017268823,-0.23790876,-0.1082021,-0.005150869,0.072812871,-0.18835955,-0.242128319,-0.024439623,-0.204573211,-0.113176,-0.070844008,-0.208650771,-0.115456,-0.012657869,-0.204813771,-0.110923,-0.119314,-0.1099623,0.1213391,-0.167980572,-0.214018207,-0.1322969,-0.0430355,-0.092031688,-0.233245245,0.452992419,0.166752433,-0.135880647,-0.114239258,-0.0723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,0.8904,0.8797,0.7809,1.0332,1.0182,1.0444,0.9147,0.9442,0.9565,1.0468,0.9174,0.8127,0.8235,0.8308,0.835,0.8078,0.8147,0.7803,0.1038,0.0469,-0.0063,0.0038,-0.0063,-0.1533,-0.0544,-0.1918,-0.4687,-0.4851,-0.3476,-0.3874,-0.3308,-0.3353,-0.4963,-0.2626,-0.2358,-0.0038,0.0791,0.1063,0.1335,0.1572,0.2175,1.0021,0.9866,1.0119,1.0632,1.0737,1.0897,1.0878,0.9386,1.4285,0.9353,0.9818,,,,,,,,,0.4864,0.5627,0.5266,0.4568,0.5433,0.4703,0.4865,0.4162,0.3741,0.3039,0.3029,0.3068,0.2727,0.1078,0.341,0.3058,0.3173,0.4062,0.4605,0.4498,0.4553,0.5972,0.4927,0.4624,0.6344,0.4777,0.5341,0.4847,0.4524,0.6126,0.2849,0.3562,0.4132,0.5305,0.5411,0.4882,0.4947,0.5303,0.5349,0.5353,0.4689,0.4688,0.3635,0.3565,0.3123,0.3182,0.3216,0.344,0.3354,0.3246,0.3667,0.3346,0.3439,0.3678,0.5646,0.627,0.6173,0.552,0.5714,0.5694,0.462,0.4236,0.4204,0.421,0.578,0.4121,0.7343,0.783,0.7738,0.8563,0.8585,0.8678,1.1967,1.2489,1.2413,1.2646,1.2113,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Fincials,499.9,133.1,177.77,149.62,402.5,287.22,535.81,134.89,277.22,136.35,115.29,447.16,161.72,150.28,194.32,125.8,193.15,232.3,81.81,196.55,19.65,55.35,42.13,80.05,63.31,59.75,205.29,19.43,38.9,29.03,87.8,58.87,83.99,38.53,83.37,335.52,171.92,700.14,207.64,124.83,173.77,66.19,155.92,79.8,97.35,122.42,49.34,232.67,127,182.77,372.31,1386.86,186.34,305.53,499.59,372.24,619.46,316.91,235.8,151.7,315.59,818.62,514.45,369.85,194.83,312.96,142.09,164.24,149.98,211,350.76,564.24,388.99,1461.58,794.91,1044.44,764.92,1395.25,1024.41,829.43,500.13,589.45,1550.86,1576.9,298.3,546.34,462.41,403.97,366.4,384.51,168.34,343.45,304.3,166.27,583.22,406.02,231.59,200.75,219.79,191.5,36.16,83.6,55.11,708.53,544.49,363.76,64.02,79.75,40.33,113.56,65.09,202.09,176.99,300.99,19.57,72.01,137.37,116.73,107.3,1103.48,118.33,41.66,179.33,113.61,155.3,137.8,87.47,240.28,138.34,142.28,145.71,50.82,43.83,788.9,514.03,267.69,67.53,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Fincials,3912910,3912910,3912910,3912910,2175430,2175430,2175430,2175430,2175430,2175430,2175430,2175430,2175430,2175430,2175430,2175430,2175430,2175430,2175430,2175430,2175430,2175430,2175430,2175430,2175430,2225493,2225493,2225493,2225493,2225493,2225493,2225493,2225493,2225493,2225493,2225493,2225493,2721068,2721068,2721068,2721068,2721068,2721068,2721068,2721068,2721068,2721068,2721068,2721068,3406382,3406382,3406382,3406382,3406382,3406382,3406382,3406382,3406382,3406382,3406382,3406382,4449218,4449218,4449218,4449218,4449218,4449218,4449218,4449218,4449218,4449218,4449218,4449218,4705784,4705784,4705784,4705784,4705784,4705784,4705784,4705784,4705784,4705784,4705784,4705784,5759500,5759500,5759500,5759500,5759500,5759500,5759500,5759500,5759500,5759500,5759500,5759500,5715798,5715798,5715798,5715798,5715798,5715798,5715798,5715798,5715798,5715798,5715798,5715798,6191929,6191929,6191929,6191929,6191929,6191929,6191929,6191929,6191929,6191929,6191929,6191929,6197538,6197538,6197538,6197538,6197538,6197538,6197538,6197538,6197538,6197538,6197538,6197538,7237981,7237981,7237981,7237981,7237981,7237981,7237981,7237981,7237981,7237981,7237981,7237981,,,,,,,,,,,,
Net sales,Fincials,660767,660767,660767,660767,334120,334120,334120,334120,334120,334120,334120,334120,334120,334120,334120,334120,334120,334120,334120,334120,334120,334120,334120,334120,334120,318003,318003,318003,318003,318003,318003,318003,318003,318003,318003,318003,318003,290847,290847,290847,290847,290847,290847,290847,290847,290847,290847,290847,290847,365695,365695,365695,365695,365695,365695,365695,365695,365695,365695,365695,365695,504336,504336,504336,504336,504336,504336,504336,504336,504336,504336,504336,504336,663720,663720,663720,663720,663720,663720,663720,663720,663720,663720,663720,663720,931616,931616,931616,931616,931616,931616,931616,931616,931616,931616,931616,931616,819076,819076,819076,819076,819076,819076,819076,819076,819076,819076,819076,819076,723390,723390,723390,723390,723390,723390,723390,723390,723390,723390,723390,723390,804090,804090,804090,804090,804090,804090,804090,804090,804090,804090,804090,804090,904049,904049,904049,904049,904049,904049,904049,904049,904049,904049,904049,904049,,,,,,,,,,,,
common equity,Fincials,536656,536656,536656,536656,183500,183500,183500,183500,183500,183500,183500,183500,183500,183500,183500,183500,183500,183500,183500,183500,183500,183500,183500,183500,183500,163899,163899,163899,163899,163899,163899,163899,163899,163899,163899,163899,163899,500939,500939,500939,500939,500939,500939,500939,500939,500939,500939,500939,500939,550179,550179,550179,550179,550179,550179,550179,550179,550179,550179,550179,550179,667418,667418,667418,667418,667418,667418,667418,667418,667418,667418,667418,667418,839914,839914,839914,839914,839914,839914,839914,839914,839914,839914,839914,839914,1269030,1269030,1269030,1269030,1269030,1269030,1269030,1269030,1269030,1269030,1269030,1269030,1437671,1437671,1437671,1437671,1437671,1437671,1437671,1437671,1437671,1437671,1437671,1437671,1539394,1539394,1539394,1539394,1539394,1539394,1539394,1539394,1539394,1539394,1539394,1539394,1678774,1678774,1678774,1678774,1678774,1678774,1678774,1678774,1678774,1678774,1678774,1678774,1674091,1674091,1674091,1674091,1674091,1674091,1674091,1674091,1674091,1674091,1674091,1674091,,,,,,,,,,,,
Turnover ratio,Fincials,0.11%,0.03%,0.04%,0.03%,0.09%,0.07%,0.13%,0.03%,0.06%,0.03%,0.03%,0.1%,0.04%,0.04%,0.05%,0.01%,0.02%,0.03%,0.01%,0.02%,0%,0.01%,0%,0.01%,0.01%,0.01%,0.02%,0%,0%,0%,0.01%,0.01%,0.01%,0%,0.01%,0.04%,0.02%,0.08%,0.02%,0.01%,0.02%,0.01%,0.02%,0.01%,0%,0%,0%,0.01%,0%,0%,0.01%,0.04%,0%,0.01%,0.01%,0.01%,0.02%,0.01%,0.01%,0%,0.01%,0.02%,0.01%,0.01%,0%,0.01%,0%,0%,0%,0.01%,0.01%,0.01%,0.01%,0.04%,0.02%,0.03%,0.02%,0.04%,0.03%,0.02%,0.01%,0.01%,0.04%,0.04%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0%,0.01%,0.01%,0%,0.01%,0.01%,0.01%,0.01%,0.01%,0%,0%,0%,0%,0.02%,0.01%,0.01%,0%,0%,0%,0%,0%,0.01%,0%,0.01%,0%,0%,0%,0%,0%,0.03%,0%,0%,0%,0%,0%,0%,0%,0.01%,0%,0%,0%,0%,0%,0.02%,0.01%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Fincials,,-0.081563297,-0.147086031,-0.034707158,0.465168539,0.097392638,-0.244584207,0.05920444,0.082969432,-0.179032258,-0.062868369,-0.13312369,-0.23095526,-0.100628931,-0.054195804,-0.177449168,0,-0.357303371,-0.111888112,0.625984252,-0.307506053,0,-0.111888112,0.251968504,0.201257862,-0.251308901,0.444055944,-0.307506053,0.111888112,0,0.100628931,0.091428571,0.081151832,-0.152542373,0.271428571,0.071910112,0.134171908,0.293900185,-0.137142857,0,-0.052980132,0,-0.054195804,-0.059149723,-0.062868369,0.199161426,-0.166083916,0,0.199161426,0,0.501748252,0.443538999,0.025806452,-0.150157233,-0.02960222,-0.060057197,0.096348884,-0.02960222,-0.060057197,0,0.161257606,0.110917031,-0.099842767,0,0.027947598,-0.108751062,-0.09056244,0.166666667,-0.142857143,-0.099580713,0.036088475,0,-0.070786517,0.345828295,-0.028751123,-0.02960222,0.091515729,-0.027947598,-0.057502246,-0.09056244,0,0,0.13312369,0.02960222,0,-0.11410602,0,-0.064908722,0.104121475,-0.094302554,-0.137744035,0.240251572,0.063894523,-0.029551954,-0.125736739,0.071910112,-0.067085954,-0.034831461,-0.074505239,0.040251572,0,-0.07738815,0.041939712,-0.159748428,-0.047904192,0.100628931,0,-0.045714286,0.094311377,-0.12995896,0,0.100628931,0.181428571,-0.07738815,-0.124508519,0.094311377,-0.086183311,0,0.047904192,-0.091428571,0,0.100628931,-0.091428571,0,0,0,0.25,-0.040251572,-0.082568807,0,0.09,0.041939712,-0.080503145,0.610123119,0.323704333,0.020539153,0.039622642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
