me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25828,25828,25828,25828,25828,25828,25828,25828,25828,25828,25828,25828,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,37024,37024,37024,37024,37024,37024,37024,37024,37024,37024,37024,37024,26027,26027,26027,26027,26027,26027,26027,26027,26027,26027,26027,26027,16965,16965,16965,16965,16965,16965,16965,16965,16965,16965,16965,16965,14676,14676,14676,14676,14676,14676,14676,14676,14676,14676,14676,14676,13968,13968,13968,13968,13968,13968,13968,13968,13968,13968,13968,13968,,,,,,,,,,
Excess return,Consumer Goods,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145519077,-0.21550329,-0.211399178,-0.1393409,-0.124265824,-0.205844109,-0.217367799,-0.148862059,-0.081277024,-0.394691574,-0.281823136,-0.027373444,-0.530823428,-0.092271022,-0.221092194,-0.1421799,-0.599537337,-0.317266524,-0.358551015,0.002145763,-0.1370016,0.236299841,-0.052065988,0.358802994,-0.590887553,-0.016963337,-0.275254907,0.134809469,-0.1571591,-0.25282502,-0.516615969,-0.510439161,1.223139848,-0.095091,-0.208417293,-0.248397738,0.324425161,-0.218273993,0.255358391,0.109396455,0.306322508,0.217650876,-0.163641835,0.121491418,0.155990593,-0.147087882,-0.093292453,-0.365327646,0.042245691,0.304445277,0.135786693,-0.230259354,0.105943093,-0.047026928,-0.250133287,-0.1691583,0.086398613,-0.1786766,-0.130922013,0.032684079,-0.383931634,0.074293793,-0.364590234,-0.390442706,-0.061771744,-0.291710082,0.260719722,-0.1429774,-0.355018332,-0.1200367,-0.293557254,0.205556427,-0.041469613,-0.0843781,0.234561069,0
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-212.7194,1.3066,0.9358,0.8443,0.2643,0.3612,0.3624,0.4116,0.6744,0.7556,0.7574,1.147,0.9129,0.8953,0.9033,0.9973,1.0127,0.7825,0.8247,0.8181,0.7532,0.7974,0.8885,0.8524,0.8975,0.8835,0.9525,0.961,1.1057,0.8944,0.9045,0.3701,0.3707,0.207,-0.2131,0.0297,-0.0421,-0.1122,-0.065,-1.1176,-0.9484,-0.8616,-0.8589,-0.8019,-0.6366,-0.7373,-0.7538,-0.8079,-0.3228,-0.3125,-0.2413,-0.2171,0.2459,0.3766,0.2468,1.4541,1.4503,1.7782,1.7996,1.4643,1.8574,1.7294,1.5996,1.9865,1.9485,1.8321,1.8518,1.1298,0.9819,0.6609,0.7162,0.8243,0.2448,0.0687,-0.4422,
VO monthly avg,Consumer Goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.71,330.73,507.83,59.12,47.64,25.7,15.29,222.73,158.46,48.8,15.32,15.12,26.59,136.4,119.29,223.53,32.94,461.75,533.7,35.3,32.57,100.18,121.51,35.23,50.6,57.71,13.16,217.31,112.99,94.57,47.7,304.85,50.21,108.66,67.08,190.76,32.5,135.22,105.33,52.56,136.14,112.95,189.92,69,97.66,227.17,21.85,118.8,100.22,128.97,40.05,52.23,45.9,75.97,56.54,61,8.82,103.41,77.51,78.83,176.99,244.09,91.63,15.94,10,33.23,53.19,20.45,53.2,104.87,88.57,25.91,39.91,179.79,172.7,50.94,24.67
Total assets,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76537,76537,76537,76537,76537,76537,76537,76537,76537,76537,76537,76537,86941,86941,86941,86941,86941,86941,86941,86941,86941,86941,86941,86941,77074,77074,77074,77074,77074,77074,77074,77074,77074,77074,77074,77074,46019,46019,46019,46019,46019,46019,46019,46019,46019,46019,46019,46019,36444,36444,36444,36444,36444,36444,36444,36444,36444,36444,36444,36444,36691,36691,36691,36691,36691,36691,36691,36691,36691,36691,36691,36691,55630,55630,55630,55630,55630,55630,55630,55630,55630,55630,55630,55630,,,,,,,,,,
Net sales,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83107,83107,83107,83107,83107,83107,83107,83107,83107,83107,83107,83107,115286,115286,115286,115286,115286,115286,115286,115286,115286,115286,115286,115286,113761,113761,113761,113761,113761,113761,113761,113761,113761,113761,113761,113761,69894,69894,69894,69894,69894,69894,69894,69894,69894,69894,69894,69894,56572,56572,56572,56572,56572,56572,56572,56572,56572,56572,56572,56572,61888,61888,61888,61888,61888,61888,61888,61888,61888,61888,61888,61888,71487,71487,71487,71487,71487,71487,71487,71487,71487,71487,71487,71487,,,,,,,,,,
common equity,Consumer Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50709,50709,50709,50709,50709,50709,50709,50709,50709,50709,50709,50709,56902,56902,56902,56902,56902,56902,56902,56902,56902,56902,56902,56902,40050,40050,40050,40050,40050,40050,40050,40050,40050,40050,40050,40050,19992,19992,19992,19992,19992,19992,19992,19992,19992,19992,19992,19992,19479,19479,19479,19479,19479,19479,19479,19479,19479,19479,19479,19479,22015,22015,22015,22015,22015,22015,22015,22015,22015,22015,22015,22015,41663,41663,41663,41663,41663,41663,41663,41663,41663,41663,41663,41663,,,,,,,,,,
Turnover ratio,Consumer Goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64%,0.25%,0.38%,0.04%,0.04%,0.02%,0.01%,0.17%,0.12%,0.04%,0.01%,0.01%,0.02%,0.1%,0.09%,0.17%,0.02%,0.35%,0.4%,0.03%,0.02%,0.08%,0.1%,0.04%,0.05%,0.06%,0.01%,0.09%,0.05%,0.04%,0.02%,0.13%,0.02%,0.05%,0.03%,0.08%,0.01%,0.06%,0.04%,0.02%,0.06%,0.05%,0.08%,0.03%,0.04%,0.1%,0.01%,0.05%,0.04%,0.05%,0.02%,0.02%,0.02%,0.03%,0.02%,0.03%,0%,0.04%,0.02%,0.02%,0.05%,0.07%,0.03%,0%,0%,0.01%,0.02%,0.01%,0.02%,0.03%,0.03%,0.01%,0.01%,0.05%,0.05%,0.01%,0.01%
Return monthly,Consumer Goods,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.145519077,-0.04763749,-0.066693778,0,-0.017864924,-0.090838509,-0.100036599,-0.022231259,0.068210176,-0.255288774,-0.142906936,0.133387556,-0.382310728,0.047632878,-0.090934294,0,-0.450137237,-0.181919024,-0.221694915,0.141986063,0,0.375286041,0.090959512,0.500254194,-0.444595053,0.129347163,-0.124797407,0.285802469,0,-0.11137782,-0.374932469,-0.400172861,1.334293948,0,-0.142592593,-0.167026638,0.400172861,-0.142592593,0.332613391,0.125337655,0.333173308,0.250270076,-0.133352535,0.153871718,0.199884793,-0.111137782,-0.062381853,-0.333525346,0.100259291,0.363707777,0.199884793,-0.166586654,0.199884793,0.055448872,-0.157834887,0,0.250067513,0,0.049902787,0.190534979,-0.199965434,0.249945993,-0.199965434,-0.200043206,0.125033756,-0.111137782,0.437483122,0,-0.217358632,0,-0.166586654,0.333237327,0.049902787,0,0.285802469,0
