me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Industrials,97779,97779,97779,97779,97779,97779,97779,97779,97779,55955,55955,55955,55955,55955,55955,55955,55955,55955,55955,55955,55955,96690,96690,96690,96690,96690,96690,96690,96690,96690,96690,96690,96690,90805,90805,90805,90805,90805,90805,90805,90805,90805,90805,90805,90805,136656,136656,136656,136656,136656,136656,136656,136656,136656,136656,136656,136656,174219,174219,174219,174219,174219,174219,174219,174219,174219,174219,174219,174219,108977,108977,108977,108977,108977,108977,108977,108977,108977,108977,108977,108977,108301,108301,108301,108301,108301,108301,108301,108301,108301,108301,108301,108301,74070,74070,74070,74070,74070,74070,74070,74070,74070,74070,74070,74070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Industrials,,-0.357713359,-0.638671523,-0.2057892,0.218452635,-0.605804569,-0.255365464,0.286478346,0.079287975,-0.1577583,-0.220205476,-0.093835999,0.139942176,-0.30861274,-0.057652486,-0.233166141,0.200419713,-0.022230141,-0.40132972,-0.114095542,-0.197982951,-0.196296202,0.165712865,-0.251997765,-0.111251907,-0.182424694,-0.207937644,-0.172521651,-0.055190383,0.006776771,-0.258578665,0.120266597,-0.33978315,-0.259168108,-0.229068165,0.134943913,-0.027842929,-0.038565955,-0.108197733,-0.172588425,-0.297284533,-0.078271333,-0.118912518,-0.085546817,-0.1504451,-0.091940268,0.010096843,0.12463042,-0.1373677,-0.180651924,-0.187118223,-0.022515289,-0.083680308,0.010142828,-0.10866787,0.209355201,-0.186213172,-0.06810246,-0.077406411,-0.155754117,-0.120089811,0.052198133,-0.1247372,-0.159910575,0.031726078,-0.0946746,-0.238879113,-0.199350586,-0.107516253,-0.179338586,-0.382602881,-0.275618398,-0.018608025,-0.078411129,-0.207765411,-0.152509191,0.008919804,-0.234345479,-0.171723871,0.047287066,0.031752097,-0.108637018,0.029314651,-0.185908281,-0.047141617,-0.056534504,-0.086658197,-0.129739823,-0.073734128,-0.13298177,-0.1327248,-0.320237009,-0.005716869,-0.258949289,0.051361781,-0.074535181,-0.263614534,-0.061611472,-0.171760492,-0.262149201,-0.089103616,-0.018767502,-0.1203949,-0.024691931,-0.128173965,-0.1188749,-0.069165762,-0.144135828,-0.082733736,-0.092980751,-0.066172647,-0.145758236,-0.091280419,-0.0878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Industrials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Industrials,1.2479,1.2746,1.0665,1.3284,1.2372,1.2122,0.7404,0.8227,0.7035,0.8041,0.8291,0.9222,0.91,0.6985,0.6972,0.8068,0.8046,0.9499,0.8026,0.7476,0.6905,0.6567,0.6407,0.6961,0.7125,0.73,0.513,0.5054,0.7063,0.9112,0.9704,0.8524,0.9764,0.8579,0.8788,0.7169,0.6998,0.6796,0.7011,0.7367,0.7246,0.7521,0.7576,0.7241,0.7277,0.7581,0.9023,0.9027,0.8979,0.8101,0.76,0.7528,0.6403,0.6387,0.7268,0.7112,0.6815,0.8497,0.9415,0.8674,0.9157,0.8893,0.8244,0.6991,0.7098,0.7149,0.8428,0.8314,0.847,0.736,0.7416,0.7564,0.7272,0.786,0.8508,0.9421,0.9731,0.9893,0.609,0.5286,0.4552,0.6428,0.7242,0.4069,0.3011,0.3547,0.4132,0.3977,0.3902,0.4185,0.6496,0.6186,0.8416,0.5959,0.6374,0.5807,0.5614,0.6098,0.4281,0.4317,0.4798,0.4644,0.5023,0.4919,0.4478,0.4623,0.4422,0.4579,0.4736,0.47,0.4459,0.4334,0.4384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Industrials,9,71.59,34.17,46.9,38.39,33.56,23.5,40.75,23.44,56.99,22.81,74.68,251.28,29.34,128.97,31.92,111.21,43.7,40.42,11.2,49.89,28.5,41.63,90.77,18.37,15.8,24.4,12.39,32.49,145.08,28.34,104.85,88.16,86.64,46.44,80.54,30.2,448.22,115.28,209.11,47.01,92.53,261,121.21,33.33,57.48,24.45,178.98,23.41,24,51,60.64,50.44,57.08,36.36,134.25,51.49,116.79,112.63,44.77,28.6,73.05,35.01,40.41,206.87,818.62,56.17,18.54,36.95,175.2,253.17,218.23,41.38,477.3,95.13,72.37,166.67,246.05,58.56,82.55,414.75,82.28,86.53,114.54,27.91,102.7,26.63,32.88,14.81,27.3,64.62,1102.1,44.26,14.88,35.09,186.34,16.22,500.3,789.99,48.27,27.52,607.65,97.7,1660.62,394.44,11.87,30.6,41.52,14.06,18.61,25.35,23.3,40.52,10.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Industrials,122657,122657,122657,122657,122657,122657,122657,122657,122657,92543,92543,92543,92543,92543,92543,92543,92543,92543,92543,92543,92543,161056,161056,161056,161056,161056,161056,161056,161056,161056,161056,161056,161056,160519,160519,160519,160519,160519,160519,160519,160519,160519,160519,160519,160519,224344,224344,224344,224344,224344,224344,224344,224344,224344,224344,224344,224344,294885,294885,294885,294885,294885,294885,294885,294885,294885,294885,294885,294885,227016,227016,227016,227016,227016,227016,227016,227016,227016,227016,227016,227016,263445,263445,263445,263445,263445,263445,263445,263445,263445,263445,263445,263445,230684,230684,230684,230684,230684,230684,230684,230684,230684,230684,230684,230684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Industrials,275425,275425,275425,275425,275425,275425,275425,275425,275425,190103,190103,190103,190103,190103,190103,190103,190103,190103,190103,190103,190103,219293,219293,219293,219293,219293,219293,219293,219293,219293,219293,219293,219293,247650,247650,247650,247650,247650,247650,247650,247650,247650,247650,247650,247650,240172,240172,240172,240172,240172,240172,240172,240172,240172,240172,240172,240172,315665,315665,315665,315665,315665,315665,315665,315665,315665,315665,315665,315665,407544,407544,407544,407544,407544,407544,407544,407544,407544,407544,407544,407544,382547,382547,382547,382547,382547,382547,382547,382547,382547,382547,382547,382547,359376,359376,359376,359376,359376,359376,359376,359376,359376,359376,359376,359376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Industrials,24878,24878,24878,24878,24878,24878,24878,24878,24878,36588,36588,36588,36588,36588,36588,36588,36588,36588,36588,36588,36588,59388,59388,59388,59388,59388,59388,59388,59388,59388,59388,59388,59388,64365,64365,64365,64365,64365,64365,64365,64365,64365,64365,64365,64365,86964,86964,86964,86964,86964,86964,86964,86964,86964,86964,86964,86964,120277,120277,120277,120277,120277,120277,120277,120277,120277,120277,120277,120277,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,155144,155144,155144,155144,155144,155144,155144,155144,155144,155144,155144,155144,156614,156614,156614,156614,156614,156614,156614,156614,156614,156614,156614,156614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Industrials,0.01%,0.04%,0.02%,0.03%,0.02%,0.02%,0.01%,0.02%,0.01%,0.03%,0.01%,0.04%,0.14%,0.02%,0.07%,0.02%,0.06%,0.02%,0.02%,0.01%,0.03%,0.02%,0.02%,0.05%,0.01%,0.01%,0.01%,0.01%,0.01%,0.06%,0.01%,0.04%,0.04%,0.04%,0.02%,0.03%,0.01%,0.18%,0.05%,0.09%,0.02%,0.04%,0.11%,0.05%,0.01%,0.02%,0.01%,0.07%,0.01%,0.01%,0.02%,0.02%,0.02%,0.02%,0.01%,0.05%,0.02%,0.04%,0.04%,0.02%,0.01%,0.02%,0.01%,0.01%,0.07%,0.26%,0.02%,0.01%,0.01%,0.05%,0.07%,0.06%,0.01%,0.14%,0.03%,0.02%,0.05%,0.07%,0.02%,0.02%,0.12%,0.02%,0.03%,0.03%,0.01%,0.03%,0.01%,0.01%,0%,0.01%,0.02%,0.32%,0.01%,0%,0.01%,0.05%,0%,0.15%,0.23%,0.01%,0.01%,0.18%,0.03%,0.48%,0.11%,0%,0.01%,0.01%,0%,0.01%,0.01%,0.01%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Industrials,,-0.153813559,-0.454682023,0,0.416896235,-0.411535969,-0.100220264,0.444308446,0.230508475,0,-0.062672176,0.066862601,0.312672176,-0.14270724,0.110771114,-0.050137741,0.368909513,0.153813559,-0.23356592,0.043603258,-0.041781451,-0.043124102,0.317976965,-0.103343465,0.038135593,-0.036734694,-0.077118644,-0.041781451,0.087206517,0.159982371,-0.103343465,0.269067797,-0.18196995,-0.111020408,-0.083103765,0.272408613,0.107044471,0.100248845,0.030371567,-0.029476325,-0.151534733,0.071210967,0.033416282,0.064671483,0,0.060420032,0.171541743,0.26840052,0,-0.049415624,-0.062338223,0.111111111,0.039958592,0.134580928,0.01702053,0.333160801,-0.062378672,0.06652864,0.062508089,-0.023507917,0.012099289,0.182524033,0,-0.041167275,0.150543478,0.0279641,-0.100082713,-0.061172386,0.032524747,-0.052570586,-0.255532081,-0.149365198,0.105355575,0.047656871,-0.075815011,-0.016406891,0.150125104,-0.087019579,-0.047656871,0.166638866,0.142979697,0.012509382,0.160489251,-0.074523581,0.057977683,0.055561596,0.031623403,-0.010184723,0.051548472,0.00038373,0,-0.190065209,0.135803931,-0.130407589,0.175017981,0.035298919,-0.148896334,0.062405928,-0.058740192,-0.150052101,0.029423784,0.100039698,0,0.093347769,-0.012212565,0,0.049342838,-0.024838128,0.037553064,0.024129249,0.047019053,-0.033754036,0.023288781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
