me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Basic Materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236600,236600,236600,236600,236600,236600,236600,236600,236600,236600,236600,236600,76900,76900,76900,76900,76900,76900,76900,76900,76900,76900,76900,76900,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1444,1444,1444,1444,1444,1444,,,,,,,,,,
Excess return,Basic Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1643972,-0.186519123,-0.246788,-0.149503265,-0.177127,-0.186342417,-0.1418795,-0.1434834,-0.1304976,-0.1338464,-0.1399682,-0.184459383,-0.195790891,-0.041154957,-0.231354718,-0.1405038,-0.039093957,-0.1382207,-0.231755018,-0.1392019,-0.230623543,0.303212215,-0.299960296,-0.326086336,-0.1404911,-0.1178452,-0.00799583,-0.1071826,-0.025440857,-0.310930436,-0.1218159,-0.01205073,-0.229751543,-0.1332773,-0.1044882,0.00448557,-0.320829786,-0.246070404,-0.113488,-0.1023623,0.032355604,-0.241621704,-0.1035955,-0.390500632,0.081010886,0.211201276,-0.245489904,-0.118613,-0.117549,-0.1193789,-0.1215767,0.019901104,-0.1194489,-0.1182755,0.004962132,-0.01076833,-0.321698986,0.001058832,-0.23332677,-0.1106303,0.015375332,-0.1090054,-0.1136452,-0.1144187,-0.01088743,-0.346252886,-0.021855168,-0.1453399,-0.1176823,-0.1231734,-0.23741267,-0.1227457,-0.1115855,0.161977064,-0.288480086,-0.0893926,-0.1159564,0.512179132,-0.1206639,-0.348118398,-0.040963557,-0.405979554,0.103413164,-0.1467229,-0.1599236,0.050866071,-0.362005477,0.082210483,-0.35593043,-0.215949705,-0.05349877,-0.1159306,-0.200500672,-0.120009032,-0.014049804,-0.178473514,-0.220774823,-0.233523037,-0.175748265,0.046967633,-0.014225671
Risk premium,Basic Materials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Basic Materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7217,0.8444,2.1693,1.976,1.8635,1.629,1.0877,1.0965,1.0918,0.8952,0.8928,0.8614,0.8455,0.9754,0.964,0.9542,0.9826,0.967,0.9789,0.9923,0.9913,0.8055,0.8928,0.9582,0.9247,0.9197,0.5904,0.5322,0.3402,0.6233,0.6254,0.4693,0.4545,0.4615,0.4171,0.2014,0.2444,0.5139,0.4756,0.476,0.4621,0.4967,0.4907,0.2785,0.3164,0.4864,0.5192,0.5021,0.501,0.473,0.4703,0.4909,0.5182,0.4603,0.4885,0.554,0.5897,0.5523,0.5731,0.638,0.4981,0.4776,0.4858,0.4904,0.5249,0.5654,0.9476,0.9511,0.9673,0.5521,0.6218,0.6973,0.7039,0.4585,0.1524,0.152,0.1602,0.6128,0.545,0.6653,0.644,1.0062,0.9684,1.2677,1.2583,1.4972,1.3056,1.3807,1.1891,0.9198,0.8062,0.8057,0.8862,0.7353,0.4985,0.422,0.3993,0.6738,1.1424,1.0237,0.3026,
VO monthly avg,Basic Materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66,17.83,161.5,62.82,144.4,111.79,0.84,74.68,8.03,9.04,51.86,19.82,157.71,93.57,72.51,266.45,9.5,27.51,599.13,3.63,24.27,3.65,34.7,97.25,5.88,68.59,1.26,6.98,14.16,13.99,8.52,2,8.69,17.2,0.48,1.3,62.77,0.57,92.38,22.97,19.06,9.76,18.08,25.38,15.84,0.85,4.25,90.29,6.79,28.58,6.87,5.62,0.77,0.83,0.93,0.81,30.98,4.74,0.82,107.9,4.86,0.31,82,11.45,28.94,0.48,1.15,8.22,1.53,0.7,0.54,12.77,9.7,1.23,0.98,8.56,2.13,0.64,4.63,12.59,11.62,2.66,1.77,34.57,29.78,17.74,110.09,32.71,4.54,18.46,26.51,59.51,30.66,19.78,37.63,23.97,7.97,2.74,21.97,59.63,3.63,10,3.19
Total assets,Basic Materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320900,320900,320900,320900,320900,320900,320900,320900,320900,320900,320900,320900,122800,122800,122800,122800,122800,122800,122800,122800,122800,122800,122800,122800,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,9215,9215,9215,9215,9215,9215,,,,,,,,,,
Net sales,Basic Materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,30800,30800,30800,30800,30800,30800,30800,30800,30800,30800,30800,30800,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,711,711,711,711,711,711,,,,,,,,,,
common equity,Basic Materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84300,84300,84300,84300,84300,84300,84300,84300,84300,84300,84300,84300,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45300,45300,45300,45300,45300,45300,45300,45300,45300,45300,45300,45300,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,41400,41400,41400,41400,41400,41400,41400,41400,41400,41400,41400,41400,7856,7856,7856,7856,7856,7856,,,,,,,,,,
Turnover ratio,Basic Materials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0.04%,0.02%,0.04%,0.03%,0%,0.02%,0%,0%,0.01%,0.01%,0.04%,0.02%,0.02%,0.07%,0%,0.01%,0.16%,0%,0.01%,0%,0.01%,0.03%,0%,0.02%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.02%,0%,0.02%,0.01%,0.01%,0%,0%,0.01%,0%,0%,0%,0.02%,0%,0.01%,0%,0%,0%,0%,0%,0%,0.01%,0%,0%,0.03%,0%,0%,0.02%,0%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%,0.01%,0%,0.29%,0.09%,0.01%,0.01%,0.01%,0.03%,0.02%,0.01%,0.02%,0.01%,0%,0%,0.01%,0.03%,0%,0.01%,0%
Return monthly,Basic Materials,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0,-0.0303,0.031246777,-0.0417,0.045497235,0,-0.043517317,0,0,0,0,0,-0.045392883,-0.047660691,0.099977043,-0.090890118,0,0.099977043,0,-0.090890118,0,-0.099977043,0.444458615,-0.153893696,-0.181780236,0,0,0.11108277,0,0.099977043,-0.181780236,0,0.11108277,-0.099977043,0,0,0.11108277,-0.199954086,-0.125107604,0,0,0.142997704,-0.125107604,0,-0.285667432,0.199954086,0.333460876,-0.125107604,0,0,0,0,0.142997704,0,0,0.124964132,0.11108277,-0.199954086,0.124964132,-0.11108277,0,0.124964132,0,0,0,0.11108277,-0.199954086,0.124964132,0,0,0,-0.11108277,0,0,0.249928264,-0.199954086,0,0,0.624964132,0,-0.230796398,0.099977043,-0.272670354,0.249928264,0,0,0.200068871,-0.208321377,0.220973783,-0.23273303,-0.101109105,0.06241033,0,-0.082376772,-0.012803532,0.090936196,-0.071467614,-0.102575423,-0.085601837,-0.031205165,0.145131433,-0.014225671
