me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Industrials,96902,96902,96902,96902,123500,123500,123500,123500,123500,123500,123500,123500,123500,123500,123500,123500,123500,123500,123500,123500,123500,123500,123500,123500,123500,123500,123500,123500,123500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Industrials,,-0.027316158,-0.161656,-0.203123762,-0.114248777,-0.060404179,0.029540117,-0.179638803,-0.009846131,-0.239913777,-0.059618441,0.09209752,-0.056982916,-0.243420279,-0.263550164,-0.032993675,-0.14365429,-0.038142846,-0.103104032,-0.22563636,-0.032404833,-0.218491646,-0.043265142,-0.12555078,-0.169138,-0.1642057,-0.1650154,-0.127174415,-0.0979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Industrials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Industrials,0.7179,0.7146,0.712,0.6058,0.6905,0.5167,0.5694,0.6045,0.6533,0.6909,0.8311,0.8778,0.8868,0.8863,0.8844,0.8303,0.8281,0.796,0.8585,1.0058,1.0156,1.0034,1.0029,1.0306,1.026,1.0239,1.0558,1.0593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Industrials,0,19.49,14.07,17.6,10.33,2.34,35.23,21.14,28.84,78.02,8.13,2.39,7.17,10.25,60.02,17.12,6.35,15.83,8.81,9.65,14.79,22.54,10.07,20.46,13.13,13.87,17.39,95.99,20.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Industrials,405981,405981,405981,405981,462900,462900,462900,462900,462900,462900,462900,462900,462900,462900,462900,462900,462900,462900,462900,462900,462900,462900,462900,462900,462900,462900,462900,462900,462900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Industrials,466652,466652,466652,466652,552967,552967,552967,552967,552967,552967,552967,552967,552967,552967,552967,552967,552967,552967,552967,552967,552967,552967,552967,552967,552967,552967,552967,552967,552967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Industrials,304272,304272,304272,304272,335266,335266,335266,335266,335266,335266,335266,335266,335266,335266,335266,335266,335266,335266,335266,335266,335266,335266,335266,335266,335266,335266,335266,335266,335266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Industrials,0%,0.09%,0.07%,0.08%,0.05%,0.01%,0.17%,0.1%,0.14%,0.37%,0.04%,0.01%,0.03%,0.05%,0.29%,0.08%,0.03%,0.08%,0.04%,0.05%,0.07%,0.11%,0.05%,0.1%,0.06%,0.07%,0.08%,0.46%,0.1%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Industrials,,0.141303642,0,-0.042858362,0.049752723,0.090047921,0.173912317,-0.035555303,0.138211769,-0.089287077,0.098040859,0.24999892,0.114285484,-0.065683379,-0.083332964,0.151515225,0.02631601,0.128205154,0.068181468,-0.05167096,0.144277967,-0.043477446,0.131817558,0.04417702,0,0,0,0.038461485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Def tax,Industrials,9557,9557,9557,9557,9911,9911,9911,9911,9911,9911,9911,9911,9911,9911,9911,9911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Price monthly,Industrials,9.2,10.5,10.5,10.05,10.55,11.5,13.5,12.3,14,12.75,14,17.5,19.5,18,16.5,19,19.5,22,23.5,20.1,23,22,24.9,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
MV monthly,Industrials,218.64,218.95,218.95,209.56,219.99,239.8,281.5,256.48,291.93,265.86,291.93,364.91,406.61,375.34,344.06,396.19,406.61,451.13,482.01,414.14,473.89,453.29,513.04,535.7,535.7,535.7,535.7,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22,564.22
NOSH,Industrials,23766,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20506,20511,20604,20604,20604,20604,20604,20604,20604,20604,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
