me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,70786,72787,72787,72787,72787,72787,72787,72787,72787,72787,72787,72787,72787,73046,73046,73046,73046,73046,73046,73046,73046,73046,73046,73046,73046,84160,84160,84160,84160,84160,84160,84160,84160,84160,84160,84160,84160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Consumer Goods,,-0.149808,-0.3419244,-0.1503555,-0.1515842,-0.1477998,0.00552487,-0.273082643,-0.1311991,0.08695771,-0.787699638,1.062360415,-0.37469421,-0.1801813,-0.120773558,-0.247282664,0.263809169,-0.1677781,-0.1609976,-1.095689023,17.33717299,-0.703583569,-0.472469517,-0.407857433,0.455364181,-0.20530751,-0.409393779,-0.050649679,-0.224408617,-0.09876685,-0.07887329,-0.1376187,0.043952449,0.089164917,-0.17710441,-0.171917285,0.082376548,-0.144763247,-0.171030812,-0.088667886,-0.151082034,-0.010603972,-0.079077319,-0.1221014,-0.1217549,-0.1192349,-0.259877151,-0.0869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,0.3785,0.416,0.3988,0.4485,0.4934,0.4746,0.5774,0.5769,0.3857,0.0922,0.91,0.9194,0.9433,0.9251,0.9354,0.8908,0.8913,0.8187,0.6952,0.5934,0.6193,0.6556,0.6516,0.6005,0.6201,0.6942,0.6907,0.7017,0.6647,0.6264,0.6153,0.6749,1.0615,0.9275,0.0523,0.3119,0.3163,0.3382,0.3437,0.3467,0.3488,0.4195,0.4209,0.2778,0.2723,0.2323,0.4912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Consumer Goods,0,0.06,0.19,0,0.02,0.05,0.05,0.05,0.39,0.04,13.67,39.3,0.11,0.05,0.33,0.27,0.24,0.12,0,0.07,0.01,0.43,0.36,0.19,1.52,0.69,0.14,0.57,0.17,2.32,9.97,6.88,29.83,11.36,1.65,0.26,14.78,18.43,4.83,6.86,2.2,19.47,6.07,4.46,14.96,0.21,1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Consumer Goods,114856,104749,104749,104749,104749,104749,104749,104749,104749,104749,104749,104749,104749,135308,135308,135308,135308,135308,135308,135308,135308,135308,135308,135308,135308,146537,146537,146537,146537,146537,146537,146537,146537,146537,146537,146537,146537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Consumer Goods,137641,138243,138243,138243,138243,138243,138243,138243,138243,138243,138243,138243,138243,147482,147482,147482,147482,147482,147482,147482,147482,147482,147482,147482,147482,166704,166704,166704,166704,166704,166704,166704,166704,166704,166704,166704,166704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Consumer Goods,44070,31962,31962,31962,31962,31962,31962,31962,31962,31962,31962,31962,31962,62262,62262,62262,62262,62262,62262,62262,62262,62262,62262,62262,62262,62377,62377,62377,62377,62377,62377,62377,62377,62377,62377,62377,62377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Consumer Goods,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.04%,0.12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%,0%,0%,0%,0%,0.01%,0.04%,0.03%,0.11%,0.04%,0.01%,0%,0.06%,0.07%,0.02%,0.03%,0.01%,0.07%,0.02%,0.02%,0.06%,0%,0%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Consumer Goods,,0,-0.2,0,0,0,0.15040107,-0.130737943,0,0.19986631,-0.625069638,1.222882615,-0.19986631,0,0.062656642,-0.058962264,0.437761069,0,0,-0.947704823,17.48888889,-0.550480769,-0.319518717,-0.265225933,0.598930481,-0.06187291,-0.267379679,0.092457421,-0.084632517,0.03649635,0.05399061,0,0.207126949,0.241697417,-0.08320951,-0.059967585,0.193103448,-0.027456647,-0.054977712,0.029874214,-0.029007634,0.117924528,0.052039381,0,0,0,-0.124331551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
