me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Technology,85245,85245,85245,85245,85245,85245,85245,86283,86283,86283,86283,86283,86283,86283,86283,86283,86283,86283,86283,75838,75838,75838,75838,75838,75838,75838,75838,75838,75838,75838,75838,54403,54403,54403,54403,54403,54403,54403,54403,54403,54403,54403,54403,118994,118994,118994,118994,118994,118994,118994,118994,118994,118994,118994,118994,217198,217198,217198,217198,217198,217198,217198,217198,217198,217198,217198,217198,220464,220464,220464,220464,220464,220464,220464,220464,220464,220464,220464,220464,335055,335055,335055,335055,335055,335055,335055,335055,335055,335055,335055,335055,292801,292801,292801,292801,292801,292801,292801,292801,292801,292801,292801,292801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Technology,,0.7408051,-0.2362858,-0.271721544,-0.22196956,-0.296409887,-0.175172296,-0.2249566,-0.2030128,-0.058316629,-0.119941213,0.007760283,-0.317425645,0.022270114,0.177261376,-0.142705339,-0.1949813,-0.252329734,-0.256655899,-0.196012534,-0.287943337,-0.31485363,-0.331496781,-0.2461847,-0.323093574,-0.261166473,-0.192004963,-0.166807847,-0.195299816,-0.1334488,-0.232111547,-0.097314891,-0.1394865,0.011912422,-0.243894756,-0.0502378,-0.265019339,0.258614902,-0.40042017,-0.048373212,-0.163472072,0.155603524,-0.42654083,-0.356059002,0.149540642,-0.378637395,-0.1498214,0.017682471,-0.121183,0.184844965,-0.048522744,-0.044921061,0.096873005,-0.011214813,-0.002718339,0.137902628,-0.159724814,-0.243366345,-0.175717597,-0.079340993,0.049309223,-0.091541335,0.163066285,-0.1124504,-0.095430272,-0.1062154,-0.049945246,-0.030058074,0.105241117,-0.095562106,0.00876396,-0.075056996,-0.009985234,-0.040703634,-0.238781135,0.056199425,-0.1020382,0.189322562,-0.244073125,-0.174163007,-0.190108965,-0.184264627,-0.164836781,-0.128895834,-0.071562932,-0.30502871,-0.243340397,-0.108578729,-0.258540696,-0.177118483,-0.298153222,-0.245393962,-0.403353889,-0.200518791,-0.197777798,-0.15993741,-0.354218786,-0.60336549,-0.6795231,0.682826029,-0.71486751,-0.007281281,0.290520799,-0.333777067,0.0302681,-0.1676243,-0.335077567,-0.3746369,0.0746386,-0.3833041,-0.4418157,0.139681133,-0.33695,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Technology,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Technology,2.1807,2.1523,1.8966,1.9733,2.0227,2.0302,1.9044,1.8882,1.5256,1.6034,1.6157,1.41,1.3633,1.3009,1.3121,1.224,1.2251,1.337,1.1681,1.1667,1.0826,1.1061,1.0429,0.5143,0.5575,0.5708,0.584,0.591,0.5615,0.5976,0.6055,0.6063,0.6855,0.5914,0.4441,0.4809,0.6447,0.4781,0.4473,0.4444,0.4546,0.5976,0.5724,0.8271,0.7215,0.6906,0.7178,0.7177,0.641,0.6275,0.5992,0.3494,0.3903,0.3943,0.5465,0.6828,0.4861,0.7322,0.9035,0.9606,0.6902,0.5185,0.4755,0.4008,0.5395,0.2558,0.0272,0.0758,0.1969,0.0951,0.0975,0.0779,0.1484,0.1974,0.2404,0.4443,0.3514,0.5312,0.3662,0.4235,0.673,0.5383,0.5996,0.4054,0.7527,0.6368,0.6382,0.5814,0.5695,0.7062,0.8039,0.7366,0.6193,0.6057,0.5942,0.5011,0.6215,0.9001,1.4837,1.3931,1.3909,1.3754,1.2282,1.2708,1.3013,1.2361,1.2343,1.3363,1.3478,1.5207,1.6939,1.7294,,,,,,,,,,,,,,1.5295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Technology,0,206.91,310.5,170.37,92.99,86.85,39.43,47.27,280.2,510.46,183.53,36.28,56.63,61.7,449.83,1594.17,77.33,142.6,97.48,173.77,37.76,20.34,5.31,160.76,47.04,261.39,558.39,374.52,111.06,22.47,359.79,12.26,54.53,93.84,97.79,48.41,17.05,5.33,32.86,15.05,75.2,190.85,1.09,31.92,116.07,52.24,16.41,52.64,14.49,100.25,138.46,72.84,38.08,86.62,645.79,126.71,99.84,207.01,732.88,56.71,113.08,253.56,146.79,102.27,71.64,61.38,97.7,147.82,143.76,194.11,2103.57,1138.22,641.67,534.1,432.19,1863.62,878.91,1706.37,2494.22,1324.45,1137.37,6153.84,630.09,369.11,237.55,119.36,64.2,343.34,1149.51,111.71,214.89,164.43,777.92,602.03,670.45,1673.89,993.57,2145.52,4193.65,2923.31,5779.69,967.79,693.94,1387.23,1572.55,2089.13,1854.99,1223.62,604.71,790.22,665.83,825,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Technology,164835,164835,164835,164835,164835,164835,164835,171926,171926,171926,171926,171926,171926,171926,171926,171926,171926,171926,171926,162002,162002,162002,162002,162002,162002,162002,162002,162002,162002,162002,162002,138327,138327,138327,138327,138327,138327,138327,138327,138327,138327,138327,138327,210686,210686,210686,210686,210686,210686,210686,210686,210686,210686,210686,210686,358345,358345,358345,358345,358345,358345,358345,358345,358345,358345,358345,358345,372613,372613,372613,372613,372613,372613,372613,372613,372613,372613,372613,372613,517485,517485,517485,517485,517485,517485,517485,517485,517485,517485,517485,517485,315660,315660,315660,315660,315660,315660,315660,315660,315660,315660,315660,315660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Technology,273722,273722,273722,273722,273722,273722,273722,304398,304398,304398,304398,304398,304398,304398,304398,304398,304398,304398,304398,282478,282478,282478,282478,282478,282478,282478,282478,282478,282478,282478,282478,329980,329980,329980,329980,329980,329980,329980,329980,329980,329980,329980,329980,434207,434207,434207,434207,434207,434207,434207,434207,434207,434207,434207,434207,530058,530058,530058,530058,530058,530058,530058,530058,530058,530058,530058,530058,858349,858349,858349,858349,858349,858349,858349,858349,858349,858349,858349,858349,1041072,1041072,1041072,1041072,1041072,1041072,1041072,1041072,1041072,1041072,1041072,1041072,731442,731442,731442,731442,731442,731442,731442,731442,731442,731442,731442,731442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Technology,79437,79437,79437,79437,79437,79437,79437,85636,85636,85636,85636,85636,85636,85636,85636,85636,85636,85636,85636,86150,86150,86150,86150,86150,86150,86150,86150,86150,86150,86150,86150,75950,75950,75950,75950,75950,75950,75950,75950,75950,75950,75950,75950,81600,81600,81600,81600,81600,81600,81600,81600,81600,81600,81600,81600,129022,129022,129022,129022,129022,129022,129022,129022,129022,129022,129022,129022,154323,154323,154323,154323,154323,154323,154323,154323,154323,154323,154323,154323,184360,184360,184360,184360,184360,184360,184360,184360,184360,184360,184360,184360,23151,23151,23151,23151,23151,23151,23151,23151,23151,23151,23151,23151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Technology,0%,0.14%,0.22%,0.12%,0.06%,0.06%,0.03%,0.03%,0.2%,0.36%,0.13%,0.03%,0.04%,0.04%,0.32%,1.14%,0.06%,0.1%,0.07%,0.12%,0.03%,0.01%,0%,0.11%,0.03%,0.19%,0.4%,0.27%,0.08%,0.02%,0.29%,0.01%,0.04%,0.07%,0.08%,0.04%,0.01%,0%,0.03%,0.01%,0.06%,0.15%,0%,0.03%,0.09%,0.04%,0.01%,0.04%,0.01%,0.08%,0.11%,0.06%,0.03%,0.07%,0.51%,0.1%,0.08%,0.16%,0.54%,0.04%,0.08%,0.19%,0.11%,0.07%,0.05%,0.04%,0.05%,0.08%,0.08%,0.11%,1.16%,0.62%,0.35%,0.29%,0.23%,0.98%,0.46%,0.89%,0.99%,0.52%,0.45%,2.41%,0.25%,0.14%,0.09%,0.05%,0.02%,0.13%,0.45%,0.04%,0.08%,0.06%,0.3%,0.23%,0.26%,0.65%,0.38%,0.83%,1.62%,1.13%,2.24%,0.37%,0.08%,0.07%,0.08%,0.11%,0.1%,0.06%,0.03%,0.04%,0.04%,0.04%,0.05%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Technology,,1,0,-0.025303644,0.02596054,-0.050607287,0.053304904,0,0,0.149797571,0.087147887,0.199190283,-0.116137745,0.226126814,0.384423676,0.066606661,0,-0.051898734,-0.065865599,-0.011910434,-0.107039537,-0.13336933,-0.153894081,-0.1089838,-0.183471074,-0.125506073,-0.056712963,-0.030674847,-0.062025316,0,-0.099865047,0.035982009,0,0.143270622,-0.125316456,0.0723589,-0.133603239,0.384735202,-0.27784027,0.076323988,-0.034732272,0.295352324,-0.28587963,-0.199351702,0.299595142,-0.230529595,0,0.149797571,0,0.304577465,0.066126856,0.063291139,0.204761905,0.097826087,0.111611161,0.259919028,-0.048200514,-0.116137745,-0.038197097,0.058776807,0.167291823,0.015424165,0.265822785,-0.0125,0.012658228,-0.0125,0.037468354,0.060517326,0.204325817,-0.009170806,0.09525646,0.008450704,0.077513966,0.048282566,-0.145285935,0.160940325,0,0.307788162,-0.135302525,-0.061432507,-0.065159965,-0.069701727,-0.041511981,-0.017605634,0.062007168,-0.17516031,-0.110883797,0.022549471,-0.121962196,-0.025627883,-0.155707522,-0.107788162,-0.275837989,-0.071359691,-0.076843198,-0.05511811,-0.235714286,-0.46105919,-0.5,0.855491329,-0.53894081,0.168918919,0.456647399,-0.166666667,0.2,0,-0.166666667,-0.2,0.25,-0.2,-0.25,0.333333333,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
