me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,1259183,1259183,1259183,1259183,2035997,2035997,2035997,2035997,2035997,2035997,2035997,2035997,2035997,2035997,2035997,2035997,1395095,1395095,1395095,1395095,1395095,1395095,1395095,1395095,1395095,1395095,1395095,1395095,2642690,2642690,2642690,2642690,2642690,2642690,2642690,2642690,2642690,2642690,2642690,2642690,2656118,2656118,2656118,2656118,2656118,2656118,2656118,2656118,2656118,2656118,2656118,2656118,3815175,3815175,3815175,3815175,3815175,3815175,3815175,3815175,3815175,3815175,3815175,3815175,6051168,6051168,6051168,6051168,6051168,6051168,6051168,6051168,6051168,6051168,6051168,6051168,9302247,9302247,9302247,9302247,9302247,9302247,9302247,9302247,9302247,9302247,9302247,9302247,6272569,6272569,6272569,6272569,6272569,6272569,6272569,6272569,6272569,6272569,6272569,6272569,11251908,11251908,11251908,11251908,11251908,11251908,11251908,11251908,11251908,11251908,11251908,11251908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Fincials,,0.253878308,-0.468046728,-0.345344049,-0.244958544,-0.033379392,-0.266605385,-0.254320295,-0.122525172,-0.288084795,-0.222469548,0.014169419,-0.280552521,-0.193947304,-0.1920675,0.046390395,-0.233217142,-0.119763458,-0.27787642,-0.203039924,-0.215264266,-0.158617984,-0.269831008,-0.1521508,-0.1500931,-0.123607161,-0.160386068,-0.098727223,-0.163941514,-0.284968161,-0.061619225,-0.122261856,-0.06793074,-0.183349124,-0.063430347,-0.118856076,-0.116002556,0.026432543,-0.070205323,0.004550748,-0.189444481,-0.19175135,-0.200075523,-0.156596183,-0.138943102,-0.074873268,-0.1265618,0.10511423,0.007530311,-0.187786164,-0.1025032,-0.131570658,-0.184089082,0.03347522,-0.167512528,-0.072504222,-0.009200426,0.009533838,-0.206282358,-0.034447946,-0.057004615,-0.054199918,-0.115059574,-0.054593025,-0.00130683,-0.1444619,-0.271317972,-0.209240016,0.005026887,-0.178914817,-0.165458414,-0.051300637,-0.053936929,-0.077260248,-0.1474106,-0.159044427,-0.029201336,-0.233892546,-0.217382717,-0.173455645,-0.204062792,-0.15688214,-0.152701594,-0.211120579,-0.089167299,-0.263018974,-0.151406804,-0.140744911,-0.222483517,-0.178018863,-0.133222221,-0.211836363,-0.120569583,-0.288998616,-0.371524704,0.025691053,-0.075097902,-0.150571386,-0.105778172,-0.230811215,-0.086036053,-0.146239581,-0.113451739,-0.009617486,-0.059053371,-0.174322466,0.107131285,-0.088181446,-0.230405906,-0.196855829,-0.2022273,0.025732867,-0.057507314,-0.1421375,0.022413203,-0.1239863,-0.056541915,-0.136120964,-0.10474104,-0.132253669,-0.061254148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,1.1653,1.178,1.1658,1.1522,1.3978,1.2843,1.23,1.2458,1.1656,1.1415,1.2094,1.0532,1.0655,1.0765,1.0725,1.0542,1.0519,1.1516,1.0123,1.0788,1.0413,1.0496,1.0072,0.7516,0.7237,0.7115,0.6571,0.6613,0.4109,0.3585,0.358,0.3538,0.3086,0.3346,0.1868,0.2728,0.3227,0.3242,0.28,0.2973,0.2834,0.2009,0.1954,0.2145,0.2411,0.2221,0.3486,0.3475,0.3616,0.3406,0.4064,0.4181,0.9913,0.9873,1.0159,0.9723,1.0405,1.1283,1.1904,1.1781,1.1464,1.1745,1.1827,1.1686,1.1133,1.0613,1.1654,1.1968,1.2179,1.1256,1.1234,1.1476,1.1114,1.1447,1.0962,1.0412,1.0786,1.1371,1.1907,1.2176,1.098,1.0578,1.0977,0.8924,1.0111,0.8457,0.7594,0.6971,0.6894,0.7305,0.7382,0.6455,0.7393,0.875,0.8689,0.8443,0.8318,0.7476,0.602,0.6139,0.5996,0.5943,0.6584,0.6735,0.6786,0.7617,0.7594,0.7585,0.7393,0.8021,0.8671,0.8926,0.8932,0.8625,0.8078,0.7101,0.6574,0.4021,0.4209,0.4194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Fincials,118.9,46.11,102.52,62.05,59.48,85.74,92.73,52.01,39.17,127.76,40.44,87.45,306.82,189.5,225.32,387.11,34.46,119.26,382.61,115.58,197.2,199,26.36,24.09,40.91,51.32,478.73,71.11,8.77,36.51,14.81,82.83,94.61,7.84,9.39,3.67,97.06,713.31,87.85,73.96,57.69,60.35,73.73,28.95,129.28,212.05,84.74,100.56,62.65,37.3,43.26,1063.12,22.98,72.96,7.97,100.19,351.6,38.01,45.16,711.3,79.56,29.01,185.04,489.4,40.23,67.58,135.47,60.09,82.16,107.38,91.72,384.02,105.97,92.93,281.55,159.6,140.71,93.31,235.36,426.69,31.42,193.49,53.02,57.2,9.44,27,24.31,291.19,115.1,30.28,564.88,31.9,269.56,34.02,88.14,240.53,29.78,24.34,103.87,37.51,40.9,42.23,224.57,73.68,22.66,15.84,54.34,34.46,79.17,305.04,101.31,110.9,35.47,69.21,158.56,141.51,104.65,127.65,2.12,13.3,12.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Fincials,1598162,1598162,1598162,1598162,2428148,2428148,2428148,2428148,2428148,2428148,2428148,2428148,2428148,2428148,2428148,2428148,1732141,1732141,1732141,1732141,1732141,1732141,1732141,1732141,1732141,1732141,1732141,1732141,2985817,2985817,2985817,2985817,2985817,2985817,2985817,2985817,2985817,2985817,2985817,2985817,3011456,3011456,3011456,3011456,3011456,3011456,3011456,3011456,3011456,3011456,3011456,3011456,4144791,4144791,4144791,4144791,4144791,4144791,4144791,4144791,4144791,4144791,4144791,4144791,6383507,6383507,6383507,6383507,6383507,6383507,6383507,6383507,6383507,6383507,6383507,6383507,9645424,9645424,9645424,9645424,9645424,9645424,9645424,9645424,9645424,9645424,9645424,9645424,6622154,6622154,6622154,6622154,6622154,6622154,6622154,6622154,6622154,6622154,6622154,6622154,11588295,11588295,11588295,11588295,11588295,11588295,11588295,11588295,11588295,11588295,11588295,11588295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Fincials,253550,253550,253550,253550,295770,295770,295770,295770,295770,295770,295770,295770,295770,295770,295770,295770,290052,290052,290052,290052,290052,290052,290052,290052,290052,290052,290052,290052,254399,254399,254399,254399,254399,254399,254399,254399,254399,254399,254399,254399,263328,263328,263328,263328,263328,263328,263328,263328,263328,263328,263328,263328,371296,371296,371296,371296,371296,371296,371296,371296,371296,371296,371296,371296,479335,479335,479335,479335,479335,479335,479335,479335,479335,479335,479335,479335,519041,519041,519041,519041,519041,519041,519041,519041,519041,519041,519041,519041,505988,505988,505988,505988,505988,505988,505988,505988,505988,505988,505988,505988,253105,253105,253105,253105,253105,253105,253105,253105,253105,253105,253105,253105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Fincials,338979,338979,338979,338979,392151,392151,392151,392151,392151,392151,392151,392151,392151,392151,392151,392151,337046,337046,337046,337046,337046,337046,337046,337046,337046,337046,337046,337046,343127,343127,343127,343127,343127,343127,343127,343127,343127,343127,343127,343127,355338,355338,355338,355338,355338,355338,355338,355338,355338,355338,355338,355338,329616,329616,329616,329616,329616,329616,329616,329616,329616,329616,329616,329616,332339,332339,332339,332339,332339,332339,332339,332339,332339,332339,332339,332339,343177,343177,343177,343177,343177,343177,343177,343177,343177,343177,343177,343177,349585,349585,349585,349585,349585,349585,349585,349585,349585,349585,349585,349585,336387,336387,336387,336387,336387,336387,336387,336387,336387,336387,336387,336387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Fincials,0.11%,0.04%,0.1%,0.06%,0.06%,0.08%,0.09%,0.05%,0.04%,0.12%,0.04%,0.08%,0.29%,0.18%,0.21%,0.34%,0.03%,0.1%,0.33%,0.1%,0.17%,0.17%,0.02%,0.02%,0.04%,0.04%,0.42%,0.06%,0.01%,0.03%,0.01%,0.07%,0.08%,0.01%,0.01%,0%,0.08%,0.62%,0.08%,0.06%,0.05%,0.05%,0.06%,0.03%,0.11%,0.18%,0.07%,0.09%,0.05%,0.03%,0.04%,0.92%,0.02%,0.06%,0.01%,0.09%,0.31%,0.03%,0.04%,0.69%,0.08%,0.03%,0.18%,0.48%,0.04%,0.07%,0.13%,0.06%,0.08%,0.1%,0.09%,0.37%,0.1%,0.09%,0.27%,0.16%,0.14%,0.09%,0.23%,0.41%,0.03%,0.19%,0.05%,0.06%,0.01%,0.03%,0.02%,0.28%,0.11%,0.03%,0.56%,0.03%,0.27%,0.03%,0.09%,0.24%,0.03%,0.02%,0.1%,0.04%,0.04%,0.04%,0.22%,0.07%,0.02%,0.02%,0.05%,0.03%,0.08%,0.31%,0.1%,0.11%,0.04%,0.07%,0.16%,0.14%,0.1%,0.13%,0%,0.01%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Fincials,,0.451692308,-0.277801328,-0.150655449,-0.036397144,0.165431508,-0.080615385,-0.069834895,0.057807628,-0.109070295,-0.040977348,0.183121019,-0.098026021,-0.004227804,0,0.245004995,-0.049147442,0.068987342,-0.09690152,-0.024475524,-0.036962366,0.019306816,-0.094477408,0,0,0.020917339,-0.020488768,0.041834677,-0.040154814,-0.166582661,0.055034775,-0.004872456,0.04781106,-0.068169324,0.038938053,-0.009369676,-0.004872456,0.142857143,0.041834677,0.119980648,-0.071490281,-0.07699465,-0.083165323,-0.038482683,-0.019153802,0.043719032,0,0.21390673,0.111111111,-0.086128364,0,-0.019030358,-0.038337182,0.17987512,-0.023610828,0.067750678,0.137251074,0.161716738,-0.050687158,0.117372354,0.089718585,0.094093582,0.032250526,0.093728775,0.14293107,0,-0.112197772,-0.048041616,0.168434587,-0.027602017,-0.014334214,0.099598163,0.094231271,0.071405852,0,-0.016698827,0.118650464,-0.077255246,-0.056668617,-0.010696845,-0.052338792,-0.00959074,0.002003506,-0.069149379,0.060682001,-0.119989874,-0.011314604,-0.002327611,-0.078351317,-0.024997363,0.005084379,-0.079969863,0.014506317,-0.142873616,-0.233284004,0.152131953,0.056655498,-0.017872586,0.018197828,-0.107235515,0.040038747,-0.019248681,0.016777461,0.119863014,0.071448429,-0.036585366,0.245623485,0.050054054,-0.093380006,-0.058823529,-0.0625,0.166666667,0.085714286,0,0.155354603,0,0.064374285,-0.032388664,0.00452566,-0.024481469,0.025095852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
