Name,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
Def tax,Financials,-33271,-33271,-33271,-33271,-33271,-33271,-33271,-33271,-33271,-33271,-50203,-50203,-50203,-50203,-50203,-50203,-50203,-50203,-50203,-50203,-50203,-50203,-48236,-48236,-48236,-48236,-48236,-48236,-48236,-48236,-48236,-48236,-48236,-48236,-23859,-23859,-23859,-23859,-23859,-23859,-23859,-23859,-23859,-23859,-23859,-23859,-46000,-46000,-46000,-46000,-46000,-46000,-46000,-46000,-46000,-46000,-46000,-46000,-153000,-153000,-153000,-153000,-153000,-153000,-153000,-153000,-153000,-153000,-153000,-153000,-143000,-143000,-143000,-143000,-143000,-143000,-143000,-143000,-143000,-143000,-143000,-143000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-236000,-236000,-236000,-236000,-236000,-236000,-236000,-236000,-236000,-236000,-236000,-236000,-17000,-17000,-17000,-17000,-17000,-17000,-17000,-17000,-17000,-17000,-17000,-17000,-236000,-236000,-236000,-236000,-236000,-236000,-236000,-236000,-236000,-236000,-236000,-236000,-546000,-546000,-546000,-546000,-546000,-546000,-546000,-546000,-546000,-546000,-546000,-546000,-813000,-813000,-813000,-813000,-813000,-813000,-813000,-813000,-813000,-813000,-813000,-813000,,,
Price monthly,Financials,4,5.16,5.23,5.69,6.5,6.24,6.84,6.13,6.09,5.82,6.54,6.09,6.5,5.64,4.39,3.98,5.61,5.23,4.49,4.34,4.3,3.93,4.15,4.41,4.22,4.6,4.8,4.33,4.11,4.6,4.64,5.26,5.42,5.42,6.17,7.1,7.06,7.23,8.11,8.93,7.93,8.67,8.82,8.67,8.85,9.71,10.68,12.86,13.68,12.56,13.01,12.49,12.11,12.34,13.98,14.93,15.22,15.89,14.96,16.9,18.32,21.21,21.69,22.52,25.12,21.38,20.93,18.5,19.01,16.52,20.55,21.14,21.38,21.68,20.63,22.65,25.46,23.55,22.35,24.75,23.54,23.41,26.99,26.12,24.67,20.56,23.25,19.92,19.85,18.32,17.64,20.75,20.75,18.84,19.89,20.37,19.21,19.66,15.74,18.84,20.24,19.44,20.76,22.41,21.57,22.06,23.03,21.59,22.28,22.2,23.15,26.62,26.58,23.51,22.63,25.05,24.22,26.8,26.87,26.26,28.97,27.29,26.77,28.31,28.63,26.62,25.73,25.2,26.59,24.67,25.75,26.05,25.64,27.29,29.37,29.8,29.05,27.15,27.15,27.29,24.3,24.71,21.92,23.7,24.07,23.06,21.53,22.65,21.3,11.96,12.2,10.88,12.21,12.49,12.71,12.46,12.05
MV monthly,Financials,3331.89,4297.2,4359.48,4739.38,5418.21,5200.24,4705.82,4217.25,4191.53,4006.38,4500.11,4191.53,4474.39,3877.81,3018.93,2736.07,3857.24,3480.09,2982.93,2888.47,2858.64,2610.07,2759.21,2933.22,2808.93,3057.51,3191.74,2878.53,2734.35,3057.51,3082.36,3499.97,3604.38,3604.38,4101.53,4722.98,4693.14,4807.49,5394.13,5941,5057.84,5535,5630.43,5535,5649.52,6198.25,6818.55,8207.07,8731.94,8016.2,8302.5,7968.49,7729.91,7873.06,8922.8,9528.79,9714.88,10590.31,9972.33,11263.1,12210,14138.69,14457.64,14997.08,16729.81,14240.25,13936.53,12323.3,12661.88,11003.83,13687.57,14075.94,14240.25,14439.42,13742.34,15086.7,16953.87,15684.2,14887.54,16480.85,15679.21,15589.59,17974.59,17392.03,16431.07,21797.11,24650.55,21123.38,21044.11,19419.25,18705.88,21995.27,21995.15,20265.21,21391.05,21913.77,20667.29,21149.79,16927.87,20265.21,21769.01,20908.55,22331.93,24101.11,23200.44,23723.16,24768.58,23224.56,23964.4,23875.94,24905.29,28628.62,28588.41,25291.29,24342.37,26939.85,26055.25,28829.66,28902.04,28250.66,31161.77,29352.38,28789.45,30446.05,30799.89,28628.62,27679.69,27100.69,28596.46,26537.76,27695.77,28017.45,27583.19,29352.38,31596.03,32054.4,31242.19,29207.63,29199.59,29352.38,26135.67,26577.97,23578.4,25492.34,26089.46,24995.64,23334.67,24541.92,23083.5,12963.71,13314.04,11870.05,13322.19,13624.05,13868.78,18703.61,18088.17
NOSH,Financials,622784,622784,622784,622784,622784,622784,514298,514298,514298,514298,514298,514298,514298,514298,514298,514298,514298,497156,497156,497156,497156,497156,497156,497156,497156,497156,497156,497156,497156,497156,497156,497156,497156,497156,497156,497156,497156,497156,497156,497156,477156,477156,477156,477156,477156,477156,477156,477156,477156,477156,477156,477156,477156,477156,477156,477156,477156,498368,498368,498368,498368,498368,498368,498368,497911,497911,497911,497911,497911,497911,497911,497911,497911,497911,497911,497911,497911,497911,497911,497911,497911,497911,497911,497911,497911,792622,792622,792622,792622,792622,792622,792622,792618,792618,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,804175,810232,810232,810232,810232,810232,810232,815812,815812,815812,815812,815812,1501092,1501092
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Market value,,,,,,,,,,,,,,,2900640.72,2257768.22,2046906.04,2885211.78,2600125.88,2232230.44,2157657.04,2137770.8,1953823.08,2063197.4,2192457.96,2097998.32,2286917.6,2386348.8,2152685.48,2043311.16,2286917.6,2306803.84,2615040.56,2694585.52,2694585.52,3067452.52,3529807.6,3509921.36,3594437.88,4031935.16,4439603.08,3783847.08,4136942.52,4208515.92,4136942.52,4222830.6,4633184.76,5096026.08,6136226.16,6527494.08,5993079.36,6207799.56,5959678.44,5778359.16,5888105.04,6670640.88,7123939.08,7262314.32,7919067.52,7455585.28,8422419.2,9130101.76,10570385.28,10809601.92,11223247.36,12507524.32,10645337.18,10421277.23,9211353.5,9465288.11,8225489.72,10232071.05,10525838.54,10645337.18,10794710.48,10271903.93,11277684.15,12676814.06,11725804.05,11128310.85,12323297.25,11720824.94,11656096.51,13438617.89,13005435.32,12283464.37,16296308.32,18428461.5,15789030.24,15733546.7,14520835.04,13981852.08,16446906.5,16446823.5,14932923.12,15995040.75,16381044.75,15448201.75,15810080.5,12657714.5,15150657,16276502,15633162,16694673,18021561.75,17346054.75,17740100.5,18520150.25,17362138.25,17917019,17852685,18616651.25,21407138.5,21374971.5,18906154.25,18198480.25,20144583.75,19477118.5,21551890,21608182.25,21117635.5,23296949.75,21945935.75,21527764.75,22766194.25,23023530.25,21407138.5,20691422.75,20265210,21383013.25,19838997.25,20707506.25,20948758.75,20619047,21945935.75,23618619.75,23964415,23361283.75,21833351.25,21833351.25,21945935.75,19541452.5,19871164.25,17627516,19058947.5,19502284.24,18683949.92,17444294.96,18351754.8,17257941.6,9690374.72,9952906.4,8876034.56,9961064.52,10189491.88,10368970.52,18703606.32,18088158.6
Debt equity ratio,,,,,,,,,,,,,,,1.10901049475717,1.4247879704853,1.57156261066092,1.11494103216229,1.23718663959454,1.44108822384843,1.49089542052522,1.50476421513476,1.64643412851894,1.55915328315168,1.46723041385022,1.5332905509667,1.95500135203822,1.87354296236996,2.07690674812374,2.1880793721109,1.95500135203822,1.93814789210686,1.70969699988133,1.65922623973723,1.65922623973723,1.45753747477728,1.26662059427828,1.27379691492575,1.00879139410805,0.899329442589548,0.816748239574606,0.958294012241108,0.876501905083274,0.861595410098865,0.876501905083274,0.85867474769175,0.782623225239133,0.711542276879399,0.590923135075582,0.555502303879531,0.777355633081421,0.750467851768075,0.781712309968187,0.806241680553481,0.791214485535061,0.698396763340676,0.653957585499173,0.641497158443013,0.58829577955158,0.624867642852581,0.553137274383113,0.510263097001889,0.426852936811779,0.417406675416221,0.402022681606476,0.36074285242725,0.423847542234449,0.432960365646083,0.489830294755271,0.476689134822331,0.548538768339741,0.440966445400123,0.428659434861519,0.423847542234449,0.492833968067664,0.517917616466649,0.471728054203398,0.419663803130674,0.453700230475879,0.478059974394047,0.431702643543716,0.453892966342692,0.45641351677518,0.39587404326443,0.40905974072385,0.433102571046087,0.530426881368676,0.469057061545805,0.547468708882529,0.549399329014608,0.595282569920304,0.618229970574828,0.525569960527227,0.525572612851351,0.578855186659529,0.540417504094199,0.527683071008032,0.559547327247976,1.04914076813208,1.31042614367704,1.09480400750938,1.01907645758284,1.06101376036403,0.99355045768192,0.920397478869999,0.956240496127801,0.935000340048806,0.895619083867854,0.955354678160105,0.925767841179384,1.18195106226318,1.13344767093921,0.985699232991836,0.987182602793178,1.11609160281764,1.15949242519853,1.04747758811348,1.0833738060381,0.979078865009055,0.976528231568391,0.999212246086926,0.905740889963503,1.18081089342477,1.20374782523578,1.13826666483793,1.12554415932804,1.21053077691818,1.25240300355856,1.2787432254588,1.21189655064166,1.30621521206169,1.25143026336163,1.23701839852445,1.25679911394547,1.63870888941247,1.52265459966178,1.50068340912975,1.53942738699024,1.64715895366727,1.64715895366727,1.63870888941247,1.840344263048,1.80980840113583,2.04016266387164,1.88693525704922,1.84404039841848,2.54159319647759,2.72220804044465,2.58759996074054,2.75160277515367,4.90042969153622,4.77116915316314,5.35002423424543,4.76726156171911,4.66038940501123,4.57972176778838,2.5389221301788,2.62530869228446
Price Sales,,,,,,,,,,,,,,,1.25308102144153,0.975359163852537,0.884266394563348,1.24641569685939,1.12325817227959,0.964326805647296,0.932110988086696,0.923520103403869,0.844054420087722,0.891304285843269,0.947145036281643,0.906338334038216,0.863768098425521,0.901323233139674,0.813068666561414,0.771758018375846,0.863768098425521,0.871279125368352,0.987700042982226,1.01774415075355,1.01774415075355,1.15857590593162,1.33320728235243,1.3256962554096,1.1946174582342,1.34002041304002,1.47550953001817,1.25756792354316,1.37491978526093,1.39870732479832,1.37491978526093,1.4034648327058,1.53984672605348,1.69367281506191,2.03938505633859,2.16942360580964,1.87741349539503,1.94467751394023,1.86695020362133,1.81014947684982,1.84452886410626,2.08966884280434,2.2316706597331,2.27501858279556,2.48075544138838,2.3355633356306,2.63843719065221,2.86012836288453,2.98682827917491,3.05442269567674,3.1713047075445,3.5341973212772,3.00800711500424,2.94469545916926,2.60281251766036,2.67456572760667,2.32424123198644,2.89123228313083,2.97424089855892,3.00800711500424,2.64446606565409,2.5163899877511,2.76278396619304,3.10553994610485,2.87256346153846,2.7261908010779,3.01893612199902,2.87134368936796,2.8554866511514,3.29216508819206,3.18604490935816,3.00917794463498,3.377473226943,3.81937025906736,3.27233787357513,3.26083869430052,3.00949949015544,2.89779317720207,3.40868528497409,3.40866808290155,3.09490634611399,3.31503435233161,3.39503518134715,3.20169984455959,1.55779687653956,1.24718834367918,1.49282264262489,1.6037542615036,1.54036476500148,1.64495743422997,1.77569827076559,1.70913929943837,1.74796536604592,1.82482513055473,1.71072403685092,1.765397477584,1.43845661107082,1.5000121867698,1.72485202642817,1.72226021271453,1.52333851019257,1.46631860849247,1.62312333816775,1.5693432036097,1.73651518813955,1.74105086213843,1.7015257030054,1.87712108210458,1.67347382568248,1.64158645340857,1.73602213283514,1.75564513115754,1.63238817294494,1.57781170886076,1.54531111788928,1.63054851685222,1.5128105269178,1.57903814625591,1.59743470718316,1.57229274058258,1.4048096114454,1.5118819453335,1.53401709128153,1.49540927858149,1.39760281974139,1.39760281974139,1.4048096114454,1.25089313148124,1.27199873575727,1.12837767251312,1.22000688132121,1.24838588144924,0.963537203857459,0.899607805683049,0.946405796503532,0.889997503996699,0.499735687690166,0.513274529420865,0.457739908204837,0.51369524624826,0.525475317415296,0.534731087617967,0.964550890619359,0.93281205713991
BV/MV,,,,,,,,,,,,,,,0.708295579605598,0.90997427539307,1.00371534396371,0.712083256501885,0.790158282644377,0.920384814750577,0.952195349822602,0.961052980983743,1.0515337959873,0.995789835718094,0.937081137920656,0.979271994841254,1.06410567656657,1.01976794004296,1.13045868642176,1.19096985698448,1.06410567656657,1.05493235176858,0.930586713347192,0.903115518857238,0.903115518857238,0.793336484960491,0.689420579183976,0.693326644788418,0.775851772405648,0.691665636805528,0.628153226706924,0.737014721007171,0.674109196953503,0.662644754828443,0.674109196953503,0.660398501422245,0.601908005930676,0.547240331234726,0.454473307743924,0.427231486665707,0.440597202437179,0.42535748367494,0.443066522226659,0.456969517969527,0.448452257910127,0.395844124650284,0.370656454294104,0.363594011998093,0.333440015927532,0.354168573067412,0.313512535685709,0.289211891544131,0.209169291509495,0.204540372195316,0.197001806079769,0.176773591914151,0.207696568235897,0.212162094069922,0.240029871831539,0.233590353965464,0.268798585283503,0.216085286077055,0.210054523599029,0.207696568235897,0.204451986376943,0.214857928485318,0.195696205944906,0.174097370960413,0.188217370048922,0.198323000655576,0.179091679379883,0.188297326450812,0.189342975850154,0.16422819802342,0.169698279657432,0.179672438777954,0.152304433081566,0.134682973942236,0.157197748200652,0.157752097942418,0.170926809178875,0.177515824498695,0.150909838272626,0.150910599849266,0.166209922870078,0.155173096386141,0.151516587487498,0.160665949355562,0.754518612349886,0.942429219745792,0.787358594416071,0.732897031561204,0.763057403230389,0.714539302446954,0.661929313645639,0.687706811256317,0.672431365312727,0.644109245280016,0.687069750754922,0.665791558294379,0.681914233069143,0.653930711625701,0.568688804437828,0.569544619041948,0.64391731068205,0.66895695864494,0.604331176612175,0.625041121970891,0.564869252766231,0.563397691631373,0.576484995206968,0.522557679466171,0.564842626954287,0.575814542009058,0.544491532659219,0.538405703443328,0.579059176918952,0.599088818094928,0.611688701967559,0.579712496787608,0.624829967149675,0.598623506391553,0.591729569657677,0.601191703961876,0.603574172042311,0.56082870803659,0.552736213256197,0.567006511360918,0.606686525047317,0.606686525047317,0.603574172042311,0.677841117491138,0.666594057265668,0.75143883006545,0.695001652111167,0.679202489154163,0.765523353532945,0.819924223523907,0.779380509159811,0.828777865374165,1.4760007134172,1.43706766899767,1.61141779060401,1.4358907093998,1.40370100574632,1.37940405678769,0.764718833111111,0.790738312080037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Market value,,,,,,,,,,,,,,,2900640.72,2257768.22,2046906.04,2885211.78,2600125.88,2232230.44,2157657.04,2137770.8,1953823.08,2063197.4,2192457.96,2097998.32,2286917.6,2386348.8,2152685.48,2043311.16,2286917.6,2306803.84,2615040.56,2694585.52,2694585.52,3067452.52,3529807.6,3509921.36,3594437.88,4031935.16,4439603.08,3783847.08,4136942.52,4208515.92,4136942.52,4222830.6,4633184.76,5096026.08,6136226.16,6527494.08,5993079.36,6207799.56,5959678.44,5778359.16,5888105.04,6670640.88,7123939.08,7262314.32,7919067.52,7455585.28,8422419.2,9130101.76,10570385.28,10809601.92,11223247.36,12507524.32,10645337.18,10421277.23,9211353.5,9465288.11,8225489.72,10232071.05,10525838.54,10645337.18,10794710.48,10271903.93,11277684.15,12676814.06,11725804.05,11128310.85,12323297.25,11720824.94,11656096.51,13438617.89,13005435.32,12283464.37,16296308.32,18428461.5,15789030.24,15733546.7,14520835.04,13981852.08,16446906.5,16446823.5,14932923.12,15995040.75,16381044.75,15448201.75,15810080.5,12657714.5,15150657,16276502,15633162,16694673,18021561.75,17346054.75,17740100.5,18520150.25,17362138.25,17917019,17852685,18616651.25,21407138.5,21374971.5,18906154.25,18198480.25,20144583.75,19477118.5,21551890,21608182.25,21117635.5,23296949.75,21945935.75,21527764.75,22766194.25,23023530.25,21407138.5,20691422.75,20265210,21383013.25,19838997.25,20707506.25,20948758.75,20619047,21945935.75,23618619.75,23964415,23361283.75,21833351.25,21833351.25,21945935.75,19541452.5,19871164.25,17627516,19058947.5,19502284.24,18683949.92,17444294.96,18351754.8,17257941.6,9690374.72,9952906.4,8876034.56,9961064.52,10189491.88,10368970.52,18703606.32,18088158.6
Debt equity ratio,,,,,,,,,,,,,,,1.10901049475717,1.4247879704853,1.57156261066092,1.11494103216229,1.23718663959454,1.44108822384843,1.49089542052522,1.50476421513476,1.64643412851894,1.55915328315168,1.46723041385022,1.5332905509667,1.95500135203822,1.87354296236996,2.07690674812374,2.1880793721109,1.95500135203822,1.93814789210686,1.70969699988133,1.65922623973723,1.65922623973723,1.45753747477728,1.26662059427828,1.27379691492575,1.00879139410805,0.899329442589548,0.816748239574606,0.958294012241108,0.876501905083274,0.861595410098865,0.876501905083274,0.85867474769175,0.782623225239133,0.711542276879399,0.590923135075582,0.555502303879531,0.777355633081421,0.750467851768075,0.781712309968187,0.806241680553481,0.791214485535061,0.698396763340676,0.653957585499173,0.641497158443013,0.58829577955158,0.624867642852581,0.553137274383113,0.510263097001889,0.426852936811779,0.417406675416221,0.402022681606476,0.36074285242725,0.423847542234449,0.432960365646083,0.489830294755271,0.476689134822331,0.548538768339741,0.440966445400123,0.428659434861519,0.423847542234449,0.492833968067664,0.517917616466649,0.471728054203398,0.419663803130674,0.453700230475879,0.478059974394047,0.431702643543716,0.453892966342692,0.45641351677518,0.39587404326443,0.40905974072385,0.433102571046087,0.530426881368676,0.469057061545805,0.547468708882529,0.549399329014608,0.595282569920304,0.618229970574828,0.525569960527227,0.525572612851351,0.578855186659529,0.540417504094199,0.527683071008032,0.559547327247976,1.04914076813208,1.31042614367704,1.09480400750938,1.01907645758284,1.06101376036403,0.99355045768192,0.920397478869999,0.956240496127801,0.935000340048806,0.895619083867854,0.955354678160105,0.925767841179384,1.18195106226318,1.13344767093921,0.985699232991836,0.987182602793178,1.11609160281764,1.15949242519853,1.04747758811348,1.0833738060381,0.979078865009055,0.976528231568391,0.999212246086926,0.905740889963503,1.18081089342477,1.20374782523578,1.13826666483793,1.12554415932804,1.21053077691818,1.25240300355856,1.2787432254588,1.21189655064166,1.30621521206169,1.25143026336163,1.23701839852445,1.25679911394547,1.63870888941247,1.52265459966178,1.50068340912975,1.53942738699024,1.64715895366727,1.64715895366727,1.63870888941247,1.840344263048,1.80980840113583,2.04016266387164,1.88693525704922,1.84404039841848,2.54159319647759,2.72220804044465,2.58759996074054,2.75160277515367,4.90042969153622,4.77116915316314,5.35002423424543,4.76726156171911,4.66038940501123,4.57972176778838,2.5389221301788,2.62530869228446
Price Sales,,,,,,,,,,,,,,,1.25308102144153,0.975359163852537,0.884266394563348,1.24641569685939,1.12325817227959,0.964326805647296,0.932110988086696,0.923520103403869,0.844054420087722,0.891304285843269,0.947145036281643,0.906338334038216,0.863768098425521,0.901323233139674,0.813068666561414,0.771758018375846,0.863768098425521,0.871279125368352,0.987700042982226,1.01774415075355,1.01774415075355,1.15857590593162,1.33320728235243,1.3256962554096,1.1946174582342,1.34002041304002,1.47550953001817,1.25756792354316,1.37491978526093,1.39870732479832,1.37491978526093,1.4034648327058,1.53984672605348,1.69367281506191,2.03938505633859,2.16942360580964,1.87741349539503,1.94467751394023,1.86695020362133,1.81014947684982,1.84452886410626,2.08966884280434,2.2316706597331,2.27501858279556,2.48075544138838,2.3355633356306,2.63843719065221,2.86012836288453,2.98682827917491,3.05442269567674,3.1713047075445,3.5341973212772,3.00800711500424,2.94469545916926,2.60281251766036,2.67456572760667,2.32424123198644,2.89123228313083,2.97424089855892,3.00800711500424,2.64446606565409,2.5163899877511,2.76278396619304,3.10553994610485,2.87256346153846,2.7261908010779,3.01893612199902,2.87134368936796,2.8554866511514,3.29216508819206,3.18604490935816,3.00917794463498,3.377473226943,3.81937025906736,3.27233787357513,3.26083869430052,3.00949949015544,2.89779317720207,3.40868528497409,3.40866808290155,3.09490634611399,3.31503435233161,3.39503518134715,3.20169984455959,1.55779687653956,1.24718834367918,1.49282264262489,1.6037542615036,1.54036476500148,1.64495743422997,1.77569827076559,1.70913929943837,1.74796536604592,1.82482513055473,1.71072403685092,1.765397477584,1.43845661107082,1.5000121867698,1.72485202642817,1.72226021271453,1.52333851019257,1.46631860849247,1.62312333816775,1.5693432036097,1.73651518813955,1.74105086213843,1.7015257030054,1.87712108210458,1.67347382568248,1.64158645340857,1.73602213283514,1.75564513115754,1.63238817294494,1.57781170886076,1.54531111788928,1.63054851685222,1.5128105269178,1.57903814625591,1.59743470718316,1.57229274058258,1.4048096114454,1.5118819453335,1.53401709128153,1.49540927858149,1.39760281974139,1.39760281974139,1.4048096114454,1.25089313148124,1.27199873575727,1.12837767251312,1.22000688132121,1.24838588144924,0.963537203857459,0.899607805683049,0.946405796503532,0.889997503996699,0.499735687690166,0.513274529420865,0.457739908204837,0.51369524624826,0.525475317415296,0.534731087617967,0.964550890619359,0.93281205713991
BV/MV,,,,,,,,,,,,,,,0.708295579605598,0.90997427539307,1.00371534396371,0.712083256501885,0.790158282644377,0.920384814750577,0.952195349822602,0.961052980983743,1.0515337959873,0.995789835718094,0.937081137920656,0.979271994841254,1.06410567656657,1.01976794004296,1.13045868642176,1.19096985698448,1.06410567656657,1.05493235176858,0.930586713347192,0.903115518857238,0.903115518857238,0.793336484960491,0.689420579183976,0.693326644788418,0.775851772405648,0.691665636805528,0.628153226706924,0.737014721007171,0.674109196953503,0.662644754828443,0.674109196953503,0.660398501422245,0.601908005930676,0.547240331234726,0.454473307743924,0.427231486665707,0.440597202437179,0.42535748367494,0.443066522226659,0.456969517969527,0.448452257910127,0.395844124650284,0.370656454294104,0.363594011998093,0.333440015927532,0.354168573067412,0.313512535685709,0.289211891544131,0.209169291509495,0.204540372195316,0.197001806079769,0.176773591914151,0.207696568235897,0.212162094069922,0.240029871831539,0.233590353965464,0.268798585283503,0.216085286077055,0.210054523599029,0.207696568235897,0.204451986376943,0.214857928485318,0.195696205944906,0.174097370960413,0.188217370048922,0.198323000655576,0.179091679379883,0.188297326450812,0.189342975850154,0.16422819802342,0.169698279657432,0.179672438777954,0.152304433081566,0.134682973942236,0.157197748200652,0.157752097942418,0.170926809178875,0.177515824498695,0.150909838272626,0.150910599849266,0.166209922870078,0.155173096386141,0.151516587487498,0.160665949355562,0.754518612349886,0.942429219745792,0.787358594416071,0.732897031561204,0.763057403230389,0.714539302446954,0.661929313645639,0.687706811256317,0.672431365312727,0.644109245280016,0.687069750754922,0.665791558294379,0.681914233069143,0.653930711625701,0.568688804437828,0.569544619041948,0.64391731068205,0.66895695864494,0.604331176612175,0.625041121970891,0.564869252766231,0.563397691631373,0.576484995206968,0.522557679466171,0.564842626954287,0.575814542009058,0.544491532659219,0.538405703443328,0.579059176918952,0.599088818094928,0.611688701967559,0.579712496787608,0.624829967149675,0.598623506391553,0.591729569657677,0.601191703961876,0.603574172042311,0.56082870803659,0.552736213256197,0.567006511360918,0.606686525047317,0.606686525047317,0.603574172042311,0.677841117491138,0.666594057265668,0.75143883006545,0.695001652111167,0.679202489154163,0.765523353532945,0.819924223523907,0.779380509159811,0.828777865374165,1.4760007134172,1.43706766899767,1.61141779060401,1.4358907093998,1.40370100574632,1.37940405678769,0.764718833111111,0.790738312080037
Return monthly,,,,,,,,,,,,,,,-0.133333387,-0.221485458,-0.093696782,0.409774501,-0.066666635,-0.12795012,-0.031666816,-0.010327167,-0.086956548,0.057143008,0.063063013,-0.011032182,0.08849535,0.043902412,-0.098130958,-0.050086119,0.118181713,0.04871488,0.135483854,0.029829542,0,0.137931295,0.151515305,0.145932583,0.024364421,0.122026994,0.10138248,-0.112970735,0.094339762,0.048066835,-0.016949289,0.020689684,0.09712854,0.100077053,0.2036386,0.133204222,-0.08196786,0.035715409,-0.040229768,-0.029939986,0.018518684,0.166256193,0.0679144,0.054240463,0.043714004,-0.058353165,0.129435298,0.132251944,0.157959232,0.022559318,0.038262216,0.115538051,-0.14880939,0.008104491,-0.115755497,0.02747438,-0.130947565,0.243892037,0.028373685,0.057501969,0.013986056,-0.048276003,0.097826388,0.123762373,-0.074889766,-0.022167001,0.107024027,-0.048640983,-0.005716227,0.1529869,-0.032410107,-0.019077509,-0.166666867,0.130908926,-0.143086417,-0.003752526,-0.077212417,0.005145842,0.175847902,0,-0.091892188,0.05555522,0.024436564,-0.018498231,0.023346409,-0.199620303,0.197150498,0.074206116,-0.039526364,0.101763017,0.079221943,-0.037370642,0.022530949,0.04406718,-0.062337473,0.067388217,-0.003691225,0.043111886,0.14949993,-0.001404388,-0.115330895,-0.010810319,0.106705997,-0.032835589,0.106481453,0.002510662,-0.022537512,0.132681549,-0.058064389,-0.019178087,0.057541837,0.011621719,-0.070495927,-0.008752708,-0.020917697,0.055193086,-0.071991703,0.043637032,0.011614445,0.013152811,0.064140029,0.076438556,0.014507522,-0.025338866,-0.065122368,0.023070298,0.005232307,-0.109589114,0.016923142,-0.112859117,0.081173558,0.053030145,-0.041925843,-0.066450425,0.051736425,-0.059425924,-0.438399271,0.034868595,-0.108456109,0.122336569,0.022658272,0.017963323,-0.01966628,-0.029055823
