me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Technology,56589,56589,56589,56589,56589,56589,56589,116936,116936,116936,116936,116936,116936,116936,116936,116936,116936,116936,116936,133267,133267,133267,133267,133267,133267,133267,133267,133267,133267,133267,133267,143840,143840,143840,143840,143840,143840,143840,143840,143840,143840,143840,143840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Technology,,-0.108083009,-0.315888,-0.273359486,-0.353222167,-0.0222871,-0.102524883,-0.329647,0.099232935,-0.150384481,-0.217748755,-0.142823915,-0.223068857,-0.286304921,-0.375723352,-0.006248857,-0.116372884,-0.1613017,-0.102892271,-0.224993378,-0.1484588,-0.183148978,-0.0835901,-0.110483688,-0.101403841,-0.243558511,-0.2413526,-0.335781244,-0.094879441,-0.209127633,-0.252381327,-0.079257033,-0.1235349,-0.023017,-0.082239864,-0.039533102,-0.029904306,-0.049357306,-0.324999089,-0.2433578,-0.535193089,-0.315506352,-0.527735357,0.237492489,-0.5120327,-0.1528517,-0.1628372,0.0426148,0.234989474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Technology,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Technology,1.2083,1.1967,1.176,1.0404,1.0485,1.0617,1.0999,1.169,1.0231,0.981,0.9191,0.7911,0.802,0.6856,0.7036,0.7613,0.7612,0.7159,0.7066,0.5812,0.5676,0.5588,0.5427,0.4637,0.4982,0.5198,0.6802,0.6736,0.4994,0.4761,0.4922,0.4099,0.4323,0.459,0.4445,0.5548,0.5695,0.6602,0.6573,0.7406,0.7334,0.9824,1.0475,0.7428,0.7529,0.7659,0.9244,0.9204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Technology,19.1,42.63,186.1,78.66,101.22,29.45,176.89,92.29,104.15,89.92,113.17,141.8,97.63,75.33,69.61,83.53,101.54,48.03,36.3,147.16,32.53,84.8,816.98,340.44,91.24,108.37,34.47,6.61,60.74,35.1,377.26,31.78,41.21,29.29,1993.29,65.45,192.18,198.45,282.95,419.87,70.53,496.42,112.84,433.01,174.84,105.42,105.52,25.82,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Technology,126604,126604,126604,126604,126604,126604,126604,281827,281827,281827,281827,281827,281827,281827,281827,281827,281827,281827,281827,286160,286160,286160,286160,286160,286160,286160,286160,286160,286160,286160,286160,130216,130216,130216,130216,130216,130216,130216,130216,130216,130216,130216,130216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Technology,202848,202848,202848,202848,202848,202848,202848,403161,403161,403161,403161,403161,403161,403161,403161,403161,403161,403161,403161,430485,430485,430485,430485,430485,430485,430485,430485,430485,430485,430485,430485,503295,503295,503295,503295,503295,503295,503295,503295,503295,503295,503295,503295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Technology,69996,69996,69996,69996,69996,69996,69996,164891,164891,164891,164891,164891,164891,164891,164891,164891,164891,164891,164891,152888,152888,152888,152888,152888,152888,152888,152888,152888,152888,152888,152888,-13635,-13635,-13635,-13635,-13635,-13635,-13635,-13635,-13635,-13635,-13635,-13635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Technology,0.01%,0.03%,0.12%,0.05%,0.07%,0.02%,0.12%,0.06%,0.07%,0.06%,0.07%,0.07%,0.05%,0.04%,0.04%,0.04%,0.05%,0.02%,0.02%,0.07%,0.02%,0.04%,0.39%,0.16%,0.04%,0.04%,0.01%,0%,0.02%,0.01%,0.15%,0.01%,0.02%,0.01%,0.81%,0.03%,0.08%,0.08%,0.12%,0.17%,0.03%,0.2%,0.05%,0.18%,0.07%,0.04%,0.04%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Technology,,0.090909091,-0.125,-0.085714286,-0.166666667,0.1625,0.075268817,-0.15,0.270588235,0.018518519,-0.054545455,0.009615385,-0.057142857,-0.121212121,-0.206896552,0.173913043,0.049382716,0,0.058823529,-0.077777778,0,-0.036144578,0.0625,0.023529412,0.034482759,-0.111111111,-0.1,-0.194444444,0.034482759,-0.083333333,-0.127272727,0.041666667,0,0.1,0.036363636,0.087719298,0.096774194,0.088235294,-0.189189189,-0.1,-0.388888889,-0.151515152,-0.357142857,0.388888889,-0.36,0,0,0.1875,0.315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
