me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Telecommunications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15797900,15797900,15797900,15797900,15797900,15797900,15797900,15797900,15797900,15797900,15797900,15797900,18437100,18437100,18437100,18437100,18437100,18437100,18437100,18437100,18437100,18437100,18437100,18437100,21914800,21914800,21914800,21914800,21914800,21914800,21914800,21914800,21914800,21914800,21914800,21914800,31478900,31478900,31478900,31478900,31478900,31478900,31478900,31478900,31478900,31478900,31478900,31478900,26800000,26800000,26800000,26800000,26800000,26800000,26800000,26800000,26800000,26800000,26800000,26800000,24825000,24825000,24825000,24825000,24825000,24825000,24825000,24825000,24825000,24825000,24825000,24825000,28987000,28987000,28987000,28987000,28987000,28987000,28987000,28987000,28987000,28987000,28987000,28987000,34134000,34134000,34134000,34134000,34134000,34134000,34134000,34134000,34134000,34134000,34134000,34134000,36976000,36976000,36976000,36976000,36976000,36976000,36976000,36976000,36976000
Excess return,Telecommunications,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-0.060181482,-0.114204017,-0.118194425,-0.123871073,-0.024619163,-0.114431948,-0.138798407,-0.11932888,-0.070003497,-0.07652852,-0.008334074,-0.13323439,-0.041667196,-0.114699164,0.014868981,-0.140840985,-0.102610989,0.024387854,-0.211115879,-0.055763227,-0.063417671,-0.109454334,-0.082282078,-0.08882333,-0.111174914,-0.064932247,-0.121571595,-0.126834865,-0.077835011,-0.148017014,-0.042538389,-0.050199489,-0.07675278,-0.133048248,-0.185203709,-0.161540301,-0.089316226,-0.001043046,-0.166083103,-0.051091231,0.01047175,-0.063074096,-0.099430175,-0.153762048,-0.185026732,-0.162338428,-0.061994723,-0.15874522,-0.02721343,-0.142301274,-0.072868873,-0.221832725,-0.051381914,0.091787285
Risk premium,Telecommunications,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Telecommunications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0397,-0.0109,0.1232,0.0517,0.0334,0.0338,0.2386,0.2552,0.3249,0.3136,0.1477,0.2511,0.3339,0.354,0.4788,0.4651,0.4746,0.5642,0.6239,0.6319,0.6168,0.6163,0.6049,0.6054,0.7324,0.7303,0.7145,0.6795,0.6789,0.7078,0.7049,0.7416,0.7247,0.7125,0.8736,0.8235,0.8549,0.8768,0.7909,0.8495,0.8717,0.7413,0.6324,0.6601,0.6918,0.7505,0.7599,0.8131,0.9042,0.8992,0.968,1.0986,1.045,1.044,
VO monthly avg,Telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2734.4,4442.13,1875.93,2210.19,3244.9,2321.9,2660.9,884.3,1169.03,2084.11,3045.57,1594.43,2641.88,1717.52,1594.44,1329.86,875.83,922.47,1274.04,849.24,1248.6,1349.45,1152.58,797,1246.1,2108.37,2352.55,1990.35,1773.6,2234.8,1541.08,1276.82,2733.41,2374.23,1745.04,1401.42,2189.08,2291.89,1923.67,1106.47,1989.65,1837,1553.14,850.91,1175.24,1790.43,1983.46,2211.15,1977.82,2524.47,1923.67,1166.57,1198.94,2087.12,1857.31,968.47
Total assets,Telecommunications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24470200,24470200,24470200,24470200,24470200,24470200,24470200,24470200,24470200,24470200,24470200,24470200,28084100,28084100,28084100,28084100,28084100,28084100,28084100,28084100,28084100,28084100,28084100,28084100,33720100,33720100,33720100,33720100,33720100,33720100,33720100,33720100,33720100,33720100,33720100,33720100,46576700,46576700,46576700,46576700,46576700,46576700,46576700,46576700,46576700,46576700,46576700,46576700,41436000,41436000,41436000,41436000,41436000,41436000,41436000,41436000,41436000,41436000,41436000,41436000,41005000,41005000,41005000,41005000,41005000,41005000,41005000,41005000,41005000,41005000,41005000,41005000,47917000,47917000,47917000,47917000,47917000,47917000,47917000,47917000,47917000,47917000,47917000,47917000,55350000,55350000,55350000,55350000,55350000,55350000,55350000,55350000,55350000,55350000,55350000,55350000,60719000,60719000,60719000,60719000,60719000,60719000,60719000,60719000,60719000
Net sales,Telecommunications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34042500,34042500,34042500,34042500,34042500,34042500,34042500,34042500,34042500,34042500,34042500,34042500,41146400,41146400,41146400,41146400,41146400,41146400,41146400,41146400,41146400,41146400,41146400,41146400,48177800,48177800,48177800,48177800,48177800,48177800,48177800,48177800,48177800,48177800,48177800,48177800,55187100,55187100,55187100,55187100,55187100,55187100,55187100,55187100,55187100,55187100,55187100,55187100,58535000,58535000,58535000,58535000,58535000,58535000,58535000,58535000,58535000,58535000,58535000,58535000,61197000,61197000,61197000,61197000,61197000,61197000,61197000,61197000,61197000,61197000,61197000,61197000,66929000,66929000,66929000,66929000,66929000,66929000,66929000,66929000,66929000,66929000,66929000,66929000,69917000,69917000,69917000,69917000,69917000,69917000,69917000,69917000,69917000,69917000,69917000,69917000,75711000,75711000,75711000,75711000,75711000,75711000,75711000,75711000,75711000
common equity,Telecommunications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8389000,8389000,8389000,8389000,8389000,8389000,8389000,8389000,8389000,8389000,8389000,8389000,9425800,9425800,9425800,9425800,9425800,9425800,9425800,9425800,9425800,9425800,9425800,9425800,11401700,11401700,11401700,11401700,11401700,11401700,11401700,11401700,11401700,11401700,11401700,11401700,14017000,14017000,14017000,14017000,14017000,14017000,14017000,14017000,14017000,14017000,14017000,14017000,13738000,13738000,13738000,13738000,13738000,13738000,13738000,13738000,13738000,13738000,13738000,13738000,15622000,15622000,15622000,15622000,15622000,15622000,15622000,15622000,15622000,15622000,15622000,15622000,18530000,18530000,18530000,18530000,18530000,18530000,18530000,18530000,18530000,18530000,18530000,18530000,20800000,20800000,20800000,20800000,20800000,20800000,20800000,20800000,20800000,20800000,20800000,20800000,23057000,23057000,23057000,23057000,23057000,23057000,23057000,23057000,23057000
Turnover ratio,Telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18%,0.3%,0.13%,0.15%,0.22%,0.16%,0.18%,0.06%,0.08%,0.14%,0.2%,0.11%,0.18%,0.12%,0.11%,0.09%,0.06%,0.06%,0.09%,0.06%,0.08%,0.09%,0.08%,0.05%,0.08%,0.14%,0.16%,0.13%,0.12%,0.15%,0.1%,0.09%,0.18%,0.16%,0.12%,0.09%,0.15%,0.15%,0.13%,0.07%,0.13%,0.12%,0.1%,0.06%,0.08%,0.12%,0.13%,0.15%,0.13%,0.17%,0.13%,0.08%,0.08%,0.14%,0.12%,0.07%
Return monthly,Telecommunications,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.1,0.026181818,-0.018692417,-0.025187325,-0.031116873,0.067960237,-0.008950148,-0.035220807,-0.01376018,0.034453303,0.01972658,0.095285226,-0.03014869,0.059884804,-0.005034764,0.122570281,-0.028191185,0.014283611,0.150043554,-0.084706179,0.069995173,0.059809229,0.011554366,0.039858122,0.03971787,0.013233986,0.062781253,-0.000413095,-0.005114165,0.046056389,-0.026258314,0.082632411,0.074206611,0.04488472,-0.000461448,-0.061023209,-0.041031601,0.033372174,0.114383654,-0.045614603,0.070525869,0.12102365,0.042017104,0.006206125,-0.045028648,-0.077645232,-0.042664728,0.065030577,-0.02338062,0.11128617,-0.005567274,0.072292927,-0.075947725,0.093490086,0.091787285
