me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Basic Materials,8325420,6961371,6961371,6961371,6961371,6961371,6961371,6961371,6961371,6961371,6961371,6961371,6961371,9324936,9324936,9324936,9324936,9324936,9324936,9324936,9324936,9324936,9324936,9324936,9324936,11164720,11164720,11164720,11164720,11164720,11164720,11164720,11164720,11164720,11164720,11164720,11164720,11768348,11768348,11768348,11768348,11768348,11768348,11768348,11768348,11768348,11768348,11768348,11768348,14029692,14029692,14029692,14029692,14029692,14029692,14029692,14029692,14029692,14029692,14029692,14029692,9700824,9700824,9700824,9700824,9700824,9700824,9700824,9700824,9700824,9700824,9700824,9700824,10058832,10058832,10058832,10058832,10058832,10058832,10058832,10058832,10058832,10058832,10058832,10058832,19129560,19129560,19129560,19129560,19129560,19129560,19129560,19129560,19129560,19129560,19129560,19129560,17329620,17329620,17329620,17329620,17329620,17329620,17329620,17329620,17329620,17329620,17329620,17329620,18109440,18109440,18109440,18109440,18109440,18109440,18109440,18109440,18109440,18109440,18109440,18109440,18497612,18497612,18497612,18497612,18497612,18497612,18497612,18497612,18497612,18497612,18497612,18497612,21130785,21130785,21130785,21130785,21130785,21130785,21130785,21130785,21130785,21130785,21130785,21130785,19591948,19591948,19591948,19591948,19591948,19591948,19591948,19591948,19591948,19591948,19591948,19591948
Excess return,Basic Materials,,-0.178451995,-0.178449313,-0.427491505,0.157263796,-0.02265027,-0.327265434,-0.434162092,0.072128312,-0.260763377,-0.159331266,-0.020572793,0.03975345,-0.213906177,-0.1449991,-0.122828485,-0.18242681,-0.26395689,-0.353291211,-0.42272288,-0.041633144,-0.202714328,-0.182185536,-0.269944434,-0.244009307,-0.149163218,-0.307554852,-0.351869962,-0.308623333,0.151122818,-0.311453714,-0.183045444,-0.014571142,-0.236811554,-0.02431874,-0.241827087,-0.10684055,-0.050543684,-0.275744071,-0.227134774,-0.3176135,-0.15708058,-0.212182854,-0.161764429,0.066390931,-0.262592764,-0.321720386,-0.254083277,-0.187189676,-0.120112948,-0.099413887,-0.141626315,-0.155248247,0.044465609,-0.149539213,-0.188222534,-0.093807128,0.038675375,-0.130286817,-0.066927049,-0.092226467,-0.052813467,-0.175671607,-0.00183657,-0.110729674,-0.123505165,0.107388835,-0.21722927,-0.000690461,-0.176698958,-0.146972034,-0.099842214,-0.114053396,-0.086007851,-0.016294657,-0.005400069,-0.13804457,-0.103196492,-0.173171754,-0.300640469,-0.140940384,-0.045738293,-0.070722365,-0.278137628,-0.10829748,-0.11231375,-0.007940938,-0.198783343,-0.163421259,-0.086582932,-0.189289265,-0.437237432,-0.133326263,-0.41685787,-0.635955653,-0.003743846,-0.055125765,-0.35844178,-0.270623683,0.054345967,-0.221137524,0.026987294,-0.198390407,-0.162952718,0.063254442,-0.219296438,-0.162564091,-0.073292126,-0.14918271,-0.268457344,-0.199301318,-0.118146944,-0.094364501,-0.239409842,-0.232062728,-0.20928881,-0.303273725,-0.09486812,-0.133499986,-0.225947663,-0.12807762,-0.168282446,-0.21968231,-0.141406425,-0.220951898,-0.201933696,-0.216734546,-0.267265208,-0.150449743,-0.217804959,-0.127886392,-0.206482523,-0.196926674,-0.11863756,-0.094022259,-0.256175529,-0.222628679,-0.216491335,-0.135563004,-0.276902787,-0.17071072,-0.133839576,-0.211188014,-0.176456238,-0.012903431,-0.16749303,-0.179432396,-0.248079187,-0.265702511,-0.20147521,-0.27709403,0.009484249,-0.007105267,-0.117419729,-0.254439657,-0.193422131,-0.022555443
Risk premium,Basic Materials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Basic Materials,1.3209,1.3216,1.3118,1.0682,1.04,1.1336,1.1671,1.1854,1.1802,1.2181,1.2915,1.3658,1.3644,1.2899,1.295,1.3459,1.3452,1.3435,1.4083,1.3878,1.399,1.3998,1.4071,1.4105,1.4041,1.3879,1.3826,1.3882,1.3692,1.3716,1.3784,1.3624,1.3862,1.3734,1.2949,1.2435,1.2684,1.266,1.2815,1.2903,1.2829,1.2064,1.2104,1.2451,1.2233,1.2455,1.2288,1.2292,1.2416,1.2861,1.4246,1.3931,1.4812,1.4783,1.431,1.4141,1.4645,1.3961,1.4236,1.3784,1.3557,1.2914,1.2707,1.2586,1.1952,1.1655,1.136,1.1401,1.1536,1.1162,1.1178,1.0987,1.1092,1.1138,1.1477,0.9682,0.93,0.9645,0.993,1.0063,0.9032,0.92,0.8669,1.0038,0.9899,1.2217,1.27,1.2994,1.2957,1.1488,1.3317,1.3392,1.4975,1.4241,1.43,1.4364,1.4491,1.4911,1.4683,1.4973,1.5083,1.5064,1.4734,1.4664,1.4819,1.5272,1.547,1.5367,1.5676,1.5402,1.5615,1.57,1.6104,1.6107,1.5555,1.498,1.4634,1.5744,1.574,1.5737,1.4453,1.4994,1.5206,1.5352,1.5081,1.4912,1.5715,1.6077,1.5722,1.3596,1.3627,1.3708,1.3507,1.2943,1.3329,1.3436,1.4111,1.4107,1.3829,1.367,1.4421,1.405,1.3663,1.3246,1.4037,1.3457,1.3429,1.3838,1.3429,1.4637,1.5135,1.5317,1.5984,1.6825,1.6742,1.6923,
VO monthly avg,Basic Materials,67.3,219.77,269.99,404.09,302.63,307.17,410.05,532.73,583.29,548.42,388.33,451.72,343.47,313.23,361.12,416.56,292.45,361.46,462.21,549.68,1007.7,376.24,258.87,383.52,408.14,347.48,612.08,504.16,315.32,482.86,447.28,295.06,368.99,453.46,287.54,312.85,315.09,369.71,352.67,256.4,266.92,329.94,214.29,172.13,378.96,198.31,256.31,341.94,407.09,396.98,380.56,301.42,390.72,249.2,217.13,179.89,180.9,297.56,341.05,298.07,155.46,222.19,280.21,202.83,204.48,266.16,398.29,219.35,294.66,274.27,187.57,352.5,183.08,256.1,378.32,340.21,260.96,342.45,333.06,442.11,611.85,456.23,341.36,310.09,277.83,484.75,396.66,369.35,271.81,266.58,275,441.56,496.81,412.87,467.95,383.37,255.08,353.11,430.45,441.21,356.7,431.42,487.7,350.69,508.08,419.74,372.95,327,285.36,409.22,342.9,330.57,317.82,398.06,368.75,327.36,378.35,290.59,410.89,254.33,305.93,377.35,481.91,337.84,304.28,333.28,362.31,537.14,597.93,512.4,313.9,299.62,214.59,296.34,378.26,234.82,229.96,243.35,243.64,226.57,175.19,284.32,283.06,238.6,174.04,423.07,271.89,263.91,326.46,540.21,363.35,246.26,285.41,364.09,230.51,215.78,191.74
Total assets,Basic Materials,20042380,17072637,17072637,17072637,17072637,17072637,17072637,17072637,17072637,17072637,17072637,17072637,17072637,20462571,20462571,20462571,20462571,20462571,20462571,20462571,20462571,20462571,20462571,20462571,20462571,24138800,24138800,24138800,24138800,24138800,24138800,24138800,24138800,24138800,24138800,24138800,24138800,27199326,27199326,27199326,27199326,27199326,27199326,27199326,27199326,27199326,27199326,27199326,27199326,30003846,30003846,30003846,30003846,30003846,30003846,30003846,30003846,30003846,30003846,30003846,30003846,23562721,23562721,23562721,23562721,23562721,23562721,23562721,23562721,23562721,23562721,23562721,23562721,22321152,22321152,22321152,22321152,22321152,22321152,22321152,22321152,22321152,22321152,22321152,22321152,34141200,34141200,34141200,34141200,34141200,34141200,34141200,34141200,34141200,34141200,34141200,34141200,34732400,34732400,34732400,34732400,34732400,34732400,34732400,34732400,34732400,34732400,34732400,34732400,42410880,42410880,42410880,42410880,42410880,42410880,42410880,42410880,42410880,42410880,42410880,42410880,46311328,46311328,46311328,46311328,46311328,46311328,46311328,46311328,46311328,46311328,46311328,46311328,48059790,48059790,48059790,48059790,48059790,48059790,48059790,48059790,48059790,48059790,48059790,48059790,42159804,42159804,42159804,42159804,42159804,42159804,42159804,42159804,42159804,42159804,42159804,42159804
Net sales,Basic Materials,9801777,10270799,10270799,10270799,10270799,10270799,10270799,10270799,10270799,10270799,10270799,10270799,10270799,10034623,10034623,10034623,10034623,10034623,10034623,10034623,10034623,10034623,10034623,10034623,10034623,11368570,11368570,11368570,11368570,11368570,11368570,11368570,11368570,11368570,11368570,11368570,11368570,13555688,13555688,13555688,13555688,13555688,13555688,13555688,13555688,13555688,13555688,13555688,13555688,16231968,16231968,16231968,16231968,16231968,16231968,16231968,16231968,16231968,16231968,16231968,16231968,17800343,17800343,17800343,17800343,17800343,17800343,17800343,17800343,17800343,17800343,17800343,17800343,12686098,12686098,12686098,12686098,12686098,12686098,12686098,12686098,12686098,12686098,12686098,12686098,14207940,14207940,14207940,14207940,14207940,14207940,14207940,14207940,14207940,14207940,14207940,14207940,13349120,13349120,13349120,13349120,13349120,13349120,13349120,13349120,13349120,13349120,13349120,13349120,18174000,18174000,18174000,18174000,18174000,18174000,18174000,18174000,18174000,18174000,18174000,18174000,19004553,19004553,19004553,19004553,19004553,19004553,19004553,19004553,19004553,19004553,19004553,19004553,18057594,18057594,18057594,18057594,18057594,18057594,18057594,18057594,18057594,18057594,18057594,18057594,18728999,18728999,18728999,18728999,18728999,18728999,18728999,18728999,18728999,18728999,18728999,18728999
common equity,Basic Materials,9944140,8777112,8777112,8777112,8777112,8777112,8777112,8777112,8777112,8777112,8777112,8777112,8777112,9706851,9706851,9706851,9706851,9706851,9706851,9706851,9706851,9706851,9706851,9706851,9706851,11072320,11072320,11072320,11072320,11072320,11072320,11072320,11072320,11072320,11072320,11072320,11072320,13023958,13023958,13023958,13023958,13023958,13023958,13023958,13023958,13023958,13023958,13023958,13023958,13671180,13671180,13671180,13671180,13671180,13671180,13671180,13671180,13671180,13671180,13671180,13671180,12402481,12402481,12402481,12402481,12402481,12402481,12402481,12402481,12402481,12402481,12402481,12402481,11320344,11320344,11320344,11320344,11320344,11320344,11320344,11320344,11320344,11320344,11320344,11320344,13952490,13952490,13952490,13952490,13952490,13952490,13952490,13952490,13952490,13952490,13952490,13952490,16195020,16195020,16195020,16195020,16195020,16195020,16195020,16195020,16195020,16195020,16195020,16195020,21912960,21912960,21912960,21912960,21912960,21912960,21912960,21912960,21912960,21912960,21912960,21912960,25175248,25175248,25175248,25175248,25175248,25175248,25175248,25175248,25175248,25175248,25175248,25175248,23159055,23159055,23159055,23159055,23159055,23159055,23159055,23159055,23159055,23159055,23159055,23159055,19129284,19129284,19129284,19129284,19129284,19129284,19129284,19129284,19129284,19129284,19129284,19129284
Turnover ratio,Basic Materials,0.03%,0.1%,0.12%,0.19%,0.14%,0.14%,0.19%,0.24%,0.27%,0.25%,0.18%,0.21%,0.16%,0.15%,0.17%,0.19%,0.14%,0.17%,0.21%,0.25%,0.47%,0.17%,0.12%,0.18%,0.19%,0.16%,0.28%,0.23%,0.15%,0.22%,0.21%,0.14%,0.17%,0.21%,0.13%,0.15%,0.15%,0.17%,0.16%,0.12%,0.12%,0.15%,0.1%,0.08%,0.17%,0.09%,0.12%,0.16%,0.19%,0.18%,0.18%,0.14%,0.18%,0.11%,0.1%,0.08%,0.08%,0.14%,0.16%,0.14%,0.07%,0.1%,0.13%,0.09%,0.09%,0.12%,0.18%,0.1%,0.13%,0.13%,0.09%,0.16%,0.08%,0.11%,0.16%,0.14%,0.11%,0.15%,0.14%,0.19%,0.26%,0.19%,0.14%,0.13%,0.12%,0.2%,0.17%,0.16%,0.11%,0.11%,0.12%,0.19%,0.21%,0.17%,0.2%,0.16%,0.11%,0.15%,0.18%,0.19%,0.15%,0.18%,0.2%,0.15%,0.21%,0.18%,0.16%,0.14%,0.12%,0.17%,0.14%,0.14%,0.12%,0.15%,0.14%,0.12%,0.14%,0.11%,0.16%,0.1%,0.12%,0.14%,0.18%,0.13%,0.12%,0.13%,0.14%,0.2%,0.23%,0.19%,0.12%,0.11%,0.08%,0.11%,0.14%,0.09%,0.09%,0.09%,0.09%,0.08%,0.06%,0.11%,0.1%,0.09%,0.06%,0.16%,0.1%,0.1%,0.12%,0.2%,0.13%,0.09%,0.11%,0.14%,0.09%,0.08%,0.07%
Return monthly,Basic Materials,,0.028408805,0.020994087,-0.238094905,0.343283796,0.16666653,-0.145238134,-0.253481892,0.253380912,-0.076923077,0.027333234,0.168072607,0.24111065,-0.010742477,0.0610859,0.094163215,0.02012079,-0.06311639,-0.147368311,-0.22469148,0.159203856,-0.002726928,0.018361764,-0.076282934,-0.051051007,0.037974482,-0.121951052,-0.165513362,-0.124463733,0.333333618,-0.130514514,-0.002114244,0.169059458,-0.056187354,0.14785996,-0.071186587,0.06386865,0.125214316,-0.100609571,-0.049145874,-0.1366908,0.02102262,-0.031327654,0.021276871,0.248058831,-0.079526264,-0.139705986,-0.089743677,-0.028168876,0.041111352,0.067235913,0.032338985,0.021367353,0.221798509,0.020513787,-0.020134234,0.079356372,0.207729675,0.039999983,0.097512151,0.067682633,0.102844733,-0.022817507,0.15215523,0.038667926,0.027521335,0.264656835,-0.05960297,0.158666339,-0.025978358,0.003799366,0.047975886,0.033976204,0.060711549,0.134360443,0.132346531,0.00044543,0.042567008,-0.024912754,-0.151193569,-0.001488784,0.092871707,0.069442335,-0.129148228,0.04021622,0.05440335,0.164319062,-0.022421143,0.018907841,0.092791468,-0.013592165,-0.261667832,0.049516237,-0.23613957,-0.462365653,0.159999354,0.115517535,-0.17890248,-0.092070783,0.233575867,-0.037814624,0.211440494,-0.016816207,0.016480482,0.244364142,-0.033332838,0.025546909,0.113969974,0.04002609,-0.083924744,-0.015826818,0.065463056,0.094040699,-0.050135742,-0.052016228,-0.03566481,-0.131579525,0.08271908,0.048412014,-0.045454563,0.04932628,0.012779754,-0.03698451,0.039711175,-0.043041598,-0.023988096,-0.035330046,-0.087580108,0.031298857,-0.053800159,0.036913708,-0.040822123,-0.034482574,0.04135334,0.068700441,-0.094778729,-0.056179379,-0.055317235,0.018209696,-0.123331787,-0.01425842,0.021625424,-0.058411114,-0.029156438,0.140779669,-0.01866393,-0.029679696,-0.100799787,-0.109299811,-0.03346211,-0.10334353,0.187831349,0.169343933,0.064527771,-0.068915057,-0.007707231,-0.022555443
