me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,1368833,1368833,1368833,1368833,1368833,1368833,1368833,1608707,1608707,1608707,1608707,1608707,1608707,1608707,1608707,1608707,1608707,1608707,1608707,1969069,1969069,1969069,1969069,1969069,1969069,1969069,1969069,1969069,1969069,1969069,1969069,1969069,1969069,1969069,1969069,1969069,1969069,1969069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Consumer Goods,,-0.032435408,-0.319977002,-0.372047859,0.147822232,-0.280091444,-0.255608886,0.01345819,-0.069142439,0.116782132,-0.182115301,-0.128775277,-0.174485192,-0.267403547,-0.2086226,-0.248336134,-0.099549809,-0.040298476,-0.171422732,-0.087446599,-0.042316825,-0.103608106,-0.03450816,-0.046658305,-0.173710311,-0.188685463,-0.140416381,-0.120639276,-0.034572221,-0.051613999,0.007096009,0.011001831,0.00153842,-0.045651788,0.101799756,-0.064577464,-0.025261766,-0.078269568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,1.1205,1.143,1.1455,1.3941,1.3673,1.3726,1.1748,1.1887,0.8714,0.8029,0.767,0.6454,0.6444,0.5985,0.5984,0.6561,0.6534,0.642,0.5329,0.4989,0.4658,0.4549,0.3525,0.3883,0.4201,0.4345,0.0895,0.0837,0.184,0.224,0.2567,0.2648,0.4505,0.5571,0.6026,0.7209,0.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Consumer Goods,246.1,540.13,370.57,267.32,870.09,566.75,1172.71,334.34,537.51,627.81,327.25,328.6,424.84,154.09,486.45,339.78,723.57,274.56,367.89,294.95,303.76,250.03,102.47,119.71,79.19,89.86,171.54,93.18,153.56,289.01,267.97,202.15,211.73,176.11,565.74,1230.67,822.5,2026.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Consumer Goods,2364108,2364108,2364108,2364108,2364108,2364108,2364108,2911130,2911130,2911130,2911130,2911130,2911130,2911130,2911130,2911130,2911130,2911130,2911130,3117179,3117179,3117179,3117179,3117179,3117179,3117179,3117179,3117179,3117179,3117179,3117179,3117179,3117179,3117179,3117179,3117179,3117179,3117179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Consumer Goods,4762412,4762412,4762412,4762412,4762412,4762412,4762412,6066438,6066438,6066438,6066438,6066438,6066438,6066438,6066438,6066438,6066438,6066438,6066438,7045121,7045121,7045121,7045121,7045121,7045121,7045121,7045121,7045121,7045121,7045121,7045121,7045121,7045121,7045121,7045121,7045121,7045121,7045121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Consumer Goods,975344,975344,975344,975344,975344,975344,975344,1278911,1278911,1278911,1278911,1278911,1278911,1278911,1278911,1278911,1278911,1278911,1278911,1117573,1117573,1117573,1117573,1117573,1117573,1117573,1117573,1117573,1117573,1117573,1117573,1117573,1117573,1117573,1117573,1117573,1117573,1117573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Consumer Goods,0.11%,0.24%,0.17%,0.12%,0.39%,0.26%,0.53%,0.15%,0.24%,0.28%,0.15%,0.15%,0.19%,0.07%,0.22%,0.15%,0.33%,0.12%,0.17%,0.13%,0.14%,0.11%,0.05%,0.05%,0.04%,0.04%,0.08%,0.04%,0.07%,0.13%,0.12%,0.09%,0.1%,0.08%,0.25%,0.55%,0.37%,0.91%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Consumer Goods,,0.163173592,-0.131010502,-0.162119559,0.354462132,-0.075717644,-0.073096486,0.19434629,0.092655761,0.274464832,-0.028494301,0.014484923,-0.018487992,-0.107798047,-0.0464234,-0.074801834,0.059414391,0.116347524,-0.020650032,0.054584101,0.099728575,0.036850594,0.09959934,0.082604595,-0.042744011,-0.061611963,-0.036277881,-0.016466176,0.074919779,0.058298001,0.117368109,0.122784231,0.12621992,0.083545512,0.230363556,0.073139236,0.108693234,0.017730432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
