me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,2588400,2588400,2588400,2588400,2588400,2588400,2588400,3282000,3282000,3282000,3282000,3282000,3282000,3282000,3282000,3282000,3282000,3282000,3282000,3948400,3948400,3948400,3948400,3948400,3948400,3948400,3948400,3948400,3948400,3948400,3948400,5012000,5012000,5012000,5012000,5012000,5012000,5012000,5012000,5012000,5012000,5012000,5012000,6042300,6042300,6042300,6042300,6042300,6042300,6042300,6042300,6042300,6042300,6042300,6042300,7256500,7256500,7256500,7256500,7256500,7256500,7256500,7256500,7256500,7256500,7256500,7256500,8152000,8152000,8152000,8152000,8152000,8152000,8152000,8152000,8152000,8152000,8152000,8152000,8719200,8719200,8719200,8719200,8719200,8719200,8719200,8719200,8719200,8719200,8719200,8719200,9011000,9011000,9011000,9011000,9011000,9011000,9011000,9011000,9011000,9011000,9011000,10459300,10459300,10459300,10459300,10459300,10459300,10459300,10459300,10459300,10459300,10459300,10459300,12827600,12827600,12827600,12827600,12827600,12827600,12827600,12827600,12827600,12827600,12827600,12827600,17708200,17708200,17708200,17708200,17708200,17708200,17708200,17708200,17708200,17708200,17708200,17708200,17708200,17708200,17708200,17708200,17708200,17708200,20106200,20106200,20106200,20106200,20106200,20106200,20106200,20106200,20106200,20106200,20106200,20106200,
Excess return,Consumer Goods,,-0.126427646,-0.471344639,-0.048327691,-0.2364711,-0.143859158,0.008922879,-0.091383407,0.121179787,-0.143181482,-0.11975687,-0.056693516,-0.205619337,-0.197701467,-0.25557713,-0.140589984,0.001259366,0.054875782,-0.262898724,-0.117148421,-0.013577737,-0.14286054,-0.050140146,-0.018291817,-0.1270729,-0.095538455,-0.155141566,-0.161278042,-0.09432776,-0.045130615,-0.065604273,-0.082245848,-0.003713832,-0.086889339,-0.005126333,-0.078781721,-0.116041651,-0.243884885,-0.104100404,-0.01705554,-0.144797238,-0.140420032,-0.09074242,-0.155332297,-0.064141387,0.008598248,-0.056824912,0.069838181,-0.245345443,-0.202639556,-0.033796405,-0.18490776,-0.076558837,-0.160374227,-0.060802249,-0.019993065,-0.154598631,0.022661325,-0.167266966,-0.153843234,-0.096317591,0.01790882,-0.09781052,-0.142077978,-0.123436775,-0.265803509,-0.22770666,-0.135801646,0.014908653,-0.087716765,-0.094685885,-0.029492572,-0.058683852,-0.045841838,-0.018415857,-0.110805948,0.016800594,-0.208807982,-0.226099744,-0.178836833,-0.045185628,-0.228135549,-0.158327073,-0.237800618,-0.153292871,-0.198054668,-0.093326991,-0.192108496,-0.096611152,-0.180292024,-0.246535228,0.093482494,-0.017140385,-0.19845023,0.052332071,-0.174698819,-0.04702364,-0.154418253,-0.213092813,-0.106904425,-0.056657269,-0.066051926,-0.071562714,-0.161597353,-0.089455772,0.041391085,-0.086006544,-0.183461346,-0.051143566,-0.132762685,-0.056674849,0.104403998,-0.093609782,-0.034049706,-0.113285562,-0.019167007,-0.152491858,0.098653731,-0.161291375,-0.14102989,-0.073201093,-0.154316283,-0.121268636,-0.1351759,-0.103369781,-0.142291433,-0.163069548,-0.104166836,-0.052033207,-0.271204824,-0.007923369,-0.112843789,-0.123542533,-0.101752922,-0.146187891,-0.209228324,-0.120389235,-0.170724387,-0.113211291,-0.116868064,-0.151927192,-0.146313977,-0.091496477,-0.079609887,-0.0968889,-0.17377805,-0.112645587,-0.091006548,-0.155857113,-0.086259181,-0.229027857,-0.211926782,-0.194989822,-0.047283418,-0.174793246,-0.240056074,-0.094707728
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,1.4971,1.694,0.8592,0.7207,0.7346,0.6089,0.4878,0.6216,0.5928,0.5916,0.6203,0.5411,0.5491,0.5192,0.519,0.4944,0.4914,0.5464,0.4918,0.5144,0.4449,0.4367,0.3776,0.3585,0.3583,0.3674,0.5611,0.5601,0.5717,0.599,0.5953,0.552,0.5505,0.5845,0.5804,0.6764,0.6122,0.6817,0.677,0.6841,0.6583,0.6596,0.6507,0.6112,0.6401,0.6392,0.6995,0.7013,0.7251,0.7202,0.7208,0.685,0.611,0.6124,0.6435,0.6343,0.702,0.6813,0.7289,0.7047,0.8213,0.8535,0.8018,0.8046,0.8917,0.9629,0.9235,0.9625,0.9307,0.8976,0.8944,0.8719,0.8377,0.7992,0.724,1.0325,1.0602,1.1177,1.1008,1.0499,0.9185,0.8538,0.9603,0.8264,0.8483,0.8372,0.9509,0.887,0.8735,0.9929,0.5761,0.4901,0.6027,0.4149,0.3837,0.3532,0.3686,0.4241,0.3312,0.3429,0.3872,0.3827,0.3457,0.346,0.3874,0.3927,0.3641,0.3667,0.3524,0.319,0.3792,0.371,0.3237,0.3301,0.469,0.3834,0.4787,0.672,0.6732,0.6732,0.551,0.6582,0.6734,0.6759,0.7528,0.7665,0.9732,0.954,1.072,1.1727,1.1728,1.1522,1.119,1.0263,1.0615,1.061,1.1857,1.2156,1.2576,1.2434,1.0485,1.0945,1.1059,1.1448,1.0924,1.0697,1.0583,1.0508,0.9797,1.0245,1.034,1.0201,0.946,0.7688,0.8316,0.8394,
VO monthly avg,Consumer Goods,471.6,121.39,90.6,194.43,87.78,95.75,83.71,12.48,117.75,176.94,221.12,163.67,98.22,125.51,263.36,181.8,144.9,71.29,340.21,410.39,376.35,251.3,370.41,323.8,302.89,350.7,508.84,618.82,260.99,316.86,306.5,281.82,310.4,306.27,362.83,459.18,254.04,5640.02,604.16,622.81,653.89,750.06,546.55,440.01,326.87,599.68,821.94,1112.24,1160.52,1208.91,597.74,644.24,548.51,428.26,806.36,447.33,731.06,657.11,640.06,1131.59,814.25,1572.96,652.66,893.8,748.47,913.7,1614.65,870.13,983.11,697.18,1262.47,984.76,775.26,476.85,624.93,921.79,1017.67,1085.19,874.98,917.87,970.99,651.54,1433.65,1650.95,1099.62,1550.02,698.49,675.61,460.91,684.61,642.15,830.47,805.54,1064.02,1348.46,1117.92,738.24,562.66,802.93,975.69,659.94,1030.01,815.33,974.67,1073.95,860.7,687,756.97,392.72,558.43,689.05,1465.09,683.66,1016.91,707.97,613.81,696.7,967.96,1978.84,665.7,554.49,588.71,748.12,691.06,395.05,497.09,840.99,477.38,563.13,475.84,294.57,291.92,218.34,302.8,424.31,365.62,170.56,277.8,306.03,161.62,158.97,229.6,209.2,166.56,145.92,221.02,241.62,219.07,362.3,334.68,330.68,217.01,370.87,308.02,376.45,322.64,303.39
Total assets,Consumer Goods,3703400,3703400,3703400,3703400,3703400,3703400,3703400,4601100,4601100,4601100,4601100,4601100,4601100,4601100,4601100,4601100,4601100,4601100,4601100,5511300,5511300,5511300,5511300,5511300,5511300,5511300,5511300,5511300,5511300,5511300,5511300,6794500,6794500,6794500,6794500,6794500,6794500,6794500,6794500,6794500,6794500,6794500,6794500,7611300,7611300,7611300,7611300,7611300,7611300,7611300,7611300,7611300,7611300,7611300,7611300,9059400,9059400,9059400,9059400,9059400,9059400,9059400,9059400,9059400,9059400,9059400,9059400,10288200,10288200,10288200,10288200,10288200,10288200,10288200,10288200,10288200,10288200,10288200,10288200,11310500,11310500,11310500,11310500,11310500,11310500,11310500,11310500,11310500,11310500,11310500,11310500,11908800,11908800,11908800,11908800,11908800,11908800,11908800,11908800,11908800,11908800,11908800,13835000,13835000,13835000,13835000,13835000,13835000,13835000,13835000,13835000,13835000,13835000,13835000,17009300,17009300,17009300,17009300,17009300,17009300,17009300,17009300,17009300,17009300,17009300,17009300,22623500,22623500,22623500,22623500,22623500,22623500,22623500,22623500,22623500,22623500,22623500,22623500,22623500,22623500,22623500,22623500,22623500,22623500,25475800,25475800,25475800,25475800,25475800,25475800,25475800,25475800,25475800,25475800,25475800,25475800,
Net sales,Consumer Goods,11568400,11568400,11568400,11568400,11568400,11568400,11568400,16709200,16709200,16709200,16709200,16709200,16709200,16709200,16709200,16709200,16709200,16709200,16709200,20369500,20369500,20369500,20369500,20369500,20369500,20369500,20369500,20369500,20369500,20369500,20369500,23787700,23787700,23787700,23787700,23787700,23787700,23787700,23787700,23787700,23787700,23787700,23787700,26561400,26561400,26561400,26561400,26561400,26561400,26561400,26561400,26561400,26561400,26561400,26561400,29963600,29963600,29963600,29963600,29963600,29963600,29963600,29963600,29963600,29963600,29963600,29963600,34807600,34807600,34807600,34807600,34807600,34807600,34807600,34807600,34807600,34807600,34807600,34807600,39783600,39783600,39783600,39783600,39783600,39783600,39783600,39783600,39783600,39783600,39783600,39783600,43128700,43128700,43128700,43128700,43128700,43128700,43128700,43128700,43128700,43128700,43128700,47451000,47451000,47451000,47451000,47451000,47451000,47451000,47451000,47451000,47451000,47451000,47451000,52950100,52950100,52950100,52950100,52950100,52950100,52950100,52950100,52950100,52950100,52950100,52950100,72245200,72245200,72245200,72245200,72245200,72245200,72245200,72245200,72245200,72245200,72245200,72245200,72245200,72245200,72245200,72245200,72245200,72245200,72263400,72263400,72263400,72263400,72263400,72263400,72263400,72263400,72263400,72263400,72263400,72263400,
common equity,Consumer Goods,1103900,1103900,1103900,1103900,1103900,1103900,1103900,1306400,1306400,1306400,1306400,1306400,1306400,1306400,1306400,1306400,1306400,1306400,1306400,1540500,1540500,1540500,1540500,1540500,1540500,1540500,1540500,1540500,1540500,1540500,1540500,1750800,1750800,1750800,1750800,1750800,1750800,1750800,1750800,1750800,1750800,1750800,1750800,1532500,1532500,1532500,1532500,1532500,1532500,1532500,1532500,1532500,1532500,1532500,1532500,1752300,1752300,1752300,1752300,1752300,1752300,1752300,1752300,1752300,1752300,1752300,1752300,2110400,2110400,2110400,2110400,2110400,2110400,2110400,2110400,2110400,2110400,2110400,2110400,2560600,2560600,2560600,2560600,2560600,2560600,2560600,2560600,2560600,2560600,2560600,2560600,2855800,2855800,2855800,2855800,2855800,2855800,2855800,2855800,2855800,2855800,2855800,3253600,3253600,3253600,3253600,3253600,3253600,3253600,3253600,3253600,3253600,3253600,3253600,3965900,3965900,3965900,3965900,3965900,3965900,3965900,3965900,3965900,3965900,3965900,3965900,4739700,4739700,4739700,4739700,4739700,4739700,4739700,4739700,4739700,4739700,4739700,4739700,4739700,4739700,4739700,4739700,4739700,4739700,5173000,5173000,5173000,5173000,5173000,5173000,5173000,5173000,5173000,5173000,5173000,5173000,
Turnover ratio,Consumer Goods,0.23%,0.06%,0.05%,0.1%,0.04%,0.05%,0.04%,0.01%,0.06%,0.09%,0.11%,0.08%,0.05%,0.06%,0.13%,0.09%,0.07%,0.04%,0.17%,0.21%,0.19%,0.13%,0.19%,0.16%,0.15%,0.18%,0.26%,0.31%,0.13%,0.16%,0.15%,0.14%,0.16%,0.15%,0.18%,0.23%,0.13%,2.83%,0.3%,0.31%,0.33%,0.38%,0.27%,0.22%,0.16%,0.3%,0.41%,0.56%,0.58%,0.61%,0.3%,0.32%,0.28%,0.21%,0.4%,0.22%,0.37%,0.33%,0.32%,0.57%,0.41%,0.79%,0.33%,0.45%,0.37%,0.46%,0.8%,0.43%,0.49%,0.35%,0.63%,0.49%,0.39%,0.24%,0.31%,0.46%,0.51%,0.54%,0.44%,0.46%,0.48%,0.32%,0.71%,0.82%,0.55%,0.77%,0.35%,0.34%,0.23%,0.34%,0.32%,0.41%,0.4%,0.53%,0.67%,0.56%,0.37%,0.28%,0.4%,0.48%,0.33%,0.51%,0.41%,0.48%,0.53%,0.43%,0.34%,0.38%,0.2%,0.28%,0.34%,0.73%,0.34%,0.5%,0.35%,0.3%,0.35%,0.48%,0.97%,0.33%,0.27%,0.29%,0.37%,0.34%,0.19%,0.24%,0.39%,0.22%,0.26%,0.22%,0.14%,0.14%,0.1%,0.14%,0.2%,0.17%,0.08%,0.13%,0.14%,0.07%,0.07%,0.11%,0.1%,0.08%,0.07%,0.1%,0.11%,0.1%,0.17%,0.15%,0.15%,0.1%,0.17%,0.14%,0.17%,0.15%,0.14%
Return monthly,Consumer Goods,,0.103894354,-0.300415039,0.119176409,-0.0696913,0.012401542,0.148154279,0.053777393,0.265426187,0.001189318,0.02462203,0.079995784,-0.055626037,-0.043091867,-0.09838013,0.022757216,0.150017566,0.205498982,-0.114715324,0.025858779,0.127150963,-0.00354844,0.085548654,0.109093683,0,0.027307745,-0.021292266,-0.027091742,0.03958934,0.088406385,0.065999627,0.047630152,0.127267668,0.044034161,0.122038867,0.056131479,0.013326949,-0.104937785,0.032950596,0.12274276,-0.003224338,0.003234768,0.05485168,-0.012226697,0.080784913,0.153467848,0.091843588,0.200920081,-0.118864143,-0.077066956,0.088513995,-0.05555276,0.045234163,-0.037593027,0.059638251,0.098967835,-0.029472631,0.146683225,-0.040746266,-0.031847134,0.029924309,0.14597932,0.02550288,-0.016688178,0.006840325,-0.127540809,-0.08382616,0.010635854,0.160222753,0.049232035,0.042011315,0.104037128,0.072241248,0.081057762,0.105546143,0.030991552,0.163493194,-0.053392882,-0.071049344,-0.026643133,0.095229872,-0.093696149,-0.012278173,-0.099987418,-0.013699971,-0.055561068,0.058829709,-0.041727496,0.059119348,-0.010739324,-0.118440928,0.215558794,0.109329715,-0.08131153,0.160005171,-0.079197219,0.05554816,-0.042099953,-0.106177213,-0.000401725,0.056036331,0.047608174,0.038966386,-0.052749353,0.022700428,0.155881185,0.027581756,-0.069909246,0.061507634,-0.025165685,0.052314751,0.212476998,0.013733318,0.074546594,-0.001688562,0.084237193,-0.042833758,0.219389731,-0.036129775,-0.01726829,0.047861907,-0.026249683,0.008055564,-0.0081942,0.026956619,-0.010001933,-0.019357948,0.034335164,0.098202793,-0.118974724,0.144913031,0.039044811,0.024304467,0.041353978,-0.000563391,-0.065635324,0.031859865,-0.021841587,0.032667509,0.028916136,-0.020271692,-0.010410477,0.044875223,0.056362513,0.0371823,-0.04233695,0.019177313,0.035293852,-0.022336013,0.054084319,-0.085485857,-0.065810482,-0.059641822,0.077100982,-0.042352446,-0.108073874,-0.094707728
