me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,67804,67804,67804,67804,321466,321466,321466,321466,321466,321466,321466,321466,321466,321466,321466,321466,1041085,1041085,1041085,1041085,1041085,1041085,1041085,1041085,1041085,1041085,1041085,1041085,1453696,1453696,1453696,1453696,1453696,1453696,1453696,1453696,1453696,1453696,1453696,1453696,2453876,2453876,2453876,2453876,2453876,2453876,2453876,2453876,2453876,2453876,2453876,2453876,5633124,5633124,5633124,5633124,5633124,5633124,5633124,5633124,5633124,5633124,5633124,5633124,10096756,10096756,10096756,10096756,10096756,10096756,10096756,10096756,10096756,10096756,10096756,10096756,10845350,10845350,10845350,10845350,10845350,10845350,10845350,10845350,10845350,10845350,10845350,10845350,8047314,8047314,8047314,8047314,8047314,8047314,8047314,8047314,8047314,8047314,8047314,8047314,9369838,9369838,9369838,9369838,9369838,9369838,9369838,9369838,9369838,9369838,9369838,9369838,10230431,10230431,10230431,10230431,10230431,10230431,10230431,10230431,10230431,10230431,10230431,10230431,11511280,11511280,11511280,11511280,11511280,11511280,11511280,11511280,11511280,11511280,11511280,11511280,16357916,16357916,16357916,16357916,16357916,16357916,16357916,16357916,16357916,16357916,16357916,16357916,18738409,18738409,18738409,18738409,18738409,18738409,18738409,18738409,18738409
Excess return,Fincials,,-0.174300723,-0.289867409,-0.306288546,-0.221379948,-0.1784178,-0.059015774,-0.266185925,0.010831387,-0.233482249,-0.301677657,0.164423181,-0.252411964,-0.1872814,-0.227425158,-0.307579627,-0.156170584,-0.152085373,-0.212002121,-0.229350547,-0.208513765,-0.047814944,-0.058043103,-0.238481335,-0.045857304,-0.202907882,-0.211661915,-0.331322686,-0.253766304,-0.159532808,-0.298906946,-0.118464578,0.040086098,-0.1389812,-0.175741572,0.125825946,0.024846721,-0.048814607,-0.077232994,-0.18029201,-0.124200474,-0.203254849,-0.204061935,-0.189924872,-0.107393262,-0.064908152,-0.118680458,-0.070072911,0.058597541,-0.149678665,-0.040544536,-0.128751014,0.053076461,-0.060784247,-0.071316587,0.029255441,0.062016785,-0.00927296,-0.095127524,-0.156591773,-0.050632825,0.031919923,-0.043156133,-0.055701243,0.049771081,-0.174753219,-0.231005112,-0.056572143,-0.115919398,0.028650314,-0.021864671,-0.040800608,-0.012608819,-0.030697786,-0.037074022,-0.082031481,0.033404235,-0.082564663,-0.121596779,-0.030279609,-0.20119345,-0.048005871,-0.062569593,-0.19959691,-0.179566109,-0.353088575,-0.163026108,-0.204181318,-0.224097203,-0.26503371,-0.262740296,-0.144969889,0.024771528,-0.392972378,-0.306835079,-0.126243487,-0.148394384,-0.293286161,-0.504687805,0.044687733,-0.035853919,-0.125639271,-0.130409667,0.110705837,-0.091687904,-0.18911439,-0.1692299,-0.144703252,-0.006743229,-0.229102578,-0.143707371,-0.072010782,-0.098006119,-0.253468729,-0.279157666,-0.089874419,-0.186969247,-0.094431567,-0.082354431,-0.307714669,-0.134761422,-0.195490358,-0.179478728,-0.159608501,-0.127730406,-0.159333814,-0.127190934,-0.142285505,-0.254538863,-0.1442228,-0.073454025,-0.207815086,-0.163658826,-0.11095066,-0.123232284,-0.043239428,-0.118309569,-0.073507742,-0.05955718,-0.111715797,-0.093341655,-0.106491406,-0.121757853,-0.180667003,0.035617052,-0.090972398,-0.100861318,-0.0911527,-0.111337893,-0.085938626,-0.070446917,-0.040219933,-0.097279864,0.011803235,-0.018768981,0.046873573,0.05862069
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,1.136,1.0596,1.0113,0.9747,0.9677,0.9606,0.9303,0.9863,0.8956,0.8289,1.0196,1.0992,1.0854,1.0378,1.0414,0.9535,0.9524,0.9143,0.8385,0.8549,0.7771,0.7623,0.6818,0.6642,0.6743,0.6826,0.788,0.7999,0.7079,0.7205,0.7236,0.7236,0.7757,0.7124,0.4654,0.64,0.6678,0.6957,0.7143,0.7075,0.7048,0.7148,0.7036,0.7732,0.7984,0.8097,0.8835,0.8814,0.8674,0.8554,0.6797,0.4425,0.4414,0.4405,0.4867,0.3866,0.431,0.592,0.6226,0.6183,0.6785,0.5979,0.591,0.5922,0.6306,0.5498,0.543,0.5099,0.4891,0.4958,0.4955,0.5351,0.5112,0.5056,0.4418,0.7194,0.7223,0.7479,0.7465,0.8066,0.8034,0.8222,0.9117,0.921,1.2401,0.9722,1.0236,0.89,0.8472,0.9722,0.95,0.9689,1.0814,1.1008,1.0906,1.0535,1.0767,1.2116,1.253,1.2759,1.2064,1.1824,1.2746,1.2861,1.2675,1.2438,1.2473,1.2864,1.2478,1.39,1.3836,1.4157,1.4431,1.4558,1.4611,1.4536,1.4216,1.4819,1.5066,1.4773,1.1922,1.1093,1.1121,1.1216,1.2996,1.2657,1.0636,1.0792,1.0275,1.0456,1.039,0.9883,0.972,0.9241,0.8646,0.8824,0.7911,0.7333,0.7089,0.7094,0.6406,0.5007,0.4631,0.5157,0.4799,0.4981,0.4964,0.4929,0.4874,0.4438,0.3621,0.3612,0.4105,0.3402,0.2552,0.1985,
VO monthly avg,Fincials,25.7,231.97,183.67,321.18,122.09,138.76,221.41,139.62,464.15,152.89,97.08,636.99,329.97,267.2,183.02,72.78,99.24,91.03,119.49,425.73,101.06,137.99,154.14,360.66,465.97,139.91,106.91,146.16,54.3,53.5,505.52,115.9,146.48,164.98,18.12,468.91,174.38,158.38,226.18,118.76,223.22,417.85,621.62,275.07,244.38,336.15,132.42,516.8,220.54,188.01,327.43,203.6,462.15,151.47,199.73,172.96,189.04,254.29,98.85,101.64,204.21,276.34,129.52,317.45,274.51,185.28,282.16,277.4,225.87,80.41,146.85,259.13,166.35,223.07,376.74,605.43,232.56,392.44,454.52,459.5,269.56,610.62,521.67,606.57,296.18,457.52,406.9,461.51,188.52,428.73,798.79,491.39,407.42,393.73,464.51,807.05,254.85,521.62,573.24,256.79,22.21,54.59,56.49,319.69,318.76,448.47,234.46,307.15,109.7,69.99,82.05,107.37,118.3,319.51,212.39,62.22,84.92,508.9,245.19,363.15,248.37,159.34,176.68,76.49,58.14,52.4,398.34,75.21,292.05,163.4,105.08,496.57,42.18,301,177.26,46.46,18.86,88.61,243.95,220.85,64.65,116.48,153.39,109.6,127.02,163.46,100.11,138.36,263.16,661.93,311.5,177.42,87.92,73.86,120.48,536.32,231.63
Total assets,Fincials,461693,461693,461693,461693,691899,691899,691899,691899,691899,691899,691899,691899,691899,691899,691899,691899,1512091,1512091,1512091,1512091,1512091,1512091,1512091,1512091,1512091,1512091,1512091,1512091,1875131,1875131,1875131,1875131,1875131,1875131,1875131,1875131,1875131,1875131,1875131,1875131,2964955,2964955,2964955,2964955,2964955,2964955,2964955,2964955,2964955,2964955,2964955,2964955,6392716,6392716,6392716,6392716,6392716,6392716,6392716,6392716,6392716,6392716,6392716,6392716,11224946,11224946,11224946,11224946,11224946,11224946,11224946,11224946,11224946,11224946,11224946,11224946,12567443,12567443,12567443,12567443,12567443,12567443,12567443,12567443,12567443,12567443,12567443,12567443,9904182,9904182,9904182,9904182,9904182,9904182,9904182,9904182,9904182,9904182,9904182,9904182,11304428,11304428,11304428,11304428,11304428,11304428,11304428,11304428,11304428,11304428,11304428,11304428,12476153,12476153,12476153,12476153,12476153,12476153,12476153,12476153,12476153,12476153,12476153,12476153,14290008,14290008,14290008,14290008,14290008,14290008,14290008,14290008,14290008,14290008,14290008,14290008,18587658,18587658,18587658,18587658,18587658,18587658,18587658,18587658,18587658,18587658,18587658,18587658,21431812,21431812,21431812,21431812,21431812,21431812,21431812,21431812,21431812
Net sales,Fincials,189050,189050,189050,189050,230931,230931,230931,230931,230931,230931,230931,230931,230931,230931,230931,230931,255649,255649,255649,255649,255649,255649,255649,255649,255649,255649,255649,255649,347496,347496,347496,347496,347496,347496,347496,347496,347496,347496,347496,347496,372255,372255,372255,372255,372255,372255,372255,372255,372255,372255,372255,372255,628480,628480,628480,628480,628480,628480,628480,628480,628480,628480,628480,628480,1112523,1112523,1112523,1112523,1112523,1112523,1112523,1112523,1112523,1112523,1112523,1112523,1329782,1329782,1329782,1329782,1329782,1329782,1329782,1329782,1329782,1329782,1329782,1329782,1452013,1452013,1452013,1452013,1452013,1452013,1452013,1452013,1452013,1452013,1452013,1452013,1544887,1544887,1544887,1544887,1544887,1544887,1544887,1544887,1544887,1544887,1544887,1544887,1663959,1663959,1663959,1663959,1663959,1663959,1663959,1663959,1663959,1663959,1663959,1663959,1767089,1767089,1767089,1767089,1767089,1767089,1767089,1767089,1767089,1767089,1767089,1767089,1737305,1737305,1737305,1737305,1737305,1737305,1737305,1737305,1737305,1737305,1737305,1737305,2116918,2116918,2116918,2116918,2116918,2116918,2116918,2116918,2116918
common equity,Fincials,382167,382167,382167,382167,358848,358848,358848,358848,358848,358848,358848,358848,358848,358848,358848,358848,465480,465480,465480,465480,465480,465480,465480,465480,465480,465480,465480,465480,416586,416586,416586,416586,416586,416586,416586,416586,416586,416586,416586,416586,504506,504506,504506,504506,504506,504506,504506,504506,504506,504506,504506,504506,747986,747986,747986,747986,747986,747986,747986,747986,747986,747986,747986,747986,1090353,1090353,1090353,1090353,1090353,1090353,1090353,1090353,1090353,1090353,1090353,1090353,1602313,1602313,1602313,1602313,1602313,1602313,1602313,1602313,1602313,1602313,1602313,1602313,1417880,1417880,1417880,1417880,1417880,1417880,1417880,1417880,1417880,1417880,1417880,1417880,1496856,1496856,1496856,1496856,1496856,1496856,1496856,1496856,1496856,1496856,1496856,1496856,1732023,1732023,1732023,1732023,1732023,1732023,1732023,1732023,1732023,1732023,1732023,1732023,2184309,2184309,2184309,2184309,2184309,2184309,2184309,2184309,2184309,2184309,2184309,2184309,1706938,1706938,1706938,1706938,1706938,1706938,1706938,1706938,1706938,1706938,1706938,1706938,2063521,2063521,2063521,2063521,2063521,2063521,2063521,2063521,2063521
Turnover ratio,Fincials,0.01%,0.11%,0.09%,0.15%,0.06%,0.06%,0.1%,0.06%,0.22%,0.07%,0.04%,0.3%,0.15%,0.12%,0.08%,0.03%,0.05%,0.04%,0.06%,0.2%,0.05%,0.06%,0.05%,0.15%,0.19%,0.06%,0.04%,0.06%,0.02%,0.02%,0.21%,0.05%,0.06%,0.07%,0.01%,0.19%,0.07%,0.06%,0.09%,0.05%,0.09%,0.17%,0.26%,0.12%,0.1%,0.14%,0.06%,0.22%,0.09%,0.08%,0.14%,0.09%,0.2%,0.07%,0.09%,0.08%,0.08%,0.11%,0.04%,0.04%,0.09%,0.12%,0.06%,0.14%,0.12%,0.08%,0.12%,0.12%,0.1%,0.04%,0.07%,0.12%,0.08%,0.1%,0.17%,0.27%,0.11%,0.18%,0.21%,0.21%,0.12%,0.28%,0.24%,0.27%,0.13%,0.21%,0.18%,0.21%,0.09%,0.19%,0.36%,0.22%,0.18%,0.18%,0.21%,0.36%,0.12%,0.24%,0.26%,0.12%,0.01%,0.02%,0.03%,0.14%,0.14%,0.2%,0.11%,0.14%,0.05%,0.03%,0.04%,0.05%,0.05%,0.14%,0.1%,0.03%,0.04%,0.23%,0.11%,0.16%,0.11%,0.07%,0.08%,0.03%,0.03%,0.02%,0.18%,0.03%,0.13%,0.07%,0.05%,0.22%,0.02%,0.13%,0.08%,0.02%,0.01%,0.04%,0.11%,0.1%,0.03%,0.05%,0.07%,0.05%,0.06%,0.08%,0.05%,0.07%,0.13%,0.32%,0.15%,0.09%,0.04%,0.04%,0.06%,0.26%,0.11%
Return monthly,Fincials,,0.016054077,-0.109355509,-0.122782446,-0.039914848,0,0.108093126,-0.098049025,0.174154187,-0.074161549,-0.132142857,0.336272781,-0.068631764,0,-0.037316958,-0.115309127,0.021630616,0.021715527,-0.041976621,-0.064891847,-0.046856465,0.112009956,0.096810297,-0.091836735,0.101123596,-0.060204082,-0.063517915,-0.182028986,-0.111268604,-0.018341308,-0.159220146,0.022222222,0.185255198,0,-0.055821372,0.258445946,0.157718121,0.091014493,0.062167906,-0.03901951,0.020301926,-0.056122449,-0.055135135,-0.036613272,0.047505938,0.090702948,0.041580042,0.072355289,0.194043741,-0.015588465,0.079176564,-0.014673514,0.164184661,0.051167253,0.039245513,0.132611241,0.170069785,0.10912304,0.024696276,-0.040038873,0.066612675,0.143887623,0.066876867,0.056307357,0.163598881,-0.062515819,-0.111096112,0.061351557,0.001573902,0.140285714,0.089701829,0.071510692,0.097746781,0.077705014,0.069109378,0.040040719,0.158809135,0.049553037,0.011132721,0.106586191,-0.06802925,0.084442729,0.080417507,-0.05582391,-0.015289809,-0.202089975,-0.006289308,-0.053611318,-0.070023603,-0.09678511,-0.111090296,0.007270811,0.181399728,-0.232621978,-0.154627279,0.013377013,-0.001212284,-0.131355361,-0.339698805,0.209969433,0.128449281,0.038401929,0.038640133,0.278780137,0.075914596,-0.02100499,0,0.026789948,0.162318171,-0.054032578,0.028559429,0.101878318,0.079859181,-0.073953329,-0.105058366,0.080952381,-0.017908447,0.077328133,0.095311369,-0.133294769,0.026697178,-0.039004458,-0.022516428,-0.004547701,0.037044394,0.004405286,0.022215866,0.004104095,-0.107106363,0,0.070952975,-0.066252186,-0.025072826,0.02571764,0.009987516,0.089101772,0.009079731,0.044990158,0.05175352,0.000426403,0.012616145,-0.007997306,-0.025882553,-0.084327903,0.131100752,0.004457902,-0.004438118,0,-0.008831693,0.017820774,0.030765383,0.064385667,0.004331636,0.109185835,0.077358619,0.138479073,0.05862069
