me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593702,1593702,1593702,1593702,1593702,1593702,1593702,1593702,1593702,1593702,1593702,1593702,2927043,2927043,2927043,2927043,2927043,2927043,2927043,2927043,2927043,2927043,2927043,2927043,3368841,3368841,3368841,3368841,3368841,3368841,3368841,3368841,3368841,3368841,3368841,3368841,3325052,3325052,3325052,3325052,3325052,3325052,3325052,3325052,3325052,3325052,3325052,3325052,3440833,3440833,3440833,3440833,3440833,3440833,3440833,3440833,3440833,3440833,3440833,3440833,3578386,3578386,3578386,3578386,3578386,3578386,3578386,3578386,3578386,3578386,3578386,3578386,4244067,4244067,4244067,4244067,4244067,4244067,4244067,4244067,4244067,4244067,4244067,4244067,4773509,4773509,4773509,4773509,4773509,4773509,4773509,4773509,4773509,4773509,4773509,4773509,4983517,4983517,4983517,4983517,4983517,4983517,4983517,4983517,4983517,4983517,4983517,4983517,6818985,6818985,6818985,6818985,6818985,6818985,6818985,6818985,6818985,6818985,6818985,6818985,8566091,8566091,8566091,8566091,8566091,8566091,8566091,8566091,8566091
Excess return,Fincials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07,-0.146177283,-0.1673635,-0.177068292,-0.0479819,-0.053799198,-0.272118565,-0.101969999,-0.14703194,-0.024197739,-0.083704872,-0.094627633,-0.008312571,-0.107368437,-0.07952037,-0.09523247,-0.091899132,-0.04373079,0.03131495,-0.078144856,0.030375336,-0.120211533,-0.146956116,-0.299693048,-0.161465163,0.032005612,-0.15955943,-0.043302638,-0.018645448,-0.134953524,-0.028506467,-0.058338316,-0.146264962,-0.047063852,-0.1401817,-0.137953123,-0.148597482,-0.160641301,-0.054709701,-0.091880906,-0.209745111,-0.255339162,-0.221592217,-0.094693786,-0.198595722,-0.227052595,-0.227620424,-0.186643724,0.026389145,-0.092976959,-0.125405576,-0.15752413,-0.099857637,-0.061935179,-0.130514984,-0.212172527,-0.008791527,-0.113963043,-0.095823652,-0.243584694,-0.043913529,-0.010304173,-0.074277663,-0.139478778,-0.103807558,-0.100949759,-0.169480325,-0.043905719,-0.046088209,-0.114057412,-0.114118199,-0.057311083,-0.08242369,-0.09011856,-0.081324554,-0.091213552,-0.127907,-0.092995911,-0.17956171,-0.14226782,-0.082821104,-0.121657742,-0.086474009,-0.107116215,-0.107362574,-0.121192588,-0.101556216,-0.095175597,-0.122963821,-0.059787114,-0.060666685,-0.110965151,-0.110382089,-0.040536746,-0.067397941,-0.044085962,0.001706982,-0.052303216,-0.177355625,-0.14812884,-0.029469131,-0.104356064,-0.102289007,-0.031454324,-0.023499808,-0.036593816,-0.221306881,-0.050284022,-0.133924126,-0.125805897,0.020964367,-0.047482161,-0.103445127,0.039788592
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8608,1.8547,0.9645,1.1821,1.0013,1.2437,1.2676,1.1684,0.5541,0.5404,0.5442,0.6339,0.6349,0.6187,0.5853,0.5845,0.5726,0.6747,0.6263,0.6783,0.6762,0.6993,0.6981,0.6815,0.724,0.7474,0.7242,0.7215,0.7152,0.6678,0.6581,0.6022,0.8424,0.8499,0.8759,0.8381,0.8523,0.956,1.0312,1.0528,1.1946,1.1635,1.0868,1.0009,0.9872,0.964,1.0702,0.6948,0.6143,0.5169,0.5296,0.5064,0.5099,0.5091,0.5394,0.5989,0.6006,0.597,0.6118,0.6405,0.6599,0.6301,0.6175,0.6141,0.5815,0.5739,0.5664,0.5792,0.6023,0.59,0.5886,0.6861,0.7416,0.7327,0.7573,0.7577,0.739,0.715,0.6604,0.6495,0.6493,0.5818,0.6093,0.5638,0.5379,0.5332,0.5361,0.5341,0.5407,0.5281,0.4764,0.4803,0.4818,0.4684,0.4836,0.5292,0.5363,0.5169,0.4412,0.4632,0.4504,0.3771,0.3498,0.3526,0.3392,0.0767,0.1064,0.0602,0.0513,0.0889,0.0323,0.07,-0.0145,
VO monthly avg,Fincials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.11,12.56,26.46,44.28,65.98,76.3,78.26,218.99,338.92,425.42,186.36,82.49,156.56,426.17,133.18,326.22,105.55,70.14,3367.9,154.61,85.76,120.07,173.08,158.67,80.16,425.64,453.33,453.73,191.63,201.93,125.57,128,215.64,115.13,59.54,153.64,158.08,115.42,110.26,87.78,289.65,224.15,143.68,230.37,261.74,298.58,94.3,336.26,223.58,166.82,148.56,363.62,167.42,1113.24,791.09,327.92,144.78,521.3,177.89,620.25,254.99,172.87,281.17,327.3,240,137.96,91.09,231.24,358.75,276.83,336.28,447.31,236.12,220.2,234.57,272.2,291.63,323.58,169.09,115.06,158.07,189.72,563.61,443.75,535.14,657.79,473.96,827.58,306.22,5899.78,908.68,1264.1,525.25,1107.02,845.42,1031.01,586.69,910.16,366.3,308.68,746.59,303.64,313.5,292.65,264.56,611.86,431,547.12,933.57,681.27,647.63,656.5,421,384.23,436.58
Total assets,Fincials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607824,1607824,1607824,1607824,1607824,1607824,1607824,1607824,1607824,1607824,1607824,1607824,3199399,3199399,3199399,3199399,3199399,3199399,3199399,3199399,3199399,3199399,3199399,3199399,3851580,3851580,3851580,3851580,3851580,3851580,3851580,3851580,3851580,3851580,3851580,3851580,4161189,4161189,4161189,4161189,4161189,4161189,4161189,4161189,4161189,4161189,4161189,4161189,4536684,4536684,4536684,4536684,4536684,4536684,4536684,4536684,4536684,4536684,4536684,4536684,4723487,4723487,4723487,4723487,4723487,4723487,4723487,4723487,4723487,4723487,4723487,4723487,5625569,5625569,5625569,5625569,5625569,5625569,5625569,5625569,5625569,5625569,5625569,5625569,6178059,6178059,6178059,6178059,6178059,6178059,6178059,6178059,6178059,6178059,6178059,6178059,6764705,6764705,6764705,6764705,6764705,6764705,6764705,6764705,6764705,6764705,6764705,6764705,9445172,9445172,9445172,9445172,9445172,9445172,9445172,9445172,9445172,9445172,9445172,9445172,11674780,11674780,11674780,11674780,11674780,11674780,11674780,11674780,11674780
Net sales,Fincials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249137,249137,249137,249137,249137,249137,249137,249137,249137,249137,249137,249137,400954,400954,400954,400954,400954,400954,400954,400954,400954,400954,400954,400954,586832,586832,586832,586832,586832,586832,586832,586832,586832,586832,586832,586832,575580,575580,575580,575580,575580,575580,575580,575580,575580,575580,575580,575580,619953,619953,619953,619953,619953,619953,619953,619953,619953,619953,619953,619953,679494,679494,679494,679494,679494,679494,679494,679494,679494,679494,679494,679494,749113,749113,749113,749113,749113,749113,749113,749113,749113,749113,749113,749113,850492,850492,850492,850492,850492,850492,850492,850492,850492,850492,850492,850492,979262,979262,979262,979262,979262,979262,979262,979262,979262,979262,979262,979262,1275067,1275067,1275067,1275067,1275067,1275067,1275067,1275067,1275067,1275067,1275067,1275067,1484319,1484319,1484319,1484319,1484319,1484319,1484319,1484319,1484319
common equity,Fincials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14122,14122,14122,14122,14122,14122,14122,14122,14122,14122,14122,14122,227792,227792,227792,227792,227792,227792,227792,227792,227792,227792,227792,227792,472266,472266,472266,472266,472266,472266,472266,472266,472266,472266,472266,472266,836137,836137,836137,836137,836137,836137,836137,836137,836137,836137,836137,836137,1095851,1095851,1095851,1095851,1095851,1095851,1095851,1095851,1095851,1095851,1095851,1095851,1145101,1145101,1145101,1145101,1145101,1145101,1145101,1145101,1145101,1145101,1145101,1145101,1381502,1381502,1381502,1381502,1381502,1381502,1381502,1381502,1381502,1381502,1381502,1381502,1404550,1404550,1404550,1404550,1404550,1404550,1404550,1404550,1404550,1404550,1404550,1404550,1781188,1781188,1781188,1781188,1781188,1781188,1781188,1781188,1781188,1781188,1781188,1781188,2626187,2626187,2626187,2626187,2626187,2626187,2626187,2626187,2626187,2626187,2626187,2626187,3108689,3108689,3108689,3108689,3108689,3108689,3108689,3108689,3108689
Turnover ratio,Fincials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06%,0.01%,0.01%,0.02%,0.03%,0.04%,0.03%,0.08%,0.13%,0.16%,0.07%,0.03%,0.06%,0.16%,0.05%,0.12%,0.04%,0.03%,1.26%,0.06%,0.03%,0.04%,0.06%,0.06%,0.03%,0.16%,0.17%,0.17%,0.07%,0.07%,0.05%,0.05%,0.08%,0.04%,0.02%,0.06%,0.06%,0.04%,0.04%,0.03%,0.11%,0.08%,0.05%,0.08%,0.1%,0.11%,0.03%,0.12%,0.08%,0.06%,0.05%,0.12%,0.06%,0.38%,0.27%,0.11%,0.05%,0.18%,0.06%,0.21%,0.09%,0.06%,0.1%,0.11%,0.08%,0.05%,0.03%,0.07%,0.11%,0.08%,0.1%,0.13%,0.07%,0.07%,0.07%,0.08%,0.08%,0.09%,0.05%,0.03%,0.05%,0.05%,0.16%,0.13%,0.15%,0.19%,0.14%,0.24%,0.09%,1.68%,0.26%,0.36%,0.15%,0.32%,0.21%,0.25%,0.14%,0.22%,0.09%,0.08%,0.18%,0.07%,0.07%,0.07%,0.06%,0.14%,0.1%,0.12%,0.2%,0.15%,0.14%,0.14%,0.09%,0.08%,0.09%
Return monthly,Fincials,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,-0.07,0.075268817,-0.002,0.002004008,0.102,0.105353902,-0.112059765,0.048539201,-0.02592364,0.093147461,0.034779728,0.025208067,0.110686129,0.012509663,0.03845353,0.02219103,0.021774668,0.07327531,0.14507185,0.037388044,0.147675936,-0.002055633,-0.025375816,-0.171058548,-0.030053163,0.165771812,-0.03353483,0.082501862,0.105012152,-0.014732124,0.089503833,0.057950284,-0.016443762,0.086379848,0,0.000547177,-0.008852582,-0.017863301,0.090905899,0.059995494,-0.048735311,-0.095888662,-0.063373817,0.060612914,-0.041902122,-0.065620595,-0.053197824,-0.051071324,0.156290045,0.028087741,-0.001040776,-0.04212093,0.005516063,0.049488121,-0.010932784,-0.088391827,0.113946273,0.011947957,0.032269748,-0.114483194,0.084710171,0.117142127,0.054374837,-0.010140478,0.023276942,0.025655941,-0.046297125,0.077683881,0.076556691,0.010062588,0.010763601,0.067963217,0.04354711,0.03554154,0.044785346,0.039271548,0,0.038399089,-0.05135651,-0.01444932,0.042484796,-0.002104342,0.035911891,0.010803185,0.004925126,-0.004900988,0.010568084,0.017422703,-0.009599721,0.050833186,0.047796515,-0.001956251,-0.003278689,0.066522454,0.035368859,0.055903638,0.102943882,0.045861484,-0.082610025,-0.05224724,0.062756069,-0.015348764,-0.016201607,0.055909476,0.057969792,0.040038284,-0.138803681,0.031908578,-0.048842226,-0.044455197,0.098949267,0.036977839,-0.025258627,0.039788592
