me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Basic Materials,949236,949236,949236,949236,949236,949236,949236,938818,938818,938818,938818,938818,938818,938818,938818,938818,938818,938818,938818,1101373,1101373,1101373,1101373,1101373,1101373,1101373,1101373,1101373,1101373,1101373,1101373,1387292,1387292,1387292,1387292,1387292,1387292,1387292,1387292,1387292,1387292,1387292,1387292,1092598,1092598,1092598,1092598,1092598,1092598,1092598,1092598,1092598,1092598,1092598,1092598,1989478,1989478,1989478,1989478,1989478,1989478,1989478,1989478,1989478,1989478,1989478,1989478,1803707,1803707,1803707,1803707,1803707,1803707,1803707,1803707,1803707,1803707,1803707,1803707,875459,875459,875459,875459,875459,875459,875459,875459,875459,875459,875459,875459,811532,811532,811532,811532,811532,811532,811532,811532,811532,811532,811532,811532,730612,730612,730612,730612,730612,730612,730612,730612,730612,730612,730612,730612,1000263,1000263,1000263,1000263,1000263,1000263,1000263,1000263,1000263,1000263,1000263,1000263,820083,820083,820083,820083,820083,820083,820083,820083,820083,820083,820083,820083,1019987,1019987,1019987,1019987,1019987,1019987,1019987,1019987,1019987,1019987,1019987,1019987,,,,,,
Excess return,Basic Materials,,-0.093594625,0.108336425,-0.268073203,-0.105961956,-0.03554438,-0.136114283,-0.47246995,0.004833698,0.313265148,-0.038012319,-0.198801946,0.25497677,-0.009446487,0.341004315,0.073686407,-0.041217511,-0.06458876,-0.33885715,-0.455427885,0.037379667,-0.017576697,-0.515658913,-0.254690889,-0.033272972,-0.161247831,-0.36951505,-0.449132132,-0.382597113,0.031514726,-0.208069678,-0.2135857,-0.185135341,-0.082066382,-0.244774269,-0.249263953,-0.071050772,0.008064109,-0.320317947,-0.151252834,-0.313442783,-0.197650163,-0.335271295,-0.195258048,-0.429428601,-0.079667989,-0.223545625,-0.274358247,-0.336964745,-0.225543164,-0.37873054,-0.028981852,-0.348633342,0.406767118,-0.40570243,-0.04747365,-0.129404627,0.185936305,-0.284599234,-0.091886207,-0.167130756,-0.017421023,-0.403810733,-0.114936088,-0.162600581,-0.057739615,-0.252878948,-0.259243358,-0.146955367,-0.143851412,-0.297289041,-0.338917223,-0.432261522,-0.310316589,-0.304445543,-0.255262515,-0.030629353,-0.097014087,-0.327966734,-0.293432799,-0.349337199,0.282424824,-0.126947346,-0.202476174,-0.136577259,0.59250816,-0.005789945,-0.256271284,-0.391018819,-0.059192251,-0.096133431,-0.357368495,-0.218158933,-0.209906828,-0.086553972,0.001149871,0.150053476,0.192980542,0.024689109,-0.155061537,-0.242840329,0.056180101,-0.371154873,-0.187052875,-0.117053615,-0.161298008,-0.214114287,-0.280408837,0.180663898,-0.253496944,-0.010013264,-0.323622435,-0.084924799,-0.193443293,-0.137822164,-0.184061653,-0.081082123,0.082985414,-0.134587962,-0.099853216,-0.142952619,-0.162168977,-0.104959935,-0.126148886,0.069061156,-0.184567818,-0.229210498,-0.15803861,0.144324226,-0.041980484,0.134036444,-0.064633495,-0.295982214,-0.008436601,0.010176689,-0.228985756,-0.192317411,-0.097651376,-0.176740426,-0.202092954,-0.240622962,0.038244818,-0.004273078,-0.05557484,-0.170898892,-0.067798854,-0.249205228,-0.051236388,-0.330662437,-0.13382021,-0.300406807,-0.160702808,-0.034633838,-0.197057008,-0.295457125,-0.335308415,-0.078848414
Risk premium,Basic Materials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Basic Materials,0.7129,0.7136,0.7335,0.7685,0.7346,0.8154,1.0629,1.0978,0.6684,0.7351,0.6635,1.0066,0.9814,1.1267,1.1032,1.0233,1.0229,1.1427,1.2929,1.3418,1.2617,1.3095,1.1961,1.1977,1.2005,1.2673,1.4931,1.5232,1.4296,1.3248,1.2612,1.2228,1.6244,1.4683,1.6732,1.4843,1.5361,1.3533,1.3184,1.3346,1.316,1.2635,1.2589,0.984,1.0239,0.9692,0.9812,0.9828,1.08,0.9518,0.7067,0.7443,1.0883,1.0755,1.1638,1.3408,1.6448,1.8027,1.7793,1.7006,1.6777,1.8283,1.8321,1.8453,1.6633,1.6372,1.8976,1.8962,1.8794,2.0223,2.0273,1.9394,1.9372,2.0787,2.1559,1.6522,1.6068,1.642,1.656,1.7197,1.4832,1.5033,1.4091,1.2411,-0.1396,-0.1012,0.0309,-0.0108,0.01,0.0264,0.405,0.3826,0.491,0.4445,0.4901,0.6508,0.5555,0.484,0.4249,0.3963,0.4842,0.5371,0.4555,0.4556,0.3234,0.2776,0.2463,0.2784,0.5336,0.4806,0.3475,0.4174,0.4351,0.4395,0.2594,0.1275,0.2318,0.1854,0.201,0.2026,0.6676,0.7334,0.7196,0.7087,0.3423,0.4027,0.5245,0.438,0.3392,0.7764,0.7796,0.7733,0.7769,1.0966,1.1336,1.111,1.0248,1.0016,1.3146,1.2766,1.1784,1.2959,1.3151,1.4613,1.4635,1.5507,1.5364,1.6098,1.3596,1.3767,1.4127,1.4325,1.5762,1.297,1.3992,1.1349,
VO monthly avg,Basic Materials,243.5,68.88,137.01,192.46,55.39,347.15,183.19,131.61,94.72,202.62,128.89,86.52,237.67,251.45,646.12,195.66,284.32,431.21,435.53,339.88,246,254.61,252.16,248.22,262.36,239.65,196.58,230.99,130.53,145.52,253.11,128.33,90.83,149.08,135.46,97.12,165.7,186.89,101.74,70.12,93.33,58.59,95.81,150.97,238.68,290.14,271.32,214.77,71.1,208.75,416.59,170.51,69.02,146.56,143.35,100.21,67,465.18,496.59,307.29,370.85,821.87,449.84,667.61,356.98,641.98,301.9,494.15,369.37,636.47,474.28,665.99,1356.55,667.69,1104.21,1312.7,873.47,1163.25,665.54,797.24,900.64,1670.29,581.48,870.51,387.6,2895.67,1110.05,1174.97,929.42,1343.75,1092.92,984.78,955.92,879.22,1912.71,882.82,720.25,755.99,1267.24,934.39,936.12,468.44,510.09,336.16,358.45,718.92,1033.21,1430.01,512.9,703.28,401.43,1117.51,356.34,675.63,269.22,251.73,326.78,1382.36,490.56,671.23,313.37,272.26,355.86,455.8,1092.56,363.6,450.05,293.65,976.58,1470.07,1290.72,1073.15,1130.34,1377.46,2163.77,1294.26,532.8,621.69,551.68,259.27,434.94,449.73,629.13,960.32,425.24,346.18,743.48,871.84,1004.52,647.45,624.91,246.08,467.72,370.36,469.33,553.9,1235.74
Total assets,Basic Materials,1388597,1388597,1388597,1388597,1388597,1388597,1388597,1376840,1376840,1376840,1376840,1376840,1376840,1376840,1376840,1376840,1376840,1376840,1376840,1402416,1402416,1402416,1402416,1402416,1402416,1402416,1402416,1402416,1402416,1402416,1402416,1803178,1803178,1803178,1803178,1803178,1803178,1803178,1803178,1803178,1803178,1803178,1803178,1559270,1559270,1559270,1559270,1559270,1559270,1559270,1559270,1559270,1559270,1559270,1559270,3004750,3004750,3004750,3004750,3004750,3004750,3004750,3004750,3004750,3004750,3004750,3004750,1947163,1947163,1947163,1947163,1947163,1947163,1947163,1947163,1947163,1947163,1947163,1947163,2180920,2180920,2180920,2180920,2180920,2180920,2180920,2180920,2180920,2180920,2180920,2180920,2460657,2460657,2460657,2460657,2460657,2460657,2460657,2460657,2460657,2460657,2460657,2460657,2439550,2439550,2439550,2439550,2439550,2439550,2439550,2439550,2439550,2439550,2439550,2439550,2219429,2219429,2219429,2219429,2219429,2219429,2219429,2219429,2219429,2219429,2219429,2219429,2454004,2454004,2454004,2454004,2454004,2454004,2454004,2454004,2454004,2454004,2454004,2454004,2668256,2668256,2668256,2668256,2668256,2668256,2668256,2668256,2668256,2668256,2668256,2668256,,,,,,
Net sales,Basic Materials,2141749,2141749,2141749,2141749,2141749,2141749,2141749,2638994,2638994,2638994,2638994,2638994,2638994,2638994,2638994,2638994,2638994,2638994,2638994,2408598,2408598,2408598,2408598,2408598,2408598,2408598,2408598,2408598,2408598,2408598,2408598,2192142,2192142,2192142,2192142,2192142,2192142,2192142,2192142,2192142,2192142,2192142,2192142,1668562,1668562,1668562,1668562,1668562,1668562,1668562,1668562,1668562,1668562,1668562,1668562,1599994,1599994,1599994,1599994,1599994,1599994,1599994,1599994,1599994,1599994,1599994,1599994,2209705,2209705,2209705,2209705,2209705,2209705,2209705,2209705,2209705,2209705,2209705,2209705,1843912,1843912,1843912,1843912,1843912,1843912,1843912,1843912,1843912,1843912,1843912,1843912,1910738,1910738,1910738,1910738,1910738,1910738,1910738,1910738,1910738,1910738,1910738,1910738,1990522,1990522,1990522,1990522,1990522,1990522,1990522,1990522,1990522,1990522,1990522,1990522,2565319,2565319,2565319,2565319,2565319,2565319,2565319,2565319,2565319,2565319,2565319,2565319,1764191,1764191,1764191,1764191,1764191,1764191,1764191,1764191,1764191,1764191,1764191,1764191,2076496,2076496,2076496,2076496,2076496,2076496,2076496,2076496,2076496,2076496,2076496,2076496,,,,,,
common equity,Basic Materials,438861,438861,438861,438861,438861,438861,438861,437522,437522,437522,437522,437522,437522,437522,437522,437522,437522,437522,437522,300543,300543,300543,300543,300543,300543,300543,300543,300543,300543,300543,300543,409553,409553,409553,409553,409553,409553,409553,409553,409553,409553,409553,409553,460328,460328,460328,460328,460328,460328,460328,460328,460328,460328,460328,460328,781647,781647,781647,781647,781647,781647,781647,781647,781647,781647,781647,781647,140671,140671,140671,140671,140671,140671,140671,140671,140671,140671,140671,140671,1243757,1243757,1243757,1243757,1243757,1243757,1243757,1243757,1243757,1243757,1243757,1243757,1480973,1480973,1480973,1480973,1480973,1480973,1480973,1480973,1480973,1480973,1480973,1480973,1550131,1550131,1550131,1550131,1550131,1550131,1550131,1550131,1550131,1550131,1550131,1550131,1246738,1246738,1246738,1246738,1246738,1246738,1246738,1246738,1246738,1246738,1246738,1246738,1496692,1496692,1496692,1496692,1496692,1496692,1496692,1496692,1496692,1496692,1496692,1496692,1426535,1426535,1426535,1426535,1426535,1426535,1426535,1426535,1426535,1426535,1426535,1426535,,,,,,
Turnover ratio,Basic Materials,0.19%,0.05%,0.1%,0.13%,0.04%,0.23%,0.12%,0.09%,0.06%,0.13%,0.08%,0.05%,0.15%,0.16%,0.39%,0.12%,0.17%,0.24%,0.25%,0.19%,0.13%,0.14%,0.14%,0.14%,0.14%,0.13%,0.11%,0.13%,0.07%,0.08%,0.14%,0.07%,0.05%,0.07%,0.06%,0.04%,0.07%,0.08%,0.04%,0.03%,0.04%,0.03%,0.04%,0.06%,0.1%,0.12%,0.11%,0.08%,0.03%,0.08%,0.16%,0.06%,0.03%,0.05%,0.05%,0.03%,0.02%,0.15%,0.16%,0.1%,0.12%,0.26%,0.14%,0.21%,0.11%,0.2%,0.09%,0.15%,0.12%,0.2%,0.15%,0.2%,0.41%,0.2%,0.32%,0.38%,0.24%,0.31%,0.18%,0.21%,0.24%,0.44%,0.15%,0.23%,0.1%,0.77%,0.3%,0.31%,0.25%,0.36%,0.29%,0.26%,0.25%,0.23%,0.51%,0.23%,0.19%,0.2%,0.34%,0.25%,0.25%,0.12%,0.13%,0.09%,0.09%,0.19%,0.27%,0.38%,0.13%,0.18%,0.11%,0.29%,0.09%,0.18%,0.07%,0.07%,0.08%,0.36%,0.13%,0.17%,0.08%,0.07%,0.09%,0.12%,0.28%,0.09%,0.12%,0.08%,0.25%,0.38%,0.34%,0.28%,0.29%,0.36%,0.56%,0.34%,0.14%,0.16%,0.14%,0.07%,0.11%,0.12%,0.16%,0.25%,0.11%,0.09%,0.19%,0.23%,0.26%,0.17%,0.16%,0.06%,0.12%,0.1%,0.12%,0.14%,0.32%
Return monthly,Basic Materials,,0.074962175,0.271346925,-0.097557703,0.060817844,0.13372582,0.039348417,-0.29730855,0.153842898,0.466676448,0.109088181,-0.032786146,0.43220497,0.183435613,0.535005915,0.270354307,0.141025189,0.12360134,-0.14020445,-0.260294485,0.229566767,0.176721803,-0.328404613,-0.074435789,0.146858528,0.018292069,-0.17694975,-0.254270532,-0.194632313,0.210777126,-0.034514078,-0.0414493,0.013501859,0.104536518,-0.048762669,-0.063453053,0.116523528,0.189322009,-0.142858747,0.029526966,-0.130434783,-0.015949663,-0.151360595,-0.028666048,-0.260322901,0.085991611,-0.057130025,-0.125541847,-0.188124745,-0.085379764,-0.25730844,0.104109048,-0.196770442,0.558723618,-0.25248303,0.11599675,0.055117773,0.380606405,-0.091903334,0.092851593,0.013064344,0.172061877,-0.215588433,0.076017812,0.016287319,0.123003985,-0.047630148,-0.053982758,0.058126833,0.063953488,-0.089219141,-0.138135023,-0.232067922,-0.102808489,-0.090273843,-0.074423915,0.150499047,0.091431913,-0.137938734,-0.099041699,-0.173345599,0.457782724,0.047375954,-0.038536874,-0.059222059,0.67588256,0.088406755,-0.162451684,-0.289688819,0.049470949,0.021181569,-0.242064695,-0.098725933,-0.090903328,0.027822328,0.115400271,0.264399976,0.309072542,0.137507809,-0.045194637,-0.124035729,0.179567401,-0.253708373,-0.071300075,-0.008929415,-0.054059208,-0.107947387,-0.172419637,0.304730698,-0.135719144,0.096979236,-0.212626235,0.029436501,-0.077954793,-0.039429964,-0.096779153,0.013021277,0.173065614,-0.039174962,-0.005739416,-0.014543819,-0.029364777,0.027274865,0.002899214,0.173526056,-0.075197718,-0.113766998,-0.05204461,0.248393826,0.085282716,0.262101244,0.063384405,-0.169687514,0.139099199,0.160343489,-0.082242756,-0.050205011,0.037749424,-0.027270626,-0.054217154,-0.100783762,0.186836518,0.145278222,0.10033706,-0.013448392,0.093945246,-0.087262028,0.110281012,-0.173207637,0.02871189,-0.133006707,0.011394692,0.140416762,-0.039396008,-0.127257525,-0.184709715,-0.078848414
