me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Fincials,2010,2010,2010,2010,2010,2010,2010,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1176,1176,1176,1176,1176,1176,1176,1176,1176,1176,1176,1176,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,3256,3256,3256,3256,3256,3256,3256,3256,3256,3256,3256,3256,4941,4941,4941,4941,4941,4941,4941,4941,4941,4941,4941,4941,3107,3107,3107,3107,3107,3107,3107,3107,3107,3107,3107,3107,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,1968,1968,1968,1968,1968,1968,1968,1968,1968,1968,1968,1968,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,,,,,,
Excess return,Fincials,,-0.167092859,0.065999068,-0.222420814,-0.1778678,-0.1816119,-0.217706374,-0.1681558,-0.129018499,-0.144530166,-0.199755271,-0.247386804,-0.032330274,-0.173037603,-0.175636002,-0.121404519,-0.402085959,-0.091428593,-0.1534376,-0.1406825,-0.1424675,-0.101545101,-0.1400673,-0.1295905,-0.1290448,-0.1242133,-0.1264594,-0.263099016,-0.1250845,-0.1255675,-0.334625706,-0.1243887,-0.1267605,-0.052981423,0.340997559,-0.289530627,-0.1445642,-0.1508415,-0.281805439,-0.1466842,0.108192872,-0.242985686,-0.162749,-0.1524926,-0.282483536,-0.1490528,0.071883432,-0.1305023,-0.227241466,-0.031643965,-0.077989996,0.010805534,-0.087718182,-0.005478935,-0.2366142,-0.1129255,-0.029190562,-0.000868236,-0.0802094,-0.0712307,-0.194135934,-0.02791179,-0.086658134,0.025392411,-0.096530183,-0.0857711,-0.0986213,0.012962317,0.035691336,0.194069521,-0.1017889,-0.0965865,-0.177382039,-0.146255472,0.04565737,-0.0902068,-0.07420723,0.075108935,-0.1010027,-0.1039357,-0.136159912,-0.06888714,-0.057727607,-0.155351093,-0.524723781,-0.1421408,-0.1398969,-0.122729341,-0.276703703,0.059060644,-0.365518997,-0.1454808,-0.118688082,-0.114493736,-0.042140617,-0.1052981,-0.528623659,-0.075537612,-0.184325818,-0.080822982,-0.197786677,-0.120099252,-0.093118018,-0.1144046,-0.117879086,-0.027219538,-0.1187291,0.010031834,-0.204050784,-0.149467173,-0.086463141,-0.129097561,-0.165744635,-0.1039154,-0.0979134,-0.134712522,0.07694071,-0.257117375,-0.087889011,-0.086820784,-0.093985563,-0.091423416,-0.11155261,-0.092635983,-0.034194968,-0.07136892,-0.060682111,-0.071092,-0.0787562,-0.09672546,0.072071762,0.113504243,-0.186992766,-0.100133656,-0.0943362,-0.110681617,-0.275514784,0.181481082,-0.0732209,-0.0740146,-0.0906299,-0.182798659,0.113068965,0.005685456,-0.1042974,-0.1053591,-0.1059362,-0.091517394,0.002975726,-0.038728862,-0.031563463,-0.094707193,-0.0942846,-0.187091773,0.38859025,-0.015359459,-0.090912353
Risk premium,Fincials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Fincials,0.7223,0.734,0.7411,0.8871,0.9106,1.0113,0.9948,0.9866,0.9321,0.873,0.7432,0.5921,0.593,0.6138,0.6107,0.6423,0.6409,0.6312,0.5752,0.4775,0.4725,0.4714,0.4471,0.3935,0.3896,0.3891,0.4438,0.4415,0.4315,0.4725,0.4761,0.4649,0.4835,0.7677,0.9171,0.8629,0.8534,0.8705,0.8588,0.7934,0.7836,0.9255,0.923,0.7602,0.7489,0.7056,0.6909,0.6921,0.711,0.7355,0.546,0.5088,0.5233,0.5145,0.5034,0.5385,0.5393,0.0681,-0.0062,-0.1011,-0.0849,-0.0562,0.0024,0.1749,0.1575,0.1297,0.2051,0.2408,0.2221,0.3391,0.3403,0.2855,0.3151,0.2857,0.3404,0.2136,0.1614,0.1868,0.2429,0.2839,0.216,0.1656,0.2196,1.2107,1.0749,0.8316,0.7563,0.722,0.7886,0.9979,0.921,0.8616,0.6776,0.5333,0.5339,0.5087,0.4868,0.4754,0.4607,0.4506,0.4262,0.4133,0.429,0.4342,0.4079,0.4182,0.4457,0.3488,0.3599,0.3491,0.3521,0.381,0.2586,0.2558,0.2518,0.1746,0.1007,0.1702,0.158,0.1629,0.0455,0.0005,0.01,0.0022,-0.0514,-0.047,-0.1171,-0.116,-0.0626,0.1418,0.1596,0.2469,0.2075,0.2229,0.2474,0.1758,-0.0327,-0.0594,0.1043,0.1042,0.3973,0.569,0.5969,0.6502,0.6198,0.6557,0.6474,0.5278,0.5592,0.4606,0.4187,0.4125,0.2942,0.2839,0.2709,0.1032,
VO monthly avg,Fincials,0,0.09,0.49,0.09,0.29,0.05,0.39,0.02,0.07,0.53,0.05,0.7,1.84,0.34,0.3,0.23,0.08,0.13,0.01,0.01,0,0.14,0.01,0.02,0,0,0,0.04,0,0,0.08,0.15,0.03,0.02,6.11,0.06,0.05,0.12,7.09,0,16.05,0.43,0,0.37,0.88,0,0.06,0,11.32,0.01,0.08,5.05,0.01,14.88,0.5,1.04,0.03,0.5,0.03,0.03,8.3,1.02,0.45,0.01,16.64,0,0,0.55,0.23,0.55,0.32,9.56,0.11,0.01,0.29,0.2,0.11,9.55,0.07,0.01,5.23,0,5.17,1.87,10,0,0,0.66,8.63,11.48,0.06,0.01,12.11,0.2,10.91,0,12.75,26.67,30.09,0,38.19,30,28.57,0.29,0.77,0.49,22.86,43.56,22.73,0.01,0.06,0.99,1.4,20.11,0,1.13,0.24,24.57,36.49,41.15,33.3,1.75,2.03,73.15,33,28.57,26.65,0.05,0,38.1,28.14,21.37,22.86,0.69,0.04,35.71,22.62,26.06,0.6,0,0,0.04,16.41,12.43,0,0,0,25.06,17.14,19.08,0.04,0.02,0,0.93,0.38,12.11,0
Total assets,Fincials,11775,11775,11775,11775,11775,11775,11775,11211,11211,11211,11211,11211,11211,11211,11211,11211,11211,11211,11211,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,11206,11206,11206,11206,11206,11206,11206,11206,11206,11206,11206,11206,11646,11646,11646,11646,11646,11646,11646,11646,11646,11646,11646,11646,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,25556,25556,25556,25556,25556,25556,25556,25556,25556,25556,25556,25556,15268,15268,15268,15268,15268,15268,15268,15268,15268,15268,15268,15268,9583,9583,9583,9583,9583,9583,9583,9583,9583,9583,9583,9583,9580,9580,9580,9580,9580,9580,9580,9580,9580,9580,9580,9580,11249,11249,11249,11249,11249,11249,11249,11249,11249,11249,11249,11249,12120,12120,12120,12120,12120,12120,12120,12120,12120,12120,12120,12120,15396,15396,15396,15396,15396,15396,15396,15396,15396,15396,15396,15396,,,,,,
Net sales,Fincials,1045,1045,1045,1045,1045,1045,1045,771,771,771,771,771,771,771,771,771,771,771,771,834,834,834,834,834,834,834,834,834,834,834,834,940,940,940,940,940,940,940,940,940,940,940,940,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,2375,2375,2375,2375,2375,2375,2375,2375,2375,2375,2375,2375,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,572,572,572,572,572,572,572,572,572,572,572,572,785,785,785,785,785,785,785,785,785,785,785,785,1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,602,602,602,602,602,602,602,602,602,602,602,602,814,814,814,814,814,814,814,814,814,814,814,814,,,,,,
common equity,Fincials,9709,9709,9709,9709,9709,9709,9709,9565,9565,9565,9565,9565,9565,9565,9565,9565,9565,9565,9565,9440,9440,9440,9440,9440,9440,9440,9440,9440,9440,9440,9440,9469,9469,9469,9469,9469,9469,9469,9469,9469,9469,9469,9469,9496,9496,9496,9496,9496,9496,9496,9496,9496,9496,9496,9496,15631,15631,15631,15631,15631,15631,15631,15631,15631,15631,15631,15631,20520,20520,20520,20520,20520,20520,20520,20520,20520,20520,20520,20520,12060,12060,12060,12060,12060,12060,12060,12060,12060,12060,12060,12060,6656,6656,6656,6656,6656,6656,6656,6656,6656,6656,6656,6656,7256,7256,7256,7256,7256,7256,7256,7256,7256,7256,7256,7256,9189,9189,9189,9189,9189,9189,9189,9189,9189,9189,9189,9189,9855,9855,9855,9855,9855,9855,9855,9855,9855,9855,9855,9855,14258,14258,14258,14258,14258,14258,14258,14258,14258,14258,14258,14258,,,,,,
Turnover ratio,Fincials,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.02%,0%,0%,0%,0.03%,0%,0.06%,0%,0%,0%,0%,0%,0%,0%,0.04%,0%,0%,0.02%,0%,0.06%,0%,0%,0%,0%,0%,0%,0.03%,0%,0%,0%,0.06%,0%,0%,0%,0%,0%,0%,0.04%,0%,0%,0%,0%,0%,0.03%,0%,0%,0.02%,0%,0.02%,0.01%,0.03%,0%,0%,0%,0.03%,0.04%,0%,0%,0.04%,0%,0.04%,0%,0.04%,0.09%,0.1%,0%,0.12%,0.1%,0.09%,0%,0%,0%,0.07%,0.14%,0.07%,0%,0%,0%,0%,0.06%,0%,0%,0%,0.08%,0.12%,0.13%,0.11%,0.01%,0.01%,0.23%,0.11%,0.09%,0.09%,0%,0%,0.12%,0.09%,0.07%,0.07%,0%,0%,0.11%,0.07%,0.08%,0%,0%,0%,0%,0.05%,0.04%,0%,0%,0%,0.08%,0.05%,0.06%,0%,0%,0%,0%,0%,0.04%,0%
Return monthly,Fincials,,0.002749141,0.229488368,-0.044433514,0,0,-0.046533974,0,0.036603801,0.017568834,-0.047633671,-0.107484504,0.120428726,-0.012468203,-0.012661902,0.051260381,-0.243909259,0.064537007,0,0,0,0.039953099,0,0,0,0,0,-0.136384516,0,0,-0.210531406,0,0,0.089483677,0.489374859,-0.142867927,0,0,-0.133301039,0,0.257659672,-0.082579186,0,0,-0.130702836,0,0.220010132,0,-0.101648466,0.094892535,0.033308004,0.129059934,0.028549718,0.111134565,-0.125,0,0.085685338,0.084522064,0,0,-0.124984634,0.04284761,-0.013706934,0.111111111,-0.012507683,0,0,0.113932717,0.136363636,0.295832821,0,0,-0.079380739,-0.051706372,0.14545257,0,0.01586097,0.171877335,0,0,-0.040001912,0.02219566,0.041657193,0.006673007,-0.370855081,0,0,0.017256659,-0.126321903,0.228928344,-0.215695997,0,0.012500718,0.010104164,0.074995083,0,-0.418605259,0.040012588,-0.069251718,0.032464818,-0.082636077,-0.004511352,0.022658982,0,-0.004431386,0.088877062,0,0.122456234,-0.090927084,-0.039973873,0.020819159,-0.020394561,-0.062502835,0,0,-0.044462722,0.16278481,-0.167994775,0.004814989,0.004791916,-0.004769063,-0.004791916,-0.02402261,-0.008097383,0.045466832,0.00967008,0.014340589,0,0,-0.00944206,0.161076562,0.208358943,-0.096570266,-0.007640956,0,-0.022856217,-0.200024884,0.250038882,0,0,0,-0.080001659,0.217373665,0.110498056,0,0,0,0.001834006,0.110005326,0.066088938,0.073214637,0.013130307,0,-0.093256073,0.48570695,0.070242141,-0.090912353
