me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Basic Materials,11205243,11205243,11205243,11205243,11205243,11205243,11205243,10702670,10702670,10702670,10702670,10702670,10702670,10702670,10702670,10702670,10702670,10702670,10702670,9414548,9414548,9414548,9414548,9414548,9414548,9414548,9414548,9414548,9414548,9414548,9414548,8732900,8732900,8732900,8732900,8732900,8732900,8732900,8732900,8732900,8732900,8732900,8732900,13028742,13028742,13028742,13028742,13028742,13028742,13028742,13028742,13028742,13028742,13028742,13028742,12027512,12027512,12027512,12027512,12027512,12027512,12027512,12027512,12027512,12027512,12027512,12027512,12669120,12669120,12669120,12669120,12669120,12669120,12669120,12669120,12669120,12669120,12669120,12669120,16746720,16746720,16746720,16746720,16746720,16746720,16746720,16746720,16746720,16746720,16746720,16746720,20489400,20489400,20489400,20489400,20489400,20489400,20489400,20489400,20489400,20489400,20489400,20489400,23410200,23410200,23410200,23410200,23410200,23410200,23410200,23410200,23410200,23410200,23410200,23410200,25508660,25508660,25508660,25508660,25508660,25508660,25508660,25508660,25508660,25508660,25508660,25508660,36904320,36904320,36904320,36904320,36904320,36904320,36904320,36904320,36904320,36904320,36904320,36904320,39379266,39379266,39379266,39379266,39379266,39379266,39379266,39379266,39379266,39379266,39379266,39379266,,,,,,
Excess return,Basic Materials,,-0.075765568,-0.115746163,-0.166374457,-0.115554456,-0.147306859,-0.226581764,-0.204146238,-0.121030798,-0.281511058,-0.061402428,0.051669234,0.05923946,-0.204775589,-0.130939623,-0.217493808,-0.302916533,-0.212099933,-0.198606971,-0.230506008,-0.156549892,-0.194202653,-0.195200662,-0.141791656,-0.248460842,-0.281787124,-0.118494727,-0.224128547,-0.21857647,-0.035791245,-0.210455053,-0.053096891,-0.070202995,-0.210597107,0.022003127,-0.261954201,0.030655256,-0.163340472,-0.091696369,-0.22606099,-0.204493405,-0.174580848,-0.211336466,-0.115351839,-0.087141643,-0.088209461,-0.265509997,-0.082321113,-0.172775743,-0.055923885,0.029914564,-0.201256904,-0.293591401,-0.071605054,-0.131467918,-0.089048255,-0.133565871,-0.069230571,-0.204078571,-0.180679119,-0.075290922,-0.06521998,-0.23911767,-0.052676997,-0.038373251,-0.104509847,-0.106186104,-0.219278764,-0.112705049,-0.179493161,-0.087288624,-0.192164534,-0.217017272,-0.09914775,-0.069945792,-0.028168468,-0.169502238,-0.055037146,-0.019877206,-0.068012171,-0.144208155,0.028570566,-0.136046551,-0.256641125,-0.222769813,-0.104238297,0.025407588,-0.224391366,-0.039511964,-0.09049589,-0.148935511,-0.339753437,-0.189468896,-0.370761948,-0.268482207,-0.080361637,-0.174517281,-0.184067902,-0.248094098,0.033501985,-0.20677502,-0.096384809,-0.257254751,0.006101153,-0.179966913,-0.136678188,-0.108542881,-0.106802183,-0.130936036,-0.202798081,-0.148324996,-0.054248393,-0.253397274,-0.257669666,-0.191705967,-0.03099091,-0.237617748,-0.047604116,-0.064487131,-0.142019544,-0.108067844,-0.132390605,-0.150498325,-0.174696661,-0.145306962,-0.178793194,-0.175804425,-0.211252174,-0.204256137,-0.25646106,0.013758504,-0.177964669,-0.226710849,-0.041961185,-0.211092253,-0.228877828,-0.108079273,-0.273592746,-0.100228233,-0.134111137,-0.149527289,-0.094043655,-0.083646575,-0.159203361,-0.131065304,-0.124501845,-0.255069677,-0.200622171,-0.263233798,-0.006749551,-0.332690533,-0.085067774,-0.13941913,-0.170587848,-0.153328511,-0.181071689,0.038942018
Risk premium,Basic Materials,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Basic Materials,1.5216,1.5244,1.3862,1.1769,1.1711,1.1984,1.1553,1.1511,1.143,1.1494,1.1943,1.2345,1.2361,1.1865,1.1952,1.1348,1.1363,1.1043,1.0292,1.0611,1.0693,1.0724,1.0339,1.0176,1.0475,1.0228,1.1161,1.1211,1.0829,1.1057,1.1197,1.1322,1.1266,1.1632,1.114,1.0628,1.0456,1.0415,1.0507,1.0559,1.0637,1.2078,1.2137,1.2118,1.2206,1.2338,1.2072,1.2077,1.165,1.2764,1.376,1.3935,1.4924,1.4923,1.4574,1.4639,1.3966,1.3507,1.2412,1.2197,1.2299,1.2475,1.2573,1.2657,1.1967,1.2031,1.2515,1.2469,1.2447,1.217,1.2194,1.1921,1.2172,1.1526,1.1777,1.1134,1.0852,0.9629,0.9296,0.9365,1.0157,0.9408,1.055,1.2054,1.0064,0.987,1.0187,1.0781,1.0868,1.0314,1.1499,1.1698,1.2555,1.2127,1.2395,1.2846,1.2789,1.2619,1.3105,1.2942,1.2158,1.2216,1.2377,1.2244,1.2144,1.205,1.1983,1.1903,1.2281,1.2273,1.2159,1.1989,1.2185,1.2156,1.1957,1.1693,1.1651,1.2315,1.2288,1.221,1.2793,1.2082,1.2126,1.2079,1.2551,1.2456,1.1993,1.2295,1.2775,1.3602,1.3578,1.3643,1.4199,1.4356,1.4425,1.4369,1.4688,1.499,1.5004,1.4965,1.5767,1.5772,1.5648,1.6308,1.7187,1.7551,1.76,1.7712,1.8046,1.8236,1.8514,1.8549,1.8202,1.8155,1.7767,1.7604,
VO monthly avg,Basic Materials,194.9,2080.6,2543.82,2530.09,2187.09,2077.18,3239.66,3674.47,3626.69,3198.85,2812.65,2779.2,1897.79,1958.09,2435.96,2139.48,2751.46,2865.36,3860.83,3356.14,2568.98,3176.56,2839.34,2470.29,2547.56,2924.48,2939.59,3795.73,2235.55,2700.3,2899.03,3088.73,5426.98,5061.92,2761.54,3826.61,2702.58,3467.21,3889.49,3577.96,2781.21,4510.95,3593.95,3706.65,3551.09,4046.95,3883.24,3167.37,2140.01,3366.68,3172.11,3802.63,3675.66,2900.32,4284.45,2917.79,2645.47,3109.01,3571.4,2376.87,2142.87,3331.41,4067.13,3513.86,2618.64,4570.45,5138.5,3588.15,3970.07,3459.5,3378,5196.12,3046,4783.31,4535.65,3463.19,2507.87,3597.22,3902.05,3750.02,5092.5,4108.54,4838.15,4924.33,3261.18,4053.24,4252.19,3277.38,2701.19,3304.55,3130.49,3312.1,3458.09,4947.43,6748.9,5912.51,2848.26,3184.02,5023.08,5228.38,3299.12,3576.07,4284,3619.32,3491.82,3031.73,3850.06,3274.66,2042.86,2867.38,3331.62,2765.55,2632.65,5563.89,4551.69,3361.53,3943.71,3097.8,3595.38,3400.74,1547.19,2809.74,3757.22,3655.13,2093.26,2980.94,3828.41,2606.56,4626.99,5172.78,4310.54,3153.53,1963.13,2980.86,3321.73,4342.79,2660.79,3576.86,3864.01,2502.52,2521.14,4049.46,1889.31,1939.64,2143.76,2029.13,2498.7,3405.7,3298.21,2733.66,3744.4,2848.47,2815.74,1952.34,2160.11,2228.11,2026.73
Total assets,Basic Materials,19516735,19516735,19516735,19516735,19516735,19516735,19516735,19003606,19003606,19003606,19003606,19003606,19003606,19003606,19003606,19003606,19003606,19003606,19003606,16878780,16878780,16878780,16878780,16878780,16878780,16878780,16878780,16878780,16878780,16878780,16878780,16656200,16656200,16656200,16656200,16656200,16656200,16656200,16656200,16656200,16656200,16656200,16656200,22787604,22787604,22787604,22787604,22787604,22787604,22787604,22787604,22787604,22787604,22787604,22787604,25257667,25257667,25257667,25257667,25257667,25257667,25257667,25257667,25257667,25257667,25257667,25257667,27568284,27568284,27568284,27568284,27568284,27568284,27568284,27568284,27568284,27568284,27568284,27568284,36346306,36346306,36346306,36346306,36346306,36346306,36346306,36346306,36346306,36346306,36346306,36346306,44916000,44916000,44916000,44916000,44916000,44916000,44916000,44916000,44916000,44916000,44916000,44916000,55967340,55967340,55967340,55967340,55967340,55967340,55967340,55967340,55967340,55967340,55967340,55967340,61316760,61316760,61316760,61316760,61316760,61316760,61316760,61316760,61316760,61316760,61316760,61316760,79838720,79838720,79838720,79838720,79838720,79838720,79838720,79838720,79838720,79838720,79838720,79838720,86706261,86706261,86706261,86706261,86706261,86706261,86706261,86706261,86706261,86706261,86706261,86706261,,,,,,
Net sales,Basic Materials,12281703,12281703,12281703,12281703,12281703,12281703,12281703,9361442,9361442,9361442,9361442,9361442,9361442,9361442,9361442,9361442,9361442,9361442,9361442,9802292,9802292,9802292,9802292,9802292,9802292,9802292,9802292,9802292,9802292,9802292,9802292,13068706,13068706,13068706,13068706,13068706,13068706,13068706,13068706,13068706,13068706,13068706,13068706,15907155,15907155,15907155,15907155,15907155,15907155,15907155,15907155,15907155,15907155,15907155,15907155,18060983,18060983,18060983,18060983,18060983,18060983,18060983,18060983,18060983,18060983,18060983,18060983,20294467,20294467,20294467,20294467,20294467,20294467,20294467,20294467,20294467,20294467,20294467,20294467,29580086,29580086,29580086,29580086,29580086,29580086,29580086,29580086,29580086,29580086,29580086,29580086,31632930,31632930,31632930,31632930,31632930,31632930,31632930,31632930,31632930,31632930,31632930,31632930,33262740,33262740,33262740,33262740,33262740,33262740,33262740,33262740,33262740,33262740,33262740,33262740,45195570,45195570,45195570,45195570,45195570,45195570,45195570,45195570,45195570,45195570,45195570,45195570,45502380,45502380,45502380,45502380,45502380,45502380,45502380,45502380,45502380,45502380,45502380,45502380,42054600,42054600,42054600,42054600,42054600,42054600,42054600,42054600,42054600,42054600,42054600,42054600,,,,,,
common equity,Basic Materials,8017380,8017380,8017380,8017380,8017380,8017380,8017380,8066509,8066509,8066509,8066509,8066509,8066509,8066509,8066509,8066509,8066509,8066509,8066509,7254644,7254644,7254644,7254644,7254644,7254644,7254644,7254644,7254644,7254644,7254644,7254644,7720900,7720900,7720900,7720900,7720900,7720900,7720900,7720900,7720900,7720900,7720900,7720900,9571374,9571374,9571374,9571374,9571374,9571374,9571374,9571374,9571374,9571374,9571374,9571374,13101938,13101938,13101938,13101938,13101938,13101938,13101938,13101938,13101938,13101938,13101938,13101938,14774166,14774166,14774166,14774166,14774166,14774166,14774166,14774166,14774166,14774166,14774166,14774166,19244170,19244170,19244170,19244170,19244170,19244170,19244170,19244170,19244170,19244170,19244170,19244170,23972400,23972400,23972400,23972400,23972400,23972400,23972400,23972400,23972400,23972400,23972400,23972400,32026500,32026500,32026500,32026500,32026500,32026500,32026500,32026500,32026500,32026500,32026500,32026500,35192440,35192440,35192440,35192440,35192440,35192440,35192440,35192440,35192440,35192440,35192440,35192440,42156800,42156800,42156800,42156800,42156800,42156800,42156800,42156800,42156800,42156800,42156800,42156800,46426248,46426248,46426248,46426248,46426248,46426248,46426248,46426248,46426248,46426248,46426248,46426248,,,,,,
Turnover ratio,Basic Materials,0.01%,0.09%,0.11%,0.11%,0.09%,0.09%,0.14%,0.16%,0.16%,0.14%,0.12%,0.12%,0.08%,0.08%,0.11%,0.09%,0.12%,0.12%,0.17%,0.14%,0.1%,0.13%,0.12%,0.1%,0.1%,0.12%,0.12%,0.15%,0.09%,0.11%,0.12%,0.13%,0.22%,0.21%,0.11%,0.16%,0.11%,0.14%,0.16%,0.14%,0.11%,0.18%,0.15%,0.15%,0.14%,0.16%,0.16%,0.13%,0.09%,0.14%,0.13%,0.15%,0.15%,0.12%,0.17%,0.12%,0.11%,0.13%,0.14%,0.1%,0.09%,0.13%,0.16%,0.14%,0.11%,0.19%,0.21%,0.15%,0.16%,0.14%,0.14%,0.22%,0.13%,0.2%,0.19%,0.15%,0.11%,0.16%,0.17%,0.16%,0.22%,0.18%,0.22%,0.22%,0.15%,0.18%,0.19%,0.15%,0.12%,0.15%,0.14%,0.15%,0.16%,0.22%,0.31%,0.27%,0.13%,0.14%,0.23%,0.24%,0.15%,0.16%,0.19%,0.16%,0.16%,0.14%,0.17%,0.15%,0.09%,0.13%,0.15%,0.13%,0.12%,0.25%,0.21%,0.15%,0.18%,0.14%,0.16%,0.15%,0.07%,0.13%,0.17%,0.17%,0.1%,0.14%,0.18%,0.12%,0.22%,0.24%,0.2%,0.15%,0.09%,0.14%,0.16%,0.21%,0.13%,0.17%,0.18%,0.12%,0.12%,0.19%,0.09%,0.09%,0.1%,0.1%,0.12%,0.16%,0.16%,0.13%,0.18%,0.13%,0.13%,0.09%,0.1%,0.11%,0.1%
Return monthly,Basic Materials,,0.143871632,0.088384437,0.029870243,0.078724844,0.046092341,-0.045297864,-0.025626938,0.057878202,-0.101998858,0.119138472,0.232042734,0.25251376,-0.008126089,0.068857977,-0.013801408,-0.113529633,-0.026329033,-0.016567371,-0.053056708,0.023516008,-0.014841453,-0.018164962,0.027117144,-0.077968342,-0.117650724,0.050319573,-0.054599247,-0.05245377,0.129667855,-0.045813953,0.113331709,0.097072805,-0.043215507,0.182785127,-0.102697801,0.187328056,-0.001725972,0.068897731,-0.06283929,-0.037380305,0.003610552,-0.030273366,0.065591561,0.094356157,0.094119939,-0.084856397,0.080663987,-0.018580743,0.104689315,0.193502564,-0.027266404,-0.116270201,0.106609846,0.040248282,0.082177445,0.035319929,0.096963529,-0.045282971,-0.026238019,0.076692778,0.08767252,-0.08710777,0.101762103,0.111118849,0.048885453,0.058358396,-0.054924064,0.052391051,-0.022422161,0.069883576,-0.038462234,-0.062183672,0.05001605,0.082599308,0.118725732,-0.021234638,0.090625554,0.124387594,0.077037329,0.002330945,0.168490966,0.015968449,-0.094950925,-0.073216613,0.047692703,0.181835688,-0.061971066,0.129656436,0.08148231,0.015308189,-0.174856037,-0.021872396,-0.203361848,-0.106893707,0.073818163,-0.014596581,-0.018968202,-0.079482598,0.199936585,-0.04187962,0.070125991,-0.090529651,0.170288353,-0.015709713,0.028986812,0.057600019,0.058636717,0.036884264,-0.037978181,0.013376704,0.105982307,-0.089681774,-0.093286866,-0.034326867,0.12192499,-0.084716448,0.108380384,0.095677269,0.016253456,0.058878056,0.030325995,0.012795475,-0.014198961,0.016664338,-0.016320394,-0.017848525,-0.055393674,-0.041073637,-0.09241846,0.178249904,-0.012713769,-0.059907149,0.126931615,-0.041464753,-0.061603128,0.062005127,-0.106855746,0.060946967,0.027618363,0.015404811,0.072269945,0.081635825,0.007387039,0.042462796,0.050119455,-0.079039677,-0.028936571,-0.077743998,0.183937249,-0.137652333,0.113640926,0.05100347,0.019738652,0.038653589,0.008933511,0.038942018
