Start,1992
End,2012
Frequency,Y
Name,FORIM HOLDINGS DEAD - 30/11/04 - TOT RETURN IND
Code,317419(RI)
CURRENCY,R
1992,61.25
1993,50.4
1994,121.96
1995,126.02
1996,102.83
1997,303.46
1998,263.2
1999,162.23
2000,60.08
2001,45.66
2002,76.91
2003,108.15
2004,205.26
2005,216.6
2006,216.6
2007,216.6
2008,216.6
2009,216.6
2010,216.6
2011,216.6
2012,216.6
