Start,1992
End,2012
Frequency,Y
Name,CHARIOT LAND DEAD - 03/05/2005 - TOT RETURN IND
Code,317130(RI)
CURRENCY,R
1992,81.52
1993,100.29
1994,172.99
1995,197.58
1996,207.71
1997,303.96
1998,364.76
1999,136.78
2000,104.94
2001,82.9
2002,4.2
2003,3.15
2004,3.15
2005,3.15
2006,3.15
2007,3.15
2008,3.15
2009,3.15
2010,3.15
2011,3.15
2012,3.15
