Start,1992
End,2012
Frequency,Y
Name,S M GOLDSTEIN DEAD - DELIST 01/12/00 - TOT RETURN IND
Code,981844(RI)
CURRENCY,R
1992,234.38
1993,177.6
1994,229.4
1995,813.98
1996,1753.37
1997,1468.07
1998,1018.66
1999,313.69
2000,739.45
2001,486.64
2002,486.64
2003,486.64
2004,486.64
2005,486.64
2006,486.64
2007,486.64
2008,486.64
2009,486.64
2010,486.64
2011,486.64
2012,486.64
