Start,1992
End,2012
Frequency,Y
Name,CHUBB DEAD - DEAD 16/01/98 - TOT RETURN IND
Code,981814(RI)
CURRENCY,R
1992,64.87
1993,61.52
1994,149.36
1995,387.23
1996,473.92
1997,172.67
1998,193.94
1999,197.07
2000,197.07
2001,197.07
2002,197.07
2003,197.07
2004,197.07
2005,197.07
2006,197.07
2007,197.07
2008,197.07
2009,197.07
2010,197.07
2011,197.07
2012,197.07
