Start,1992
End,2012
Frequency,Y
Name,BOE DEAD - MERGER 923037 - TOT RETURN IND
Code,361233(RI)
CURRENCY,R
1992,250.27
1993,231.28
1994,353.84
1995,722.61
1996,1211.39
1997,1777.09
1998,3720.35
1999,1737.49
2000,2807.22
2001,2478.05
2002,2205.86
2003,1996.33
2004,1996.33
2005,1996.33
2006,1996.33
2007,1996.33
2008,1996.33
2009,1996.33
2010,1996.33
2011,1996.33
2012,1996.33
