Start,1992
End,2012
Frequency,Y
Name,OK BAZAARS DEAD - T/O 923808 - TOT RETURN IND
Code,930011(RI)
CURRENCY,R
1992,476.28
1993,242.11
1994,641.58
1995,629.48
1996,629.48
1997,629.48
1998,629.48
1999,629.48
2000,629.48
2001,629.48
2002,629.48
2003,629.48
2004,629.48
2005,629.48
2006,629.48
2007,629.48
2008,629.48
2009,629.48
2010,629.48
2011,629.48
2012,629.48
