Start,1992
End,2012
Frequency,Y
Name,FORTUNE BEVERAGES DEAD - DELIST 09/09/02 - TOT RETURN IND
Code,152186(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,106.67
1996,94.45
1997,65.16
1998,122.1
1999,74.75
2000,70.46
2001,40.76
2002,132.93
2003,140.67
2004,140.67
2005,140.67
2006,140.67
2007,140.67
2008,140.67
2009,140.67
2010,140.67
2011,140.67
2012,140.67
