Start,1992
End,2012
Frequency,Y
Name,CHROMECORP DEAD - DELIST 01/04/98 - TOT RETURN IND
Code,152339(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,76
1997,133.33
1998,93.33
1999,94.27
2000,94.27
2001,94.27
2002,94.27
2003,94.27
2004,94.27
2005,94.27
2006,94.27
2007,94.27
2008,94.27
2009,94.27
2010,94.27
2011,94.27
2012,94.27
