Start,1992
End,2012
Frequency,Y
Name,ANGLOVAAL 'A' DEAD - 12/02/90 - TOT RETURN IND
Code,933222(RI)
CURRENCY,R
1992,4857.91
1993,4857.91
1994,4857.91
1995,4857.91
1996,4857.91
1997,4857.91
1998,4857.91
1999,4857.91
2000,4857.91
2001,4857.91
2002,4857.91
2003,4857.91
2004,4857.91
2005,4857.91
2006,4857.91
2007,4857.91
2008,4857.91
2009,4857.91
2010,4857.91
2011,4857.91
2012,4857.91
