Start,1992
End,2012
Frequency,Y
Name,SPUR STEAK RANCHES DEAD - DELIST 26/11/99 - TOT RETURN IND
Code,317384(RI)
CURRENCY,R
1992,877.22
1993,2268.06
1994,4466.6
1995,4619.73
1996,4802.95
1997,4635.58
1998,3823.94
1999,2226.01
2000,3498.27
2001,3498.27
2002,3498.27
2003,3498.27
2004,3498.27
2005,3498.27
2006,3498.27
2007,3498.27
2008,3498.27
2009,3498.27
2010,3498.27
2011,3498.27
2012,3498.27
