Start,1992
End,2012
Frequency,Y
Name,OTR MINING DEAD - DELIST 13/02/03 - TOT RETURN IND
Code,878869(RI)
CURRENCY,R
1992,NA
1993,NA
1994,NA
1995,NA
1996,NA
1997,NA
1998,110
1999,43.33
2000,21.67
2001,50
2002,30
2003,15
2004,8.33
2005,8.33
2006,8.33
2007,8.33
2008,8.33
2009,8.33
2010,8.33
2011,8.33
2012,8.33
